geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00039240,54,1.5,44.5
E00039241,50.8,3.3,45.9
E00039242,61.4,0.6,38
E00039243,47.7,0,52.3
E00039244,58.2,1.7,40.2
E00039245,62.5,2.1,35.4
E00039246,50.5,1.8,47.6
E00040632,63.6,2.1,34.3
E00040633,54.6,6.1,39.3
E00040634,43.9,3.1,53.1
E00040637,54.1,3.8,42.1
E00040638,59.5,5.1,35.4
E00040639,52,2,45.9
E00040640,35.5,0,64.5
E00040641,78.6,3.8,17.6
E00040669,60.5,1.2,38.3
E00040673,61.9,3.4,34.7
E00040676,49.8,3.3,46.9
E00040677,64.4,2.4,33.2
E00040678,70.8,2.4,26.8
E00040679,46.7,6.6,46.7
E00040681,50.7,2.6,46.7
E00040683,46.1,0.4,53.5
E00040684,45.8,5.3,48.9
E00040685,67.5,1.8,30.7
E00040686,65.4,2.3,32.3
E00040687,43.1,4.6,52.3
E00040688,59.8,1.3,38.8
E00040689,53.4,1,45.6
E00040690,46.4,3.6,50
E00040691,49.2,1.7,49.2
E00040693,41.8,1.2,57
E00040695,68.9,3.3,27.9
E00098508,58.8,2,39.2
E00098509,71.2,1,27.8
E00098510,50.8,0,49.2
E00098511,73.4,0.8,25.8
E00098512,74.9,3.6,21.5
E00098513,52.6,1.6,45.8
E00098514,43.5,2.9,53.6
E00098515,45.5,1.9,52.6
E00098516,58.8,1.9,39.3
E00098517,50.2,2.2,47.6
E00098532,59.3,2.3,38.4
E00098533,52.5,3.6,43.9
E00098534,50.5,4.2,45.3
E00098535,52.3,2.9,44.8
E00098536,54.8,2.4,42.9
E00098537,60.9,2.7,36.4
E00098538,59.3,2,38.7
E00098539,52.4,4,43.6
E00098540,61.5,2.7,35.8
E00098541,47.4,3.8,48.7
E00098542,64.4,1.5,34
E00098543,58.1,3.5,38.4
E00098544,40.7,0,59.3
E00098545,57.4,1.2,41.4
E00098546,49.5,3.5,47
E00098547,30.7,2,67.3
E00098548,68.5,0.8,30.7
E00098549,43.3,0.6,56.1
E00098550,57.5,0.9,41.6
E00098551,55.2,2.5,42.4
E00098554,61.6,1.2,37.1
E00098555,55.9,2.3,41.9
E00098556,62.4,0.4,37.2
E00098557,30.4,2.8,66.9
E00098565,53.4,3.2,43.5
E00098566,42.3,2.4,55.2
E00098567,52.9,4,43.2
E00098568,51.8,5,43.2
E00098569,63.6,1.4,35.1
E00098571,69.4,1.8,28.9
E00098572,33.5,0.5,66.1
E00098573,62.5,2.1,35.4
E00098574,62.1,1.4,36.5
E00098575,63,0.9,36.1
E00098576,57.6,3,39.4
E00098577,47.2,0.4,52.4
E00098578,57.3,2.1,40.6
E00098579,57.6,3.2,39.2
E00098580,70.8,3.9,25.3
E00098581,52.7,4.5,42.9
E00098582,63.1,2.8,34.1
E00098583,53.4,2.3,44.3
