geography_code,sex-001,sex-002
E00039240,50,50
E00039241,48.4,51.6
E00039242,51.3,48.7
E00039243,55.1,44.9
E00039244,48.6,51.4
E00039245,50.3,49.7
E00039246,50.2,49.8
E00040632,49.9,50.1
E00040633,50.2,49.8
E00040634,49.8,50.2
E00040637,51.4,48.6
E00040638,54.2,45.8
E00040639,49.7,50.3
E00040640,53.6,46.4
E00040641,51.1,48.9
E00040669,51.5,48.5
E00040673,49.2,50.8
E00040676,53.8,46.2
E00040677,51,49
E00040678,50.4,49.6
E00040679,48.4,51.6
E00040681,55.4,44.6
E00040683,50.4,49.6
E00040684,48.1,51.9
E00040685,53.5,46.5
E00040686,52.9,47.1
E00040687,54,46
E00040688,49.8,50.2
E00040689,53.4,46.6
E00040690,50.5,49.5
E00040691,50.7,49.3
E00040693,47.4,52.6
E00040695,48.9,51.1
E00098508,48.1,51.9
E00098509,48.4,51.6
E00098510,51.3,48.7
E00098511,49.7,50.3
E00098512,51.7,48.3
E00098513,54.4,45.6
E00098514,53.1,46.9
E00098515,50,50
E00098516,52.7,47.3
E00098517,51.3,48.7
E00098532,49.9,50.1
E00098533,48.7,51.3
E00098534,51.5,48.5
E00098535,47.1,52.9
E00098536,54.2,45.8
E00098537,51.6,48.4
E00098538,50.4,49.6
E00098539,48.6,51.4
E00098540,50.3,49.7
E00098541,53.2,46.8
E00098542,50.1,49.9
E00098543,50.1,49.9
E00098544,51,49
E00098545,52.3,47.7
E00098546,54.4,45.6
E00098547,61.6,38.4
E00098548,52,48
E00098549,53,47
E00098550,44.6,55.4
E00098551,50.6,49.4
E00098554,48,52
E00098555,53,47
E00098556,49.2,50.8
E00098557,52.7,47.3
E00098565,53.6,46.4
E00098566,52.7,47.3
E00098567,54.5,45.5
E00098568,54.3,45.7
E00098569,47.5,52.5
E00098571,46.5,53.5
E00098572,53.9,46.1
E00098573,51.7,48.3
E00098574,48.2,51.8
E00098575,51.3,48.7
E00098576,53.6,46.4
E00098577,54.8,45.2
E00098578,52.6,47.4
E00098579,48.7,51.3
E00098580,49.6,50.4
E00098581,50,50
E00098582,49.6,50.4
E00098583,51.3,48.7
E00098584,51.5,48.5
E00098585,47.3,52.7
E00098586,50,50
E00098587,52.9,47.1
E00098588,49.8,50.2
E00098590,53.2,46.8
E00098591,49.7,50.3
