geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00039240,17.4,34.1,8.7,37.9,1.9
E00039241,18,42,9,28.6,2.4
E00039242,14,37.2,9.9,37.2,1.7
E00039243,31.6,43.1,5.7,16.1,3.4
E00039244,18.2,44.1,8.5,29.2,0
E00039245,21.2,42,9,26.4,1.4
E00039246,18.6,37.6,14.3,26.9,2.5
E00040632,13.2,43.7,7.2,32.6,3.3
E00040633,28.3,43,8.7,17,3
E00040634,37.9,42.4,6.6,12.6,0.5
E00040637,30.6,45.5,7.7,13.4,2.9
E00040638,16.8,46.4,5.5,31.4,0
E00040639,18.5,43.3,7,29.5,1.7
E00040640,23,33,10.3,29.9,3.8
E00040641,8.9,47.7,5.1,38.4,0
E00040669,14.8,46.3,7,29.2,2.7
E00040673,15.7,48.7,8.4,27.2,0
E00040676,28.8,43.3,7.4,15.8,4.7
E00040677,17.1,53.1,9.5,17.1,3.3
E00040678,15.4,50.5,7.7,26,0.5
E00040679,32,48.2,6.6,9.6,3.5
E00040681,36.5,43.5,2.2,17,0.9
E00040683,28.6,39,12.1,18.2,2.2
E00040684,31.1,42,4.7,19.2,3.1
E00040685,16.4,41.8,8.7,31.6,1.5
E00040686,15.7,48.3,10.3,24.5,1.1
E00040687,30.1,39.4,7.4,19.4,3.7
E00040688,23.7,38.8,10.3,25,2.2
E00040689,18.7,44,6.7,26.3,4.3
E00040690,18.3,42.1,5.6,29.9,4.1
E00040691,15.9,39.1,10.3,31.8,3
E00040693,17.7,40.7,16,22.6,2.9
E00040695,10.7,50.8,5.2,31.3,2
E00098508,19.5,38.1,4.3,35.8,2.3
E00098509,7.5,40.3,4,47.5,0.8
E00098510,21.3,37.7,10.9,25.5,4.6
E00098511,9.8,40.6,7.1,40.9,1.6
E00098512,7.5,47.2,5.5,38.8,1
E00098513,20.2,40.1,10.5,27.6,1.6
E00098514,25.4,33.2,5.4,33.2,2.9
E00098515,23.5,35.7,9.4,24.9,6.6
E00098516,19.1,40.9,5.4,30.7,3.9
E00098517,23.1,43.1,8.9,21.3,3.6
E00098532,18.2,44.1,8.9,27.6,1.3
E00098533,28.2,44.1,8.2,15.9,3.6
E00098534,24.9,44,4.7,23.3,3.1
E00098535,28,43.4,9,17.2,2.5
E00098536,15.5,51.2,5.5,25.8,2.1
E00098537,15.7,44.2,7.7,30.7,1.7
E00098538,26.4,51,4.6,15.2,2.9
E00098539,28.1,49.1,7.5,11.4,3.9
E00098540,19.7,47.9,5.4,23.6,3.5
E00098541,31.3,43.3,9,13.3,3
E00098542,17.7,50.8,6.1,22.3,3.1
E00098543,25.1,44.6,6.3,21.6,2.4
E00098544,29.5,41.1,5,21.2,3.3
E00098545,20,43.3,7.8,26.4,2.6
E00098546,27.9,41.6,7.1,20.3,3
E00098547,47,32.5,2.6,13.9,4
E00098548,13.6,47.3,6.2,30,2.9
E00098549,35.3,39.7,7.7,17.3,0
E00098550,26.2,41.6,5.4,24,2.7
E00098551,27.9,50,6.4,15.7,0
E00098554,16.7,43.3,6.9,29.8,3.3
E00098555,23.5,45.6,5.5,22.1,3.2
E00098556,23.3,43.3,7.3,24.5,1.6
E00098557,48.6,25.1,8.7,15.3,2.2
E00098565,21.2,43.9,7.5,24.3,3.1
E00098566,21.7,38.1,6.6,28,5.6
E00098567,21.6,50.7,7,18.5,2.2
