geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00039240,56.1,32.6,11.4,0,0
E00039241,57.6,26.4,15.2,0.8,0
E00039242,56.4,37.2,6.4,0,0
E00039243,29.4,32.1,29.4,8.3,0.9
E00039244,50,33.1,14.5,2.4,0
E00039245,46.5,34,16,3.5,0
E00039246,52.3,34.2,10.7,2.7,0
E00040632,51.9,38.3,8.6,1.2,0
E00040633,30.4,42,21.4,5.4,0.9
E00040634,23.8,43.8,22.9,9.5,0
E00040637,35,34.2,23.1,6,1.7
E00040638,52.3,32.2,12.1,3.4,0
E00040639,40.9,42.2,13,3.2,0.6
E00040640,47.5,41,10.8,0.7,0
E00040641,64.8,25.8,8.6,0.8,0
E00040669,55.7,30.3,11.5,2.5,0
E00040673,70.7,19,10.3,0,0
E00040676,37.1,34.5,21.6,6.9,0
E00040677,45.9,36.9,12.3,4.9,0
E00040678,60.2,26.5,10.2,3.1,0
E00040679,27.7,33.1,27.7,11.5,0
E00040681,32.5,32.5,27.8,6.3,0.8
E00040683,46.6,41.4,11.3,0.8,0
E00040684,34.6,29.2,22.3,13.8,0
E00040685,58.7,29.4,11.9,0,0
E00040686,51.4,40,5.7,2.1,0.7
E00040687,35.7,39.5,18.6,6.2,0
E00040688,44.5,35.9,17.2,2.3,0
E00040689,50.4,36,12.8,0.8,0
E00040690,52.6,27.8,14.4,5.2,0
E00040691,52,32.3,12.6,3.1,0
E00040693,54.2,33.3,11.7,0.8,0
E00040695,62.3,34.6,3.1,0,0
E00098508,50.4,34.3,15.3,0,0
E00098509,70.5,24.7,4.2,0.6,0
E00098510,43.7,43.7,8.9,3.7,0
E00098511,73.4,20.3,5.5,0.8,0
E00098512,71.8,25.4,2.8,0,0
E00098513,56.5,32.3,8.1,3.2,0
E00098514,35.4,40.2,19.7,4.7,0
E00098515,40,42.6,12.2,5.2,0
E00098516,52.4,31,14.5,2.1,0
E00098517,38.1,36.5,23,2.4,0
E00098532,49.8,31.2,15.1,3.9,0
E00098533,31.7,36,23,9.4,0
E00098534,35,35,23.9,5.1,0.9
E00098535,42.7,35.7,21,0.7,0
E00098536,47.4,33.8,16.2,2.6,0
E00098537,53.6,32.8,12,1.6,0
E00098538,39.4,31.4,17.7,11.4,0
E00098539,29.5,34.9,27.1,8.5,0
E00098540,43.7,32.5,17.5,6.3,0
E00098541,32,38.5,15.6,13.9,0
E00098542,51.7,29.7,16.9,1.7,0
E00098543,39.9,36.7,17.7,5.7,0
E00098544,38.9,46.8,12.7,1.6,0
E00098545,57.9,30.3,10.8,1,0
E00098546,35.5,34.5,25.5,4.5,0
E00098547,21.5,32.7,40.2,4.7,0.9
E00098548,52.4,34.9,11.1,1.6,0
E00098549,32.4,31.5,32.4,3.7,0
E00098550,36.8,36.8,16.7,9.6,0
E00098551,40,33.3,21,5.7,0
E00098554,50.8,33.3,14.3,1.6,0
E00098555,41.8,33.6,22.1,2.5,0
E00098556,51.6,25.4,17.2,5.7,0
E00098557,16.4,44,32.8,6,0.9
E00098565,36.2,40,16.9,6.9,0
E00098566,50.4,35.3,10.5,3.8,0
E00098567,40.7,35,16.4,7.9,0
E00098568,34.7,35.5,25.6,4.1,0
E00098569,55,28.9,12.8,3.3,0
E00098571,56.8,30.2,9.5,3.6,0
E00098572,37.2,45.5,17.4,0,0
E00098573,50.4,32.1,12.2,4.6,0.8
E00098574,46.4,37.1,15,1.4,0
E00098575,54.7,36.8,6,2.6,0
E00098576,35.4,36.9,22.3,5.4,0
E00098577,44.5,29.7,19.5,6.3,0
E00098578,40.5,33.9,16.7,8.3,0.6
E00098579,42.3,27.6,23.6,6.5,0
E00098580,53.3,33.5,11.5,1.6,0
E00098581,35.8,34.5,19.6,8.1,2
