geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00039240,3.8,36.9,36.9,22.3
E00039241,16,32,36.8,15.2
E00039242,3.9,31.2,33.8,31.2
E00039243,20.4,49.1,23.1,7.4
E00039244,11.5,44.3,34.4,9.8
E00039245,13.3,34.3,37.8,14.7
E00039246,8.3,44.8,31,15.9
E00040632,8.6,31.5,45.7,14.2
E00040633,24.1,51.8,18.8,5.4
E00040634,29.5,46.7,14.3,9.5
E00040637,26.4,45.5,25.6,2.5
E00040638,20.3,46.6,25.7,7.4
E00040639,27.7,32.3,29,11
E00040640,14.8,46.5,31,7.7
E00040641,8.6,37.5,40.6,13.3
E00040669,5.7,36.1,41,17.2
E00040673,5.2,30.4,47,17.4
E00040676,37.6,46.2,13.7,2.6
E00040677,15.7,50.4,29.8,4.1
E00040678,9.2,34.7,38.8,17.3
E00040679,47.3,38.9,12.2,1.5
E00040681,34.7,42.7,18.5,4
E00040683,19.4,49.3,23.1,8.2
E00040684,50.8,34.6,11.5,3.1
E00040685,7.7,52.1,28.9,11.3
E00040686,14.1,45.1,33.1,7.7
E00040687,29.7,43,18,9.4
E00040688,18.2,46.2,27.3,8.3
E00040689,22,48,22.8,7.1
E00040690,24.2,33.3,33.3,9.1
E00040691,9.5,43.7,37.3,9.5
E00040693,10,39.2,36.7,14.2
E00040695,4.4,41.5,41.5,12.6
E00098508,6.6,25.5,37.2,30.7
E00098509,1.8,15.7,51.2,31.3
E00098510,14.3,42.1,31.6,12
E00098511,5.5,30.5,50.8,13.3
E00098512,2.8,31,45.1,21.1
E00098513,9.6,30.4,32.8,27.2
E00098514,26.6,44.5,18,10.9
E00098515,16.8,47.1,26.1,10.1
E00098516,8.3,41.4,40.7,9.7
E00098517,19.8,41.3,28.6,10.3
E00098532,11.2,26.2,39.3,23.3
E00098533,25.5,49.6,20.4,4.4
E00098534,31.7,40.8,18.3,9.2
E00098535,12.7,36.6,37.3,13.4
E00098536,8.9,38.2,37.6,15.3
E00098537,8.6,36.2,41.6,13.5
E00098538,26.7,39.2,26.1,8
E00098539,33.3,40.3,17.8,8.5
E00098540,14.2,41.7,34.6,9.4
E00098541,37.7,42.6,14.8,4.9
E00098542,11.6,39.5,37.2,11.6
E00098543,11.9,45.3,35.2,7.5
E00098544,18.3,43.7,25.4,12.7
E00098545,6.7,29.7,39.5,24.1
E00098546,24.3,44.1,26.1,5.4
E00098547,51.9,33,12.3,2.8
E00098548,11.1,36.5,40.5,11.9
E00098549,40,40.9,14.5,4.5
E00098550,22.8,33.3,27.2,16.7
E00098551,20.2,49.5,23.9,6.4
E00098554,7.9,36.2,38.6,17.3
E00098555,21.3,41,23,14.8
E00098556,15.6,47.5,25.4,11.5
E00098557,44.7,39.5,11.4,4.4
E00098565,29.5,41.1,24,5.4
E00098566,7.6,40.5,37.4,14.5
E00098567,25.9,52.5,20.1,1.4
E00098568,32.8,41.8,19.7,5.7
E00098569,11.5,44,35.4,9.1
E00098571,13,44.4,32.5,10.1
E00098572,11.5,54.1,25.4,9
E00098573,15.9,41.7,34.8,7.6
E00098574,9.3,35.7,38.6,16.4
E00098575,6,35.9,39.3,18.8
E00098576,25.4,39.2,19.2,16.2
E00098577,26.4,35.7,31,7
E00098578,22.2,39.5,32.3,6
E00098579,15.2,36.8,35.2,12.8
E00098580,9.3,42.9,34.6,13.2
E00098581,31.7,47.9,15.5,4.9
E00098582,26.4,32.1,29,12.4
E00098583,13.9,44.3,27,14.8
E00098584,20.7,45.4,27,6.9
E00098585,9.2,39.9,36.6,14.4
E00098586,23.5,43,23.5,10.1
E00098587,17.2,35.5,39.8,7.5
E00098588,4.2,43.1,41,11.8
E00098590,27.8,35.6,25.4,11.2
E00098591,19.7,41.6,28.5,10.2
E00098592,13.2,44.6,28.9,13.2
E00098593,21.8,44.8,27.6,5.7
E00098594,6.3,43,41.4,9.4
E00098595,12.3,50,30,7.7
E00098610,5.8,23.1,44.2,26.9
E00098751,17.7,38.2,36.4,7.7
E00098752,13.4,44.1,27.6,15
E00098753,21.1,53.1,18.8,7
E00098754,33.3,38.9,21.4,6.3
E00098755,15.9,56.8,25,2.3
E00098757,11.1,28.4,43.2,17.3
E00098760,54.3,40.4,4.3,1.1
E00098762,35.7,46.4,15.7,2.1
E00098766,18.5,40,34.1,7.4
E00098767,26.5,48.7,19.7,5.1
E00098768,29.1,35.4,21.5,13.9
E00098769,50.6,41.8,7.6,0
E00098770,21.2,57.7,13.5,7.7
E00098771,28.2,42.9,20.6,8.2
E00098772,28.5,38.7,27,5.8
E00098773,28.9,45.8,21.8,3.5
E00098774,28.9,42.1,19,9.9
E00098775,25.4,43.8,28.5,2.3
E00098776,16.9,46.9,29.2,6.9
E00098777,23.7,52.6,19.7,3.9
E00098778,13.1,46.2,32.4,8.3
E00098779,11.2,44.8,33.6,10.5
E00098780,36.1,45.8,15.3,2.8
E00098781,16.1,51.8,23.4,8.8
E00098782,16.9,46.5,23.9,12.7
E00098783,18.2,39.6,32.5,9.7
E00098784,28.7,44.1,19.9,7.4
E00098785,21.1,40.6,27.8,10.5
E00098792,7.8,32.8,42.2,17.2
E00098794,27.6,45.7,17.3,9.4
E00098795,43.2,31.4,17.8,7.6
E00098796,13.7,43.6,32.5,10.3
E00098798,22.3,41.5,30,6.2
E00098799,18.6,48.7,25.7,7.1
E00098800,33.6,40.6,17.2,8.6
E00098801,28.2,30.8,21.4,19.7
E00098802,9.9,37.3,39.4,13.4
E00098803,13.9,43.1,31.9,11.1
E00098804,14.6,47.2,28.5,9.8
E00098805,10.8,43.8,35.4,10
E00098871,9.2,45.8,31.7,13.3
E00098872,20.8,39,34,6.3
E00098873,9.4,49.3,32.6,8.7
E00098874,31,34.1,27.8,7.1
E00098875,14.8,34.4,35.2,15.6
E00098876,16.9,55.9,22.1,5.1
E00098877,18.2,42.3,28.5,10.9
E00098878,13.7,51.3,25.6,9.4
E00098879,14.5,41.9,30.8,12.8
E00098880,22,56.8,14.4,6.8
E00098881,14.6,46.3,30.9,8.1
E00098882,10,50,30,10
E00098883,18.6,51.9,22.5,7
E00098884,20.3,33.3,32.6,13.8
