geography_code,heating_type_3a-001,heating_type_3a-002
E00033012,2.4,97.6
E00033692,6.7,93.3
E00034353,2.2,97.8
E00034358,1.8,98.2
E00034359,0,100
E00034361,0.9,99.1
E00034362,0.9,99.1
E00036010,1.6,98.4
E00036011,2,98
E00036012,2.6,97.4
E00036013,0,100
E00036014,0,100
E00036015,1.5,98.5
E00036016,3.8,96.2
E00036017,1.4,98.6
E00036018,0.8,99.2
E00036019,2.1,97.9
E00036020,0.7,99.3
E00036021,2.1,97.9
E00036022,0,100
E00036023,3.4,96.6
E00036024,1.5,98.5
E00036025,0,100
E00036026,3.3,96.7
E00036027,2.2,97.8
E00036028,0.8,99.2
E00036029,3,97
E00036030,0,100
E00036031,0,100
E00036032,2.3,97.7
E00036033,1.5,98.5
E00036034,0,100
E00036035,0,100
E00036036,1.8,98.2
E00036037,0.7,99.3
E00036038,3.2,96.8
E00036039,0,100
E00036040,3.1,96.9
E00036041,0,100
E00036042,0,100
E00036043,0,100
E00036044,1.7,98.3
E00036045,0,100
E00036046,0,100
E00036047,3.4,96.6
E00036048,1.7,98.3
E00036049,1,99
E00036050,1.7,98.3
E00036051,0,100
E00036052,1.9,98.1
E00036053,2.3,97.7
E00036054,0,100
E00036055,2.4,97.6
E00036056,1.8,98.2
E00036057,3.4,96.6
E00036058,0.9,99.1
E00036059,3.2,96.8
E00036060,0.7,99.3
E00036061,0.9,99.1
E00036062,0.6,99.4
E00036063,0.8,99.2
E00036064,3.6,96.4
E00036066,0.6,99.4
E00036067,0.8,99.2
E00036069,1.6,98.4
E00036070,1.7,98.3
E00036071,0,100
E00036072,1.5,98.5
E00036073,3.6,96.4
E00036074,1.7,98.3
E00036075,2.1,97.9
E00036076,1.7,98.3
E00036077,1.7,98.3
E00036078,3.1,96.9
E00036079,4.4,95.6
E00036080,1.8,98.2
E00036081,3.1,96.9
E00036082,2.2,97.8
E00036083,3.3,96.7
E00036084,4.6,95.4
E00036085,2,98
E00036086,6.1,93.9
E00036087,2.9,97.1
E00036088,0.5,99.5
E00036089,0.6,99.4
E00036090,1.5,98.5
E00036091,0,100
E00036092,2.7,97.3
E00036093,0.9,99.1
E00036095,3.6,96.4
E00036096,2.8,97.2
E00036097,1.4,98.6
E00036098,2,98
E00036099,2.5,97.5
E00036100,4.9,95.1
E00036101,2.2,97.8
E00036102,1.5,98.5
E00036103,3.1,96.9
E00036104,3.9,96.1
E00036105,4,96
E00036107,0,100
E00036111,1.6,98.4
E00036112,2,98
E00036113,4.2,95.8
E00036114,2.7,97.3
E00036115,1.9,98.1
E00036116,1.1,98.9
E00036117,2.6,97.4
E00036118,1.9,98.1
E00036119,3.2,96.8
E00036120,0,100
E00036121,4.1,95.9
E00036122,0,100
E00036123,2.4,97.6
E00036124,1.7,98.3
E00036125,5.5,94.5
E00036126,2.3,97.7
E00036127,1.4,98.6
E00036128,0,100
E00036129,1.6,98.4
E00036130,4.7,95.3
E00036131,2.6,97.4
E00036132,0.7,99.3
E00036133,0.9,99.1
E00036134,0.7,99.3
E00036135,1.4,98.6
E00036136,2.1,97.9
E00036137,2.1,97.9
E00036138,0,100
E00036139,4.3,95.7
E00036140,3.7,96.3
E00036141,0.7,99.3
E00036146,0.7,99.3
E00036147,0,100
E00036148,2.5,97.5
E00036149,0,100
E00036156,0,100
E00036157,0,100
E00036163,1.5,98.5
E00036172,2.7,97.3
E00036173,4.6,95.4
E00036174,3.6,96.4
E00036175,3.3,96.7
E00036176,2.4,97.6
E00036177,3.9,96.1
E00036178,2.1,97.9
E00036179,1.3,98.7
E00036180,2.3,97.7
E00036181,1.4,98.6
E00036182,0.8,99.2
E00036183,3.7,96.3
E00036184,0.8,99.2
E00036185,1.4,98.6
E00036186,0,100
E00036187,1.4,98.6
E00036188,3.4,96.6
E00036189,0.7,99.3
E00036190,0.8,99.2
E00036191,0,100
E00036192,0.7,99.3
E00036193,2.2,97.8
E00036195,0.7,99.3
E00036196,0.8,99.2
E00036197,1,99
E00036199,0.7,99.3
E00036200,0.8,99.2
E00036201,1.6,98.4
E00036202,0,100
E00036203,0.8,99.2
E00036220,1.5,98.5
E00036221,0.9,99.1
E00036222,2.1,97.9
E00036223,1.7,98.3
E00036224,0.7,99.3
E00036225,1.6,98.4
E00036226,2,98
E00036227,0,100
E00036228,1.5,98.5
E00036229,0.9,99.1
E00036230,0.8,99.2
E00036231,1.6,98.4
E00036232,0.8,99.2
E00036233,0,100
E00036234,0.8,99.2
E00036235,1.2,98.8
E00036236,0.9,99.1
E00036237,0,100
E00036238,0,100
E00036239,0,100
E00036240,0,100
E00036241,0,100
E00036242,0.8,99.2
E00036243,0,100
E00036244,0.8,99.2
E00036245,2.3,97.7
E00036246,0.8,99.2
E00036247,1.1,98.9
E00036248,0.9,99.1
E00036249,2.6,97.4
E00036251,1.7,98.3
E00036252,0,100
E00036253,1,99
E00036254,2.6,97.4
E00036255,1.6,98.4
E00036256,0,100
E00036257,1.8,98.2
E00036258,3.9,96.1
E00036259,0,100
E00036260,3.8,96.2
E00036261,7.9,92.1
E00036262,0.7,99.3
E00036263,0.7,99.3
E00036264,1.6,98.4
E00036265,1.8,98.2
E00036266,0.8,99.2
E00036267,3,97
E00036268,1.4,98.6
E00036269,1.5,98.5
E00036270,1.2,98.8
E00036271,1.8,98.2
E00036272,0.9,99.1
E00036273,0,100
E00036274,2,98
E00036275,1.9,98.1
E00036276,1.6,98.4
E00036277,0.9,99.1
E00036278,0.6,99.4
E00036279,1,99
E00036280,0,100
E00036281,1.8,98.2
E00036282,0.7,99.3
E00036283,0.8,99.2
E00036284,1.8,98.2
E00036285,0.8,99.2
E00036286,1.5,98.5
E00036287,6.5,93.5
E00036288,0,100
E00036289,0.5,99.5
E00036290,0,100
E00036291,1.8,98.2
E00036338,3.2,96.8
E00036339,6.5,93.5
E00036340,0.6,99.4
E00036341,1.5,98.5
E00036342,2.4,97.6
E00036343,0.8,99.2
E00036344,0,100
E00036345,2.9,97.1
E00036346,4,96
E00036347,0,100
E00036348,0,100
E00036349,2.3,97.7
E00036350,0.7,99.3
E00036351,2.7,97.3
E00036352,0.9,99.1
E00036353,0,100
E00036354,3.4,96.6
E00036355,0.7,99.3
E00036356,0.7,99.3
E00036357,0,100
E00036358,0,100
E00036359,1.5,98.5
E00036360,0,100
E00036361,0.5,99.5
E00036362,1.6,98.4
E00036363,4.2,95.8
E00036364,7,93
E00036365,3.6,96.4
E00036366,4.4,95.6
E00036367,2.7,97.3
E00036368,0.8,99.2
E00036369,0.8,99.2
E00036370,0,100
E00036371,0.7,99.3
E00036372,3.3,96.7
E00036373,3.4,96.6
E00036374,2.1,97.9
E00036375,1.5,98.5
E00036376,2.8,97.2
E00036377,3.8,96.2
E00036378,0,100
E00036379,1.6,98.4
E00036380,2.2,97.8
E00036381,1.6,98.4
E00036382,0.8,99.2
E00036383,2.5,97.5
E00036388,0.7,99.3
E00036389,0,100
E00036390,0.7,99.3
E00036406,0,100
E00036407,0.9,99.1
E00036408,0,100
E00036409,2.1,97.9
E00036410,0,100
E00036411,0,100
E00036412,0.9,99.1
E00036413,0,100
E00036414,0,100
E00036415,0,100
E00036416,0,100
E00036417,0.9,99.1
E00036418,3.3,96.7
E00036419,0.8,99.2
E00036420,0,100
E00036421,0.7,99.3
E00036422,3.1,96.9
E00036423,0,100
E00036424,0.7,99.3
E00036425,0,100
E00036426,0,100
E00036445,0,100
E00036450,0.7,99.3
E00036468,0.8,99.2
E00036469,0,100
E00036470,0,100
E00036471,0,100
E00036472,0,100
E00036473,2.6,97.4
E00036476,0,100
E00036478,0,100
E00036480,0,100
E00036483,0,100
E00036485,0,100
E00036491,1.8,98.2
E00036492,2.5,97.5
E00036493,1.2,98.8
E00036494,0.7,99.3
E00036495,0,100
E00036496,5.1,94.9
E00036497,3.8,96.2
E00036498,4.4,95.6
E00036499,0.9,99.1
E00036500,0.9,99.1
E00036501,2.9,97.1
E00036502,0.7,99.3
E00036503,1.7,98.3
E00036504,3.3,96.7
E00036505,1.9,98.1
E00036506,2.1,97.9
E00036507,2.7,97.3
E00036508,2,98
E00036509,2.2,97.8
E00036510,1.7,98.3
E00036511,4.6,95.4
E00036512,1.8,98.2
E00036513,0,100
E00036514,1,99
E00036515,2.8,97.2
E00036516,2,98
E00036517,0.9,99.1
E00036518,0,100
E00036519,0.8,99.2
E00036520,1.7,98.3
E00036521,1.6,98.4
E00036522,2.6,97.4
E00036523,0,100
E00036524,0,100
E00036525,0,100
E00036526,0.8,99.2
E00036527,3.4,96.6
E00036528,0,100
E00036531,0.7,99.3
E00036532,2.5,97.5
E00036533,3.3,96.7
E00036534,1.5,98.5
E00036535,2.9,97.1
E00036536,0,100
E00036537,2.1,97.9
E00036538,0.8,99.2
E00036539,6.1,93.9
E00036540,1.5,98.5
E00036541,2.7,97.3
E00036542,0.8,99.2
E00036543,1.9,98.1
E00036544,0,100
E00036545,1.5,98.5
E00036546,1.7,98.3
E00036547,1.8,98.2
E00036548,2.8,97.2
E00036549,2.8,97.2
E00036550,4,96
E00036551,2.4,97.6
E00036552,3.2,96.8
E00036553,0,100
E00036554,2.5,97.5
E00036555,4.4,95.6
E00036556,4,96
E00036557,0,100
E00036558,0,100
E00036559,4.8,95.2
E00036560,4.4,95.6
E00036561,2.7,97.3
E00036562,3.3,96.7
E00036563,0.8,99.2
E00036564,0,100
E00036565,0,100
E00036566,5.9,94.1
E00036567,1.6,98.4
E00036568,1.8,98.2
E00036569,0.7,99.3
E00036570,3,97
E00036571,0.9,99.1
E00036572,0,100
E00036573,4.1,95.9
E00036574,0.7,99.3
E00036575,0.8,99.2
E00036576,0,100
E00036577,0,100
E00036578,1.7,98.3
E00036579,1.7,98.3
E00036580,1.5,98.5
E00036581,1.6,98.4
E00036582,1.9,98.1
E00036583,2.5,97.5
E00036584,2.7,97.3
E00036585,2.7,97.3
E00036586,2.2,97.8
E00036587,0,100
E00036588,3.4,96.6
E00036589,1.4,98.6
E00036590,0,100
E00036591,1.7,98.3
E00036592,0,100
E00036593,2.2,97.8
E00036594,4.9,95.1
E00036595,0.9,99.1
E00036597,0.8,99.2
E00036598,0.9,99.1
E00036599,0,100
E00036601,0,100
E00036602,0,100
E00036603,0,100
E00036604,0.9,99.1
E00036606,0.8,99.2
E00036607,2.2,97.8
E00036608,1,99
E00036609,1,99
E00036610,2.4,97.6
E00036611,0.8,99.2
E00036612,0,100
E00036613,2.5,97.5
E00036614,1.7,98.3
E00036615,1.5,98.5
E00036616,0,100
E00036617,0.7,99.3
E00036618,1.2,98.8
E00036619,1.5,98.5
E00036620,0,100
E00036621,2.5,97.5
E00036622,3,97
E00036623,1.4,98.6
E00036624,1.7,98.3
E00036625,0,100
E00036626,0.8,99.2
E00036627,0.6,99.4
E00036628,1.5,98.5
E00036629,1.4,98.6
E00036631,2.5,97.5
E00036632,2.6,97.4
E00036633,2.6,97.4
E00036634,2.2,97.8
E00036635,1.7,98.3
E00036640,0.9,99.1
E00036641,2.9,97.1
E00036642,1.8,98.2
E00036643,1.5,98.5
E00036653,3.3,96.7
E00036654,0.7,99.3
E00036655,4.7,95.3
E00036656,2.8,97.2
E00036657,2.7,97.3
E00036658,2.2,97.8
E00036659,3.8,96.2
E00036660,0,100
E00036661,2.5,97.5
E00036662,1.2,98.8
E00036663,1.7,98.3
E00036664,3,97
E00036665,3,97
E00036666,2.1,97.9
E00036667,1.4,98.6
E00036668,1.7,98.3
E00036669,2.7,97.3
E00036670,1.5,98.5
E00036671,0.8,99.2
E00036672,1.6,98.4
E00036673,0.9,99.1
E00036674,0,100
E00036675,2.5,97.5
E00036676,0,100
E00036677,0.9,99.1
E00036678,2.7,97.3
E00036679,2.3,97.7
E00036680,0,100
E00036681,3.6,96.4
E00036682,1.8,98.2
E00036683,2.3,97.7
E00036684,3.1,96.9
E00036685,0,100
E00036686,4,96
E00036687,2,98
E00036688,0.8,99.2
E00036689,3.3,96.7
E00036690,1.9,98.1
E00036691,0,100
E00036692,1.7,98.3
E00036693,0.9,99.1
E00036694,1.4,98.6
E00036695,1,99
E00036696,0.7,99.3
E00036697,0.6,99.4
E00036698,1.7,98.3
E00036699,0,100
E00036700,0.8,99.2
E00036701,0.6,99.4
E00036702,0.8,99.2
E00036703,0,100
E00036704,1.2,98.8
E00036705,2.2,97.8
E00036706,0,100
E00036707,1.3,98.7
E00036708,0,100
E00036709,4.4,95.6
E00036710,1.6,98.4
E00036711,1.7,98.3
E00036712,0.4,99.6
E00036713,0,100
E00036714,1.8,98.2
E00036715,5.4,94.6
E00036716,0,100
E00036717,0.9,99.1
E00036718,1.6,98.4
E00036719,2.5,97.5
E00036720,0.9,99.1
E00036721,1,99
E00036722,3,97
E00036723,0,100
E00036724,0.7,99.3
E00036725,3.7,96.3
E00036726,1.3,98.7
E00036727,0.7,99.3
E00036728,2.4,97.6
E00036729,1.4,98.6
E00036730,0,100
E00036731,2,98
E00036732,1.6,98.4
E00036733,2.6,97.4
E00036734,5.8,94.2
E00036735,0,100
E00036736,0,100
E00036737,2.9,97.1
E00036738,0,100
E00036739,0,100
E00036740,2.2,97.8
E00036741,0.9,99.1
E00036742,0.7,99.3
E00036743,3.7,96.3
E00036744,1,99
E00036745,0.8,99.2
E00036746,2.6,97.4
E00036747,0,100
E00036748,0.8,99.2
E00036749,1.6,98.4
E00036750,0,100
E00036751,0,100
E00036752,1.7,98.3
E00036753,0.7,99.3
E00036754,2.9,97.1
E00036755,1.7,98.3
E00036756,1.7,98.3
E00036757,1.7,98.3
E00036758,6.8,93.2
E00036759,0,100
E00036760,0.7,99.3
E00036761,2.6,97.4
E00036762,2.2,97.8
E00036763,6.3,93.7
E00036764,0,100
E00036765,0,100
E00036766,1.7,98.3
E00036767,2.8,97.2
E00036768,0.9,99.1
E00036769,1.6,98.4
E00036770,0,100
E00036771,0,100
E00036772,0.8,99.2
E00036773,0,100
E00036774,1.4,98.6
E00036775,2.5,97.5
E00036776,0,100
E00036777,0,100
E00036778,0,100
E00036779,1.2,98.8
E00036780,4.4,95.6
E00036781,0,100
E00036782,0,100
E00036783,0.8,99.2
E00036784,0,100
E00036787,0.8,99.2
E00036788,0,100
E00036789,1.7,98.3
E00036790,1.7,98.3
E00036792,0.6,99.4
E00036793,0,100
E00036794,0,100
E00036795,1.7,98.3
E00036797,0.8,99.2
E00036798,0,100
E00036799,0,100
E00036800,0,100
E00036801,0,100
E00036802,0.8,99.2
E00036803,0,100
E00036804,0.8,99.2
E00036805,0,100
E00036807,0,100
E00036808,1.6,98.4
E00036809,0,100
E00036810,2.3,97.7
E00036811,0.7,99.3
E00036812,0.8,99.2
E00036813,0.8,99.2
E00036814,3.1,96.9
E00036815,0.8,99.2
E00036816,0.8,99.2
E00036817,0,100
E00036818,0.8,99.2
E00036819,2.3,97.7
E00036820,0,100
E00036821,0,100
E00036822,0,100
E00036823,2.5,97.5
E00036824,1.6,98.4
E00036825,2.6,97.4
E00036827,0,100
E00036829,1,99
E00036830,0.8,99.2
E00036831,0,100
E00036832,0,100
E00036833,0.8,99.2
E00036834,1.5,98.5
E00036835,1.4,98.6
E00036836,0,100
E00036837,5.6,94.4
E00036838,1.9,98.1
E00036839,3.5,96.5
E00036840,0.6,99.4
E00036841,1.6,98.4
E00036842,1.7,98.3
E00036843,1.4,98.6
E00036844,1,99
E00036845,3.3,96.7
E00036846,3.6,96.4
E00036847,5.6,94.4
E00036848,0,100
E00036849,3,97
E00036850,1.7,98.3
E00036851,2.3,97.7
E00036852,3.1,96.9
E00036853,2.4,97.6
E00036854,1.5,98.5
E00036855,4,96
E00036856,2,98
E00036857,0.8,99.2
E00036858,2.3,97.7
E00036859,2.3,97.7
E00036860,3.1,96.9
E00036861,0.7,99.3
E00036863,2.5,97.5
E00036864,3.5,96.5
E00036865,0.9,99.1
E00036866,0.9,99.1
E00036867,1.9,98.1
E00036868,2.8,97.2
E00036869,3.1,96.9
E00036870,5.3,94.7
E00036871,2.6,97.4
E00036872,2.4,97.6
E00036873,0,100
E00036874,0.9,99.1
E00036875,2.4,97.6
E00036876,0,100
E00036877,0.7,99.3
E00036878,5.9,94.1
E00036879,3.9,96.1
E00036880,3.8,96.2
E00036881,3.1,96.9
E00036882,1.8,98.2
E00036883,1.1,98.9
E00036884,2.6,97.4
E00036885,2.4,97.6
E00036887,2.3,97.7
E00036888,0.8,99.2
E00036889,5.7,94.3
E00036890,1.6,98.4
E00036891,0,100
E00036892,0,100
E00036893,0,100
E00036895,1.7,98.3
E00036896,1.8,98.2
E00036897,0.8,99.2
E00036898,0.8,99.2
E00036900,0,100
E00036901,0,100
E00036902,1.6,98.4
E00036903,0.8,99.2
E00036904,0.9,99.1
E00036905,1.6,98.4
E00036906,1.8,98.2
E00036907,0,100
E00036908,0.8,99.2
E00036909,1.6,98.4
E00036910,0,100
E00036911,0,100
E00036912,1.5,98.5
E00036913,0.8,99.2
E00036914,0,100
E00036915,0.8,99.2
E00036916,0,100
E00036917,3.1,96.9
E00036918,0,100
E00036919,0.9,99.1
E00036920,0,100
E00036921,2.4,97.6
E00036922,0.8,99.2
E00036923,1.6,98.4
E00036924,0,100
E00036925,0.7,99.3
E00036926,0.9,99.1
E00036927,3.3,96.7
E00036928,2.9,97.1
E00036929,0,100
E00036930,0.7,99.3
E00036938,0,100
E00036939,3.4,96.6
E00036940,3.6,96.4
E00036941,2.2,97.8
E00036942,1.3,98.8
E00036943,0.7,99.3
E00036945,3.4,96.6
E00036946,2.3,97.7
E00036947,1.3,98.8
E00036949,0.5,99.5
E00036950,0,100
E00036951,1.8,98.2
E00036952,0.7,99.3
E00036953,3,97
E00036954,1.3,98.7
E00036955,1.2,98.8
E00036956,3.5,96.5
E00036957,0,100
