geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00033012,84.2,9.4,6.5
E00033692,85.7,7.1,7.1
E00034353,81.5,5,13.5
E00034358,85.5,5.6,8.9
E00034359,91.4,4.3,4.3
E00034361,87.9,3.3,8.8
E00034362,79,4.1,16.9
E00036010,87,1.1,11.9
E00036011,90.8,1.3,7.8
E00036012,89.7,1.6,8.8
E00036013,70.3,2.6,27.1
E00036014,91.8,0.3,7.9
E00036015,85.2,2.4,12.5
E00036016,94.9,1.1,4
E00036017,89.8,3.2,7
E00036018,90.3,2.2,7.5
E00036019,87.4,0.3,12.4
E00036020,84.1,1.1,14.8
E00036021,85.6,3.3,11.1
E00036022,90.7,1.6,7.7
E00036023,88.5,3.5,8
E00036024,89.9,1.6,8.5
E00036025,77.6,3,19.4
E00036026,84,1.8,14.2
E00036027,92.9,1.8,5.3
E00036028,85.4,2.6,12
E00036029,86.3,3,10.7
E00036030,91.2,2.3,6.5
E00036031,92.7,1.1,6.2
E00036032,90.5,1.4,8.1
E00036033,81,1.4,17.6
E00036034,92.1,1,6.9
E00036035,80.6,0.3,19.1
E00036036,79.3,2.5,18.2
E00036037,82.2,2.1,15.6
E00036038,71.3,1.4,27.3
E00036039,94.5,1,4.6
E00036040,92.8,2.4,4.8
E00036041,91.3,2.4,6.3
E00036042,94.4,0.8,4.8
E00036043,94.2,0.7,5.1
E00036044,89.7,1.7,8.6
E00036045,92.5,1.9,5.5
E00036046,90.2,0.8,9
E00036047,92.9,1.4,5.8
E00036048,86.5,1.4,12.1
E00036049,89.9,3.1,7
E00036050,80.4,1.5,18.1
E00036051,83.4,2,14.6
E00036052,74.1,1,24.8
E00036053,86.7,5.3,8
E00036054,89.3,2.8,7.9
E00036055,84.1,1.3,14.6
E00036056,77,0.3,22.7
E00036057,77.9,7.4,14.8
E00036058,59.2,4,36.8
E00036059,74.5,1.7,23.8
E00036060,71,3.6,25.4
E00036061,79,4,17.1
E00036062,80,1.5,18.6
E00036063,67.9,6,26.2
E00036064,76.1,2.3,21.7
E00036066,94.8,1.9,3.3
E00036067,69.5,3.2,27.3
E00036069,62.9,8.1,29
E00036070,65.1,3.4,31.5
E00036071,80.8,4,15.2
E00036072,80.6,4.2,15.2
E00036073,76.6,4.5,18.9
E00036074,77.1,2,20.9
E00036075,62.6,10.2,27.2
E00036076,62.4,2,35.6
E00036077,78.4,4.1,17.4
E00036078,72.8,5.6,21.6
E00036079,61.6,15.6,22.9
E00036080,82.3,3.9,13.8
E00036081,79.1,4.7,16.3
E00036082,68.2,3.9,27.8
E00036083,78.5,1.1,20.4
E00036084,76.6,3.5,19.9
E00036085,84.4,1.7,14
E00036086,72.1,3.7,24.2
E00036087,73.6,2.9,23.4
E00036088,72.3,1.3,26.4
E00036089,82.4,0.5,17.1
E00036090,71.1,4.8,24.1
E00036091,69.8,1.1,29.1
E00036092,64.6,5.5,29.9
E00036093,77.1,5.5,17.4
E00036095,63.5,6.3,30.2
E00036096,78.9,2.7,18.5
E00036097,76.6,3.8,19.6
E00036098,70.7,10.5,18.7
E00036099,71.4,4.7,23.9
E00036100,68.3,6,25.7
E00036101,70.1,4.4,25.5
E00036102,68.9,8.2,22.9
E00036103,70.5,6.1,23.4
E00036104,73.9,2.7,23.5
E00036105,82.2,9.3,8.4
E00036107,69.7,13.5,16.9
E00036111,80.8,4.3,14.9
E00036112,76,8.4,15.6
E00036113,68.2,6.7,25.1
E00036114,79.1,3.7,17.2
E00036115,68.4,3.6,28
E00036116,76.9,9.4,13.6
E00036117,65.7,4.3,30.1
E00036118,71.5,8.5,20
E00036119,69.4,7.5,23.1
E00036120,72.7,7.6,19.7
E00036121,59.5,11.3,29.2
E00036122,72.8,4.1,23
E00036123,60.4,5.4,34.2
E00036124,70.1,4.7,25.2
E00036125,63.5,11.4,25.1
E00036126,66.4,6.9,26.7
E00036127,73.3,6.3,20.5
E00036128,67.7,5.2,27.2
E00036129,65.7,15.1,19.2
E00036130,55.4,18,26.6
E00036131,59.1,12.3,28.6
E00036132,72.2,5.1,22.6
E00036133,63.2,6,30.8
E00036134,73.2,7.7,19.2
E00036135,57.9,9.7,32.4
E00036136,67.5,12.7,19.8
E00036137,63.1,11,25.9
E00036138,66.4,13.3,20.2
E00036139,74.9,10.1,15
E00036140,71.4,10.8,17.8
E00036141,84.7,0.8,14.5
E00036146,72.2,4.6,23.2
E00036147,89.9,0.7,9.4
E00036148,72.2,3.1,24.7
E00036149,85.5,3.2,11.3
E00036156,92.1,0.6,7.3
E00036157,94.2,2.2,3.6
E00036163,79.9,1.9,18.2
E00036172,67.7,4.7,27.6
E00036173,81.4,2,16.6
E00036174,72.3,1.9,25.8
E00036175,76.8,4.6,18.6
E00036176,78,3.1,18.8
E00036177,65,12.3,22.6
E00036178,78.6,2.8,18.6
E00036179,80.6,3.2,16.2
E00036180,86.4,0.7,12.9
E00036181,74.3,5.7,20
E00036182,81.1,1.3,17.6
E00036183,74.6,3.4,22
E00036184,69.4,3.1,27.5
E00036185,80.1,2.2,17.7
E00036186,84.9,1.6,13.5
E00036187,78.2,3.6,18.2
E00036188,89.8,3,7.2
E00036189,81.6,5.1,13.2
E00036190,85.1,2.1,12.8
E00036191,88.8,1.7,9.4
E00036192,93.4,1.3,5.4
E00036193,87.8,3.8,8.4
E00036195,92.5,0.6,6.9
E00036196,91.3,0,8.7
E00036197,90.7,0.4,8.9
E00036199,79.3,0.3,20.4
E00036200,86.7,2.2,11.1
E00036201,89.6,2.7,7.7
E00036202,92.6,1.1,6.3
E00036203,86.3,3,10.7
E00036220,74.6,3.7,21.7
E00036221,92.3,2.1,5.6
E00036222,82.8,2.5,14.7
E00036223,91.9,2.1,6
E00036224,81.5,6.3,12.2
E00036225,92.3,1.5,6.3
E00036226,84.9,2.9,12.2
E00036227,85.4,1.7,12.9
E00036228,83,4,13
E00036229,88.5,1.1,10.4
E00036230,86.8,2.2,11
E00036231,79.7,1.4,18.8
E00036232,87.5,0.3,12.2
E00036233,69.4,3.1,27.5
