areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00072704,15,47.8,27.4,9.7
E00072705,6.2,33.6,39.7,20.5
E00072706,13.3,52.2,18.6,15.9
E00072707,17,52.6,22.2,8.1
E00072708,20.3,47.1,23.2,9.4
E00072709,4.4,29.2,47.4,19
E00072710,9.6,33.6,44,12.8
E00072711,7.8,39.1,35.9,17.2
E00072712,9.4,38.4,39.9,12.3
E00072713,11,33.8,37.5,17.6
E00072715,8.1,50.9,29.2,11.8
E00072716,24.4,46.3,23.6,5.7
E00072717,8.5,39.3,35.1,17.1
E00072718,18.5,54,21.8,5.6
E00072719,33.9,35.5,24.2,6.5
E00072720,12,38.7,32.7,16.7
E00072721,37.1,42.1,17,3.8
E00072722,19.9,42.6,29.5,8
E00072723,31.1,42.6,18.9,7.4
E00072725,20.2,38.8,33.3,7.8
E00072726,16.4,34.4,35.9,13.3
E00072727,12.7,35.7,31.7,19.8
E00072728,13.3,54.7,28.1,3.9
E00072729,13.3,43.7,25.9,17
E00072730,13.4,39.4,32.3,15
E00072731,11.2,54.4,28.8,5.6
E00072732,18.5,43.7,31.1,6.7
E00072733,15.3,48.6,29.2,6.9
E00072734,15,45.5,26.9,12.6
E00072736,32.1,44,19.6,4.2
E00072737,14,38.2,37.5,10.3
E00072738,8.9,51.2,35,4.9
E00072739,13.9,41.7,35.7,8.7
E00072741,58.6,30.9,10.5,0
E00072742,18.3,40.8,28.9,12
E00072743,38.9,41.2,15.3,4.6
E00072744,21.5,40.9,30.9,6.7
E00072745,26,57,15.2,1.8
E00072746,21.7,40.8,26.7,10.8
E00072747,24.4,51.3,15.1,9.2
E00072748,21,37.9,30.6,10.5
E00072749,9.6,40.6,39.6,10.2
E00072750,31.1,50.4,16.3,2.2
E00072751,21.5,44.6,23.1,10.7
E00072752,15.8,50.7,28.8,4.8
E00072753,18.1,46.8,24,11.1
E00072993,4.3,23.2,49.3,23.2
E00072994,23.2,44,19.2,13.6
E00072996,9,40.6,35.3,15
E00072998,6.9,26,46.6,20.6
E00072999,0,38.9,45.8,15.3
E00073000,4.9,31.1,48.4,15.6
E00073338,10.3,50,26.7,12.9
E00073340,18.6,60,20,1.4
E00073341,7.9,50,33.6,8.6
E00073342,13.5,44.7,28.8,12.9
E00073343,15.4,46.2,25.6,12.8
E00073345,24.8,62.9,10.5,1.9
E00073346,14.7,41.2,30.9,13.2
E00073347,27.8,61.1,10.2,0.9
E00073349,22.1,46.7,24.6,6.6
E00073351,20.8,44.8,22.4,12
E00073352,38.1,42.1,18.3,1.6
E00073354,17.5,51.6,24.6,6.3
E00073355,15.9,44.2,31.2,8.7
E00073356,15.3,40,32,12.7
E00073357,11.8,47.2,31.5,9.4
E00073358,6.5,44.7,34.1,14.6
E00073359,18.1,43.3,26.8,11.8
E00073360,15.3,50.8,23.7,10.2
E00073362,15.9,59.3,20.6,4.2
E00073363,17.2,41.8,29.9,11.2
