areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00072704,3.4,33.6,62.9
E00072705,5.3,17.3,77.3
E00072706,4.2,37.3,58.5
E00072707,2.9,36.8,60.3
E00072708,0,40,60
E00072709,3,15,82
E00072710,0,25.6,74.4
E00072711,0.8,26,73.3
E00072712,3.6,23.7,72.7
E00072713,0.7,24.8,74.5
E00072715,4.3,29.9,65.9
E00072716,1.6,34.1,64.3
E00072717,4.3,17.3,78.4
E00072718,4.1,37.7,58.2
E00072719,3.3,47.2,49.6
E00072720,7.3,22.5,70.2
E00072721,6.9,46.3,46.9
E00072722,6.9,32.9,60.1
E00072723,6.2,37.9,55.9
E00072725,4.7,26.4,69
E00072726,7.8,15.6,76.6
E00072727,7.8,20.9,71.3
E00072728,10.9,19.5,69.5
E00072729,2.2,24.1,73.7
E00072730,3.1,25.6,71.3
E00072731,3.2,28.8,68
E00072732,5.9,15.6,78.5
E00072733,5.6,25.2,69.2
E00072734,9.6,26.3,64.1
E00072736,4.2,44,51.8
E00072737,2.3,24.1,73.7
E00072738,2.5,28.7,68.9
E00072739,1.8,27.4,70.8
E00072741,3.9,69.7,26.3
E00072742,0.7,30.4,68.8
E00072743,1.5,57.3,41.2
E00072744,3.4,28.4,68.2
E00072745,2.7,54.3,43
E00072746,6.6,30.3,63.1
E00072747,5.9,51.3,42.9
E00072748,5.7,27.6,66.7
E00072749,2,22.3,75.6
E00072750,8.8,22.8,68.4
E00072751,3.4,32.8,63.9
E00072752,5.6,20.8,73.6
E00072753,6.5,25,68.5
E00072993,2.9,17.6,79.4
E00072994,2.5,49.6,47.9
E00072996,6.1,26.5,67.4
E00072998,5.3,10.6,84.1
E00072999,0.8,22.9,76.3
E00073000,1.6,15.3,83.1
E00073338,6,23.1,70.9
E00073340,5,46.4,48.6
E00073341,6.6,29.9,63.5
E00073342,7.9,29.7,62.4
E00073343,7.5,26.1,66.5
E00073345,4.8,57.7,37.5
E00073346,12,16.5,71.4
E00073347,4.6,54.1,41.3
E00073349,13.8,23.6,62.6
E00073351,12.9,14.5,72.6
E00073352,6.5,42.3,51.2
E00073354,11.1,24.6,64.3
E00073355,10.9,21.7,67.4
E00073356,12.1,20.1,67.8
E00073357,6.9,21.5,71.5
E00073358,10,13.3,76.7
E00073359,6.3,21.3,72.4
E00073360,4.2,26.1,69.7
E00073362,7,37.1,55.9
E00073363,9.8,18,72.2
E00073364,6.3,30.7,63
E00073365,5.6,21.8,72.6
E00073367,4.5,28,67.4
E00073368,7,15.8,77.2
E00073369,8.1,21.1,70.7
E00073370,6.3,52.3,41.4
E00073371,2.8,52.3,44.9
E00073372,6.7,33.3,60
E00073375,13.8,28.5,57.7
E00073376,2.6,28.2,69.2
E00073385,3.1,34.6,62.2
E00073386,5.5,40.9,53.6
E00073387,3.2,49.6,47.2
E00074134,9.5,27.7,62.8
E00074136,6.2,26,67.8
E00074138,8.1,16.9,75
E00074139,7.8,32.5,59.7
E00074140,5.3,44.3,50.4
E00074141,6.8,20.3,72.9
E00074142,2.2,18.5,79.3
E00074143,8.7,24,67.3
E00074144,8.6,22.7,68.8
E00074145,4.4,28.5,67.2
E00074266,3.3,28.5,68.3
E00074267,5.2,20.7,74.1
E00074269,3,32.3,64.7
E00074270,2.4,26.2,71.4
E00074271,2.1,68.9,28.9
E00074276,4.9,18.9,76.2
E00074278,3.3,24,72.7
E00074280,3.3,38,58.7
E00074281,6.1,24.6,69.3
E00074282,4.4,20.6,75
E00074283,2.3,21.1,76.6
E00074284,1.7,61,37.3
E00074285,7,18.4,74.6
E00074289,5.3,26.3,68.4
E00074292,11.5,30.3,58.2
E00074293,7.5,23.8,68.7
E00074295,11.5,20.8,67.7
E00075114,3.4,21.4,75.2
E00075115,5.7,27.4,67
E00075116,5.4,19.4,75.2
E00075117,4.5,23.2,72.3
E00075118,4.4,37.2,58.4
E00075119,3.3,21.3,75.3
E00075120,5.6,15.3,79.2
E00075121,4.4,14.7,80.9
E00075361,6.5,22,71.5
E00075362,2.3,24.1,73.7
E00075363,5.2,20,74.8
E00075364,0.7,31.1,68.1
E00075365,6.5,19.4,74.1
E00075366,3.6,24.8,71.5
E00075367,3.4,23.7,72.9
E00075368,3.1,39.7,57.3
E00075369,2.9,15.9,81.2
E00075370,4.4,16.8,78.8
E00075371,6.5,31.9,61.6
E00075372,3.7,21.6,74.6
E00075373,5.2,25.9,68.9
E00075374,6,35.3,58.7
E00075375,4.8,21,74.2
E00075376,5.4,50.8,43.8
E00075377,2.5,19.3,78.3
E00075378,5.5,29.7,64.8
E00075379,5.4,28.8,65.8
E00075380,3.9,24.2,71.9
E00075381,7.1,18.6,74.3
E00075382,8.5,22.5,69
E00075383,4.4,24.7,70.9
E00075384,9.8,23.3,66.9
E00075385,2.8,37,60.2
E00075386,7.8,40.5,51.7
E00075387,7.5,39.1,53.4
E00075388,5.3,25.6,69.2
E00075389,2.1,30.8,67.1
E00075390,5.6,23.8,70.6
E00075391,5.9,22.8,71.3
E00075441,5.5,18.4,76
E00075442,3.6,19.3,77.1
E00075443,4.4,27.1,68.5
E00075444,7.8,21.7,70.4
E00075445,3.8,20,76.2
E00075446,2.5,28.9,68.6
E00075447,0.7,36.8,62.5
E00075448,4.9,30.1,65
E00075449,3.1,46.5,50.4
E00075450,4.5,29.9,65.7
E00075451,7.8,24.8,67.4
E00075452,0.8,22.9,76.3
E00075453,2.3,48.5,49.2
E00075454,5.2,25,69.8
E00075455,3.1,18.8,78.1
E00075456,3.8,45.9,50.4
E00075457,4,25.4,70.6
E00075458,0,50,50
E00075459,2.8,44.1,53.1
E00075460,4.6,35.4,60
E00075461,3.5,14,82.5
E00075462,3.2,25,71.8
E00075463,4.4,21.5,74.1
E00075464,3.3,32.2,64.5
E00075465,5.4,22.5,72.1
E00075466,6.6,19.7,73.8
E00075467,2,20.3,77.8
E00075468,4.5,23.3,72.2
E00075469,6.6,21.9,71.5
E00075470,4.9,23,72.1
E00075471,4.1,21.4,74.5
E00075472,7.2,23.2,69.6
E00075473,4.4,23.7,71.9
E00075474,0,25.2,74.8
E00075475,0,19,81
E00075476,6.2,21.5,72.3
E00075477,4.9,12.7,82.4
E00075478,1.6,18.9,79.5
E00075479,3.4,15.4,81.2
E00075480,6.7,25.8,67.5
E00075481,6.2,22.5,71.3
E00075482,5.3,13.6,81.1
E00075483,3,27.8,69.2
E00075484,2.5,19,78.5
E00075485,3.6,22.9,73.6
E00075486,8,21,71
E00075487,3.9,40.1,55.9
E00075488,4.4,24.1,71.5
E00075489,5.2,17.2,77.6
E00075490,3.4,24.8,71.7
E00075491,1.4,22.5,76.1
E00075492,1.5,36.5,62
E00075493,3.8,26.3,69.9
E00075494,10.9,21,68.1
E00075495,3.3,36.1,60.7
E00075496,5.2,28.1,66.7
E00075497,3.4,25.9,70.7
E00075498,4.2,9.3,86.4
E00075499,3,25,72
E00075500,5.1,39.4,55.5
E00075501,1.7,36.4,62
E00075502,6.5,38.7,54.8
E00075503,5.8,27.7,66.4
E00075504,4.1,37.2,58.7
E00075506,3.7,25,71.3
E00075507,2.2,45.2,52.6
E00075508,2.9,20.9,76.3
E00075509,4.6,21.8,73.6
E00075510,3.7,11,85.3
E00075511,2.7,14.3,83
E00075642,2.4,45.5,52
E00075797,4.1,17.9,78
E00075798,8.8,20.1,71.1
E00075809,3.5,20.2,76.3
E00075811,2.4,21.4,76.2
E00075812,3.1,15.5,81.4
E00075813,3.4,27.2,69.4
E00075827,8.1,24.3,67.6
E00189459,0,23.4,76.6
E00189472,6.8,28.2,65
E00189489,0,16.5,83.5
E00189494,5.5,13.3,81.3
E00189503,1.8,21.4,76.8
E00189507,2.8,21.3,75.9
E00189514,9,13.5,77.4
E00189520,0,34.9,65.1
E00189526,3.7,34.9,61.5
E00189532,0.7,71.1,28.1
E00189533,0,26.9,73.1
E00189540,7.1,27,66
E00189562,2.4,14.3,83.3
E00189569,3.7,18.3,78
E00189571,0.9,18.8,80.3
E00189587,4.1,31.3,64.6
