areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00072704,44.2,37.2,16.8,1.8,0
E00072705,64.2,27,8.1,0.7,0
E00072706,48.2,28.9,21.1,1.8,0
E00072707,42.2,33.3,22.2,2.2,0
E00072708,32.1,34.3,32.8,0.7,0
E00072709,66.2,30.9,2.2,0,0.7
E00072710,68.3,29.4,2.4,0,0
E00072711,63.3,25.8,10.2,0.8,0
E00072712,69.6,25.4,5.1,0,0
E00072713,66.4,28.5,5.1,0,0
E00072715,30.1,38.7,29.4,1.8,0
E00072716,27.5,51.7,20.8,0,0
E00072717,47.6,34.8,15.2,2.4,0
E00072718,20.8,58.4,19.2,1.6,0
E00072719,28.7,33.6,37.7,0,0
E00072720,56.7,26.7,14.7,2,0
E00072721,17.6,44.7,35.8,1.9,0
E00072722,35.4,34.3,27.4,2.9,0
E00072723,21.6,32.4,42.6,3.4,0
E00072725,43.4,32.6,21.7,2.3,0
E00072726,49.2,33.6,14.8,2.3,0
E00072727,49.6,40,9.6,0.8,0
E00072728,33.1,42.5,23.6,0.8,0
E00072729,43.8,32.1,21.2,2.9,0
E00072730,57.4,36.4,6.2,0,0
E00072731,59.2,32,7.2,1.6,0
E00072732,34.4,32.8,28.2,3.8,0.8
E00072733,38.9,32.6,20.8,7.6,0
E00072734,44.9,38.3,15.6,0.6,0.6
E00072736,33.3,26.8,36.9,3,0
E00072737,51.5,38.1,9.7,0.7,0
E00072738,46.3,43.9,8.9,0,0.8
E00072739,49.1,34.2,14,2.6,0
E00072741,9.9,9.9,79.5,0.7,0
E00072742,48.6,33.1,16.2,2.1,0
E00072743,11.5,33.8,53.1,1.5,0
E00072744,58.7,21.3,20,0,0
E00072745,9.5,55.9,32.4,2.3,0
E00072746,35,35.8,29.2,0,0
E00072747,10.9,32.8,52.1,4.2,0
E00072748,38.7,36.3,20.2,4.8,0
E00072749,52,34.2,11.7,2,0
E00072750,8.9,32.6,51.1,7.4,0
E00072751,28.1,43,23.1,5.8,0
E00072752,24.7,42.5,27.4,5.5,0
E00072753,29.7,34.3,30.2,5.8,0
E00072993,71,26.8,2.2,0,0
E00072994,27,32.5,38.9,1.6,0
E00072996,59.3,30.4,10.4,0,0
E00072998,67.4,25.6,7,0,0
E00072999,65.6,28.2,5.3,0.8,0
E00073000,82.1,13,4.1,0.8,0
E00073338,57.3,29.9,12,0,0.9
E00073340,17.4,52.2,29.7,0.7,0
E00073341,52.2,27.9,19.9,0,0
E00073342,31.8,33.5,29.5,4,1.2
E00073343,41.8,36.7,20.3,1.3,0
E00073345,12.6,67,18.4,1,1
E00073346,48.5,32.1,17.2,2.2,0
E00073347,4.7,35.5,53.3,5.6,0.9
E00073349,33.1,35.5,24.8,5,1.7
E00073351,27.2,40,24.8,8,0
E00073352,13.4,29.1,48.8,7.9,0.8
E00073354,37,34.6,19.7,7.1,1.6
E00073355,34.1,27.5,30.4,6.5,1.4
E00073356,36.7,35.3,24,2.7,1.3
E00073357,43,28.9,24.2,2.3,1.6
E00073358,40.7,29.3,24.4,4.9,0.8
E00073359,29.1,45.7,23.6,0.8,0.8
E00073360,22.9,49.2,26.3,1.7,0
E00073362,23.8,50.8,22.2,2.6,0.5
E00073363,42.7,32.1,21.4,3.1,0.8
E00073364,16.8,26.7,49.6,6.1,0.8
E00073365,38.2,41.5,17.1,2.4,0.8
E00073367,48.5,34.3,14.2,3,0
E00073368,36,33.3,26.3,2.6,1.8
E00073369,28.8,35.2,28,4.8,3.2
E00073370,18,39.8,38.3,1.6,2.3
E00073371,22.7,40,35.5,0.9,0.9
E00073372,3.4,22.7,58,15.1,0.8
E00073375,37.1,35.6,25,2.3,0
E00073376,54.8,24.3,17.4,3.5,0
E00073385,21.7,40.3,30.2,6.2,1.6
E00073386,18.4,32.4,46.5,2.7,0
E00073387,21,22.6,52.4,3.2,0.8
E00074134,36.3,43,18.5,2.2,0
E00074136,46.9,35.9,15.9,1.4,0
E00074138,48.8,37.2,10.7,2.5,0.8
E00074139,36.4,38.3,25.3,0,0
E00074140,13.8,40,38.5,5.4,2.3
E00074141,48.9,34.8,12.6,3.7,0
E00074142,36.3,47.4,14.8,1.5,0
E00074143,31.3,42,22.7,3.3,0.7
E00074144,56.2,29.2,12.3,2.3,0
E00074145,52.6,34.3,12.4,0.7,0
E00074266,61.8,27.6,9.8,0.8,0
E00074267,54.5,31.8,12.7,0.9,0
E00074269,58,34.4,6.9,0,0.8
E00074270,57.4,26.4,15.5,0.8,0
E00074271,17.8,30.9,50.3,1,0
E00074276,22.6,36.3,32.2,7.5,1.4
E00074278,51.3,35.3,13.4,0,0
E00074280,38.1,30.5,30.5,0.8,0
E00074281,52.6,29.8,16.7,0.9,0
E00074282,56.6,30.1,11,1.5,0.7
E00074283,57.5,34.6,6.3,0.8,0.8
E00074284,17.8,19.5,61,1.7,0
E00074285,55.3,29.8,10.5,2.6,1.8
E00074289,57.5,24.8,15,1.8,0.9
E00074292,61.6,23.2,12,2.4,0.8
E00074293,53.1,34.5,10.3,2.1,0
E00074295,32.8,30.5,30.5,5.3,0.8
E00075114,69,20.7,10.3,0,0
E00075115,56.6,34,9.4,0,0
E00075116,61.2,24,13.2,1.6,0
E00075117,57.8,33.9,8.3,0,0
E00075118,42.1,27.2,28.1,2.6,0
E00075119,50,32.9,15.8,1.4,0
E00075120,56,29.1,12.1,2.8,0
E00075121,17.9,34.3,38.6,9.3,0
E00075361,59.2,25.6,13.6,0.8,0.8
E00075362,51.9,39.1,9,0,0
E00075363,60.8,25.3,13.3,0,0.6
E00075364,41.3,38.4,18.1,2.2,0
E00075365,64,23,11.5,0.7,0.7
E00075366,52.6,37.2,8.8,0.7,0.7
E00075367,63.9,24.4,11.8,0,0
E00075368,40.8,36.2,20.8,2.3,0
E00075369,57.2,31.2,11.6,0,0
