areacd,disability_3a-001,disability_3a-002
E00072704,15.1,84.9
E00072705,11.6,88.4
E00072706,20.8,79.2
E00072707,16.7,83.3
E00072708,23.5,76.5
E00072709,11.4,88.6
E00072710,18.9,81.1
E00072711,16.9,83.1
E00072712,15.1,84.9
E00072713,15.1,84.9
E00072715,17.7,82.3
E00072716,17.3,82.7
E00072717,11,89
E00072718,16.9,83.1
E00072719,21.3,78.8
E00072720,14.7,85.3
E00072721,23.4,76.6
E00072722,13.6,86.4
E00072723,30.5,69.5
E00072725,19.3,80.7
E00072726,13.7,86.3
E00072727,16.7,83.3
E00072728,18,82
E00072729,15.1,84.9
E00072730,16.1,83.9
E00072731,14.1,85.9
E00072732,19.3,80.7
E00072733,22.8,77.2
E00072734,14.7,85.3
E00072736,24.6,75.4
E00072737,18.5,81.5
E00072738,14.2,85.8
E00072739,18.6,81.4
E00072741,49.4,50.6
E00072742,17.5,82.5
E00072743,30.4,69.6
E00072744,17.3,82.7
E00072745,21.2,78.8
E00072746,22.9,77.1
E00072747,24.2,75.8
E00072748,19.3,80.7
E00072749,17,83
E00072750,17.6,82.4
E00072751,16,84
E00072752,21,79
E00072753,23.5,76.5
E00072993,11,89
E00072994,33.6,66.4
E00072996,16.2,83.8
E00072998,10.1,89.9
E00072999,13,87
E00073000,9.1,90.9
E00073338,18.1,81.9
E00073340,15.9,84.1
E00073341,11.7,88.3
E00073342,16.6,83.4
E00073343,14.7,85.3
E00073345,17.2,82.8
E00073346,13.4,86.6
E00073347,14.4,85.6
E00073349,20.1,79.9
E00073351,21,79
E00073352,25.7,74.3
E00073354,23.3,76.7
E00073355,19.1,80.9
E00073356,18.5,81.5
E00073357,16.8,83.2
E00073358,14.8,85.2
E00073359,19,81
E00073360,17,83
E00073362,16.9,83.1
E00073363,17.9,82.1
E00073364,20.5,79.5
E00073365,12.4,87.6
E00073367,17.1,82.9
E00073368,17.5,82.5
E00073369,17.4,82.6
E00073370,29.1,70.9
E00073371,28.3,71.7
E00073372,24.7,75.3
E00073375,11.8,88.2
E00073376,16.4,83.6
E00073385,32.2,67.8
E00073386,20,80
E00073387,25.4,74.6
E00074134,22.6,77.4
E00074136,21.8,78.2
E00074138,14.7,85.3
E00074139,12.1,87.9
E00074140,18.1,81.9
E00074141,15.6,84.4
E00074142,14.1,85.9
E00074143,14.7,85.3
E00074144,13.8,86.2
E00074145,14.9,85.1
E00074266,19.5,80.5
E00074267,19.1,80.9
E00074269,19.5,80.5
E00074270,14.5,85.5
E00074271,39.7,60.3
E00074276,18.8,81.2
E00074278,15.9,84.1
E00074280,19,81
E00074281,15.1,84.9
E00074282,10.7,89.3
E00074283,19.2,80.8
E00074284,29.4,70.6
E00074285,13.9,86.1
E00074289,16.8,83.2
E00074292,19.8,80.2
E00074293,19.4,80.6
E00074295,25.5,74.5
E00075114,13.2,86.8
E00075115,22.3,77.7
E00075116,9.6,90.4
E00075117,16.2,83.8
E00075118,21.4,78.6
E00075119,14.7,85.3
E00075120,14.7,85.3
E00075121,20.6,79.4
E00075361,16.5,83.5
E00075362,18.2,81.8
E00075363,17.3,82.7
E00075364,19,81
E00075365,14.7,85.3
E00075366,15.8,84.2
E00075367,13.3,86.7
E00075368,21.6,78.4
E00075369,18,82
E00075370,13.7,86.3
E00075371,20.2,79.8
E00075372,15.3,84.7
E00075373,14.6,85.4
E00075374,9.8,90.2
E00075375,13.1,86.9
E00075376,26.2,73.8
E00075377,14.5,85.5
E00075378,15.4,84.6
E00075379,12.6,87.4
E00075380,24.7,75.3
E00075381,14.4,85.6
E00075382,16.7,83.3
E00075383,16.8,83.2
E00075384,24.5,75.5
E00075385,20.9,79.1
E00075386,27.5,72.5
E00075387,20.3,79.7
E00075388,15.3,84.7
E00075389,18.5,81.5
E00075390,16.8,83.2
E00075391,14.5,85.5
E00075441,13.2,86.8
E00075442,17.4,82.6
E00075443,17.3,82.7
E00075444,18.9,81.1
E00075445,20.1,79.9
E00075446,17.2,82.8
E00075447,19.5,80.5
E00075448,18.3,81.7
E00075449,21.1,78.9
E00075450,15.2,84.8
E00075451,14.7,85.3
E00075452,11.4,88.6
E00075453,23.6,76.4
E00075454,15.6,84.4
E00075455,17.8,82.2
E00075456,13.2,86.8
E00075457,10.8,89.2
E00075458,21.2,78.8
E00075459,24.6,75.4
E00075460,16.2,83.8
E00075461,10.6,89.4
E00075462,18.3,81.7
E00075463,11.9,88.1
E00075464,21,79
E00075465,10.8,89.2
E00075466,14.5,85.5
E00075467,15.6,84.4
E00075468,18.1,81.9
E00075469,13.3,86.7
E00075470,20.4,79.6
E00075471,18.1,81.9
E00075472,15.8,84.2
E00075473,11.8,88.2
E00075474,12,88
E00075475,11.6,88.4
E00075476,21.4,78.6
E00075477,12.8,87.2
E00075478,20.5,79.5
E00075479,13.9,86.1
E00075480,17.8,82.2
E00075481,15.4,84.6
E00075482,16,84
E00075483,18.8,81.2
E00075484,12,88
E00075485,11.3,88.7
E00075486,21,79
E00075487,11.8,88.2
E00075488,12.1,87.9
E00075489,8.5,91.5
E00075490,19.1,80.9
E00075491,12.8,87.2
E00075492,13.3,86.7
E00075493,15,85
E00075494,18.2,81.8
E00075495,26.1,73.9
E00075496,23.3,76.8
E00075497,19.5,80.5
E00075498,12.5,87.5
E00075499,22.6,77.4
E00075500,21.7,78.3
E00075501,18.2,81.8
E00075502,23.7,76.3
E00075503,19.5,80.5
E00075504,18.1,81.9
E00075506,11.5,88.5
E00075507,18.3,81.7
E00075508,9.2,90.8
E00075509,14.7,85.3
E00075510,8.5,91.5
E00075511,7.6,92.4
E00075642,24.8,75.2
E00075797,22.1,77.9
E00075798,11.7,88.3
E00075809,11.6,88.4
E00075811,12.7,87.3
E00075812,13.6,86.4
E00075813,18.8,81.2
E00075827,20.3,79.7
E00189459,12.5,87.5
E00189472,23.1,76.9
E00189489,10.8,89.2
E00189494,14.1,85.9
E00189503,10.4,89.6
E00189507,17.5,82.5
E00189514,14,86
E00189520,11.6,88.4
E00189526,18.5,81.5
E00189532,50.8,49.2
E00189533,16.4,83.6
E00189540,16,84
E00189562,10.2,89.8
E00189569,9.3,90.7
E00189571,13.1,86.9
E00189587,16.9,83.1
