areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00072704,98.8,1.2,0
E00072705,99.7,0.3,0
E00072706,100,0,0
E00072707,96.4,3.2,0.4
E00072708,98.8,1.2,0
E00072709,97.1,2.4,0.5
E00072710,98.6,0.7,0.7
E00072711,99.7,0.3,0
E00072712,99.7,0.3,0
E00072713,98.7,1.3,0
E00072715,97.8,2.2,0
E00072716,96.7,2.5,0.8
E00072717,97.3,1.5,1.1
E00072718,84.2,13.8,2
E00072719,97.9,1.7,0.4
E00072720,98.5,1.3,0.3
E00072721,94.5,4.1,1.4
E00072722,96.6,3.4,0
E00072723,99.7,0.3,0
E00072725,98.3,1.7,0
E00072726,99.1,0.9,0
E00072727,98.5,1.5,0
E00072728,97.9,2.1,0
E00072729,99.1,0.9,0
E00072730,98.2,1.5,0.4
E00072731,98.2,1.8,0
E00072732,96.7,2.7,0.5
E00072733,99.4,0.6,0
E00072734,99.2,0.8,0
E00072736,95.8,3.9,0.3
E00072737,99,1,0
E00072738,96.9,3.1,0
E00072739,96.7,2.5,0.8
E00072741,96.9,3.1,0
E00072742,97.4,2.6,0
E00072743,95.9,2.7,1.4
E00072744,97.9,1.8,0.3
E00072745,93.7,6.3,0
E00072746,97.5,2.2,0.4
E00072747,95.5,4.5,0
E00072748,98.3,1.7,0
E00072749,95.8,3.6,0.6
E00072750,91.6,7.1,1.4
E00072751,97.4,2.6,0
E00072752,96.3,3.2,0.6
E00072753,96,3.7,0.2
E00072993,97.7,2.3,0
E00072994,99.1,0.4,0.4
E00072996,99.3,0.7,0
E00072998,97.7,2.3,0
E00072999,97.2,1.5,1.2
E00073000,99.1,0.3,0.6
E00073338,92,6.5,1.5
E00073340,89.3,9.1,1.7
E00073341,92.6,6.7,0.7
E00073342,95.7,3.5,0.8
E00073343,95.9,3.8,0.3
E00073345,94.6,5.4,0
E00073346,94.5,4.6,0.9
E00073347,86.4,12.5,1.1
E00073349,89.8,8,2.2
E00073351,94,5.7,0.3
E00073352,89.1,9.3,1.6
E00073354,87.7,11.1,1.2
E00073355,90.3,8.3,1.4
E00073356,87.7,9.3,2.9
E00073357,95.3,3.4,1.3
E00073358,90.1,7.4,2.5
E00073359,95,4.4,0.6
E00073360,92,6.8,1.1
E00073362,91.6,8.1,0.2
E00073363,96.1,2.7,1.2
E00073364,91.5,7.1,1.4
E00073365,93.6,6.4,0
E00073367,97.7,1.7,0.7
E00073368,96.2,3.4,0.3
E00073369,89.8,8.6,1.6
E00073370,93.3,4.9,1.8
E00073371,89.3,8.6,2.1
E00073372,90.6,7.1,2.4
E00073375,91.2,5.7,3.1
E00073376,93.2,4.5,2.3
E00073385,89.5,9.6,0.9
E00073386,93.2,6,0.8
E00073387,92.2,7.3,0.4
E00074134,95.3,4.4,0.3
E00074136,96.7,2.3,1
E00074138,93.7,5.6,0.7
E00074139,93.1,6.6,0.3
E00074140,93.1,4.9,2
E00074141,95.5,3.6,0.9
E00074142,95,5,0
E00074143,94.1,3.5,2.4
E00074144,92.9,6.5,0.6
E00074145,97.7,2,0.3
E00074266,99.3,0,0.7
E00074267,98.2,1.8,0
E00074269,96.8,3.2,0
E00074270,99,0.7,0.3
E00074271,94,5.6,0.4
E00074276,95.8,3.9,0.3
E00074278,99.3,0.7,0
E00074280,100,0,0
E00074281,96.9,2.7,0.4
E00074282,97.5,2.2,0.3
E00074283,95.4,3,1.6
E00074284,97.4,0.5,2
E00074285,94.8,4.8,0.3
E00074289,96.8,2.2,1.1
E00074292,97.3,2.4,0.3
E00074293,98,1.7,0.3
E00074295,97.8,1.1,1.1
E00075114,99.6,0.4,0
E00075115,99.1,0.9,0
E00075116,100,0,0
E00075117,98,2,0
E00075118,99.2,0,0.8
E00075119,98.8,1.2,0
E00075120,98.9,1.1,0
E00075121,98.4,1.3,0.3
E00075361,96.5,1.9,1.6
E00075362,99.4,0.3,0.3
E00075363,97.8,1.7,0.5
E00075364,100,0,0
E00075365,97.3,2.7,0
E00075366,98.1,1.9,0
E00075367,100,0,0
E00075368,99.2,0.4,0.4
E00075369,99.2,0.6,0.3
E00075370,97.6,1.8,0.6
E00075371,98.1,1.3,0.6
E00075372,96.2,3.5,0.3
E00075373,98.4,0.9,0.6
E00075374,97.1,2.4,0.6
E00075375,100,0,0
E00075376,94.6,4.1,1.2
E00075377,99.7,0.3,0
E00075378,96.9,3.1,0
E00075379,95.7,4.3,0
E00075380,99,1,0
E00075381,97.9,1.8,0.4
E00075382,96,3.4,0.6
E00075383,97.3,2.2,0.5
E00075384,96.4,2.4,1.2
E00075385,98.3,1.1,0.6
E00075386,94.2,5.4,0.4
E00075387,89.3,9.1,1.5
E00075388,94.4,4.9,0.6
E00075389,95.6,3,1.4
E00075390,96.3,3.7,0
E00075391,98.2,1.5,0.3
E00075441,95.7,3.4,0.9
E00075442,99.7,0,0.3
E00075443,98.5,1.2,0.2
E00075444,97.9,2.1,0
E00075445,100,0,0
E00075446,99.6,0.4,0
E00075447,98.4,1.3,0.3
E00075448,95.6,4.4,0
E00075449,93.3,6.2,0.4
E00075450,99.3,0.7,0
E00075451,94.3,5.7,0
E00075452,100,0,0
E00075453,97.5,2.5,0
E00075454,98.5,1.5,0
E00075455,99.3,0.7,0
E00075456,99.6,0.4,0
E00075457,99,1,0
E00075458,98,1.5,0.5
E00075459,98.2,1.5,0.4
E00075460,98.9,1.1,0
E00075461,100,0,0
E00075462,99.3,0.7,0
E00075463,99.4,0.6,0
E00075464,97.3,1.9,0.8
E00075465,99.3,0,0.7
E00075466,99.7,0,0.3
E00075467,100,0,0
E00075468,99.7,0.3,0
E00075469,97.7,0.9,1.4
E00075470,98.1,1.6,0.3
E00075471,97.4,2.6,0
E00075472,98,2,0
E00075473,100,0,0
E00075474,99,1,0
E00075475,99,1,0
E00075476,100,0,0
E00075477,99.5,0.5,0
E00075478,98.5,1.5,0
E00075479,99.3,0.7,0
E00075480,99.3,0.7,0
E00075481,91.3,6.7,2
E00075482,98.2,1.5,0.3
E00075483,96.9,3.1,0
E00075484,98.2,1.8,0
E00075485,99.7,0.3,0
E00075486,98.2,1.8,0
E00075487,95.1,4.6,0.4
E00075488,98.7,1.3,0
E00075489,95.9,3.2,0.9
E00075490,98.5,1.5,0
E00075491,96.9,2.2,0.9
E00075492,95.7,3.9,0.4
E00075493,95.7,4.3,0
E00075494,98.7,1.3,0
E00075495,98.5,1.5,0
E00075496,95.1,4.7,0.3
E00075497,99,0.7,0.3
E00075498,97.8,1.3,1
E00075499,97.3,2.3,0.3
E00075500,97.2,1.7,1
E00075501,97.7,1.5,0.8
E00075502,91.4,7.5,1.1
E00075503,97.9,2.1,0
E00075504,95.6,4.4,0
E00075506,96.1,3.9,0
E00075507,95.7,3.9,0.4
E00075508,98.4,1.3,0.3
E00075509,97.3,1.7,1
E00075510,99.4,0,0.6
E00075511,97.9,2.1,0
E00075642,97.7,1.4,0.9
E00075797,96.9,3.1,0
E00075798,96,3.5,0.5
E00075809,97.7,1.9,0.4
