areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00072704,95.5,4.5
E00072705,97.2,2.8
E00072706,98.4,1.6
E00072707,91.8,8.2
E00072708,92.7,7.3
E00072709,94.1,5.9
E00072710,96.1,3.9
E00072711,95,5
E00072712,94.2,5.8
E00072713,95.3,4.7
E00072715,94.5,5.5
E00072716,92.1,7.9
E00072717,92.6,7.4
E00072718,77.9,22.1
E00072719,90.4,9.6
E00072720,93.7,6.3
E00072721,87.9,12.1
E00072722,93,7
E00072723,94,6
E00072725,95.7,4.3
E00072726,96.4,3.6
E00072727,93.8,6.2
E00072728,92,8
E00072729,96.4,3.6
E00072730,94.5,5.5
E00072731,93.7,6.3
E00072732,89.7,10.3
E00072733,97.7,2.3
E00072734,93.6,6.4
E00072736,91.1,8.9
E00072737,95.5,4.5
E00072738,90.3,9.7
E00072739,92.1,7.9
E00072741,86.1,13.9
E00072742,93.9,6.1
E00072743,89.5,10.5
E00072744,92.4,7.6
E00072745,88.3,11.7
E00072746,94.3,5.7
E00072747,90.8,9.2
E00072748,93.1,6.9
E00072749,92.9,7.1
E00072750,86.8,13.2
E00072751,92.2,7.8
E00072752,92.5,7.5
E00072753,93.3,6.7
E00072993,93.7,6.3
E00072994,93.4,6.6
E00072996,90.8,9.2
E00072998,95.5,4.5
E00072999,93.7,6.3
E00073000,95.2,4.8
E00073338,91.2,8.8
E00073340,82.1,17.9
E00073341,84.9,15.1
E00073342,88.2,11.8
E00073343,90,10
E00073345,87.4,12.6
E00073346,88.3,11.7
E00073347,79,21
E00073349,80.6,19.4
E00073351,84.5,15.5
E00073352,80.9,19.1
E00073354,77.9,22.1
E00073355,82.1,17.9
E00073356,81.8,18.2
E00073357,90.1,9.9
E00073358,84.3,15.7
E00073359,87.2,12.8
E00073360,86.5,13.5
E00073362,85.2,14.8
E00073363,91.2,8.8
E00073364,88.2,11.8
E00073365,91,9
E00073367,90.8,9.2
E00073368,90.4,9.6
E00073369,85.7,14.3
E00073370,83.2,16.8
E00073371,82.7,17.3
E00073372,87.3,12.7
E00073375,86.1,13.9
E00073376,88.4,11.6
E00073385,88.5,11.5
E00073386,86.9,13.1
E00073387,89.8,10.2
E00074134,91.5,8.5
E00074136,94.3,5.7
E00074138,91.4,8.6
E00074139,83.1,16.9
E00074140,84.7,15.3
E00074141,93.5,6.5
E00074142,91.8,8.2
E00074143,89.2,10.8
