areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
W00006955,11.6,56.3,32.1
W00006956,7.9,64.9,27.2
W00006957,9.4,49.1,41.5
W00006958,13.5,63.5,23.1
W00006959,10.7,69.7,19.7
W00006960,13.1,69.7,17.2
W00006961,7,76,17
W00006962,13,63,24
W00006963,6.8,79.5,13.7
W00006964,12.1,73.6,14.3
W00006965,5.6,79.8,14.6
W00006966,7.8,59.8,32.4
W00006968,15.2,58.1,26.7
W00006969,17.3,69.4,13.3
W00006970,14.6,61.8,23.6
W00007093,13.7,64.1,22.2
W00007094,15.2,67.4,17.4
W00007095,11.7,64,24.3
W00007096,7.2,68.8,23.9
W00007097,6.9,70.3,22.8
W00007098,9.6,71.9,18.4
W00007101,15.2,61.4,23.4
W00007102,11,62,27
W00007103,3.9,79.2,16.9
W00007104,7.1,68.7,24.2
W00007105,6.9,59.5,33.6
W00007106,8,80.5,11.5
W00007108,13.7,72.6,13.7
W00007109,7.3,74.8,17.9
W00007111,10,73,17
W00007112,7.9,67.4,24.7
W00007113,9.2,54.6,36.1
W00007114,12.7,72,15.3
W00007115,8.9,58.9,32.3
W00007116,10.6,71.3,18.1
W00007117,4.9,72.8,22.3
W00007118,7.6,80.9,11.5
W00007119,15.8,59.2,25
W00007120,5.3,65.6,29
W00007121,4.8,67.6,27.6
W00007122,10.9,56.3,32.8
W00007229,9.8,59.8,30.4
W00007230,7.9,64,28.1
W00007231,10.3,67.6,22.1
W00007232,8.5,67.6,23.9
W00007233,11.6,49.3,39.1
W00007234,9.6,53.8,36.5
W00007235,6.2,65.4,28.5
W00007236,13.5,72.1,14.4
W00007237,6.6,61.8,31.6
W00007238,12.3,71.9,15.8
W00007239,5,69.7,25.2
W00007240,10.1,68.1,21.8
W00007241,11.4,69.3,19.3
W00007242,11.2,61.6,27.2
W00007243,10.2,64.3,25.5
W00007244,7.8,70.1,22.1
W00007245,6.7,67.4,25.8
W00007246,10.9,63,26.1
W00007502,6.5,72.8,20.7
W00007503,8.1,52.2,39.7
W00007504,12.5,68.3,19.2
W00007505,14.6,57.3,28.1
W00007506,9.6,60.3,30.1
W00007507,8.9,66.1,25
W00007508,2.1,77.7,20.2
W00007509,14.7,52.3,33
W00007510,10.5,61.1,28.4
W00007511,6.5,70.1,23.4
W00007512,11.3,66,22.7
W00007513,10.2,66.3,23.5
W00007514,11,65,24
W00007515,8.6,58.1,33.3
W00007516,7.8,60,32.2
W00007540,7.8,71.8,20.4
W00007541,12.1,60.6,27.3
W00007542,9.7,65.3,25
W00007543,8.2,64.3,27.6
W00007544,5.2,64.3,30.4
W00007545,8.3,56.3,35.4
W00007546,14.6,65.2,20.2
W00007547,9.8,68.3,22
W00007548,10.9,65.2,23.9
W00007549,10.8,66.7,22.5
W00007550,11,56.6,32.4
W00007551,7,75,18
W00007552,4.4,65.5,30.1
W00007553,11.7,58.5,29.8
W00007554,7.4,63.9,28.7
W00007555,8.1,55.5,36.4
W00007590,10.4,75,14.6
W00007591,7.6,67.2,25.2
W00007592,7.4,56.4,36.2
W00007593,13.8,56,30.3
W00007594,6.1,66.1,27.8
W00007595,15.8,55.3,28.9
W00007596,6,76,18
W00007597,6.4,66.1,27.5
W00007598,13.2,55.3,31.6
W00007599,10,62,28
W00007600,8.8,69.6,21.6
W00007601,7.4,49.6,43
W00007602,7.4,63.8,28.7
W00007603,7.8,66.4,25.9
W00007604,5.5,60,34.5
W00007605,7.7,58.5,33.8
W00007648,6.8,71.6,21.6
W00007649,10.5,67.7,21.8
W00007650,8.2,60.7,31.1
W00007651,15.9,58.9,25.2
W00007652,8.8,63.7,27.5
