areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00006955,27.7,42.6,6.8,22.5,0.4
W00006956,34,32.6,7.9,22.3,3.3
W00006957,21.3,52.9,4.9,18.4,2.5
W00006958,21.4,50.2,3.1,20.1,5.2
W00006959,22.8,44,6.7,22.8,3.7
W00006960,10.7,51,1.1,37.2,0
W00006961,19.6,41.5,4.6,31.5,2.7
W00006962,22.9,47.3,6.3,21.5,2
W00006963,23,48.8,7.4,19.3,1.6
W00006964,17.9,44.4,7.3,27.4,3
W00006965,22.9,42.2,6.4,28.4,0
W00006966,30.6,38.4,6.1,22.4,2.4
W00006968,23.9,50.7,4.8,18.8,1.8
W00006969,25.8,37.3,6.8,28.4,1.7
W00006970,23.2,45,5.4,24,2.4
W00007093,18.8,45.5,6.4,26.7,2.6
W00007094,23.8,42.2,5.7,25.8,2.5
W00007095,16.2,41.9,7.7,27.9,6.3
W00007096,28.4,41.1,10.2,19.9,0.4
W00007097,18.3,47.7,5.8,26.1,2.1
W00007098,19.1,42.3,7.5,27.3,3.7
W00007101,20.5,41.2,6.4,29.2,2.6
W00007102,24.3,46.7,3.1,23.5,2.4
W00007103,21.1,47.6,5.4,22.3,3.6
W00007104,39.2,36.1,4.4,18.5,1.8
W00007105,37.9,40.2,7.6,12.5,1.8
W00007106,19.2,44.6,4.5,29.5,2.2
W00007108,17.5,48,7.9,23.2,3.4
W00007109,17.6,41.5,3.8,36.7,0.3
W00007111,26.9,42.6,4.5,23.6,2.5
W00007112,16.6,47.3,5.1,27.1,4
W00007113,26.3,47.7,3.8,20.2,1.9
W00007114,24.3,40.1,7.5,26.2,1.9
W00007115,21.9,48.5,5.8,20.1,3.6
W00007116,13.8,47.7,6,28,4.6
W00007117,19.7,46.4,7.5,23.4,2.9
W00007118,23.4,39.2,6.8,26.4,4.2
W00007119,26.2,44.8,8.3,15.9,4.8
W00007120,31.8,42.9,5.3,17.1,2.9
W00007121,40.2,41.3,4.2,11.1,3.2
W00007122,38,39.2,3.8,13.9,5.1
W00007229,36.2,36.2,5.6,18.3,3.8
W00007230,24.4,40.9,7.1,23.6,4
W00007231,17.8,40.6,6.8,33.3,1.5
W00007232,27.8,42.1,5.9,21.6,2.6
W00007233,38.3,42.1,4.6,11.3,3.8
W00007234,37.8,37.4,4.1,18,2.7
W00007235,31.9,40.9,7.1,15.7,4.3
W00007236,25.6,42.6,5.4,23.6,2.9
W00007237,37.1,47.3,2.3,10.2,3.1
W00007238,17.1,36.9,7.5,34.1,4.4
W00007239,34.7,44.1,4,13.9,3.5
W00007240,20.1,42.1,7,28.2,2.6
W00007241,19.9,45.9,6,25.9,2.3
W00007242,19.8,41.3,8.5,26.5,3.9
W00007243,25.6,50.2,4.7,17.7,1.9
W00007244,21.9,42.8,7.8,24.5,2.9
W00007245,26,41.2,10.8,20.1,2
