areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
W00006955,3.9,24.4,71.7
W00006956,0.7,56.3,43
W00006957,4.1,22.3,73.6
W00006958,5.3,41.2,53.4
W00006959,6.6,31.6,61.8
W00006960,3.5,31.9,64.6
W00006961,4.9,13,82.1
W00006962,7,33,60
W00006963,2.8,38.9,58.3
W00006964,2.4,30.7,66.9
W00006965,5.1,35.9,59
W00006966,4.7,31.3,64.1
W00006968,2.3,21.9,75.8
W00006969,2.1,42.5,55.5
W00006970,1.8,33.5,64.7
W00007093,2.8,26.2,70.9
W00007094,6,35.1,59
W00007095,2.7,26.4,70.9
W00007096,2.3,37.9,59.8
W00007097,3,39.3,57.8
W00007098,4.1,37.4,58.5
W00007101,2.9,20,77.1
W00007102,3.1,25.2,71.8
W00007103,1,50.5,48.5
W00007104,7.7,25.6,66.7
W00007105,4.9,40.7,54.5
W00007106,3.9,26.4,69.8
W00007108,2.9,44.2,52.9
W00007109,4.5,19.2,76.3
W00007111,4.5,34.8,60.6
W00007112,0.8,15.4,83.8
W00007113,1.7,28.4,69.8
W00007114,0,15,85
W00007115,1.9,38.1,60
W00007116,2.8,28.7,68.5
W00007117,2.6,22.6,74.8
W00007118,3.8,29,67.2
W00007119,4.2,26.8,69
W00007120,0.7,27,72.3
W00007121,4.5,37.3,58.2
W00007122,4.2,21.7,74.2
W00007229,4.2,37,58.8
W00007230,5.7,35,59.3
W00007231,4.7,21.9,73.4
W00007232,4.5,18.2,77.3
W00007233,5.9,24.6,69.5
W00007234,5.4,20.7,73.9
W00007235,4.2,34.3,61.5
W00007236,3.7,41.2,55.1
W00007237,3.8,29.8,66.4
W00007238,5.5,29.1,65.4
W00007239,0.9,33.6,65.5
W00007240,2,31.1,66.9
W00007241,4.5,28.8,66.7
W00007242,3.8,42.1,54.1
W00007243,0.9,28.2,70.9
W00007244,3.1,29.6,67.3
W00007245,3.5,32.2,64.3
W00007246,0,35.2,64.8
W00007502,3.8,30.8,65.4
W00007503,5.8,51,43.3
W00007504,2.2,39.7,58.1
W00007505,5.3,46.2,48.5
W00007506,0.6,40.4,59
W00007507,2.3,31,66.7
W00007508,3,36.1,60.9
W00007509,3.1,30.2,66.7
W00007510,2.3,26.7,71
W00007511,3.9,39.1,57
W00007512,3.3,20.7,76
W00007513,3.2,33.6,63.2
W00007514,0.8,24.6,74.6
W00007515,7.8,55.7,36.5
W00007516,5.6,32.5,61.9
W00007540,2.5,29.7,67.8
W00007541,0.8,31.4,67.8
W00007542,5,30.8,64.2
W00007543,1.9,25,73.1
W00007544,3.1,50,46.9
W00007545,0,72,28
W00007546,0,46,54
W00007547,3.7,22,74.3
W00007548,0,29.3,70.7
W00007549,6.5,34.6,58.9
W00007550,7.2,18.4,74.4
W00007551,3.1,30.5,66.4
W00007552,5.9,25.4,68.6
W00007553,0.9,30.8,68.4
W00007554,1.6,34.6,63.8
W00007555,4.5,33.8,61.7
W00007590,3.1,25.4,71.5
W00007591,2.3,37.5,60.2
W00007592,5.6,37.3,57.1
W00007593,4.3,36,59.7
W00007594,4.9,29.3,65.9
W00007595,5.3,26.5,68.2
W00007596,5.1,27.5,67.4
W00007597,1.6,44.3,54.1
W00007598,5.6,21.7,72.7
W00007599,1.8,37.8,60.4
W00007600,0.8,28.5,70.7
W00007601,5.3,32.7,61.9
W00007602,2.7,41.4,55.9
W00007603,4.1,36.4,59.5
W00007604,3.6,34.5,61.8
W00007605,2.3,44.3,53.4
W00007648,3.4,45.8,50.8
W00007649,0.7,46.2,53.1
W00007650,0,52.4,47.6
W00007651,3.5,45.6,50.9
W00007652,3.9,40.2,55.9
W00007653,3.1,40.4,56.5
W00007654,5.3,36.1,58.6
W00007655,5.3,29,65.6
W00007656,6,33.3,60.7
W00007657,4.6,29.6,65.7
W00007658,2.4,25.8,71.8
W00007659,0,39.1,60.9
W00007660,4.5,30,65.5
W00007661,3.2,37.3,59.5
W00007662,2.4,31.7,65.9
W00007663,5.2,23.3,71.6
W00007664,0,37.9,62.1
W00007667,6.8,27.8,65.4
W00007669,5.6,24.3,70.1
W00007670,3.2,26.4,70.4
W00007710,7.5,34.6,57.9
W00007711,6.5,43,50.5
W00007712,1,38.6,60.4
W00007713,3.2,36,60.8
W00007714,0,29.5,70.5
W00007715,3.2,40,56.8
W00007716,3.8,27.3,68.9
W00007717,2.4,26.2,71.4
W00007718,1.7,31.9,66.4
W00007742,4.5,24.6,70.9
W00007743,4.3,29.3,66.4
W00007744,3.2,28.6,68.2
W00007745,5,40,55
W00007746,4.5,27.6,67.9
W00007747,3.2,22.6,74.2
W00007748,3,24.4,72.6
W00007749,3.2,41.6,55.2
W00007750,3.3,35.5,61.2
W00007751,2.5,23.3,74.2
W00007752,8.8,28.1,63.2
W00007753,5.8,30,64.2
W00007754,3.5,44.3,52.2
W00007755,5.8,30.2,64
W00007756,8.8,30.1,61.1
W00007757,7,30.1,62.9
W00007758,5,28.1,66.9
W00007759,4.2,20,75.8
W00007760,9.4,19.6,71
W00007761,6.8,17.4,75.8
W00007762,6.1,31.3,62.6
W00007763,2.1,22.1,75.7
W00007764,4,40.8,55.2
W00007765,1.8,54.4,43.9
W00007766,5.1,17.8,77.2
W00007767,4.2,32.2,63.6
W00007768,0.7,32.8,66.4
W00007769,2.4,44,53.6
W00007770,1.5,19.7,78.8
W00007771,0.9,31,68.1
W00007772,3.1,28.3,68.5
W00007773,0,34.5,65.5
W00007774,5,29.2,65.8
W00007775,4.5,43.6,51.8
W00007776,2.1,18.8,79.2
W00007777,5.6,36.8,57.6
W00007778,3.4,21.2,75.3
W00007779,1.7,31.4,66.9
W00007780,3.7,45.6,50.7
W00007781,3.1,39.5,57.4
W00007782,3,27.6,69.4
W00007783,5.6,54.5,39.9
W00007784,3.4,36.2,60.3
W00007785,3.7,39.4,56.9
W00007786,2.6,47.9,49.6
W00007787,5.1,33.3,61.5
W00007788,4.5,23.6,71.9
W00007789,3.3,32.2,64.5
W00007790,4.9,42.6,52.5
W00007791,4.8,41.6,53.6
W00007792,5.6,23.7,70.6
W00007793,3.7,22.5,73.8
W00007794,5.3,33.6,61.1
W00007795,5.4,26.9,67.7
W00007796,1.9,17.3,80.8
W00007797,6.3,12.5,81.3
W00007798,6.1,20.6,73.3
W00007799,2.4,22.2,75.4
W00007800,6.3,29.1,64.6
W00007801,2.8,26.9,70.4
W00007802,4.1,32.8,63.1
W00007803,2.6,40.4,57.1
W00007804,4.1,39,56.9
W00007805,3.4,31.4,65.3
W00007806,2.4,28.5,69.1
W00007807,6.2,24.6,69.2
W00007808,2,53.1,44.9
W00007809,0.8,35.3,63.9
W00007810,5.6,33.3,61.1
W00007811,6.2,27.6,66.2
W00007812,6.2,34.9,58.9
W00007813,2.3,50.8,46.9
W00007814,4.2,39.5,56.3
W00007815,3.9,22.5,73.6
W00007816,4.7,30.2,65.1
W00007817,3.3,19.5,77.2
W00007818,4,27.2,68.8
W00007819,4.4,33.3,62.2
W00007820,3.3,29.4,67.3
W00007821,4.8,44.9,50.3
W00007822,6.5,23.4,70.1
W00007823,3,22,75
W00007824,4.8,14.3,81
W00007825,12.7,17.8,69.5
W00007826,3.3,20.5,76.2
W00007827,3.6,30.9,65.5
W00007828,6.1,35.4,58.5
W00007829,2.2,30.4,67.4
W00007830,4.1,32.5,63.4
W00007831,6.7,21.9,71.4
W00007832,3.1,32.1,64.9
W00007833,0,30.7,69.3
W00007834,7.4,31.1,61.5
W00007835,7,27.1,65.9
W00007836,2.2,22.3,75.5
W00007837,3.1,38.3,58.6
W00007838,2.3,36.7,60.9
W00007839,2.2,23.2,74.6
W00007840,2.3,30.5,67.2
W00007841,5.9,19.9,74.3
W00007842,0.9,28.6,70.5
W00007843,5,24,71.1
W00007844,6.1,21.2,72.7
W00007845,1.7,22.5,75.8
W00007846,4.2,15.3,80.5
W00007847,7.3,19.4,73.4
W00007848,5.7,20.5,73.8
W00007849,4.8,31.5,63.7
W00007850,5.6,23.1,71.3
W00007851,1.8,36,62.2
W00007852,0,76.8,23.2
W00007853,2.3,46.8,50.9
W00007854,4.9,60.2,35
W00007855,5.5,36.4,58.2
W00007856,4,32,64
W00007857,3,27.5,69.5
W00007859,7.3,37.1,55.6
W00007860,4.5,40.2,55.3
W00007861,5.8,29.2,64.9
W00007863,6.5,41.2,52.3
W00007864,10.4,25.4,64.2
W00007865,5.6,32,62.4
W00007866,2.7,28.2,69.1
W00007868,5.7,27.9,66.4
W00007869,3,33.6,63.4
W00007870,4.7,24,71.3
W00007871,2.4,46.5,51.2
W00007872,0.8,30.8,68.3
W00007873,1.7,29.8,68.6
W00007874,1.6,40.2,58.2
W00007875,2.6,41.2,56.1
W00007876,3.9,33.3,62.8
W00007877,5.2,23.7,71.1
W00007878,2.9,23.5,73.5
W00007879,1.8,12.3,85.9
W00007880,6.1,16.3,77.6
W00007881,0.8,30.1,69.2
W00007882,2.5,22.1,75.4
W00007883,5,33.1,61.9
W00007884,6.5,18.1,75.4
W00007885,2.5,28.8,68.6
W00007886,3.3,29.5,67.2
W00007887,1.5,27.9,70.6
W00007888,0.9,46.4,52.7
W00007889,6.5,33.9,59.7
W00007890,2.4,39.8,57.7
W00007891,4.3,26.5,69.2
W00007892,4.6,34.9,60.6
W00007893,4.7,36.4,58.9
W00007894,1.5,29.3,69.2
W00007895,1.8,33,65.1
W00007896,2.6,53,44.4
W00007897,3.5,23,73.5
W00007898,0,18.6,81.4
W00007899,0,28.3,71.7
W00007900,4.2,9.3,86.4
W00007901,0,23.7,76.3
W00007902,2.3,25.6,72.1
W00007903,4.3,23.9,71.7
W00007904,4.8,21.8,73.4
W00007905,4.3,36.2,59.6
W00007906,4.1,22.1,73.8
W00007907,4.1,37.7,58.2
W00007908,4,27.2,68.8
W00007909,1.6,29.8,68.5
W00007910,4,27.4,68.5
W00007911,0,37.9,62.1
W00007912,0,33.6,66.4
W00007913,2.3,25.6,72.2
W00007914,5,45.4,49.6
W00007915,2.6,21.9,75.4
W00007916,0.8,25.6,73.6
W00007918,2.5,24,73.6
W00007919,0.9,28.2,70.9
W00007920,3.9,36.2,59.8
W00007921,6.6,35.5,57.9
W00007922,0.6,32.5,66.9
W00007923,6,28.2,65.8
W00007924,0,28.3,71.7
W00007925,4.7,38.8,56.6
W00007926,0,30.1,69.9
W00007927,4.6,30.5,64.9
W00007928,5.3,34.6,60.2
W00007929,10.7,20,69.3
W00007930,8,27,65
W00007931,3.4,55.9,40.7
W00007932,8.7,40.5,50.8
W00007933,8.9,26.8,64.2
W00007934,3.3,22,74.8
W00007935,5.4,37.7,56.9
W00007936,5.4,43.4,51.2
W00007937,2.7,31.5,65.8
W00007938,3.8,22.1,74
W00007939,2.5,33.6,63.9
W00007940,3.8,66.9,29.3
W00007941,5.5,32,62.5
W00007942,1.6,41.4,57
W00007943,6.8,33.3,59.8
W00007944,4.8,21.8,73.4
W00007945,5.1,31.6,63.2
W00007946,1.6,37,61.4
W00007948,4,11.1,84.9
W00007949,4.2,31.4,64.4
W00007950,4.5,34.8,60.6
W00007951,3,25,72
W00007952,3.1,37.8,59.1
W00007953,2.4,33.1,64.6
W00007954,10.8,28.8,60.4
W00007955,2.5,58.8,38.8
W00007956,1.5,27,71.5
W00007957,5.7,34,60.3
W00007958,3.3,55.2,41.5
W00007959,5.5,32,62.5
W00007960,3.6,22.3,74.1
W00007961,1.9,22.1,76
W00007962,6.6,23.1,70.2
W00007963,5.1,17.1,77.9
W00007964,0.9,36.6,62.5
W00007965,4.7,36.5,58.8
W00007966,4.8,31.5,63.7
W00007967,6.9,20,73.1
W00007969,6.1,28.2,65.6
W00007970,4.4,37.2,58.4
W00007971,3.8,40,56.2
W00007972,8.2,26.4,65.5
W00007973,6.5,27.8,65.7
