areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
W00006955,0,0.3,2.9,96.8,0
W00006956,3.3,0,0.4,96.3,0
W00006957,1.5,0,4.5,94,0
W00006958,2.1,1,2.4,93.8,0.7
W00006959,1,1,1.3,96.8,0
W00006960,0.3,0,1.3,98.4,0
W00006961,0,0,0,100,0
W00006962,0.4,0,0.8,98.8,0
W00006963,0.7,0.3,3.1,95.8,0
W00006964,0,0,0,100,0
W00006965,2.3,0,1.9,95.4,0.4
W00006966,2.4,0.3,3.1,94.2,0
W00006968,0,0.6,0,99.4,0
W00006969,0.7,0,0,99.3,0
W00006970,0,0,1.1,98.9,0
W00007093,1.3,0.3,1.6,96.5,0.3
W00007094,1,0.3,0.3,97.9,0.3
W00007095,4,0,0,96,0
W00007096,1.1,0,1.1,97.4,0.4
W00007097,2.4,0.3,0,96.9,0.3
W00007098,0,0.3,1,98.7,0
W00007101,1.4,0.2,1.6,94.4,2.3
W00007102,1.3,0,2.2,96.5,0
W00007103,2.1,0,1.6,96.3,0
W00007104,0,0,3,97,0
W00007105,0.4,0,0.4,98.9,0.4
W00007106,0.7,0,0.7,98.2,0.4
W00007108,0,0,2,97.5,0.5
W00007109,0.3,0,0.5,99.2,0
W00007111,0,0.4,0.4,99.3,0
W00007112,0.3,0,1.2,98.2,0.3
W00007113,0.3,1,0.3,98,0.3
W00007114,0.3,0,0.9,98.5,0.3
W00007115,0,0,1.5,98.5,0
W00007116,0,0.8,2.8,96.4,0
W00007117,0.7,0,1.8,97.5,0
W00007118,0,0,0,100,0
W00007119,0.6,0,0.6,98.3,0.6
W00007120,0,0,0,100,0
W00007121,0,0,1.2,98.8,0
W00007122,0,0.3,0.6,99.1,0
W00007229,0,0,1.5,98.5,0
W00007230,1.5,0,0,98.5,0
W00007231,0,0.2,1.7,98.1,0
W00007232,0,0,0.3,99.4,0.3
W00007233,0,0,1.6,96.5,1.9
W00007234,0.3,0,1,98.6,0
W00007235,0.6,0,0,99.4,0
W00007236,1,0.3,1,97.6,0
W00007237,0,0.6,1.3,98.1,0
W00007238,0,0,1.1,98.9,0
W00007239,0,0.4,0,99.6,0
W00007240,0,0,0.3,99.7,0
W00007241,0.7,0,0.7,98,0.7
W00007242,2.3,0.3,1.5,95.6,0.3
W00007243,0,0,0,100,0
W00007244,0.5,0.3,1.1,97,1.1
W00007245,0.4,0,0.4,99.2,0
W00007246,3.1,0,3.5,92.9,0.4
W00007502,0,0.7,1,98.3,0
W00007503,0.9,0,0.4,98.7,0
W00007504,0.7,0.7,1.1,97.5,0
W00007505,4.3,0.4,0,95.3,0
W00007506,2.4,0.3,2.1,93.2,2.1
W00007507,0.3,0,1.7,97.9,0
W00007508,0,0,0,100,0
W00007509,1,0.3,0,98.4,0.3
