areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
W00006955,27,73
W00006956,15.8,84.2
W00006957,25.7,74.3
W00006958,28.8,71.2
W00006959,25.3,74.7
W00006960,21.6,78.4
W00006961,26.1,73.9
W00006962,23.6,76.4
W00006963,27.3,72.7
W00006964,25.9,74.1
W00006965,23.8,76.2
W00006966,27.8,72.2
W00006968,25.6,74.4
W00006969,21.2,78.8
W00006970,25.1,74.9
W00007093,39.3,60.7
W00007094,26.6,73.4
W00007095,24.2,75.8
W00007096,31,69
W00007097,29.7,70.3
W00007098,23.8,76.2
W00007101,24.9,75.1
W00007102,24.5,75.5
W00007103,23.6,76.4
W00007104,18.6,81.4
W00007105,28.7,71.3
W00007106,20,80
W00007108,27.9,72.1
W00007109,24.6,75.4
W00007111,24.1,75.9
W00007112,20.3,79.7
W00007113,23.1,76.9
W00007114,23.8,76.2
W00007115,27,73
W00007116,25.2,74.8
W00007117,25.9,74.1
W00007118,18.7,81.3
W00007119,39.4,60.6
W00007120,33.3,66.7
W00007121,28.6,71.4
W00007122,28.1,71.9
W00007229,17.8,82.2
W00007230,25.7,74.3
W00007231,25.2,74.8
W00007232,26.2,73.8
W00007233,36,64
W00007234,27.1,72.9
W00007235,28.5,71.5
W00007236,24.6,75.4
W00007237,23.3,76.7
W00007238,31.1,68.9
W00007239,33.3,66.7
W00007240,24.2,75.8
W00007241,26.7,73.3
W00007242,28.1,71.9
W00007243,32.5,67.5
W00007244,27.6,72.4
W00007245,32.2,67.8
W00007246,31.8,68.2
W00007502,25.8,74.2
W00007503,23.4,76.6
W00007504,27.6,72.4
W00007505,26.8,73.2
W00007506,25.9,74.1
W00007507,24.2,75.8
W00007508,28.8,71.2
W00007509,23.5,76.5
W00007510,27.2,72.8
W00007511,24.1,75.9
W00007512,21.8,78.2
W00007513,27.5,72.5
W00007514,26.7,73.3
W00007515,33.3,66.7
W00007516,34.1,65.9
W00007540,21.8,78.2
W00007541,30.5,69.5
W00007542,37.2,62.8
W00007543,30.8,69.2
W00007544,33.8,66.3
W00007545,29.4,70.6
W00007546,27.7,72.3
W00007547,21.7,78.3
W00007548,25.2,74.8
W00007549,37.1,62.9
W00007550,28.3,71.7
W00007551,23.7,76.3
W00007552,17.3,82.7
W00007553,27,73
W00007554,16.7,83.3
W00007555,31.1,68.9
W00007590,19.6,80.4
W00007591,22.1,77.9
W00007592,25.9,74.1
W00007593,28.9,71.1
W00007594,22.6,77.4
W00007595,36.8,63.2
W00007596,24.8,75.2
W00007597,32.9,67.1
W00007598,25.6,74.4
W00007599,29.3,70.7
W00007600,22.1,77.9
W00007601,19.8,80.2
