areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
W00006955,90.9,1.4,2.4,5.4
W00006956,89.3,3.8,2.6,4.3
W00006957,89.1,3.8,3.2,3.8
W00006958,94.6,1.1,1.4,2.9
W00006959,86.1,5.6,4,4.3
W00006960,87.3,7.9,1.4,3.4
W00006961,86.3,6.8,1.3,5.5
W00006962,89.9,3.4,0.4,6.3
W00006963,88.9,6.1,1.4,3.6
W00006964,89.1,5.3,1.9,3.8
W00006965,92.4,3.2,1.2,3.2
W00006966,88.8,5.1,2.5,3.6
W00006968,88.9,3.7,3.7,3.7
W00006969,89.3,3.6,4.7,2.4
W00006970,88.2,6.1,2.6,3.1
W00007093,86.8,5.3,4.6,3.3
W00007094,86.5,5.1,5.1,3.3
W00007095,87.5,5.4,2.9,4.2
W00007096,87,3.2,1.6,8.3
W00007097,87.8,5.5,2.6,4.1
W00007098,87.6,4.6,3.9,3.9
W00007101,88.3,6.1,1.7,3.9
W00007102,89.9,5.9,1.6,2.6
W00007103,90.3,3.8,1.1,4.9
W00007104,91.3,1.8,2.5,4.3
W00007105,88,5.4,2.7,3.9
W00007106,80.9,10.9,3.4,4.9
W00007108,89.8,7.1,1,2
W00007109,89.5,4.5,2.3,3.7
W00007111,89.3,5,2.3,3.4
W00007112,91,5,1.2,2.8
W00007113,90,3.5,3.5,3.1
W00007114,87.3,6,1.6,5.1
W00007115,93.4,2.5,1.9,2.2
W00007116,87.1,8.3,1.7,2.9
W00007117,87,5.2,2.6,5.2
W00007118,86.2,4.5,3.5,5.9
W00007119,87.6,3.1,2.5,6.8
W00007120,90.6,1.9,3.2,4.2
W00007121,88.1,3.8,1.7,6.4
W00007122,91,1.4,2.1,5.5
W00007229,85.8,4.3,4,5.9
W00007230,86.1,6.2,3.1,4.6
W00007231,91,3.5,1.5,4
W00007232,86.8,3.4,4.4,5.4
W00007233,90.6,1,2.4,5.9
W00007234,84.5,3.8,4.5,7.2
W00007235,91.1,1.4,2.4,5.1
W00007236,86.3,5.8,1.4,6.5
W00007237,84.6,3,5,7.4
W00007238,86.5,7.6,2.5,3.3
W00007239,87,4.9,2,6.1
W00007240,90,4,1.6,4.4
W00007241,87.2,4.8,2.4,5.5
W00007242,89.7,6.3,1.2,2.7
W00007243,91.1,3.7,2.2,3
W00007244,85.8,6.7,2.6,4.9
W00007245,88.6,5.2,2.6,3.5
