geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00128516,95,4.3,0.7
E00128568,93.8,4.6,1.5
E00128569,97.8,2.2,0
E00140296,94.5,5.5,0
E00140297,98.7,1.3,0
E00140304,84.7,3.2,12.1
E00140305,96.3,3.7,0
E00140306,91.7,8.3,0
E00140329,100,0,0
E00140330,100,0,0
E00140331,93,6.3,0.7
E00140332,99.4,0.6,0
E00140333,97.3,1.1,1.6
E00140334,100,0,0
E00140335,100,0,0
E00140336,94.1,3.3,2.6
E00140337,96.1,3.9,0
E00140340,89.5,5.8,4.7
E00140345,99,1,0
E00140347,100,0,0
E00140348,97.4,2.6,0
E00140349,98.5,1.5,0
E00140350,91.6,8.4,0
E00140351,98.8,1.2,0
E00140352,99,1,0
E00140353,95,0,5
E00140354,84.1,15.9,0
E00140355,97.1,1.5,1.5
E00140356,75.5,24.5,0
E00140357,77.3,22.7,0
E00140358,81,19,0
E00140359,92.2,7.8,0
E00140360,87.6,12.4,0
E00140361,94.6,5.4,0
E00140362,36,64,0
E00140363,83.1,16.9,0
E00140364,96.6,3.4,0
E00140365,85.8,0.6,13.6
E00189822,100,0,0
E00189867,84.7,15.3,0
