geography_code,sex-001,sex-002
E00128516,48.4,51.6
E00128568,45.9,54.1
E00128569,47.4,52.6
E00140296,51.1,48.9
E00140297,46.8,53.2
E00140304,51.6,48.4
E00140305,51.2,48.8
E00140306,50,50
E00140329,49.6,50.4
E00140330,53,47
E00140331,52.6,47.4
E00140332,49.1,50.9
E00140333,51.2,48.8
E00140334,49.7,50.3
E00140335,47.2,52.8
E00140336,48.9,51.1
E00140337,52.9,47.1
E00140340,49.9,50.1
E00140345,49.6,50.4
E00140347,56,44
E00140348,48.6,51.4
E00140349,47.8,52.2
E00140350,52.5,47.5
E00140351,49.2,50.8
E00140352,46.3,53.7
E00140353,49.1,50.9
E00140354,48.5,51.5
E00140355,52.8,47.2
E00140356,56.1,43.9
E00140357,54.4,45.6
E00140358,49.4,50.6
E00140359,52.6,47.4
E00140360,50.5,49.5
E00140361,52.1,47.9
E00140362,52.2,47.8
E00140363,50.2,49.8
E00140364,53.8,46.2
E00140365,50.1,49.9
E00189822,49.7,50.3
E00189867,48.9,51.1
