geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00128516,23.4,45.3,11.7,19.7
E00128568,33.3,36.2,13,17.4
E00128569,15.1,38.7,20.4,25.8
E00140296,12,54.3,14.1,19.6
E00140297,14.5,61.8,10.5,13.2
E00140304,33.5,44.9,11.4,10.1
E00140305,27.2,54.3,6.2,12.3
E00140306,20,42.4,21.2,16.5
E00140329,22.8,43.4,13.1,20.7
E00140330,32.7,38.1,10.6,18.6
E00140331,40,32.4,14.5,13.1
E00140332,25,44.9,13.5,16.7
E00140333,24.7,44,15.9,15.4
E00140334,25.4,44.3,14.8,15.6
E00140335,31.1,43.4,13.2,12.3
E00140336,24.2,41.2,20.3,14.4
E00140337,35.2,44.5,10.2,10.2
E00140340,24.7,47.6,10.6,17.1
E00140345,17.7,49,20.8,12.5
E00140347,27.8,52.3,11.3,8.6
E00140348,13.2,60.5,14.5,11.8
E00140349,22.4,53.7,8.2,15.7
E00140350,31.4,40.8,13.6,14.2
E00140351,30.5,40.2,17.1,12.2
E00140352,30.3,43.4,17.2,9.1
E00140353,22.2,54.5,11.1,12.1
E00140354,39.9,39.3,13.1,7.7
E00140355,23.7,46.7,17,12.6
E00140356,47.7,39.9,5.5,6.9
E00140357,45.7,38.9,8.6,6.8
E00140358,57.9,30.7,8.8,2.6
E00140359,32.6,40.6,13.8,13
E00140360,33.1,33.7,13.5,19.7
E00140361,32.5,42,7.1,18.3
E00140362,54.7,36.6,5,3.7
E00140363,40.1,35.8,14.6,9.5
E00140364,33.9,50.8,9.3,5.9
E00140365,21.6,45.6,16.4,16.4
E00189822,29.8,44.7,13.5,12.1
E00189867,26.9,37.8,18.5,16.8
