geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00128516,98.5,0.9,0.6
E00128568,96.6,0,3.4
E00128569,98.8,0.4,0.8
E00140296,98.2,0,1.8
E00140297,94.8,1.2,4
E00140304,98.3,0.6,1.2
E00140305,97,0.6,2.4
E00140306,93.8,3.4,2.9
E00140329,98,0,2
E00140330,98.8,0,1.2
E00140331,97.7,2,0.3
E00140332,96.8,2,1.1
E00140333,98.8,0.2,0.9
E00140334,92.3,1.4,6.3
E00140335,98.7,0.4,0.9
E00140336,96.6,2.9,0.6
E00140337,94.6,0.4,5
E00140340,97.7,1,1.3
E00140345,99.6,0,0.4
E00140347,97.4,1.3,1.3
E00140348,98.3,1.7,0
E00140349,94.6,1.7,3.7
E00140350,94.9,1.3,3.8
E00140351,96.8,0.5,2.7
E00140352,95.4,0.5,4.1
E00140353,97.2,1.4,1.4
E00140354,94.2,1.7,4.1
E00140355,96.1,0.6,3.2
E00140356,97.7,0.5,1.8
E00140357,95.6,2.3,2
E00140358,89.4,3.3,7.2
E00140359,93.5,0.7,5.8
E00140360,94.5,1.7,3.7
E00140361,93.9,0,6.1
E00140362,91.7,0.8,7.5
E00140363,96.7,1.5,1.8
E00140364,96.9,0.4,2.7
E00140365,98.7,0.3,1
E00189822,97.4,0.7,2
E00189867,97.1,0.7,2.2
