geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00075206,0,0,0,99.6,0.4
E00075207,0.4,0,1.4,97.9,0.4
E00075208,0.6,0,1.1,98.3,0
E00075210,2.7,0.7,2.1,94.2,0.3
E00075211,0.7,0,0,99.3,0
E00075212,0,0.6,2.4,97,0
E00075213,1.5,0.3,0.6,97.5,0
E00075214,2.2,0,1.1,96.8,0
E00075217,0,0,0,99.4,0.6
E00112689,0,0.3,2.1,97.6,0
E00112690,0.3,1.9,2.7,94.9,0.3
E00112692,0,0,1.4,98.3,0.3
E00112694,0.6,0.6,3.4,95,0.6
E00112857,0.8,0,1.6,96.8,0.8
E00112858,0.3,0.3,0.7,98.6,0
E00112860,1.3,0,2.3,95.7,0.7
E00112927,1.6,1.6,1.3,95.5,0
E00112928,0.4,0.4,1.1,97.8,0.4
E00112930,0.3,0,2.4,97.3,0
E00112931,1.1,1.1,3.2,94.3,0.4
E00112932,0,0.4,1.1,98.1,0.4
E00112934,1.5,0.4,3,94.4,0.8
E00112935,0.3,0,0.3,99.3,0
E00112936,1.3,0,2,96.7,0
E00112937,2.2,0,0.9,96.9,0
E00112938,2.1,0,2.1,92.2,3.6
E00112939,0,0,2.1,97.9,0
E00112940,1.7,0.4,2.1,94.9,0.8
E00112941,0.3,0.9,0.3,98.5,0
E00112942,0.9,0.3,0.9,97.8,0
E00112944,1.5,0,2.1,96.5,0
E00112950,0.5,0,2.6,96.9,0
E00112990,1.3,0,0.5,98.2,0
E00113186,0,0,0.3,99.7,0
E00113187,1.6,0.3,1.3,96.6,0.3
E00113188,1.2,0,1.2,97.6,0
E00113190,0,0.6,0.8,96.9,1.7
E00113191,0.3,0.3,0.5,98.2,0.8
E00113192,0.6,0.6,1.7,96.5,0.6
E00113194,0.3,0.6,0,98.2,0.9
E00113255,0,1.4,1.4,97.2,0
E00113256,2.9,0.4,1.2,95.5,0
E00113257,0,3.6,2.5,93.5,0.4
E00113350,2.2,0.4,2.7,94.2,0.4
E00113351,0,1.6,3,94,1.4
E00113352,0,4.2,0,95.1,0.7
E00113353,0,1.5,5.4,92.7,0.4
E00113354,1.2,2,0,96.9,0
E00113355,4.5,1.9,3,90.7,0
E00113356,0,1.8,1.8,96.3,0
E00113357,0,0,0.5,99.1,0.5
E00113358,2.4,0.4,1.6,95.5,0
E00113359,2,0.4,2.4,94.4,0.8
E00113360,1.9,0,1.9,96.2,0
E00113361,1.9,0.7,0.7,96.3,0.4
E00113362,3,0.4,1.5,94.7,0.4
E00113363,1.5,5.1,2.5,90.1,0.8
E00113364,2.9,7.6,3.8,85.6,0
E00113365,3.6,2.5,2.5,90.6,0.7
E00113366,1.7,1.3,6.3,90.8,0
E00113367,0.3,0.6,1.5,97.5,0
E00113368,3.5,1.6,2.7,90.8,1.4
E00113369,3.4,2.4,3.7,90.5,0
E00113456,2.3,5.4,4.4,87.9,0
E00113457,3.3,5,6.2,85.5,0
E00113458,0.4,10.2,8.7,80.7,0
E00113459,4.7,1.7,2.3,91.3,0
E00113460,0.4,22.6,6.7,69.8,0.4
E00113461,2,2.3,2,93.7,0
E00113462,3.4,0,5.5,89,2.1
E00113463,2.2,10.1,4.4,82.4,0.9
E00113531,0,0.4,2.9,95.3,1.4
E00113534,2.2,0.8,3.6,93,0.3
E00113535,0,2.4,2.4,94.8,0.3
E00113536,0,3.1,0,96.4,0.4
E00113537,0,0,0,99.1,0.9
E00113538,0.4,0.4,0.4,98.8,0
E00113539,2.2,0.4,2.9,93.4,1.1
E00113540,0,0,0.8,98.8,0.4
E00113541,1.5,2.1,3.8,90.3,2.3
E00113542,1.4,1.1,3.2,92.6,1.8
E00113543,0,0.4,4.2,95.4,0
E00113544,0.7,2.6,2.9,93.8,0
E00113545,0.8,3.1,5.4,90.7,0
E00113546,0.7,0.7,2.8,94.1,1.7
E00113547,0.4,0.4,2.1,94.5,2.5
E00113548,0,0,2.2,97.5,0.4
E00113549,2,0,4.9,91.9,1.2
E00113550,1.7,7.2,4,86.9,0.2
E00113551,4.5,0.2,2.7,92.5,0
E00113552,1.8,0.4,1.4,96.4,0
E00113553,0.3,0.3,3.3,93.4,2.8
E00113554,2.2,4,2.8,91,0
E00113555,0.7,1.7,3.3,94.4,0
E00113556,2.8,2.1,1.9,93.3,0
E00113557,2.4,0.3,3.4,93.9,0
E00113560,1.5,2.9,3.8,91.9,0
E00113561,1.1,0,2.7,95.8,0.4
E00113562,1.3,1.3,2,95.4,0
E00113563,0.3,1.6,3,94.7,0.3
E00113564,1.7,5,4.2,88.3,0.8
E00113565,1.8,0,5.2,92.7,0.3
E00113566,2,0.4,1.6,95.7,0.4
E00113567,0,1.6,1.3,97.1,0
E00113568,0.5,2.9,4.3,91.8,0.5
E00113569,1.3,1.3,3.1,92,2.2
E00113570,0.7,0,1.8,97.5,0
E00113571,0.9,1.7,1.3,96.2,0
E00113572,3.8,0.6,4.7,90.9,0
E00113573,4.3,3.6,7.6,84.5,0
E00113579,2.4,2.7,0,93.3,1.5
E00113580,1.3,1.6,2.3,93.5,1.3
E00113582,2.4,0,1.8,95.7,0
E00113583,0,4.6,1.5,92.7,1.2
E00113584,0,3.8,1.1,95.1,0
E00113585,0,4.5,5.6,89.8,0
E00113586,0,5.9,2.1,92.1,0
E00113587,1.6,3.1,3.1,92.2,0
E00113588,1.3,2.3,7,88,1.3
E00113589,0.9,4.8,8.9,84.5,0.9
E00113608,0,0,1.5,98.5,0
E00113609,0,0,2.1,97.5,0.4
E00113610,1,0.3,0,98.7,0
E00113611,0.6,0.3,2.1,97,0
E00113612,0.3,0.6,3.6,95.3,0.3
E00113613,0.3,0,3,96.3,0.3
E00113614,0,0.7,1.1,98.2,0
E00113617,0.3,0,1.4,98.3,0
E00113618,0,0,0,100,0
E00113620,0.6,0.2,1.5,97.6,0.2
E00113621,4.1,0,3.1,92.5,0.3
E00113623,0,0,0.9,98.2,0.9
E00113624,0,0,1.2,98.8,0
E00113626,0,0,1.2,98.8,0
E00113627,0.9,0.5,3.7,94.4,0.5
E00113630,0.3,0,1.3,98.5,0
E00113631,0.7,0.4,0,98.2,0.7
E00113632,0.5,0,1.5,98,0
E00113633,1.1,0,0.7,97.8,0.4
E00113634,0.6,0,1.9,97.5,0
E00113635,1.3,0,2.2,96.6,0
E00113636,0,0,2,97.6,0.4
E00113637,1.4,0,3.4,95.3,0
E00113638,1.9,1.6,1.6,94,0.9
E00113639,1.5,1.1,1.7,94.8,0.9
E00113640,0.7,0,0.7,98.7,0
E00113641,1.6,0.2,2.7,95.6,0
E00113642,3.4,0.5,2.1,94,0
E00113643,0.2,0.2,3,96.3,0.2
E00113644,0.2,0.2,2.2,97.2,0.2
E00113646,0,1.3,0.6,97.4,0.6
E00113647,1.1,1.1,1.1,96.6,0
E00113648,0,0.2,1.4,97.4,0.9
E00113649,0.7,0,0.7,98.7,0
E00113650,1.8,0,3.2,94.5,0.5
E00113651,0,0,2,98,0
E00113652,0.3,0,0.9,98.5,0.3
E00113653,0,0,0,100,0
E00113654,0,0,0.9,98.8,0.3
E00113655,3,0,1,96,0
E00113656,2.9,0.5,1,95.6,0
E00113657,2.2,1.1,4.6,91.6,0.5
E00113658,0.4,0,2.2,97,0.4
E00113659,0,0,0,99.1,0.9
E00113660,0.7,0.3,1,97.6,0.3
E00113661,0,1.1,1.5,96.7,0.7
E00113662,0,0,0,99.6,0.4
E00113663,0.4,0,0.4,99.3,0
E00113664,0,0.2,0.9,98.7,0.2
E00113665,0,0,1.7,98,0.3
E00113666,0.3,0,1.4,98.3,0
E00113667,0.3,0,0.6,99.2,0
E00113668,0.2,0.2,1.1,98.3,0.2
E00113669,0.3,0,1.1,98.3,0.3
E00113670,0,0,1,98.7,0.3
E00113671,0.6,0.6,0.6,97.1,1.2
E00113672,0.3,0,1.3,98.3,0
E00113673,0,0,0,99.6,0.4
E00113674,0.3,1.2,0.3,98.2,0
E00113675,0,0.3,0,99.7,0
E00113676,2.7,0,0.8,96.2,0.4
E00113677,1.3,0.6,0.3,97.8,0
E00113678,0,0.7,2.5,96.8,0
E00113679,0.3,0.3,0.7,98.6,0
E00113680,0,0.3,0.6,99.2,0
E00113681,0.5,0,0.9,98.6,0
E00113682,0,0,0,100,0
E00113683,0,1,2.5,96.3,0.2
E00113684,0,0.4,0.9,98.7,0
E00113685,1.7,0.3,1.4,96.5,0
E00113687,2.6,0.9,3.5,91.3,1.7
E00113688,0.8,0.5,2.7,95.9,0
E00113690,2,0,2.6,94,1.4
E00113691,0.3,0,4.8,94.1,0.8
E00113692,0.3,0.3,0.3,99.2,0
E00113693,0.9,0,4.1,94.8,0.3
E00113694,0,0,1.2,98.4,0.4
E00113695,0,0,0,99.7,0.3
E00113696,0.7,0,1.3,98,0
E00113697,0,0.4,2.2,97.4,0
E00113698,1.1,0.3,1.7,96.8,0
E00113699,0,0,0.9,97.8,1.3
E00113700,0.8,1.2,4,93.7,0.4
E00113701,0,0,0.7,98.8,0.5
E00113702,0.5,0,0.5,98.6,0.5
E00113703,2.3,0,2.6,94.9,0.3
E00113704,0.3,0,0.3,99.4,0
E00113705,0.9,0,0.5,98.6,0
E00113706,0,0.3,2.8,96.9,0
E00113707,0.8,0.4,1.5,97,0.4
E00113708,0.4,0,2.5,96.7,0.4
E00113709,0,0,0.4,99.6,0
E00113710,0,0.6,1.2,97.9,0.3
E00113711,0,0,0,99.4,0.6
E00113712,1,0,1,98,0
E00113713,0.7,0,0,99.3,0
E00113714,1.6,0,0,97.9,0.5
E00113715,0,1.5,2,94.6,2
E00113716,0.8,0,0,99.2,0
E00113717,0,0,1.4,98.2,0.4
E00113718,0.5,0,2.8,96.2,0.5
E00113719,0.8,0,0.8,97.7,0.8
E00113720,1.3,0.6,3.2,94.8,0
E00113721,1.3,0,2.2,96.6,0
E00113722,0,1,0.3,98.4,0.3
E00113723,1.4,0,1.2,97.4,0
E00113724,0.4,1.2,1.2,96.8,0.4
E00113725,0.8,0,0.3,98.2,0.8
E00113726,1.1,0,2.3,96.6,0
E00113727,1,1.2,3.8,92.9,1.2
E00113728,1.6,0,1.6,96.8,0
E00113729,0,0.4,0.8,98.8,0
E00113730,2.1,0.3,1.4,96.2,0
E00113731,0,0,3.1,96.1,0.8
E00113732,0,0.3,2.5,97.2,0
E00113733,1.6,0.6,1.9,95.5,0.3
E00113734,4.1,0.5,3,91.3,1.1
E00113735,0.7,0,2.6,96.7,0
E00113737,0.9,0.9,0.6,97.2,0.3
E00113738,3,0.5,4.3,92,0.3
E00113740,1.1,0.6,1.9,96.2,0.2
E00113741,0.9,0.4,0.2,98.2,0.2
E00113742,0,0,3.2,96.5,0.3
E00113743,0.9,0,2,96.9,0.2
E00113745,2.7,0,1.9,95.3,0
E00113746,0,0,1.2,98.8,0
E00113747,1.3,0,3.9,94.8,0
E00113748,1.2,0,3,95.8,0
E00113749,0,1.5,1,94.4,3.1
E00113750,1.5,0,3,92,3.5
E00113751,0,0,2.8,92.5,4.7
E00113752,1.3,0.3,0.9,97.5,0
E00113753,1.4,0.4,0.7,96.8,0.7
E00113754,0.4,0.4,1.8,97.5,0
E00113755,0.5,0.5,0.9,98.1,0
E00113756,1,1.5,4,92.5,1
E00113757,0,1.1,3.8,95.1,0
E00113758,2.6,0,4.1,93.3,0
E00113759,1.9,0.8,1.1,95.8,0.4
E00113760,4.4,2.1,3.4,89.7,0.4
E00113762,2.3,0.3,0.3,95.1,2
E00113763,0.4,0.4,2.5,96.8,0
E00113764,0,0,0,99.3,0.7
E00113766,2,2,3.9,92.2,0
E00113767,0.3,0.3,2.3,96.7,0.5
E00113768,4.7,1,3.6,90.1,0.5
E00113769,1.1,0,0.6,98.3,0
E00113771,2.4,0,0,97.6,0
E00113774,1.2,0,1.6,97.2,0
E00113775,0,0,1,99,0
E00113776,0.4,0,1.6,93.9,4.1
E00113778,1.3,0,2.2,95.7,0.7
E00113779,0.7,0,2,96.4,1
E00113780,1.5,0,0.8,97.5,0.2
E00113781,0,1.3,0,98.7,0
E00113782,0,0.3,1.3,98,0.3
E00113783,0.3,0.9,1.8,96.1,0.9
E00113784,1.5,0,3,95.5,0
E00113785,0.6,0,2.2,96.5,0.6
E00113786,0.5,1.4,0,97.7,0.5
E00113787,0,0,1.8,97.7,0.5
E00113788,0.6,0,0.3,98.9,0.3
E00113789,0.8,0,0.8,98.4,0
E00113790,0,0,0,100,0
E00113791,1.3,0,0.9,97.8,0
E00113792,0,0.7,1.8,97.5,0
E00113793,1.3,0.3,3.3,95.1,0
E00113794,0,0,3.2,95.9,0.9
E00113795,1.5,0,2.2,96.3,0
E00113796,1.9,0,3.2,94.9,0
E00113797,3.4,0,2.2,94.4,0
E00113798,2.7,0,0,97.3,0
E00113799,2,0.9,2,95.1,0
E00113800,1,0.7,2.4,95.9,0
E00113801,4.4,0,0,95.6,0
E00113802,0.4,0.4,2.2,97.1,0
E00113803,0.8,0,4.3,94.9,0
E00113804,0,0.5,1.5,98.1,0
E00113805,6.1,0,0.3,93.5,0
E00113806,0.6,0,0,99,0.3
E00113807,0.7,0,2,97.3,0
E00113808,1.3,0.2,0.2,97.6,0.6
E00113809,1.4,0,3.7,94.2,0.7
E00113810,2.6,0.3,0.7,95.4,1
E00113811,0,0,2.8,95.4,1.8
E00113812,0.7,0.2,0.2,98.6,0.2
E00113813,1.8,0,1.8,96,0.4
E00113814,0.7,1,2.4,95.9,0
E00113815,0.7,0.3,1.7,96.5,0.7
E00113816,0.3,0,0.7,98.3,0.7
E00113817,0.3,0.3,6.8,92.5,0
E00113818,2.2,0,0,97.8,0
E00113819,0.2,0.2,1.4,98.2,0
E00113820,1.1,0.4,1.5,96.8,0.2
E00113821,0.4,0,0.4,99.3,0
E00113822,1.5,0,0.4,97,1.1
E00113823,2.7,0.5,2.9,93.9,0
E00113824,2.2,0.9,3.1,93.8,0
E00113825,0,0,3.5,96.1,0.3
E00113826,0.3,0.3,0.6,98.5,0.3
E00113827,3.4,0,2.4,93.8,0.3
E00113828,0.5,1.1,6.5,91.9,0
E00113829,0,0,0,100,0
E00113830,0,0.3,2,97.7,0
E00113831,0,1.2,0,98,0.8
E00113832,0,0.7,1.5,96.4,1.5
E00113833,0,0.8,0,99.2,0
E00113834,1.8,0,1.1,97.1,0
E00113835,1.4,0.3,2.7,94.9,0.7
E00113836,1.1,0.4,2.2,94.6,1.8
E00113837,0.3,0,0,99.7,0
E00113838,0.9,0.9,2.8,94.1,1.2
E00113839,1.3,0,1.9,95.8,1
E00113840,1.7,0,3.1,94.9,0.3
E00113841,0.3,0,2.5,96.9,0.3
E00113842,0.3,0,4.3,95.4,0
E00113843,1.5,0,2.2,95.9,0.4
E00113844,3,0.4,0.7,94.8,1.1
E00113845,0.7,0.3,2.3,96.3,0.3
E00113846,0,0,1.2,98.1,0.8
E00113847,2.3,0.3,3.2,94.2,0
E00113848,0.2,0,1.9,97.7,0.2
E00113849,0.3,0,0,98.7,1
E00113850,0,1,0.8,98.2,0
E00113851,0.2,1,0.5,98.3,0
E00113852,0,0,3,97,0
E00113853,0.5,0,0.5,98.7,0.3
E00113854,0.6,0,0.3,99.1,0
E00113855,0,0.6,0.6,98.2,0.6
E00113856,0.8,0,0,98.9,0.3
E00113857,0.9,0.4,0,98.7,0
E00113858,0,0,0.3,99.4,0.3
E00113859,0,0,0.6,99.1,0.3
E00113860,0.8,0.3,1.7,97.1,0
E00113861,2.1,0.7,2.8,94,0.4
E00113862,2.6,0,3.2,93.3,1
E00113863,0,1.2,6.1,92.5,0.3
E00113864,1.9,2.7,2.3,93,0
E00113865,0,1.7,3.9,94.5,0
E00113866,0.4,2,1.2,93,3.3
E00113867,0.3,0,2.3,97.4,0
E00113868,1.3,0,0.8,97,0.8
E00113869,0.6,0,1,98.4,0
E00113870,0.5,0,0.5,99.1,0
E00113871,1,1,1.5,96,0.5
E00113872,2.7,0,0,96.2,1.1
E00113873,1.7,1,1.7,95.3,0.3
E00113874,1.3,0,3.5,94.1,1.1
E00113875,3.3,0.5,4.3,92,0
E00113876,0,1.3,2.5,95.9,0.3
E00113877,1.7,0,1.7,95.5,1
E00113878,0.9,0.4,0,98.7,0
E00113879,0.3,0,5.8,93.6,0.3
E00113880,2.8,1.1,3.5,92.2,0.4
E00113881,3.1,0,1.7,95,0.2
E00113882,0.8,0,5.8,93.4,0
E00113883,0,0,1.1,98.9,0
E00113884,0.4,0,1.5,98.1,0
E00113885,0,3.9,1.7,94.4,0
E00113886,2.9,1,0.3,94.9,1
E00113888,0.9,1.2,0.9,96.8,0.3
E00113889,3.1,3.1,2.2,91.5,0.2
E00113890,1.7,1,1.7,95.5,0
E00113891,0.7,0,1.5,97.6,0.2
E00113892,0,1.9,0,98.1,0
E00113893,0,0.6,1.4,97.8,0.3
E00113894,0.3,0,1.7,97.6,0.3
E00113895,0.3,0,1.2,97.9,0.6
E00113896,0,0.3,2.6,97,0
E00113897,0.6,0,2,97.4,0
E00113898,0,0.3,0.7,99,0
E00113899,0.3,0,1.5,98.1,0
E00113900,0,0,0.4,99.3,0.4
E00113901,0,0.3,1.7,97.6,0.3
E00113902,1.9,0.3,0.3,96.2,1.4
E00113904,0,1.9,1.3,96.9,0
E00113905,0,0,1.7,98.3,0
E00113906,1.1,0.3,4.6,93.2,0.8
E00113907,0.3,0,0.5,98.7,0.5
E00113908,0,0.4,3.7,95.9,0
E00113909,0,0.5,1.6,97.8,0
E00113910,0,0,0,100,0
E00113911,0.3,0.6,1.6,97.2,0.3
E00113912,1.7,0,1.7,96.7,0
E00113913,1.4,0.3,2.8,94.5,1
E00113914,0.4,0.8,0.8,97.5,0.4
E00113915,0,0,2.3,97.4,0.3
E00113916,2,0.3,2.3,95.4,0
E00113917,1.5,0,4.9,93.6,0
E00113918,2.1,0.3,5.6,92,0
E00113919,0.2,0.5,3,96,0.2
E00113920,1.1,1.9,0.8,96.2,0
E00113921,3.4,0,3.7,92.8,0
E00113922,1.6,0.3,0.3,97.7,0
E00113923,1.5,0.6,3.3,94.6,0
E00113924,3.5,0,1.9,94.5,0
E00113925,0.5,1.8,2.7,95,0
E00113926,0.7,0,1.4,97.6,0.3
E00113927,5.5,0,2.2,92.3,0
E00113928,0.9,0.5,5.2,93.4,0
E00113929,1.3,0.3,1.7,96.6,0
E00113930,1.4,0,0.3,98.3,0
E00113932,0.4,0.4,0.4,98.5,0.4
E00113933,0,0.6,1.2,98.2,0
E00113934,0.2,1.4,1.9,96.4,0
E00113935,0,0,2.1,97.6,0.3
E00113936,0.2,0.2,2.2,97.4,0
E00113938,1.1,0,1.4,96.9,0.6
E00113939,0,0,0,100,0
E00113940,0,0,2.5,97.2,0.3
E00113941,2,0.3,1.3,94.1,2.3
E00113942,1.9,0.8,2.3,93.5,1.5
E00113943,1.9,0.7,2.8,93.3,1.4
E00113944,0,0.3,3.1,95.2,1.4
E00113945,0.3,0,0.7,98.6,0.3
E00113946,0.4,0.4,5.3,93.5,0.4
E00113947,0.8,0,1.8,97.2,0.3
E00113948,0.5,0,1.6,97.9,0
E00113949,0,0,1.1,98.5,0.4
E00113950,0.6,0.3,0.6,98.1,0.3
E00113951,0.4,0,3.2,96.5,0
E00113952,1.3,0,0,98.7,0
E00113953,0.3,0.6,1.9,96.5,0.6
E00113954,2,0,2.3,95.7,0
E00113955,0,0.2,1.5,98.3,0
E00113956,0.4,0.4,0.8,98.5,0
E00113957,0.7,1.3,1.3,96.7,0
E00113958,1.7,0,1.7,96.2,0.3
E00113959,0.8,0.8,0,97.1,1.3
E00113960,0,0,0.6,98.7,0.6
E00113961,2,0,2.3,95.8,0
E00113962,0.7,0.7,1,97.7,0
E00113963,0,0.3,0,99.3,0.3
E00113964,0,0,0.3,99.7,0
E00113965,1.3,0,1.3,97.5,0
E00113966,0.4,1.9,0.4,97.4,0
E00113967,0,0,0,100,0
E00168935,1.5,0.5,2.9,95.1,0
E00168951,0.4,2.3,0.8,96.6,0
E00168952,2.4,4.8,6.6,84.2,2.1
E00168953,5.5,5.5,6.4,82.7,0
E00168954,1.5,2.7,4.9,90.2,0.6
E00168955,0,3.1,10.8,85,1
E00168956,2.3,5,7.7,84.9,0
E00168957,2.9,3.6,4.5,88.2,0.9
E00168958,2.6,3.3,4.7,89.1,0.2
