geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00075206,52.6,37.1,0.9,9.5
E00075207,46.8,44,1.8,7.3
E00075208,34.5,50.8,8.5,6.2
E00075210,48.4,41.9,1.6,8.1
E00075211,37.7,32.1,11.3,18.9
E00075212,14.7,18.7,56,10.7
E00075213,44.9,48,0,7.1
E00075214,38.8,47.8,9.7,3.7
E00075217,18,16.4,1.6,63.9
E00112689,40.4,40.4,13.5,5.7
E00112690,26.2,28.4,40.4,5
E00112692,51.6,32.1,3.8,12.6
E00112694,46.1,28.1,0,25.8
E00112857,30.6,16.1,6.5,46.8
E00112858,34.1,25.2,17.1,23.6
E00112860,50.9,29.8,4.4,14.9
E00112927,17.8,17.1,64.3,0.8
E00112928,60.9,30.4,0,8.7
E00112930,63,28.3,1.6,7.1
E00112931,37.3,19.9,14.9,28
E00112932,43.3,37,0,19.7
E00112934,32,17.2,43.4,7.4
E00112935,30.4,29.7,29.7,10.1
E00112936,48,32.4,11.3,8.3
E00112937,49.7,14.3,18.4,17.7
E00112938,42.1,21.9,6.1,29.8
E00112939,58.9,29.8,4.8,6.5
E00112940,31.8,18.6,17.8,31.8
E00112941,20.6,19.1,60.3,0
E00112942,45.4,47.7,0,6.9
E00112944,40.7,30.7,18.2,10.4
E00112950,35.3,19,18.5,27.2
E00112990,44.6,31.7,3.6,20.1
E00113186,37.4,25.2,27.6,9.8
E00113187,50,27,2,20.9
E00113188,55.4,26.1,1.3,17.2
E00113190,55.7,22.1,0,22.1
E00113191,59.6,26.7,0.7,13
E00113192,53.6,28.6,1.4,16.4
E00113194,25.2,29.3,30.9,14.6
E00113255,74.6,14.4,0,11
E00113256,48.4,40.9,1.1,9.7
E00113257,49.1,40.5,2.6,7.8
E00113350,59.7,31.9,0.8,7.6
E00113351,51,34.6,6.5,7.8
E00113352,23.2,11.6,6.3,58.9
E00113353,47.9,22.7,9.2,20.2
E00113354,68.2,24,0.8,7
E00113355,60,25,0.8,14.2
E00113356,51.4,41.4,0.7,6.4
E00113357,63.6,28,1.9,6.5
E00113358,58.9,25.8,2.4,12.9
E00113359,58.7,26.4,0.8,14
E00113360,56.8,36,0.9,6.3
E00113361,50.8,31.5,1.5,16.2
E00113362,48,39.2,2.4,10.4
E00113363,22.5,36.4,12.1,28.9
E00113364,26.5,31.1,23.5,18.9
E00113365,36.4,27.3,4.9,31.5
