geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00075206,82.3,15.5,2.3
E00075207,89,9.6,1.4
E00075208,90.3,7.4,2.3
E00075210,84.6,12,3.4
E00075211,84.5,11.5,4.1
E00075212,78,14.6,7.3
E00075213,90.7,8.4,0.9
E00075214,90.3,6.2,3.5
E00075217,87.2,11.6,1.2
E00112689,90.6,7.4,2.1
E00112690,82.3,12,5.7
E00112692,88.8,9.2,2
E00112694,89.9,7.9,2.2
E00112857,86.4,7.2,6.4
E00112858,89.5,9.1,1.4
E00112860,91.5,7.5,1
E00112927,74,20.2,5.8
E00112928,85.9,12.6,1.5
E00112930,80.1,15.5,4.4
E00112931,81.5,12.9,5.6
E00112932,88.6,9.8,1.5
E00112934,79.5,14.4,6.1
E00112935,85.3,12.4,2.3
E00112936,87.1,10.2,2.7
E00112937,77.7,16.5,5.8
E00112938,82.6,13.3,4.1
E00112939,91.8,6.1,2.1
E00112940,85.4,10.5,4.2
E00112941,69.7,20.6,9.7
E00112942,90.3,7.5,2.2
E00112944,80.4,15,4.6
E00112950,84.4,10.8,4.7
E00112990,79.6,15.7,4.7
E00113186,73.7,16.5,9.9
E00113187,81,15.6,3.4
E00113188,80.6,14.3,5.1
E00113190,82.4,13.7,3.9
E00113191,80.4,16.5,3.1
E00113192,77.9,17.2,4.9
E00113194,71.1,19.9,8.9
E00113255,68.7,22,9.3
E00113256,86.8,10.7,2.5
E00113257,83.8,11.2,5
E00113350,71.2,23.5,5.3
E00113351,79.5,15.6,4.9
E00113352,51.8,31.7,16.5
E00113353,78.3,16.7,4.9
E00113354,71.1,22.7,6.3
E00113355,79.6,15.6,4.8
E00113356,80.5,15.5,4
E00113357,73.5,20.9,5.7
E00113358,73.3,20.6,6.1
E00113359,80,16,4
E00113360,80.7,12.5,6.8
E00113361,78.1,16.3,5.6
E00113362,78.7,17.9,3.4
E00113363,85.3,10.2,4.6
E00113364,76.2,18.2,5.6
E00113365,82.4,12.9,4.7
E00113366,83.4,10.9,5.6
E00113367,82.4,13.6,4
E00113368,84.9,10.2,4.8
E00113369,81,10.7,8.3
E00113456,80.3,13.5,6.2
E00113457,81,14.8,4.2
E00113458,78,14.8,7.2
E00113459,78.6,14.8,6.6
E00113460,82.9,11.6,5.6
E00113461,83.2,13.9,3
E00113462,76,17.1,6.8
E00113463,71.2,20.4,8.4
E00113531,85.2,9.4,5.4
E00113534,79.1,15.6,5.3
E00113535,83.7,12.2,4.2
E00113536,67.2,25.8,7
E00113537,55.7,30.4,13.9
E00113538,82.3,15.7,2
E00113539,74.4,18.1,7.4
E00113540,86,8.6,5.4
E00113541,87.6,9.5,2.9
E00113542,79.4,13.8,6.7
E00113543,81.3,15,3.8
E00113544,84.9,11.4,3.7
E00113545,90.2,8.2,1.6
E00113546,83.4,12.5,4.2
E00113547,83.5,10.2,6.4
E00113548,88.8,7.2,4
E00113549,83.3,13.8,2.8
E00113550,86,9.1,4.9
E00113551,88,9.5,2.5
E00113552,90.6,8,1.4
E00113553,89.2,7.5,3.3
E00113554,87.4,9.4,3.1
E00113555,90.8,5.3,4
E00113556,91.6,6.8,1.6
E00113557,83.6,13.7,2.7
E00113560,89.2,7.3,3.5
E00113561,88.2,10.7,1.1
E00113562,90.5,7.5,2
E00113563,82,11.1,6.9
E00113564,84.3,11.6,4.1
E00113565,68.8,17.1,14.1
E00113566,86.9,11.1,2
E00113567,85.3,13,1.6
E00113568,82.1,15.9,1.9
E00113569,83.2,14.2,2.7
E00113570,84.4,13.4,2.2
E00113571,62.7,21.9,15.5
E00113572,83,11.6,5.3
E00113573,86.5,11.5,2
E00113579,86.9,9.7,3.3
E00113580,85.9,11.3,2.9
E00113582,78.3,18.7,3.1
E00113583,77.5,16.4,6.1
E00113584,74.2,18.6,7.2
E00113585,70.3,21.7,8
E00113586,71,18.6,10.3
E00113587,71.9,19.9,8.2
E00113588,78.3,12.4,9.4
E00113589,77.1,13.4,9.5
E00113608,89.5,9.2,1.2
E00113609,88.7,7.8,3.5
E00113610,88.1,9.6,2.3
E00113611,88.1,8.5,3.3
E00113612,84.3,12.8,3
E00113613,81.5,15.1,3.4
E00113614,80.1,14.2,5.7
E00113617,81.4,14.2,4.4
E00113618,81,13.6,5.4
E00113620,86.5,10.3,3.2
E00113621,86.1,11.4,2.5
E00113623,80.9,15.2,3.9
E00113624,78.5,16.3,5.2
E00113626,80.7,13.7,5.6
E00113627,87.4,9.3,3.3
E00113630,86.2,9.5,4.4
E00113631,75,17.6,7.4
E00113632,86,8.9,5.1
E00113633,84.5,12.2,3.3
E00113634,87.3,10.5,2.2
E00113635,84.1,13.1,2.8
E00113636,82.8,12.4,4.8
E00113637,89.5,8.4,2
E00113638,83.6,11,5.4
E00113639,83.6,12.4,3.9
E00113640,86,11.6,2.3
E00113641,78.9,9.3,11.8
E00113642,82.1,12,5.9
E00113643,84.3,12.1,3.5
E00113644,80.1,16.4,3.5
E00113646,79,16.1,4.8
E00113647,82.2,11.4,6.4
E00113648,87.3,10.1,2.6
E00113649,81.5,14.2,4.3
E00113650,61.2,28.8,10
E00113651,80.8,14.5,4.7
E00113652,75.4,14.8,9.8
E00113653,86.7,8.5,4.8
E00113654,87.9,8.8,3.3
E00113655,78.5,16.6,5
E00113656,82,10.2,7.8
E00113657,80.1,15.1,4.9
E00113658,62.6,24.3,13
E00113659,85.3,10.6,4.1
E00113660,80.4,15.1,4.5
E00113661,80.7,13.3,5.9
E00113662,81.2,11.4,7.4
E00113663,83.6,10.9,5.5
E00113664,84.7,11.7,3.6
E00113665,84.7,11,4.3
E00113666,80.9,15.6,3.5
E00113667,80,14.7,5.3
E00113668,85.4,11.2,3.4
E00113669,85.8,11.4,2.8
E00113670,84.5,13.3,2.3
E00113671,73.4,18.5,8.1
E00113672,83,13,4
E00113673,87.4,7.9,4.6
E00113674,86.1,11,3
E00113675,83.4,13.6,3.1
E00113676,57.6,21.4,21
E00113677,83.9,13.9,2.2
E00113678,77.1,15.4,7.5
E00113679,77.5,12.6,9.9
E00113680,81,12.3,6.7
E00113681,73.2,18.2,8.6
E00113682,73,16.9,10.1
E00113683,86.2,10.4,3.4
E00113684,78.4,18.6,3
E00113685,86,12.3,1.7
E00113687,79.9,16.6,3.5
E00113688,78.8,17.9,3.3
E00113690,84.3,10.8,4.8
E00113691,82.9,15.4,1.7
E00113692,79.2,16,4.8
E00113693,91,6.7,2.3
E00113694,87.7,6.7,5.5
E00113695,91.1,6.9,1.9
E00113696,89.1,7.9,3
E00113697,85.2,11.1,3.7
E00113698,88.3,9.7,2
E00113699,91.7,7.6,0.6
E00113700,87.5,10.1,2.4
E00113701,82.4,13.7,3.9
E00113702,88.5,11.5,0
E00113703,87.1,10.9,2
E00113704,89.4,7.6,2.9
E00113705,80.2,15.2,4.6
E00113706,83.3,13.5,3.1
E00113707,83.7,12.5,3.8
E00113708,88.3,8.8,2.9
E00113709,78,13.5,8.6
E00113710,83,13.4,3.6
E00113711,77.6,14.9,7.5
E00113712,90,8.7,1.3
E00113713,90.8,8.4,0.9
E00113714,81.7,12.6,5.6
E00113715,88.2,10,1.7
E00113716,79.2,15.4,5.4
E00113717,84.3,13.1,2.6
E00113718,84.9,12.3,2.8
E00113719,89.8,8.3,1.9
E00113720,92.2,7.2,0.7
E00113721,83.2,12.4,4.3
E00113722,80.8,14,5.2
E00113723,84.7,11.5,3.8
E00113724,65.9,23.2,11
E00113725,83.7,11.6,4.7
E00113726,76.8,19,4.2
E00113727,84,11.4,4.6
E00113728,77.9,17.4,4.7
E00113729,81,14.3,4.7
E00113730,81.5,14.7,3.8
E00113731,72.2,16.7,11.1
E00113732,79.6,17,3.4
E00113733,78.3,15.2,6.5
E00113734,83.3,11.8,4.9
E00113735,82.7,11.8,5.5
E00113737,83,13.3,3.7
E00113738,76.1,16.2,7.7
E00113740,85.5,10.3,4.2
E00113741,88.2,9.2,2.7
E00113742,78.6,16,5.4
E00113743,83.8,12.9,3.3
E00113745,86.5,10.3,3.1
E00113746,77.9,15.1,7
E00113747,86.6,10.1,3.3
E00113748,82.1,13,4.8
E00113749,77,14.3,8.7
E00113750,66.8,20.5,12.7
E00113751,67.6,24.4,8
E00113752,87.5,10,2.5
E00113753,83.6,13.6,2.9
E00113754,80.7,17.8,1.5
E00113755,88.6,9,2.4
E00113756,83.4,13.1,3.5
E00113757,84.3,11.4,4.3
E00113758,73.5,19.8,6.7
E00113759,80.2,16.7,3
E00113760,84.1,11.1,4.8
E00113762,77.1,17.1,5.8
E00113763,82.4,14,3.6
E00113764,84.9,11.8,3.3
E00113766,90.2,7.6,2.2
E00113767,91.1,7.1,1.8
E00113768,84.9,12.5,2.6
E00113769,74.4,21.5,4.1
E00113771,88.4,10.3,1.4
E00113774,85.7,10.9,3.4
E00113775,86.2,12.2,1.6
E00113776,86.1,11.4,2.4
E00113778,90.9,5.4,3.7
E00113779,85,10.7,4.2
E00113780,83,13.8,3.2
E00113781,87,10.4,2.6
E00113782,80.7,15.7,3.6
E00113783,90.3,6.7,3
E00113784,86.3,11,2.7
E00113785,80.8,13.1,6.1
E00113786,72.8,17.8,9.4
E00113787,78.7,14.1,7.2
E00113788,84,11.8,4.2
E00113789,76.1,14.7,9.2
E00113790,77.8,13.5,8.7
E00113791,73.2,21.8,5
E00113792,83.3,13.2,3.5
E00113793,86,10.7,3.3
E00113794,91,7.7,1.4
E00113795,88.3,7.7,4
E00113796,83.2,12.6,4.2
E00113797,88.5,10.4,1.1
E00113798,80.5,14.7,4.8
E00113799,85,10.8,4.3
E00113800,83.3,13,3.8
E00113801,75.4,17,7.6
E00113802,88.3,9.6,2.1
E00113803,78.4,16.9,4.7
E00113804,85.4,12.7,2
E00113805,75.6,19.5,4.9
E00113806,88.7,10,1.3
E00113807,81.4,14.9,3.7
E00113808,79.8,12.9,7.3
E00113809,80.3,16.3,3.4
E00113810,81.5,15.9,2.6
E00113811,69.6,19.1,11.3
E00113812,79.1,12.2,8.6
E00113813,87,10.9,2.2
E00113814,85.7,10.5,3.7
E00113815,82.6,11.5,5.9
E00113816,86,9.9,4.1
E00113817,85.3,10.6,4.1
E00113818,81.7,14.9,3.4
E00113819,88.6,9.4,2
E00113820,80.9,14.8,4.3
E00113821,87.5,10.7,1.8
E00113822,86.5,10.5,3
E00113823,91.3,7,1.7
E00113824,86.7,10.5,2.8
E00113825,85.9,10.6,3.5
E00113826,83.8,14.2,2.1
E00113827,82.9,11.3,5.8
E00113828,74.7,18.3,7
E00113829,81.8,13.4,4.8
E00113830,85.1,10.7,4.2
E00113831,88.5,9.1,2.4
E00113832,77.5,12.7,9.8
E00113833,85.2,10.3,4.6
E00113834,85.1,10.9,4
E00113835,83.3,12.3,4.4
E00113836,83,13.7,3.2
E00113837,86.9,10.2,2.9
E00113838,88.5,8.1,3.4
E00113839,87.3,10.5,2.2
E00113840,84,13,3.1
E00113841,88.7,8,3.4
E00113842,90.1,8.3,1.5
E00113843,81.2,15.9,3
E00113844,82.4,13.2,4.4
E00113845,83.9,11.4,4.7
E00113846,82.5,13.2,4.3
E00113847,86.1,9.7,4.2
E00113848,90.6,7.7,1.7
E00113849,78.4,16.7,4.9
E00113850,84.3,11.2,4.6
E00113851,79.8,17.3,3
E00113852,83.9,13.3,2.8
E00113853,83.3,13.9,2.8
E00113854,87.1,11.5,1.4
E00113855,81.3,12.7,6
E00113856,83.2,13.2,3.6
E00113857,79,16.2,4.8
E00113858,79.3,15.4,5.3
E00113859,72.8,18.1,9.1
E00113860,91,6.4,2.5
E00113861,82.3,15.2,2.5
E00113862,85.3,11.5,3.2
E00113863,75.9,18.3,5.8
E00113864,77.7,17.2,5.1
E00113865,77.3,16.3,6.4
E00113866,71.5,18.6,9.9
E00113867,87.1,11.2,1.7
E00113868,86.8,10.2,3
E00113869,79.5,14,6.5
E00113870,60.7,24.3,15
E00113871,73.2,15.7,11.1
E00113872,80.1,15.7,4.2
E00113873,84,11.7,4.3
E00113874,82.9,13.8,3.3
E00113875,84.9,11.1,4
E00113876,80.3,14,5.7
E00113877,82.3,11.8,5.9
E00113878,79.6,15,5.3
E00113879,80.8,15.5,3.8
E00113880,74.8,16.3,8.9
E00113881,86.2,11.3,2.6
E00113882,72,19.8,8.2
E00113883,71.6,19.7,8.7
E00113884,84,12.6,3.3
E00113885,71.4,23,5.6
E00113886,72.6,20.1,7.3
E00113888,81.8,13.8,4.4
E00113889,90,6.8,3.3
E00113890,79.9,18.3,1.7
E00113891,86.3,9.3,4.4
E00113892,92.9,5.1,1.9
E00113893,92.4,5.6,2
E00113894,82.2,13.1,4.7
E00113895,80.6,14.4,5
E00113896,85.5,11.8,2.6
E00113897,74.2,17.7,8.1
E00113898,85,11.6,3.3
E00113899,87,9,4
E00113900,72.9,18.6,8.6
E00113901,84.5,10,5.5
E00113902,83.9,12.5,3.5
E00113904,82.8,14.7,2.5
E00113905,69.5,23,7.4
E00113906,91.6,6.2,2.2
E00113907,85.2,10.7,4.1
E00113908,83.6,11.5,4.8
E00113909,87.6,11.4,1.1
E00113910,80,14.1,5.9
E00113911,87.9,9.6,2.5
E00113912,86.2,9.8,4
E00113913,77.2,19,3.8
E00113914,81.1,13.9,5
E00113915,83.6,12.5,3.9
E00113916,78.9,16.2,5
E00113917,80.7,16.5,2.8
E00113918,83.5,11,5.5
E00113919,82.7,12.6,4.7
E00113920,86.7,9.5,3.8
E00113921,88,8.3,3.7
E00113922,77.3,16.9,5.8
E00113923,81,14.8,4.2
E00113924,74.2,20.6,5.2
E00113925,61,31.7,7.3
E00113926,82.3,11.9,5.8
E00113927,84.7,11.5,3.8
E00113928,84.1,13,2.9
E00113929,80.1,15.2,4.7
E00113930,86.8,10.8,2.4
E00113932,84.5,11.7,3.8
E00113933,82.4,12.9,4.7
E00113934,85.3,11.6,3.1
E00113935,83.6,13.1,3.3
E00113936,87.3,9.1,3.5
E00113938,84.9,11.5,3.6
E00113939,88.7,9.7,1.6
E00113940,81.7,14.6,3.7
E00113941,83.9,11.5,4.6
E00113942,82.6,13.8,3.6
E00113943,87.1,10.2,2.8
E00113944,81.9,13.9,4.2
E00113945,74.9,17.4,7.7
E00113946,73.5,18.4,8.2
E00113947,84.5,11,4.5
E00113948,85.5,13.3,1.1
E00113949,81.8,13.4,4.8
E00113950,86.8,10.6,2.6
E00113951,89.2,8.7,2.1
E00113952,82.3,13.2,4.4
E00113953,84,13.2,2.8
E00113954,81.7,13.6,4.7
E00113955,81.6,10.4,7.9
E00113956,89.6,10,0.4
E00113957,64.7,22.2,13.1
E00113958,84.6,10.8,4.5
E00113959,85.3,11.8,2.9
E00113960,80.6,13.3,6.1
E00113961,79.7,16.3,3.9
E00113962,84.8,12.6,2.6
E00113963,83.9,14.5,1.6
E00113964,84.4,12.1,3.6
E00113965,92.8,5,2.2
E00113966,78.5,14.4,7
E00113967,83.3,12.9,3.9
E00168935,87.2,10.8,2
E00168951,82,11.3,6.8
E00168952,89.5,7.8,2.7
E00168953,89.4,7.6,3
E00168954,88.2,7.9,3.9
E00168955,86.2,10,3.8
E00168956,80.7,16.2,3.1
E00168957,88.4,8.7,2.9
E00168958,86.2,9.7,4
E00168959,80.1,13.4,6.5
E00168960,90.1,7.2,2.7
E00168961,84.7,13,2.3
E00168962,88.1,8.8,3.2
E00168963,85.5,10.2,4.4
E00168964,86.4,10.9,2.7
E00168966,87.6,7.7,4.6
E00168969,85.2,10.4,4.4
E00168970,92.8,5.3,2
E00168971,83.8,12,4.2
E00168980,88.2,9.9,1.9
E00168981,80.1,16.9,3
E00168985,81.7,14.4,3.9
E00173069,65,22.7,12.3
E00186322,81,13.4,5.6
E00186323,88.8,8.8,2.4
E00186329,89.9,7.4,2.7
E00186331,77.8,17.4,4.8
E00186334,92.1,6.4,1.5
E00186335,92.2,6.3,1.5
E00186338,93.9,3.9,2.2
E00186341,87.7,7.9,4.5
E00186345,91,9,0
E00186349,90,8.2,1.9
E00186358,86,12,2
E00186364,87.5,10.5,2
E00186366,89.7,7.6,2.7
E00186370,88.7,7.8,3.5
E00186371,91.3,5.9,2.7
E00186375,93.4,5.6,1
E00186377,82.8,13.1,4.1
E00186379,89,8.6,2.4
E00186380,77.1,18.8,4.2
E00186389,79.3,17.3,3.4
E00186392,92,6,2.1
E00186396,70.6,26.3,3.1
E00186404,87.7,9.9,2.3
E00186414,88,8.5,3.4
E00186417,85.8,11.6,2.5
E00186418,93.8,4.8,1.5
E00186423,81.2,15.4,3.4
E00186445,93.7,5,1.3
E00186446,89.9,8.1,2
E00186450,85,10.8,4.3
E00186456,74.2,20.8,5.1
E00186458,86.8,8.7,4.5
E00186459,92,6.3,1.7
E00186461,90.7,6.5,2.8
E00186466,88.1,9.1,2.8
E00186467,89.6,8.3,2.1
E00186474,90.3,9.2,0.4
E00186477,92.1,6.5,1.4
E00186489,89.3,7.9,2.8
E00186491,90.5,7.2,2.3
E00186494,75.9,16.7,7.4
E00186496,82.1,13.1,4.9
E00186503,88.2,8.8,2.9
E00186504,79.3,14.8,5.9
E00186505,86.5,6.8,6.8
E00186506,93.3,4.9,1.8
E00186507,88.5,8.5,2.9
E00186508,87.9,8.6,3.4
E00186509,88.5,9.2,2.3
E00189470,95.1,4,0.9
E00189486,84.2,10.3,5.5
