geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00075206,52.6,39.7,7.8,0,0
E00075207,67.9,27.7,4.5,0,0
E00075208,63.3,30.5,5.6,0.6,0
E00075210,58.4,34.4,7.2,0,0
E00075211,53.6,35.7,8.9,1.8,0
E00075212,38.7,33.3,26.7,1.3,0
E00075213,66.7,31,2.4,0,0
E00075214,71.1,18.5,9.6,0,0.7
E00075217,50,43.3,5,1.7,0
E00112689,61,31.9,6.4,0,0.7
E00112690,45.4,36.9,14.9,2.8,0
E00112692,67.9,25.2,6.9,0,0
E00112694,66.3,26.7,7,0,0
E00112857,66.2,18.5,9.2,3.1,3.1
E00112858,66.4,23.8,8.2,1.6,0
E00112860,65.2,32.1,2.7,0,0
E00112927,46.2,29.2,20.8,3.8,0
E00112928,62.3,31.6,6.1,0,0
E00112930,65.6,24.8,8.8,0.8,0
E00112931,51.3,33.5,11.4,3.8,0
E00112932,68.5,26,5.5,0,0
E00112934,45.9,40.2,9.8,4.1,0
E00112935,52.9,35,11.4,0.7,0
E00112936,65.8,23.3,9.4,1.5,0
E00112937,49,32.7,13.6,4.1,0.7
E00112938,54.8,33.9,11.3,0,0
E00112939,69.3,25.3,5.4,0,0
E00112940,53.2,36.3,8.9,1.6,0
E00112941,30.7,39.3,24.3,5.7,0
E00112942,69.5,26,4.6,0,0
E00112944,52.6,36.5,8.7,2.2,0
E00112950,62.9,23.7,11.8,1.6,0
E00112990,47.9,40.1,7.7,4.2,0
E00113186,38.7,35.6,22.1,3.7,0
E00113187,55.3,36.5,6.6,1.5,0
E00113188,58.6,32.5,7,1.9,0
E00113190,56.5,32.8,9.9,0.8,0
E00113191,54.1,33.6,8.9,3.4,0
E00113192,51.7,37.1,9.1,1.4,0.7
E00113194,43.9,35.8,17.1,2.4,0.8
E00113255,35.3,49.1,14.7,0.9,0
E00113256,63.4,33.3,3.2,0,0
E00113257,60.2,28.3,9.7,1.8,0
E00113350,43.2,37.3,17.8,1.7,0
E00113351,50.3,34.2,11.4,4,0
E00113352,21.3,38.3,34,6.4,0
E00113353,31.9,44.8,23.3,0,0
E00113354,36.4,48.8,14,0.8,0
E00113355,43.8,35.5,17.4,3.3,0
E00113356,47.9,35.9,14.1,2.1,0
E00113357,41.5,39.6,15.1,3.8,0
E00113358,40.3,45.2,13.7,0.8,0
E00113359,45.8,34.2,18.3,1.7,0
E00113360,52.7,32.1,14.3,0.9,0
E00113361,45,38,16.3,0.8,0
E00113362,52.8,31.2,15.2,0.8,0
E00113363,50.3,30.1,14.5,5.2,0
E00113364,38.8,36.6,17.2,7.5,0
E00113365,49.7,32,14.3,3.4,0.7
E00113366,50.4,29.8,17.4,2.5,0
E00113367,51.3,42,5.9,0.8,0
E00113368,49.7,33.8,14.5,2.1,0
E00113369,41.1,41.1,10.5,7.3,0
E00113456,46.5,35.1,11.9,6.5,0
E00113457,35.8,35.8,21.6,6,0.7
E00113458,25.6,36.8,23.1,14.5,0
E00113459,48.5,32.3,13.8,5.4,0
E00113460,26,35.4,25,13.5,0
E00113461,55.6,38.7,4.8,0.8,0
E00113462,37.9,31.5,22.6,6.5,1.6
E00113463,34.5,31.9,21.6,11.2,0.9
E00113531,52.9,26.1,14.3,6.7,0
E00113534,48.8,37.8,9.1,4.3,0
E00113535,50.4,40.9,7.8,0.9,0
E00113536,33.6,45,18.3,3.1,0
E00113537,28,50.7,18.7,2.7,0
E00113538,58.3,33,8.7,0,0
E00113539,37.8,37,22.7,2.5,0
E00113540,54.4,39.8,4.9,1,0
E00113541,61.1,30.5,6.9,1.5,0
E00113542,50.4,34.1,15.4,0,0
E00113543,41,40,14.3,4.8,0
E00113544,55.3,37.7,6.1,0.9,0
E00113545,53.9,38.2,5.9,2,0
E00113546,43.6,40,11.4,5,0
E00113547,37.9,41.7,16.7,3.8,0
E00113548,58.2,26.1,11.9,3.7,0
E00113549,42.3,44.7,13,0,0
E00113550,52.5,34.8,11,1.7,0
E00113551,63.6,29.6,6.2,0.6,0
E00113552,60.7,32.1,5.4,1.8,0
E00113553,66.7,28,4,0.7,0.7
E00113554,60.6,27,11.7,0.7,0
E00113555,59.9,29.9,8.2,2,0
E00113556,71.9,24.8,3.3,0,0
E00113557,53.1,32.3,12.3,2.3,0
E00113560,59,31.9,6.9,2.1,0
E00113561,62.7,31.4,5.9,0,0
E00113562,63.3,30,6.7,0,0
E00113563,47.4,36,11.4,5.3,0
E00113564,53.1,34.5,9.7,2.7,0
E00113565,53.7,36.4,8.3,1.7,0
E00113566,62,29,9,0,0
E00113567,61,27.2,11.8,0,0
E00113568,54.6,31.1,11.8,2.5,0
E00113569,53.1,32.3,13.5,1,0
E00113570,53.8,37,5.9,3.4,0
E00113571,23.8,34.6,31.5,8.5,1.5
E00113572,44.2,41.1,11.6,3.1,0
E00113573,58.3,27.8,12.2,1.7,0
E00113579,55.6,36.5,7.1,0.8,0
E00113580,52.8,34.4,12,0.8,0
E00113582,51.2,39.4,7.9,1.6,0
E00113583,43.5,42,9.2,3.8,1.5
E00113584,42.4,37.9,15.9,3.8,0
E00113585,29.3,36.1,28.6,6,0
E00113586,39.7,33.3,20.6,6.4,0
E00113587,26.6,42.7,22.6,8.1,0
E00113588,29.7,40.7,22.9,6.8,0
E00113589,22.1,39,26,10.4,2.6
E00113608,71.9,25.2,3,0,0
E00113609,66.2,28.5,4.6,0,0.8
E00113610,67.7,27.1,5.3,0,0
E00113611,63.4,30.6,3.7,1.5,0.7
E00113612,57.1,35.9,6.4,0.6,0
E00113613,48.4,33.1,13.7,4,0.8
E00113614,52,37,10.2,0,0.8
E00113617,57.3,27.3,14.7,0.7,0
E00113618,48.3,33.3,10.8,7.5,0
E00113620,59.1,29.4,10.2,1.3,0
E00113621,54.5,40.2,2.3,3,0
E00113623,62.5,30.5,7,0,0
E00113624,53.5,32.7,11.9,1.9,0
E00113626,53.2,33.8,10.4,2.6,0
E00113627,61.1,32.2,5.6,0,1.1
E00113630,54.8,35.6,7.9,1.7,0
E00113631,51.6,25.8,22.7,0,0
E00113632,59.1,28.7,10.4,1.8,0
E00113633,65.3,26.3,7.6,0.8,0
E00113634,58.5,37,4.4,0,0
E00113635,61.9,31.3,6,0.7,0
E00113636,57,29.8,13.2,0,0
E00113637,66.4,25.8,5.5,2.3,0
E00113638,50.8,27.5,17.5,4.2,0
E00113639,58.3,32,7.3,2.4,0
E00113640,58.7,28.6,8.7,4,0
E00113641,54.4,35.6,9.4,0.6,0
E00113642,50.2,35,11.7,3.1,0
E00113643,44.7,34.9,12.5,7.9,0
E00113644,53.1,33.3,9.2,4.3,0
E00113646,35,40,21.4,3.6,0
E00113647,40,35.2,20,4,0.8
E00113648,61.7,30.6,6.1,1.7,0
E00113649,51.5,41.2,5.9,1.5,0
E00113650,35.8,32.5,26.7,5,0
E00113651,52,36.5,10.8,0.7,0
E00113652,38.7,31,26.1,3.5,0.7
E00113653,56.2,33.1,10.8,0,0
E00113654,56.3,36.3,6.7,0.7,0
E00113655,45.2,41.1,13,0.7,0
E00113656,49.6,31.9,15.1,3.4,0
E00113657,47,33.6,18.1,0.7,0.7
E00113658,25,37.9,29.8,7.3,0
E00113659,50,38.9,9.3,1.9,0
E00113660,56.5,31.5,11.3,0.8,0
E00113661,53.4,34.6,10.5,1.5,0
E00113662,54.5,29.5,11.6,4.5,0
E00113663,55.1,33.9,9.4,1.6,0
E00113664,64.6,26,8.8,0.6,0
E00113665,52.8,36,11.2,0,0
E00113666,50.8,39.2,10,0,0
E00113667,46.4,37.3,14.4,2,0
E00113668,58.1,33.8,7.1,1,0
E00113669,55.6,35.3,7.2,2,0
E00113670,54.1,36.8,8.3,0.8,0
E00113671,34.1,39,22,4.9,0
E00113672,54.1,36.1,8.3,1.5,0
E00113673,55.6,36.3,7.3,0.8,0
E00113674,60,30.3,9,0.7,0
E00113675,61.2,31,7.8,0,0
E00113676,29.1,30.6,27.6,11.9,0.7
E00113677,61.3,26.8,11.3,0,0.7
E00113678,39.5,32.8,19.3,7.6,0.8
E00113679,43,40.8,14.8,0.7,0.7
E00113680,48.2,28.8,20.1,2.9,0
E00113681,43,39.5,12.3,4.4,0.9
E00113682,37.6,27.4,25.6,9.4,0
E00113683,60.7,30.8,7.6,0.9,0
E00113684,38.4,32.1,23.2,6.3,0
E00113685,60.6,29.4,10,0,0
E00113687,48.5,39,9.6,2.9,0
E00113688,54.7,33.7,11,0.6,0
E00113690,59.4,25.2,11,4.5,0
E00113691,52.1,34.3,13.6,0,0
E00113692,54.6,34.6,9.7,1.1,0
E00113693,62.8,27.6,7.7,1.9,0
E00113694,61,28.8,9.3,0.8,0
E00113695,73.2,26,0.8,0,0
E00113696,65.3,26.3,5.1,3.4,0
E00113697,58.3,36.5,5.2,0,0
E00113698,63.5,30.4,6.1,0,0
E00113699,68.8,28.1,3.1,0,0
E00113700,69.2,25.6,4.3,0,0.9
E00113701,57.9,31.3,10.8,0,0
E00113702,71.1,22.7,5.2,1,0
E00113703,60.7,32.6,6.7,0,0
E00113704,62.5,30.5,7,0,0
E00113705,51,33,15,1,0
E00113706,62.3,27.5,10.1,0,0
E00113707,53.8,31.1,12.1,3,0
E00113708,65,30.8,4.2,0,0
E00113709,48.5,34,16.5,1,0
E00113710,62.8,31.4,5.1,0.7,0
E00113711,32.1,43.6,20.5,3.8,0
E00113712,76.9,18.5,4.6,0,0
E00113713,66.7,26.9,5.4,0.5,0.5
E00113714,54.5,34.4,8.4,1.9,0.6
E00113715,62.4,29.2,7.3,1.1,0
E00113716,46.5,30.7,17.8,5,0
E00113717,67.3,28.3,4.4,0,0
E00113718,55.4,34.7,9.9,0,0
E00113719,68.8,27.5,3.7,0,0
E00113720,75.4,21.5,3.1,0,0
E00113721,54.9,35.3,9.8,0,0
E00113722,60.1,30.4,8.7,0.7,0
E00113723,54.9,30.6,13,1.6,0
E00113724,36.9,38.5,21.5,3.1,0
E00113725,51,32.5,10.8,5.7,0
E00113726,46.8,42.7,7.3,3.2,0
E00113727,50.9,32.4,11.7,5,0
E00113728,50.8,29.5,16.4,3.3,0
E00113729,53.8,36.1,9.2,0.8,0
E00113730,53.1,32.8,12.5,1.6,0
E00113731,33.6,41,22.1,3.3,0
E00113732,32.8,41.8,20.5,4.9,0
E00113733,31.7,39.2,19.2,10,0
E00113734,41.9,31.8,18.6,7.8,0
E00113735,48.2,39.5,9.6,2.6,0
E00113737,62.6,27.5,9.9,0,0
E00113738,43,31.3,19.2,6.1,0.5
E00113740,63.6,24.4,10.7,1.2,0
E00113741,55.4,32.3,8.1,4.3,0
E00113742,38,42.3,17.6,2.1,0
E00113743,51.6,35.5,11.8,1.1,0
E00113745,56.7,29.3,12.1,1.9,0
E00113746,65.2,25.9,7.1,1.8,0
E00113747,55.5,27.3,15.6,1.6,0
E00113748,57.1,27.9,13.6,1.4,0
E00113749,41.4,29.3,21.2,8.1,0
E00113750,31.3,33.9,20.9,13,0.9
E00113751,36.2,37.1,19.8,5.2,1.7
E00113752,66.4,26,6.9,0.8,0
E00113753,52.3,35.4,11.5,0.8,0
E00113754,50.4,35.4,13.3,0.9,0
E00113755,67.9,23.8,7.1,1.2,0
E00113756,47.8,35.7,8.7,7.8,0
E00113757,42.7,34,19.4,3.9,0
E00113758,33.6,37.8,22.7,5.9,0
E00113759,50,39.3,9.8,0.9,0
E00113760,59.4,28.4,10.7,1.5,0
E00113762,45.2,35.7,17.5,1.6,0
E00113763,50,40,8.2,1.8,0
E00113764,61.5,30.8,4.6,3.1,0
E00113766,71.1,24.2,2.6,2.1,0
E00113767,75,17.6,7.4,0,0
E00113768,34.8,43.5,19.6,2.2,0
E00113769,38.7,34.9,23.6,2.8,0
E00113771,63,28.6,7.6,0.8,0
E00113774,62.1,31.1,6.8,0,0
E00113775,59.7,34.9,5.4,0,0
E00113776,52,34.7,11.2,2,0
E00113778,63.9,24.6,9.4,2.1,0
E00113779,73.6,20.7,5.8,0,0
E00113780,62.7,28.8,8,0.5,0
E00113781,67.4,29.5,3.1,0,0
E00113782,50.7,37.3,10.4,1.5,0
E00113783,64.7,24.8,8.3,2.3,0
E00113784,66.7,26.4,6.3,0.7,0
