geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00075206,95.5,3,1.5
E00075207,96.8,0.4,2.9
E00075208,97.1,0.2,2.7
E00075210,97.3,1,1.7
E00075211,98.6,0,1.4
E00075212,96.3,1.2,2.4
E00075213,94.5,0.9,4.6
E00075214,94.6,2.2,3.2
E00075217,84.9,0.6,14.5
E00112689,97.1,0.3,2.7
E00112690,96.2,1.1,2.7
E00112692,92.8,2.3,4.9
E00112694,88.2,2.2,9.6
E00112857,92.1,3.1,4.7
E00112858,96.8,0.4,2.8
E00112860,92.5,1.6,5.9
E00112927,97.4,0.6,1.9
E00112928,96.2,1.9,1.9
E00112930,98,1,1
E00112931,88.7,2.1,9.2
E00112932,95.1,2.3,2.7
E00112934,95.9,0.8,3.4
E00112935,94.8,1.3,3.9
E00112936,95.8,2.2,2
E00112937,95.1,0.9,4
E00112938,86.2,2,11.7
E00112939,93.2,2.9,3.9
E00112940,92.6,4.1,3.3
E00112941,98.8,0.6,0.6
E00112942,95.6,0.6,3.8
E00112944,93.9,1.9,4.2
E00112950,94.6,2.8,2.6
E00112990,96.6,0.8,2.6
E00113186,97.6,0.3,2.1
E00113187,97.2,0.8,2.1
E00113188,97.6,0.6,1.8
E00113190,92.8,1.1,6.1
E00113191,97.2,1,1.8
E00113192,99.4,0,0.6
E00113194,97.3,0.9,1.8
E00113255,100,0,0
E00113256,95.5,3.3,1.2
E00113257,96.8,1.4,1.8
E00113350,95.5,1.3,3.1
E00113351,95.1,1.4,3.6
E00113352,97.1,0,2.9
E00113353,93.9,2.3,3.8
E00113354,98,0.4,1.6
E00113355,95.5,0,4.5
E00113356,94.2,0.9,4.9
E00113357,95.2,0.5,4.3
E00113358,97.6,0,2.4
E00113359,90.8,2.8,6.4
E00113360,96.2,1.9,1.9
E00113361,95.5,1.1,3.3
E00113362,94.7,2.3,3
E00113363,94.7,1.3,4.1
E00113364,97,0.6,2.4
E00113365,95.3,0.4,4.3
E00113366,95.7,0.3,4
E00113367,98.1,1.2,0.6
E00113368,93.7,2.2,4.1
E00113369,98.5,0,1.5
E00113456,96.5,0.6,2.9
E00113457,87.6,0.3,12.1
E00113458,86.3,0.4,13.4
E00113459,97,1.3,1.7
E00113460,88.4,1.6,10
E00113461,96.7,0.7,2.6
E00113462,92.4,2.1,5.5
E00113463,91.2,0.4,8.4
E00113531,90.6,0,9.4
E00113534,94.1,0.8,5.1
E00113535,89.5,2.4,8
E00113536,96.4,2.2,1.3
E00113537,99.2,0,0.8
E00113538,98.8,0,1.2
E00113539,97.8,0.4,1.9
E00113540,94.2,1.6,4.3
E00113541,91.3,0,8.7
E00113542,94,0.7,5.3
E00113543,95,0,5
E00113544,97,0.4,2.6
E00113545,84.2,1.2,14.6
E00113546,89.5,2.8,7.7
E00113547,89.9,1.7,8.4
E00113548,88.3,1.8,9.9
E00113549,88.7,4.4,6.9
E00113550,89.9,3.4,6.8
E00113551,95.7,0.9,3.4
E00113552,94.6,0.7,4.7
E00113553,94.9,1,4.1
E00113554,91.9,1.9,6.2
E00113555,90.5,1.3,8.2
E00113556,94.9,3,2.1
E00113557,95.2,0,4.8
E00113560,96.8,0.3,2.9
E00113561,97,1.5,1.5
E00113562,97,0.3,2.6
E00113563,95.1,0,4.9
E00113564,87.2,2.9,9.9
E00113565,95.7,0.3,4
E00113566,94.4,0,5.6
E00113567,95.1,1,3.9
E00113568,94.7,0.5,4.8
E00113569,88.1,1.3,10.6
E00113570,94.6,0,5.4
E00113571,98.3,0.4,1.3
E00113572,97.8,0.6,1.6
E00113573,95.3,0.9,3.8
E00113579,95.2,1.2,3.6
E00113580,94.5,1.3,4.2
E00113582,94.8,0.6,4.6
E00113583,97,0.3,2.7
E00113584,97.3,0.4,2.3
E00113585,97.3,0.4,2.3
E00113586,98.3,0.7,1
E00113587,94.2,2.3,3.5
E00113588,95.3,1.7,3
E00113589,95.7,0,4.3
E00113608,96.3,1.2,2.5
E00113609,96.8,0.4,2.8
E00113610,95,2.3,2.7
E00113611,93,3,4
E00113612,93.1,2.4,4.5
E00113613,93,1.7,5.3
E00113614,96.8,1.4,1.8
E00113617,94.2,0.7,5.1
E00113618,97.8,0,2.2
E00113620,96.6,0.6,2.8
E00113621,93.7,1.3,5.1
E00113623,96.1,0.3,3.6
E00113624,97.4,0.3,2.3
E00113626,98.8,0,1.2
E00113627,97.2,0.5,2.3
E00113630,98.5,0.8,0.8
E00113631,95.8,2.5,1.8
E00113632,95.7,0.8,3.6
E00113633,93.7,1.8,4.4
E00113634,91.3,2.2,6.4
E00113635,94.4,1.6,4
E00113636,93.3,1.6,5.2
E00113637,98.3,0,1.7
E00113638,93.4,2.8,3.8
E00113639,92.2,2.6,5.2
E00113640,91.1,5,4
E00113641,95.8,1.1,3.1
E00113642,93.8,0.9,5.3
E00113643,93.7,1.6,4.7
E00113644,94.5,1.8,3.7
E00113646,95.2,1.3,3.5
E00113647,95.2,2.2,2.5
E00113648,94.6,1.9,3.5
E00113649,96.7,0.3,3
E00113650,97.7,1.4,0.9
E00113651,98.3,0,1.7
E00113652,97,1.5,1.5
E00113653,97.9,0.3,1.7
E00113654,97.9,0,2.1
E00113655,94,2.3,3.7
E00113656,93.8,0,6.2
E00113657,92.4,0.8,6.8
E00113658,93.5,2.2,4.3
E00113659,95.9,1.8,2.3
E00113660,96.3,1,2.7
E00113661,98.2,1.8,0
E00113662,97,0.4,2.6
E00113663,96.4,2.2,1.5
E00113664,96.9,1.6,1.6
E00113665,99.3,0,0.7
E00113666,96.6,0.7,2.8
E00113667,95,3.3,1.7
E00113668,97,0.6,2.3
E00113669,97.2,1.1,1.7
E00113670,93.6,3.2,3.2
E00113671,95.3,2.9,1.7
E00113672,96.7,1.7,1.7
E00113673,97.9,0.8,1.3
E00113674,97.3,0.9,1.8
E00113675,96.3,0.3,3.4
E00113676,97,0.8,2.3
E00113677,97.5,0,2.5
E00113678,94.6,1.4,4
E00113679,97.9,0.7,1.4
E00113680,95.8,2.5,1.7
E00113681,97.7,0.9,1.4
E00113682,95.8,2.1,2.1
E00113683,94.9,1.5,3.6
E00113684,98.7,0,1.3
E00113685,97.7,0,2.3
E00113687,89,2.2,8.8
E00113688,90.6,1.9,7.5
E00113690,93.7,0.6,5.7
E00113691,92.3,2.6,5.1
E00113692,97,1.5,1.5
E00113693,96.2,3.2,0.6
E00113694,96.4,0.8,2.8
E00113695,96.4,3.4,0.3
E00113696,95.4,2.9,1.6
E00113697,94.1,1.9,4.1
E00113698,94.6,2,3.4
E00113699,93.7,1.9,4.4
E00113700,93.3,3.6,3.2
E00113701,96.8,1.2,2.1
E00113702,94.9,2.8,2.3
E00113703,96.8,0.9,2.3
E00113704,98.8,0.6,0.6
E00113705,98.1,1.4,0.5
E00113706,95.4,1.5,3.1
E00113707,96.9,0.8,2.3
E00113708,96.7,0.4,2.9
E00113709,95.9,3.7,0.4
E00113710,94.4,2.1,3.6
E00113711,99.4,0.6,0
E00113712,93.7,2,4.3
E00113713,96.9,0.7,2.4
E00113714,97.6,1.1,1.3
E00113715,92.6,2,5.4
E00113716,93.8,0.8,5.4
E00113717,96,0.7,3.3
E00113718,96.2,2.8,0.9
E00113719,94.3,0.4,5.3
E00113720,95.5,1.9,2.6
E00113721,95.9,0.9,3.1
E00113722,96.8,1.6,1.6
E00113723,94.5,0.9,4.5
E00113724,93.9,0.4,5.7
E00113725,90.2,1.8,8
E00113726,90.5,3.8,5.7
E00113727,94.4,1.8,3.8
E00113728,95.7,2.4,2
E00113729,95.8,1.1,3.1
E00113730,95.5,0.3,4.2
E00113731,95.2,3.2,1.6
E00113732,94.1,1.9,4
E00113733,91.3,2.3,6.5
E00113734,94.8,1.4,3.8
E00113735,93.8,1.5,4.8
E00113737,94.7,1.6,3.8
E00113738,89.1,1.7,9.2
E00113740,89.5,2.9,7.6
E00113741,97.1,0.7,2.2
E00113742,96.5,1.3,2.2
E00113743,97.4,1.7,0.9
E00113745,96.3,1.8,1.9
E00113746,95.6,2.1,2.3
E00113747,93.5,2.3,4.2
E00113748,97.6,0.9,1.5
E00113749,87.9,2.5,9.6
E00113750,94.6,0.5,4.9
E00113751,88.7,2.3,8.9
E00113752,94.7,1.9,3.4
E00113753,95.8,2.1,2.1
E00113754,95.7,1.1,3.2
E00113755,94.9,1.4,3.7
E00113756,86.2,4.9,8.9
E00113757,91.8,1.6,6.6
E00113758,98.5,0.4,1.1
E00113759,97.7,1.1,1.1
E00113760,96,1.7,2.3
E00113762,96.4,0.3,3.3
E00113763,91,3.2,5.8
E00113764,98.7,0.7,0.7
E00113766,95.1,1.2,3.7
E00113767,97.2,0.3,2.5
E00113768,81.2,3.7,15.2
E00113769,92.6,1.7,5.7
E00113771,96.6,0.7,2.7
E00113774,95.6,2.8,1.6
E00113775,97.4,0.7,2
E00113776,94.7,3.7,1.6
E00113778,95,1.1,3.9
E00113779,93.2,1.6,5.2
E00113780,97.1,0.6,2.3
E00113781,94.5,3.9,1.6
E00113782,91.5,2.6,5.9
E00113783,88.9,4.8,6.3
E00113784,93.8,3,3.3
E00113785,96.1,2.6,1.3
E00113786,93,0.9,6
E00113787,95.9,1.3,2.8
E00113788,98.3,0,1.7
E00113789,98,0.4,1.6
E00113790,92.4,3,4.5
E00113791,96.2,2.5,1.3
E00113792,96.5,1,2.4
E00113793,91.4,2.8,5.8
E00113794,95.9,1.6,2.5
E00113795,93,1.5,5.5
E00113796,92.6,0.9,6.5
E00113797,93.3,4.5,2.2
E00113798,91.6,0,8.4
E00113799,92.1,2.7,5.2
E00113800,95.2,0,4.8
E00113801,91.4,3.6,5
E00113802,93.5,1.1,5.4
E00113803,92.1,4.3,3.6
E00113804,90.2,2.9,6.9
E00113805,91.3,2.9,5.8
E00113806,93.9,3.2,2.9
E00113807,96.3,1.7,2
E00113808,96.3,0.2,3.5
E00113809,93.6,2,4.4
E00113810,92.7,3.3,4
E00113811,88.3,3.9,7.8
E00113812,95.4,0.7,3.9
E00113813,93.1,3.6,3.3
E00113814,92.5,3.7,3.7
E00113815,90.9,3.8,5.2
E00113816,93.2,3.4,3.4
E00113817,94.9,2.7,2.4
E00113818,91.4,3.4,5.2
E00113819,94.6,2,3.4
E00113820,96.3,1.5,2.2
E00113821,94.1,3.3,2.6
E00113822,93.2,1.5,5.3
E00113823,87.4,5.1,7.5
E00113824,94.3,2.5,3.2
E00113825,94.5,2,3.6
E00113826,89.7,2.1,8.3
E00113827,94.9,0.7,4.5
E00113828,89.4,5.8,4.8
E00113829,90.5,1.9,7.6
E00113830,96,1.4,2.5
E00113831,93.7,2.8,3.5
E00113832,92.8,2.9,4.3
E00113833,95.5,1.1,3.4
E00113834,96.8,1.8,1.4
E00113835,93.2,2.7,4.1
E00113836,92.8,2.2,5.1
E00113837,92,2.9,5.1
E00113838,88.2,5.3,6.5
E00113839,90.8,6,3.2
E00113840,93.5,2.1,4.5
E00113841,90.5,2.8,6.7
E00113842,93.2,4,2.8
E00113843,94.8,2.2,3
E00113844,94.1,2.9,2.9
E00113845,95.7,0,4.3
E00113846,94.6,1.6,3.9
E00113847,93.9,2.3,3.9
E00113848,97.4,1.5,1.1
E00113849,98,0.3,1.6
E00113850,98,1,1
E00113851,98,0.7,1.2
E00113852,99.4,0,0.6
E00113853,97.2,1,1.8
E00113854,97.4,0.6,2
E00113855,97.6,0.6,1.8
E00113856,96.9,0.6,2.5
E00113857,96.5,1.7,1.7
E00113858,99.2,0,0.8
E00113859,96.2,1.5,2.3
E00113860,98.3,0.7,1
E00113861,90.9,2.8,6.3
E00113862,91.7,1.6,6.7
E00113863,94.8,1.7,3.5
E00113864,95.4,1.9,2.7
E00113865,94.7,0.8,4.4
E00113866,87.6,3.7,8.7
E00113867,90.9,4.6,4.6
E00113868,98.9,0.3,0.8
E00113869,98.4,0,1.6
E00113870,96.3,0.9,2.8
E00113871,97,0,3
E00113872,98.9,0,1.1
E00113873,95.3,1.7,3
E00113874,97.4,0.2,2.4
E00113875,94.9,0.8,4.3
E00113876,96.2,1.3,2.5
E00113877,94.4,0.7,4.9
E00113878,97.3,0.4,2.2
E00113879,95.6,1.2,3.2
E00113880,91.8,1.4,6.8
E00113881,94.4,1.9,3.7
E00113882,95.1,0.8,4.1
E00113883,96.1,0,3.9
E00113884,97.1,1.5,1.5
E00113885,96.1,1.1,2.8
E00113886,88.8,2.2,8.9
E00113888,93.5,2.9,3.5
E00113889,90.7,2.8,6.5
E00113890,95.5,1.4,3.1
E00113891,96,1.1,2.9
E00113892,96.8,0,3.2
E00113893,96.9,1.7,1.4
E00113894,98.3,1,0.7
E00113895,97.3,1.2,1.5
E00113896,93,1.7,5.3
E00113897,99.1,0,0.9
E00113898,94.6,2.3,3
E00113899,92.9,2.5,4.6
E00113900,97.5,1.1,1.4
E00113901,96.6,0.7,2.7
E00113902,93.5,1.4,5.1
E00113904,97.2,0.3,2.5
E00113905,99.6,0,0.4
E00113906,90.5,3.5,6
E00113907,95.7,2,2.3
E00113908,93.7,1.9,4.5
E00113909,94.1,1.9,4
E00113910,94.8,1.6,3.6
E00113911,91.1,2.5,6.3
E00113912,91.3,1.3,7.3
E00113913,93.8,1,5.2
E00113914,88.8,2.9,8.3
E00113915,90.8,2.6,6.5
E00113916,88.8,5.6,5.6
E00113917,91.4,1.9,6.8
