areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00084325,2.4,27.2,50.4,20
E00084326,87.1,11.4,1.4,0
E00084328,20.9,17.3,52.7,9.1
E00084329,6.3,38.5,47.6,7.7
E00084330,15.8,45.6,30.3,8.3
E00084331,81.7,11.7,1.7,5
E00084332,14,33.3,45,7.6
E00084333,16.4,30.2,42.1,11.3
E00084334,0.8,6.8,57.6,34.8
E00084336,15.6,61.8,20.9,1.8
E00084337,16.9,16.1,59.3,7.6
E00084338,6.5,26.6,46,21
E00084339,20.7,35.9,37.9,5.6
E00084340,15.2,40.9,31,12.9
E00084341,0,12.7,77,10.3
E00084342,14.5,20.1,53.5,11.9
E00084343,2.8,13.4,65.5,18.3
E00084344,2.4,21.1,62.6,13.8
E00084345,27.6,27.6,35,9.8
E00084347,17.7,32.3,31.7,18.3
E00084348,8.7,35.4,48,7.9
E00084349,1.4,11.6,72.6,14.4
E00084350,7.5,29.3,49.7,13.6
E00084351,1.6,27.9,59,11.5
E00084352,6.9,21.4,54.2,17.6
E00084353,6.7,27.8,50,15.6
E00084355,1.5,14.6,63.8,20
E00084356,1.6,21.3,44.3,32.8
E00084357,1.7,3.4,56.4,38.5
E00084358,4.5,4.5,63.2,27.8
E00084359,0,2.4,82.3,15.3
E00084360,1.6,20.5,63,15
E00084361,5,46.5,40.3,8.2
E00084362,3.4,18.5,65.1,13
E00084363,6.6,9.8,48.4,35.2
E00084365,2.4,23,66.7,7.9
E00084366,9.8,14.6,46.3,29.3
E00084367,0,2.4,32.3,65.3
E00084368,18.3,9.6,40,32.2
E00084369,0,4,50,46
E00084370,0,16.9,68.5,14.5
E00084371,7.2,10.9,22.5,59.4
E00084372,11.7,51.6,32.8,3.9
E00084373,7.1,16.7,36.5,39.7
E00084374,35.2,14.1,26.6,24.2
E00084375,13.1,17.7,53.8,15.4
E00084376,4,26.2,37.3,32.5
E00084377,12.2,60.3,22.1,5.3
E00084378,14.3,19,46,20.6
E00084379,10.3,37.9,40.5,11.2
E00084385,50,29.3,18.1,2.6
E00084386,13.3,1.5,58.5,26.7
E00084387,10.1,14,52.7,23.3
E00084388,9.2,44.6,32.3,13.8
E00084389,28.6,18.8,50,2.7
E00084391,1.7,3.4,36.8,58.1
E00084392,1.6,4.7,44.1,49.6
E00084393,2.8,9.3,32.7,55.1
E00084394,27.7,18.2,26.3,27.7
E00084395,28.6,28.6,26.8,16.1
E00084396,28.2,15.3,42.3,14.1
E00084397,28.9,33.8,21.1,16.2
E00084398,25,16.1,45.5,13.4
E00084399,11.1,28.2,40.2,20.5
E00084400,28.6,9.5,37.3,24.6
E00084401,20.7,13.1,38.6,27.6
E00084402,16.9,23.8,26.9,32.5
E00084403,2.5,9.8,63.2,24.5
E00084404,21.4,35.7,27.3,15.6
E00084405,20,31.2,34.7,14.1
E00084406,8.6,31.8,27.8,31.8
E00084407,16.2,21.6,40.5,21.6
E00084408,32.7,37.2,26.9,3.2
E00084409,3.2,42.1,19,35.7
E00084410,1.5,17.9,47.8,32.8
E00084411,9.1,25.2,34.3,31.5
E00084412,15.6,31.9,31.1,21.5
E00084413,24.6,11.1,42.9,21.4
E00084414,13.5,18.6,42.3,25.6
E00084415,7.3,33.6,49.6,9.5
E00084416,7.9,33.6,51.4,7.1
E00084417,13.1,32.4,48.3,6.2
E00084418,6.5,13.7,48.9,30.9
E00084419,2.4,16.7,49.2,31.7
E00084420,17.2,5.5,57.8,19.5
E00084421,10.2,8.7,56.7,24.4
E00084422,40.6,7.5,43.6,8.3
E00084423,0,11.5,42.3,46.2
E00084424,32,4.8,52.8,10.4
E00084425,8,7.2,61.6,23.2
E00084426,9.6,5.9,60.7,23.7
E00084427,23,15.5,39.1,22.4
E00084428,9.8,9.8,55.3,25.2
E00084429,8.2,9.5,21.1,61.2
E00084430,38.4,21.5,31.4,8.7
E00084431,13.1,16,47.4,23.4
E00084432,12.5,30.3,36.2,21.1
E00084433,27.8,13.6,33.5,25
E00084434,11.9,12.5,38.1,37.5
E00084435,7.3,41.1,46.8,4.8
E00084436,32.2,40.1,20.4,7.2
E00084437,23.7,7.9,46.9,21.5
E00084438,9.3,7.1,60.7,22.9
E00084439,88.5,10.3,1.1,0
