areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00084325,54.7,1.6,43.7
E00084326,51.2,13,35.8
E00084328,49.5,2.8,47.7
E00084329,58,5.3,36.7
E00084330,66.4,2.6,30.9
E00084331,41.2,4.2,54.5
E00084332,67.2,3.7,29.1
E00084333,67.3,3.4,29.3
E00084334,57.7,3.3,39.1
E00084336,58.6,5.1,36.2
E00084337,46.2,3.6,50.2
E00084338,55.5,4.7,39.8
E00084339,62.7,5.5,31.8
E00084340,57.4,5.4,37.2
E00084341,56.5,5.6,37.9
E00084342,52.8,5.3,41.9
E00084343,55.9,4,40.1
E00084344,53.8,6.2,40
E00084345,46.7,3.3,50
E00084347,50.9,2.4,46.7
E00084348,58.8,5.9,35.3
E00084349,58.4,3.1,38.4
E00084350,62.7,5.2,32.1
E00084351,61.6,4.8,33.6
E00084352,59.9,4,36
E00084353,62.8,2,35.2
E00084355,50,3.2,46.8
E00084356,51.5,3.5,45
E00084357,47.7,0.8,51.5
E00084358,53.8,1.9,44.2
E00084359,55.1,2.3,42.6
E00084360,47.5,1.7,50.8
E00084361,53.1,3.1,43.9
E00084362,62.4,2.9,34.6
E00084363,68.3,2.1,29.5
E00084365,64.7,6.4,28.8
E00084366,55.3,3.7,41.1
E00084367,57.1,3.2,39.6
E00084368,57.1,6.9,36.1
E00084369,62,4.7,33.3
E00084370,60.6,3.4,36
E00084371,68.2,7,24.8
E00084372,62.1,5.1,32.7
E00084373,56,1.8,42.2
E00084374,65.7,6.4,27.9
E00084375,65.2,0.8,34
E00084376,61.8,2.3,35.9
E00084377,68.9,2.2,28.9
E00084378,55.9,5.2,39
E00084379,57.1,3.9,38.9
E00084385,42.9,2,55.1
E00084386,58.3,4,37.7
E00084387,52.7,0,47.3
E00084388,64.1,3.2,32.7
E00084389,50.5,5.5,44
E00084391,58.8,2.8,38.4
E00084392,58.5,4.5,36.9
E00084393,59.9,3.6,36.4
E00084394,62.5,7.4,30.1
E00084395,48.9,4.6,46.4
E00084396,66.7,8.8,24.5
E00084397,65.1,5.3,29.6
E00084398,57.4,8.6,34
E00084399,59.7,3,37.2
E00084400,64.7,6,29.3
E00084401,65.1,5.5,29.4
E00084402,63.4,7.1,29.5
E00084403,69.5,4.4,26
E00084404,57.7,4.5,37.7
E00084405,55.2,5.4,39.4
E00084406,67.2,6.6,26.1
E00084407,62,6.8,31.2
E00084408,66.1,7.1,26.8
E00084409,64,2.4,33.6
E00084410,55.7,6.6,37.7
E00084411,70.6,4.1,25.3
E00084412,70.1,3.8,26
E00084413,59.3,2.4,38.3
E00084414,59.6,5.4,34.9
E00084415,50,5.3,44.7
E00084416,72,3.9,24
E00084417,68.5,5.7,25.8
E00084418,71.6,3,25.4
E00084419,53.2,4.2,42.6
