areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00084325,11.9,33.3,34.1,20.6
E00084326,54.3,37.6,6.7,1.4
E00084328,37.3,32.7,20,10
E00084329,29.2,43.8,20.8,6.3
E00084330,23.8,45.8,25.1,5.3
E00084331,65,28.2,5.1,1.7
E00084332,24.1,40.8,29.9,5.2
E00084333,22.8,57,15.8,4.4
E00084334,12.2,45,27.5,15.3
E00084336,37.9,44.2,14.7,3.1
E00084337,25.4,39,29.7,5.9
E00084338,26.4,44,16,13.6
E00084339,38.4,41.4,14.1,6.1
E00084340,25.1,43.9,22.8,8.2
E00084341,15.7,34.6,33.1,16.5
E00084342,36.5,45.9,13.8,3.8
E00084343,24.6,40.8,28.9,5.6
E00084344,20.8,42.5,27.5,9.2
E00084345,38.8,31.4,20.7,9.1
E00084347,21.2,45.5,27.3,6.1
E00084348,18.3,39.7,33.3,8.7
E00084349,16.4,39,29.5,15.1
E00084350,18.4,42.9,31.3,7.5
E00084351,16.8,43.7,31.1,8.4
E00084352,15.5,33.3,34.1,17.1
E00084353,16.7,39.4,31.1,12.8
E00084355,10.6,41.7,37.1,10.6
E00084356,14.8,36.9,36.1,12.3
E00084357,17.1,40.2,25.6,17.1
E00084358,16.5,36.8,36.8,9.8
E00084359,12.9,42.7,33.1,11.3
E00084360,16.5,45.7,29.1,8.7
E00084361,18.8,50.6,20.6,10
E00084362,12.4,37.2,38.6,11.7
E00084363,10.7,45.1,31.1,13.1
E00084365,14.4,51.2,28,6.4
E00084366,21.1,44.7,22,12.2
E00084367,14.4,31.2,36,18.4
E00084368,27,53,14.8,5.2
E00084369,6.3,44.5,36.7,12.5
E00084370,10.5,47.6,30.6,11.3
E00084371,25,40.7,23.6,10.7
E00084372,24.2,51.6,19.5,4.7
E00084373,11.1,58.7,20.6,9.5
E00084374,28,49.6,15.2,7.2
E00084375,12.4,44.2,29.5,14
E00084376,23.6,47.2,19.7,9.4
E00084377,27.5,52.7,14.5,5.3
E00084378,28.3,36.2,29.9,5.5
E00084379,14.8,67,14.8,3.5
E00084385,50,33.6,13.8,2.6
E00084386,16.3,44.4,30.4,8.9
E00084387,15.6,37.5,34.4,12.5
E00084388,22.5,41.9,28.7,7
E00084389,42,41.1,13.4,3.6
E00084391,14.3,29.4,37.8,18.5
E00084392,11.6,39.5,34.9,14
E00084393,16.8,36.4,35.5,11.2
E00084394,42.2,35.6,15.6,6.7
E00084395,33.6,45.1,15.9,5.3
E00084396,30.7,47.2,15.3,6.7
E00084397,35.7,42.1,12.1,10
E00084398,39.3,34.8,19.6,6.3
E00084399,22.2,45.3,24.8,7.7
E00084400,32.5,42.1,15.1,10.3
E00084401,31.5,41.8,19.2,7.5
E00084402,33.5,34.8,24.8,6.8
E00084403,20.7,43.9,30.5,4.9
E00084404,23.2,45.8,25.2,5.8
E00084405,36.8,42.7,15.2,5.3
