areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00084325,29.9,40.9,13.4,15.7
E00084326,64.3,21.9,8.1,5.7
E00084328,38.9,25.9,14.8,20.4
E00084329,33.1,29,15.9,22.1
E00084330,33.5,32.6,15,18.9
E00084331,69.2,23.3,4.2,3.3
E00084332,30.4,36.8,16.4,16.4
E00084333,34.6,32.1,11.3,22
E00084334,20.3,41.4,13.5,24.8
E00084336,29.6,33.2,20.2,17
E00084337,37.9,33.6,11.2,17.2
E00084338,33.3,32.5,9.8,24.4
E00084339,32.1,23,17.3,27.6
E00084340,39.8,25.1,14,21.1
E00084341,18.5,33.1,14.6,33.8
E00084342,27,23.3,17,32.7
E00084343,16.8,34.3,18.9,30.1
E00084344,23.1,31.4,20.7,24.8
E00084345,40.3,22.6,13.7,23.4
E00084347,37.7,39.5,10.2,12.6
E00084348,26,33.1,19.7,21.3
E00084349,20.5,30.8,16.4,32.2
E00084350,20.1,32.6,24.3,22.9
E00084351,21,35.3,21,22.7
E00084352,20.5,39.4,15.2,25
E00084353,23,44.8,13.1,19.1
E00084355,29.8,42,12.2,16
E00084356,27.9,39.3,15.6,17.2
E00084357,26.1,40,13,20.9
E00084358,23.9,44.8,12.7,18.7
E00084359,18.5,40.3,19.4,21.8
E00084360,26.8,42.5,15,15.7
E00084361,29.6,43.4,14.5,12.6
E00084362,21.6,37.8,16.9,23.6
E00084363,16.5,34.7,21.5,27.3
E00084365,14.8,26.2,20.5,38.5
E00084366,28.7,27,17.2,27
E00084367,24.4,33.1,16.5,26
E00084368,25.9,23.2,24.1,26.8
E00084369,21.1,34.4,23.4,21.1
E00084370,26.4,40.8,15.2,17.6
E00084371,15.3,20.4,23.4,40.9
E00084372,38.3,28.9,20.3,12.5
E00084373,20.3,39.1,14.1,26.6
E00084374,37,29.9,14.2,18.9
E00084375,24.8,38.3,15.8,21.1
E00084376,30.2,23,11.9,34.9
E00084377,32.8,35.8,15.7,15.7
E00084378,24.2,21.1,17.2,37.5
E00084379,38.1,34.5,12.4,15
E00084385,55.2,25.9,9.5,9.5
E00084386,23.7,30.4,22.2,23.7
E00084387,29.1,37.8,18.9,14.2
E00084388,39.2,43.1,10.8,6.9
E00084389,43.2,23.4,9.9,23.4
E00084391,14.4,33.9,17.8,33.9
E00084392,19.5,35.9,21.9,22.7
E00084393,18.7,31.8,15.9,33.6
E00084394,23.5,24.2,19.7,32.6
E00084395,43.1,24.1,8.6,24.1
E00084396,27,24.5,22.1,26.4
E00084397,34.8,19.1,17.7,28.4
E00084398,22.8,20.2,21.1,36
E00084399,28.8,36.4,14.4,20.3
E00084400,30.2,19,15.1,35.7
E00084401,27.2,23.8,16.3,32.7
E00084402,28,28.7,13.4,29.9
E00084403,16.7,23.5,18.5,41.4
E00084404,27.1,31,16.1,25.8
E00084405,25.9,26.5,21.2,26.5
E00084406,27.3,30.7,12.7,29.3
E00084407,28.6,22.4,18.4,30.6
E00084408,32.3,27.7,18.1,21.9
E00084409,30.7,32.3,9.4,27.6
E00084410,25.5,33.6,13.9,27
E00084411,21.5,25,22.2,31.3
E00084412,20,27.4,25.9,26.7
E00084413,35.7,19,11.9,33.3
