areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00053356,0,0.6,0.6,98.7,0
E00053358,5,0,0.6,93,1.4
E00053367,0.4,1.1,1.9,96.6,0
E00053368,0.4,0.4,1.8,97.4,0
E00053402,3.8,0.3,1.7,94.1,0
E00053504,7.3,0.9,1.2,88.9,1.7
E00053505,9.4,0.2,2,84.4,3.9
E00053506,11.5,1.3,2.6,81.1,3.5
E00053507,35.6,0,1.3,61.7,1.3
E00053508,50.8,1.4,3.8,41.3,2.7
E00053509,11.3,1.6,5.1,82,0
E00053510,27,0,2.4,70.6,0
E00053511,0.9,0.5,2.3,96.2,0
E00053512,9.1,1,5.2,79.8,4.9
E00053513,8.7,1.1,7,83.2,0
E00053514,6.7,3.5,6.4,83.4,0
E00053515,9.1,6.1,4.7,78.4,1.8
E00053516,21.9,1.2,4.7,72.3,0
E00053517,23,6.2,3.5,67.3,0
E00053518,27.5,1.4,5.1,59.8,6.2
E00053519,63,2.2,3.9,25.6,5.3
E00053520,30.1,2.5,5.9,60.2,1.2
E00053521,41.3,0,5.6,50.5,2.6
E00053522,34.2,0,3,60.5,2.3
E00053523,15.5,0,3,81.5,0
E00053524,49.6,1.9,3.8,40.7,4
E00053525,36.1,3,5.1,52.2,3.6
E00053526,62.5,0.6,2.5,28.1,6.4
E00053527,31.4,0.3,3.8,62.8,1.7
E00053528,44.6,2.9,4.9,45,2.6
E00053529,37.1,1.8,5,54.1,2
E00053530,34.3,3.5,4.8,52.7,4.8
E00053531,45.8,0.9,3.7,49.6,0
E00053532,49.1,5.4,6.8,36.6,2.1
E00053533,45.2,1.3,1.9,48.4,3.2
E00053534,34.8,1.4,0,63.8,0
E00053535,40,0,1.3,57.4,1.3
E00053536,16.2,0,5.2,76.6,1.9
E00053537,16.1,1.1,4.1,78.7,0
E00053538,51.5,0.2,2.4,44.4,1.5
E00053539,70,0.7,2.4,22.2,4.6
E00053540,59.7,2.2,4.6,25.5,8.1
E00053541,44.3,0,8,42.6,5.1
E00053542,20.6,0,0.9,75.2,3.3
E00053543,10.7,2,1.2,86.1,0
E00053544,20.6,0,3.4,76,0
E00053545,20,0,1.8,77.2,0.9
E00053546,19.3,0.6,6,74,0
E00053603,77.2,0.3,4.5,16.7,1.3
E00053606,77.4,1.6,1.6,15.9,3.5
E00053607,62.1,0.2,1.8,33.4,2.5
E00053608,80.5,2.8,2.3,13.7,0.8
E00053609,57.7,1.1,1.5,38.1,1.5
E00053610,87.1,0.2,4.4,6.9,1.5
E00053611,43.9,0.9,5.6,47.8,1.8
E00053612,81.7,2.4,1.8,13.5,0.6
E00053613,73.7,1.4,3.6,16.3,5
E00053614,75.4,0.4,2,20,2.2
E00053742,9.2,3.5,2.2,85.1,0
E00053743,28.8,1.6,2.4,66.1,1.1
