areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00053356,61.1,1.2,37.7
E00053358,64.3,5.1,30.6
E00053367,46.2,3.6,50.2
E00053368,54.8,2.9,42.4
E00053402,59.8,0.4,39.7
E00053504,46.9,3.6,49.5
E00053505,51.1,1.2,47.7
E00053506,56.7,5,38.3
E00053507,60.2,3.1,36.7
E00053508,53.6,4.7,41.7
E00053509,57.8,3.3,38.9
E00053510,60.5,2,37.6
E00053511,30.5,2.7,66.8
E00053512,64.1,3,32.9
E00053513,55.6,5.1,39.3
E00053514,55.2,2.9,41.9
E00053515,57,4,39
E00053516,60.5,1.2,38.3
E00053517,50.8,6.3,42.9
E00053518,40.6,5.9,53.4
E00053519,60.6,4.5,34.8
E00053520,53.6,6.8,39.6
E00053521,70.3,3.7,26
E00053522,61.4,1.9,36.7
E00053523,58.7,1.7,39.7
E00053524,61.4,6.7,31.8
E00053525,60.2,1.5,38.2
E00053526,53.1,3.8,43
E00053527,63,5,32
E00053528,53.8,3,43.2
E00053529,63.6,3.3,33.1
E00053530,60.6,3.7,35.7
E00053531,48.4,3.9,47.7
E00053532,45.1,2.1,52.8
E00053533,48.3,7,44.6
E00053534,57.5,7.9,34.6
E00053535,50.2,4.2,45.6
E00053536,66.5,1.5,31.9
E00053537,62.3,3.8,33.9
E00053538,47,1.8,51.2
E00053539,49.1,6,44.9
E00053540,40.1,3.6,56.3
E00053541,56.6,6.4,37.1
E00053542,60.1,1.9,38
E00053543,44.3,0.9,54.9
E00053544,60.2,5.8,33.9
E00053545,47.5,3.9,48.6
E00053546,59.2,2.3,38.5
E00053603,37.7,5.2,57.1
E00053606,47.6,5.5,46.8
E00053607,41.9,8.6,49.5
E00053608,38.6,4.1,57.3
E00053609,61.1,4.4,34.6
E00053610,47.9,3.1,49
E00053611,54.1,4.9,41
E00053612,43,7.2,49.9
E00053613,43.5,6,50.5
E00053614,45.4,6.8,47.8
E00053742,66.1,5.8,28
E00053743,61.8,2.9,35.3
E00053744,61.5,3.4,35
E00053745,61.4,2.8,35.8
E00053746,58.8,2.8,38.4
E00053747,58.2,2,39.8
E00053748,61,6.3,32.7
E00053749,64.1,3.5,32.5
E00053750,47.8,3.6,48.6
E00053751,59,2.5,38.5
E00053752,60.9,5.5,33.6
E00053753,66.1,4.6,29.3
E00053754,41.5,2.4,56.1
E00053756,54.7,2.7,42.5
E00053757,53.3,4.7,42.1
E00053759,56.1,5.7,38.2
E00053760,52.6,2,45.4
E00053761,16.9,0.5,82.5
E00053762,58,1.6,40.4
E00053763,59.2,2.8,38
E00053764,58.8,2.1,39.1
E00053765,60.9,2.5,36.6
E00053766,52.4,6.7,40.9
E00053767,48.9,1.8,49.3
E00053768,50.7,5.7,43.6
E00053769,62.9,3.4,33.8
E00053770,59,4.1,36.9
E00053771,61.4,2.1,36.4
E00053772,55.8,2.9,41.3
E00053773,54.5,3.7,41.8
E00053774,61.6,3.3,35.1
E00053775,51.1,7,41.9
E00053776,63.3,4.7,32
E00053777,59.2,5.5,35.3
