areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00085052,82,13.3,4.7
E00085054,80.4,12.7,6.9
E00085055,81,13.9,5.1
E00085058,78.6,15.4,6
E00085059,82.4,13.6,4.1
E00085061,82.4,13.7,3.9
E00085062,78.1,15.2,6.7
E00085063,76.2,19.4,4.4
E00085067,85.3,12,2.8
E00085068,85.9,8.3,5.8
E00085070,87.6,8,4.4
E00085072,91.6,6.5,2
E00085076,81.7,13.1,5.1
E00085157,75,16.3,8.7
E00085200,75,15,10
E00085201,78.4,13.5,8.1
E00085202,72.3,15.1,12.6
E00085203,77.4,15.8,6.8
E00085204,84.5,10.9,4.6
E00085205,86.3,9.5,4.2
E00085206,81.6,11,7.4
E00085207,85.6,10.7,3.7
E00085208,87.9,9.9,2.2
E00085209,85.8,12.4,1.7
E00085210,88.5,8.8,2.8
E00085211,78.9,13.7,7.3
E00085212,87.3,8.8,3.9
E00085213,67,21.7,11.3
E00085214,88.9,7.9,3.2
E00085215,83.9,12.4,3.7
E00085216,72.4,14.6,13
E00085217,75.6,14.7,9.8
E00085218,86.1,10,3.9
E00085219,72,15.4,12.6
E00085220,78.2,13.9,7.9
E00085221,72.4,19.9,7.7
E00085222,85.1,9.4,5.5
E00085233,81.8,13,5.2
E00085240,89.4,7.7,2.9
E00085241,85.8,7.1,7.1
E00085376,79.1,13.2,7.7
E00085377,87.5,8.8,3.7
E00085385,88.7,9.1,2.2
E00085400,77.3,13.9,8.7
E00085401,84.3,10,5.6
E00085402,82.5,11,6.5
E00085403,79.8,16,4.2
E00085404,85.9,10.7,3.5
E00085710,81.4,13.6,5
E00085711,78.4,15.5,6.1
E00085712,85.1,9.8,5.1
E00085713,81.5,13.4,5.1
E00085714,87.5,10.1,2.4
E00085715,80.9,13.3,5.8
E00085716,84,12.5,3.5
E00085717,87.5,9.3,3.2
E00085718,81.2,13.1,5.6
E00085719,79.7,12.9,7.4
E00085720,87.8,10.1,2
E00085721,83.5,12.5,4
E00085722,73.9,15.5,10.6
E00085723,83.9,11.2,4.9
E00085724,85.3,11.1,3.6
E00085725,89.1,8.8,2.1
E00085726,83.9,12.2,3.9
E00085727,79,16.5,4.5
E00085728,84.3,12.5,3.2
E00085729,73.6,15.9,10.6
E00085730,79.3,14.4,6.2
E00085731,85.8,11,3.2
E00085732,80,12.5,7.5
E00085733,70.3,18.9,10.7
E00085734,78.6,16,5.4
E00085735,88.8,8.4,2.8
E00085736,81.8,12.2,6.1
E00085737,85.6,9.5,4.9
E00085738,85.3,11.6,3.1
E00085739,80.1,12.5,7.4
E00085740,76.6,15.1,8.2
E00085745,89.8,8,2.2
E00085746,90.9,6.9,2.3
E00085750,87.6,8.3,4
E00085752,88.5,9.2,2.4
E00085753,88.1,8.4,3.6
E00085756,89.9,8.1,2
E00085757,89.2,7.7,3.1
E00085758,91.5,5.7,2.8
E00085759,90.8,7.2,2
E00085766,89.3,7.4,3.2
E00085770,87,10.6,2.4
E00085773,85,11.2,3.8
E00085774,79.3,16.2,4.5
E00085775,78,14.8,7.2
E00085776,80.2,15.9,3.9
E00085777,65.8,26.5,7.7
E00085778,83.3,12.3,4.3
E00085779,78,13.4,8.7
E00085780,81,12.2,6.8
E00085781,83.5,11.6,4.9
E00085782,88.5,9.1,2.4
E00085783,89.8,5.8,4.5
E00085784,91.3,8.3,0.4
E00085785,75.9,9,15.1
E00085786,77.4,14.4,8.2
E00085787,89,8.4,2.6
E00085788,89,8.7,2.3
E00085789,91.4,5.2,3.4
E00085790,92.7,5.4,1.9
E00085791,82.9,8.8,8.3
E00085792,91.8,6.3,1.9
E00085793,86.2,10.4,3.3
E00085794,85.6,10.7,3.8
E00085795,87.2,10.1,2.7
E00085796,70.5,17,12.5
E00085797,86.8,9.6,3.7
E00085798,77,17.3,5.7
E00085799,87.3,9.6,3.1
E00085800,87.2,8.7,4.1
E00085801,72.3,12.5,15.1
E00085802,81.7,10.5,7.8
E00085803,80.3,15.9,3.8
E00085804,88.6,9.8,1.7
E00085805,83.6,13,3.4
E00085806,80.2,12.7,7.1
E00085807,81,13.9,5.2
E00085808,90.5,6.1,3.4
E00085809,88.4,7.9,3.6
E00085810,89.7,6.7,3.5
E00085811,89.2,8.2,2.6
E00085812,89.7,8.7,1.6
E00085813,81.1,15.6,3.3
E00085814,84.1,10,5.9
E00085815,94.5,5.3,0.3
E00085816,55.1,28.2,16.7
E00085817,58.1,26.4,15.5
E00085818,88.2,8.7,3.1
E00085819,81,10.4,8.6
E00085820,85.7,11.2,3.1
E00085821,72.4,15.9,11.8
E00085822,92,6.4,1.6
E00085823,91.4,6.9,1.7
E00085824,86.2,11.3,2.5
E00085825,88,9.4,2.6
E00085826,72.2,14.8,12.9
E00085827,86.7,9.2,4.2
E00085828,86.9,8.5,4.6
E00085829,91.5,6.7,1.8
E00085830,87,11,2
E00085831,92.3,6.3,1.4
E00085832,87.3,9.5,3.2
E00085833,81.2,13.3,5.6
E00085834,87.1,11.3,1.6
E00085835,84.9,11.9,3.2
E00085836,86.7,10.3,3
E00085837,89.4,7.1,3.5
E00085838,80.4,10.1,9.5
E00159790,86.1,12.1,1.8
E00159791,85.2,10.5,4.2
E00159792,78.8,15,6.2
E00159793,86.9,11.4,1.7
E00159794,86.2,11.7,2.1
E00159795,84.6,12.4,3.1
E00159796,77.3,16.8,5.9
E00159797,89.4,8.2,2.3
E00159798,83.5,11.6,4.9
E00159799,89.8,7.1,3.1
E00159800,88.3,9.4,2.3
E00159801,89.1,8.1,2.8
E00159802,90.6,7.4,1.9
E00159803,78.2,16.1,5.7
E00159804,72.8,19.1,8.1
E00159805,79.5,15.3,5.1
E00159806,79.7,15.4,4.9
E00159807,78.2,14.2,7.5
E00159808,81.6,13.1,5.3
E00159809,71.7,19.3,9.1
E00159810,80.3,12,7.7
E00159811,74.3,17.4,8.3
E00159812,74.3,20.2,5.5
E00159813,77.7,16.9,5.4
E00159814,72.3,19.1,8.5
E00159815,84.7,11.1,4.1
E00159816,78.7,15.8,5.5
E00159817,85.4,10,4.6
E00159818,79.9,15,5.1
E00159819,83.4,12.3,4.3
E00159820,77.9,14.6,7.4
E00159821,83.3,12.3,4.4
E00159822,79.8,14.6,5.7
E00159823,70.7,21.3,8
E00159824,71.7,19.9,8.4
E00159825,72.4,19.8,7.8
E00159826,82.7,13.7,3.6
E00159827,71.1,19.7,9.2
E00159828,77,18.6,4.4
E00159829,81.6,16.4,2
E00159830,74.2,16.1,9.7
E00159831,79.4,16.2,4.4
E00159832,72.8,22,5.3
E00159833,82.4,12.8,4.8
E00159834,81,12.5,6.6
E00159835,81.4,14.9,3.7
E00159836,83.3,13.3,3.4
E00159837,77.8,14.3,7.9
E00159838,79.8,10.7,9.5
E00159839,88.3,9.1,2.6
E00159840,80.9,13.4,5.7
E00159841,80.2,15.9,3.9
E00159842,75.3,14.8,9.9
E00159843,80.8,13.3,5.8
E00159844,81.3,13.8,5
E00159845,80.4,13.4,6.3
E00159846,75.6,16.2,8.3
E00159847,75.9,15.1,9
E00159848,84.2,11.5,4.3
E00159849,81.1,11.9,7
E00159850,75.2,17.3,7.5
E00159851,78.3,17.3,4.3
E00159852,80.5,14.6,5
E00159853,83.5,10.9,5.6
E00159854,77.9,14.9,7.2
E00159855,82.2,12,5.8
E00159856,87.1,9.4,3.5
E00159857,87.1,8.6,4.3
E00159858,81,15,4.1
E00159859,75.5,12.5,12
E00159860,78.7,13.5,7.8
E00159861,79.5,13.6,6.9
E00159862,91,6.9,2.1
E00159863,83.2,12.8,4
E00159864,85.6,12.2,2.2
E00159865,81.9,15.5,2.6
E00159866,84.9,12.1,3
E00159867,76.8,15.1,8.1
E00159868,81,14.5,4.5
E00159869,76.2,15.8,8.1
E00159870,83.5,12.3,4.2
E00159871,73.6,20.7,5.7
E00159872,85.9,10.1,4
E00159873,86.5,11,2.4
E00159874,77.4,16.6,6
E00159875,84.8,11.2,4
E00159876,86.6,10,3.4
E00159877,88.6,7.3,4.1
E00159878,84.1,11.2,4.6
E00159879,72.7,22.7,4.7
E00159880,85,11.8,3.2
E00159881,82.7,14.1,3.1
E00159883,84.8,11.7,3.5
E00159884,89.2,8.7,2.1
E00159885,87.4,8.3,4.3
E00159886,85.9,11.3,2.8
E00159887,82.1,10.6,7.3
E00159888,80.9,14.5,4.6
E00159889,78,15.3,6.7
E00159890,77.7,15.7,6.7
E00159891,80.7,12.8,6.4
E00159892,72.5,19.8,7.6
E00159893,83.3,14.1,2.6
E00159894,66.4,18.8,14.8
E00159895,83.7,11.3,5
E00159896,75.3,17.2,7.5
E00159897,79.4,15.8,4.8
E00159898,81.9,13.7,4.4
E00159899,79.2,14.6,6.3
E00159900,74,18.7,7.3
E00159901,76.2,15.1,8.7
E00159902,81.4,13.3,5.3
E00159903,71.9,16.7,11.4
E00159904,83.7,12.4,3.9
E00159905,74.6,17.5,7.9
E00159906,76.5,17.3,6.3
E00159907,74,18.9,7.1
E00159908,74.1,17.1,8.8
E00159909,74.7,18.5,6.7
E00159910,80.4,12.7,6.9
E00159911,74.4,20.5,5
E00159912,80.2,14.4,5.4
E00159913,83,14.4,2.6
E00159914,72.3,13.2,14.5
E00159915,78.1,13.1,8.8
E00159916,80.7,12.5,6.7
E00159917,80.3,13.3,6.3
E00159919,77.3,17.3,5.3
E00159920,83.3,11.6,5.1
E00159921,84,12.3,3.7
E00159922,76.5,16.1,7.4
E00159923,69,17.4,13.6
E00159924,82.8,14.5,2.7
E00159925,71.7,19.7,8.6
E00159926,83.3,12.9,3.8
E00159927,77.8,16.2,6
E00159930,78.8,15.1,6.1
E00159931,75.4,18.3,6.3
E00159932,80.8,12.8,6.4
E00159933,85.3,11.5,3.1
E00159934,87,8.8,4.2
E00159935,87.6,9.3,3.1
E00159936,85.2,12.9,1.9
E00159937,87.8,9.3,2.9
E00159938,76.3,17.4,6.3
E00159939,88.3,9.2,2.6
E00159940,83.6,13.2,3.1
E00159941,85.5,10.8,3.8
E00159942,85.4,10.5,4.1
E00159943,75.4,17.2,7.4
E00159944,87,9.2,3.9
E00159945,74.5,16.6,8.9
E00159946,77.9,15.2,7
E00159947,59.8,28.6,11.6
E00159948,85,8.8,6.2
E00159949,75.3,13.6,11.1
E00159950,85.6,12,2.4
E00159951,78.5,14.6,6.9
E00159952,83.3,12.3,4.4
E00159953,69.6,24.1,6.3
E00159954,76.8,18.5,4.8
E00159955,73.9,18,8.2
E00159956,70,19.2,10.8
E00159957,74.9,14.8,10.3
E00159958,80.9,17.2,2
