areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00085052,59.6,32.6,6.7,1.1
E00085054,35.7,46.8,15.1,2.4
E00085055,54.1,36.3,8.2,1.4
E00085058,41.3,53.1,5.6,0
E00085059,44.3,44.3,7.5,3.8
E00085061,50,40.5,9.5,0
E00085062,55.9,34.2,7.2,2.7
E00085063,26.2,58.5,13.8,1.5
E00085067,45.5,48.8,4.1,1.6
E00085068,57.9,39.8,2.3,0
E00085070,50,40,10,0
E00085072,36.8,53.9,7.2,2
E00085076,49.7,42,7.3,1
E00085157,54.1,37.6,7.6,0.6
E00085200,40.2,41.1,14,4.7
E00085201,21.7,38.8,31,8.5
E00085202,45.1,35.3,17.3,2.3
E00085203,35.2,35.2,22.4,7.2
E00085204,24.5,42.7,26.4,6.4
E00085205,21.4,51.9,22.9,3.8
E00085206,31.4,43.6,20.9,4.1
E00085207,8.9,45.2,34.7,11.3
E00085208,21.1,42.9,28.6,7.5
E00085209,20.9,42.8,31,5.3
E00085210,6.6,40.4,40.4,12.5
E00085211,32.1,39.7,22.1,6.1
E00085212,11.9,44.1,36.4,7.6
E00085213,30.5,46.9,18,4.7
E00085214,16.9,50,23.5,9.6
E00085215,16.8,54,25.7,3.5
E00085216,36.8,39.5,21.9,1.8
E00085217,29.7,46.6,17.8,5.9
E00085218,14.6,49.3,30.6,5.6
E00085219,38.8,44,12.1,5.2
E00085220,31.6,40.4,19.3,8.8
E00085221,40.1,43,14.1,2.8
E00085222,26.2,51.6,15.9,6.3
E00085233,17.3,41.4,30.1,11.3
E00085240,9.6,48,32.8,9.6
E00085241,20.7,38.5,30.4,10.4
E00085376,50.5,30.3,17.4,1.8
E00085377,8.2,58.9,27.4,5.5
E00085385,7.1,42.9,37.7,12.3
E00085400,20.2,53.8,25.2,0.8
E00085401,29.2,40.6,21.7,8.5
E00085402,18.1,53.8,23.1,5
E00085403,22.8,52.9,19.1,5.1
E00085404,18.9,40.6,28.7,11.9
E00085710,29.4,52.1,14.3,4.2
E00085711,33,44.3,14.8,7.8
E00085712,30.4,52.5,17.1,0
E00085713,19.6,49.3,23.2,8
E00085714,12.8,41.6,31.2,14.4
E00085715,22.6,57.5,16,3.8
E00085716,19.3,37.8,34.5,8.4
E00085717,25.7,50.4,22.1,1.8
E00085718,32.1,47.2,18.2,2.5
E00085719,27.7,51.8,19.6,0.9
E00085720,24.1,51.8,20.4,3.6
E00085721,31,52.4,13.1,3.4
E00085722,46.9,31.3,16.7,5.2
E00085723,11.8,44.9,36.2,7.1
E00085724,10.6,43.3,37.6,8.5
E00085725,8.6,34.3,36.2,21
E00085726,12.7,44.1,30.5,12.7
E00085727,21.7,53.3,20.8,4.2
E00085728,12.4,32.2,39.7,15.7
E00085729,52.7,35.8,10.1,1.4
E00085730,15.6,48.9,26.2,9.2
E00085731,20,40,29.6,10.4
E00085732,31.3,44.3,19.1,5.3
E00085733,49.1,36.3,12.9,1.8
E00085734,37,46.5,13.4,3.1
E00085735,33.6,43.2,15.1,8.2
E00085736,25.8,51.6,18.5,4
E00085737,36.2,48.6,13.6,1.7
E00085738,19.4,54,23.4,3.2
E00085739,28.2,41.9,21,8.9
E00085740,31.4,44.9,22,1.7
E00085745,9.4,45.7,37,7.9
E00085746,10.7,44.3,33.6,11.5
E00085750,10.4,49.6,31.1,8.9
E00085752,21.3,44.1,26.8,7.9
E00085753,29.3,54.1,14.9,1.7
E00085756,8.8,54.4,28.7,8.1
E00085757,16.9,53.4,22.9,6.8
E00085758,13.7,62.4,21.4,2.6
E00085759,6.1,59.5,27.5,6.9
E00085766,8.5,31.6,47,12.8
E00085770,12.3,47.5,30.3,9.8
E00085773,31,53.5,13.2,2.3
E00085774,22.2,51.5,23.2,3
E00085775,38.1,45.6,12.9,3.4
E00085776,32.8,52.5,13.1,1.6
E00085777,51.2,42.5,5.5,0.8
E00085778,46.9,42,7.4,3.7
E00085779,41.8,44.9,10.1,3.2
E00085780,33.3,54.3,9.3,3.1
E00085781,37.3,55.3,7.3,0
E00085782,21,53.2,21.8,4
E00085783,27,59.1,13.9,0
E00085784,35.2,50.8,13.3,0.8
E00085785,57,37.7,3.5,1.8
E00085786,38.2,52.9,7.4,1.5
E00085787,24.8,60.9,10.5,3.8
E00085788,25.2,59.7,12.6,2.5
E00085789,25.9,59.7,12.9,1.4
E00085790,25.2,61.5,12.6,0.7
E00085791,50.4,41.7,7.9,0
E00085792,9.1,61.2,24.8,5
E00085793,26.9,50.8,16.9,5.4
E00085794,37.6,38.5,17.9,6
E00085795,28,56.8,14.4,0.8
E00085796,48.7,43.4,7.1,0.9
E00085797,47.4,37.2,14.1,1.3
E00085798,41.1,42.7,12.9,3.2
E00085799,13.4,52.1,31.1,3.4
E00085800,41.7,45.4,11.1,1.9
E00085801,39.5,40.3,18.6,1.6
E00085802,42.2,45.7,10.3,1.7
E00085803,27.4,49.4,22,1.2
E00085804,33.1,45.1,19.7,2.1
E00085805,40.5,46.7,11,1.9
E00085806,38.1,39.8,20.3,1.7
