areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00085052,71.6,27.3,1.1,0
E00085054,21,46,10.5,22.6
E00085055,60.7,19.3,11,9
E00085058,39.4,45.8,12.7,2.1
E00085059,47.2,34.9,9.4,8.5
E00085061,54.7,33.3,9.3,2.7
E00085062,67.6,19.8,9.9,2.7
E00085063,23.1,44.6,23.8,8.5
E00085067,52.5,36.9,9,1.6
E00085068,54.9,35.3,6.8,3
E00085070,44.5,21.8,20,13.6
E00085072,17.6,26.1,32.7,23.5
E00085076,50.5,31.4,9.8,8.2
E00085157,56.3,29.1,11.4,3.2
E00085200,31.5,31.5,21.3,15.7
E00085201,6.3,13.3,52.3,28.1
E00085202,23.9,17.2,52.2,6.7
E00085203,28.2,21.8,33.1,16.9
E00085204,6.6,34,43.4,16
E00085205,8.3,35.6,36.4,19.7
E00085206,18.5,34.7,22.5,24.3
E00085207,0.8,22.6,34.7,41.9
E00085208,8.3,43.6,29.3,18.8
E00085209,20.1,4.9,49.5,25.5
E00085210,0,8.9,41.5,49.6
E00085211,21.4,29.8,25.2,23.7
E00085212,6,8.5,49.6,35.9
E00085213,0.8,4.7,74.2,20.3
E00085214,2.3,8.3,58.6,30.8
E00085215,0.9,33.3,46.5,19.3
E00085216,1.8,48.2,43,7
E00085217,0.9,64.7,27.6,6.9
E00085218,2.8,14.6,43.8,38.9
E00085219,19.8,20.7,49.1,10.3
E00085220,1.8,9.7,77.9,10.6
E00085221,39.3,10,37.1,13.6
E00085222,11.9,19.8,50,18.3
E00085233,5.3,28.6,46.6,19.5
E00085240,5.6,29.6,45.6,19.2
E00085241,9.8,23.3,36.1,30.8
E00085376,23.9,47.7,23.9,4.6
E00085377,2.8,9.7,73.8,13.8
E00085385,0,20.6,48.4,31
E00085400,0.8,42.9,51.3,5
E00085401,0,13.2,74.5,12.3
E00085402,30,28.1,26.9,15
E00085403,3,27.6,64.2,5.2
E00085404,5.6,25.2,53.1,16.1
E00085710,24.2,29.2,37.5,9.2
E00085711,6.9,35.3,42.2,15.5
E00085712,22,22,41.8,14.3
E00085713,2.2,22.6,65,10.2
E00085714,4,19.2,47.2,29.6
E00085715,18.1,32.4,33.3,16.2
E00085716,4.2,31.7,45,19.2
E00085717,9.8,41.1,43.8,5.4
E00085718,17.1,23.4,36.7,22.8
E00085719,0,43.8,47.3,8.9
E00085720,16.1,27.7,28.5,27.7
E00085721,9.1,37.8,42.7,10.5
E00085722,32,21.6,36.1,10.3
E00085723,0,16.5,63,20.5
E00085724,2.1,14.1,60.6,23.2
E00085725,1,11.4,51.4,36.2
E00085726,2.5,21.8,39.5,36.1
E00085727,12.6,27.7,45.4,14.3
E00085728,1.7,5,50.4,43
E00085729,50.7,39.2,6.8,3.4
E00085730,5.8,25.9,54.7,13.7
E00085731,7.4,33.3,29.6,29.6
E00085732,19.4,25.6,42.6,12.4
E00085733,39.4,17.6,27.1,15.9
E00085734,18.1,31.5,43.3,7.1
E00085735,18.9,35.8,29.1,16.2
E00085736,19.2,30.4,38.4,12
E00085737,24.9,36.2,25.4,13.6
E00085738,4,37.9,46.8,11.3
E00085739,1.6,7.2,74.4,16.8
E00085740,12.9,26.7,46.6,13.8
E00085745,0,3.1,43.3,53.5
E00085746,5.7,9,48.4,36.9
E00085750,0,3,47,50
E00085752,4.6,20,40,35.4
E00085753,24.9,30.4,28.7,16
E00085756,2.2,7.4,55.1,35.3
E00085757,14.4,7.6,50,28
E00085758,15.5,10.3,44,30.2
E00085759,3,2.3,54.9,39.8
E00085766,0,6.7,34.5,58.8
E00085770,8.3,25,39.2,27.5
E00085773,12.4,19.4,54.3,14
E00085774,18.6,23.7,9.3,48.5
E00085775,36.3,41.8,4.1,17.8
E00085776,25.8,56.7,14.2,3.3
E00085777,26.8,63.8,7.1,2.4
E00085778,40.4,34.8,7.5,17.4
E00085779,30.8,53.5,11.9,3.8
E00085780,45.7,30.2,14,10.1
E00085781,33.3,49.3,16.7,0.7
E00085782,13.9,17.2,48.4,20.5
E00085783,9.5,32.1,45.3,13.1
E00085784,26,29.1,30.7,14.2
E00085785,55.3,22.8,20.2,1.8
E00085786,28.5,52.6,12.4,6.6
E00085787,15.2,19.7,47.7,17.4
E00085788,10.3,14.5,41.9,33.3
E00085789,4.4,37.2,49.6,8.8
E00085790,3.8,30.1,46.6,19.5
E00085791,39.7,38.9,15.1,6.3
E00085792,5.8,14.9,28.9,50.4
E00085793,33.8,19.2,9.2,37.7
E00085794,20.8,23.3,30.8,25
E00085795,17.8,34.7,12.7,34.7
E00085796,37.8,41.4,12.6,8.1
E00085797,56.6,19.7,11.8,11.8
E00085798,46.8,20.2,6.5,26.6
E00085799,12.4,19,24,44.6
E00085800,50.9,21.3,7.4,20.4
E00085801,31.8,34.9,7.8,25.6
E00085802,28.3,46.7,14.2,10.8
E00085803,25.6,26.8,15.2,32.3
E00085804,29.2,26.4,11.8,32.6
E00085805,51.7,34.6,3.3,10.4
E00085806,35.6,22.9,11,30.5
E00085807,18.6,15.5,20.9,45
E00085808,18.9,23.2,34.8,23.2
E00085809,6.2,16.2,49.2,28.5
E00085810,16.4,32.9,10.7,40
E00085811,15.9,11.4,46.2,26.5
E00085812,4.5,62.9,23.5,9.1
E00085813,16.4,54.5,23.9,5.2
E00085814,25.4,44.1,10.2,20.3
E00085815,9.6,9.6,50.6,30.1
E00085816,65.7,31.4,2.9,0
E00085817,21.7,70.6,7,0.7
E00085818,15.3,26,31.3,27.5
E00085819,14.8,17.4,27.8,40
E00085820,17.2,25.9,21.8,35.1
E00085821,20.5,70.5,8.2,0.8
E00085822,0.7,6.8,27.2,65.3
E00085823,3.9,7.1,39.4,49.6
E00085824,9.6,20,28.9,41.5
E00085825,12.4,21.9,40.8,24.9
E00085826,29.2,47.8,21.2,1.8
E00085827,33.3,30.8,22.4,13.5
E00085828,31.4,26.6,26.6,15.4
E00085829,8.1,17.1,30.9,43.9
E00085830,19.4,20.2,45.7,14.7
E00085831,3.8,8.5,26.2,61.5
