areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00085052,62.2,32.2,5.6,0
E00085054,38.7,34.7,15.3,11.3
E00085055,55.6,31.3,9.7,3.5
E00085058,46.9,38.5,9.1,5.6
E00085059,44.9,43,3.7,8.4
E00085061,50.7,37.3,8,4
E00085062,57.1,31.3,6.3,5.4
E00085063,48.5,35.4,10.8,5.4
E00085067,49.6,32.5,13,4.9
E00085068,45.9,36.8,9.8,7.5
E00085070,38.5,32.1,14.7,14.7
E00085072,35.5,25.7,15.1,23.7
E00085076,47.2,35.2,11.4,6.2
E00085157,42.1,39.6,8.8,9.4
E00085200,42.1,29,16.8,12.1
E00085201,15.7,19.7,27.6,37
E00085202,33.3,13.2,25.6,27.9
E00085203,40.3,29.8,13.7,16.1
E00085204,29.7,37.8,18.9,13.5
E00085205,36.6,28.2,11.5,23.7
E00085206,42.2,24.3,17.3,16.2
E00085207,18.5,27.4,17.7,36.3
E00085208,28.6,29.3,24.8,17.3
E00085209,32.1,21.7,20.1,26.1
E00085210,11.8,30.9,19.9,37.5
E00085211,32.1,29,19.1,19.8
E00085212,19.5,24.6,21.2,34.7
E00085213,12.5,25,28.9,33.6
E00085214,14.8,30.4,23,31.9
E00085215,17.7,38.1,16.8,27.4
E00085216,17.5,34.2,21.1,27.2
E00085217,17.8,33.1,25.4,23.7
E00085218,21.9,27.4,19.2,31.5
E00085219,32.5,27.4,14.5,25.6
E00085220,20.9,19.1,27,33
E00085221,52.2,24.3,10.3,13.2
E00085222,23,29.4,18.3,29.4
E00085233,27.7,23.8,18.5,30
E00085240,25.4,28.6,21.4,24.6
E00085241,19.3,35.6,18.5,26.7
E00085376,28.2,30,14.5,27.3
E00085377,17.4,35.4,23.6,23.6
E00085385,18.7,31,27.1,23.2
E00085400,17.8,35.6,23.7,22.9
E00085401,26.4,35.8,15.1,22.6
E00085402,35,29.4,19.4,16.3
E00085403,23.9,35.8,18.7,21.6
E00085404,25.2,35,18.2,21.7
E00085710,32.2,27.3,20.7,19.8
E00085711,28.2,23.9,18.8,29.1
E00085712,32.1,31.5,17.4,19
E00085713,22.5,35.5,21.7,20.3
E00085714,22.4,33.6,17.6,26.4
E00085715,35.8,37.7,15.1,11.3
E00085716,32.5,39.2,14.2,14.2
E00085717,21.9,36.8,21.1,20.2
E00085718,30.6,30,18.8,20.6
E00085719,21.4,33.9,28.6,16.1
E00085720,27.4,28.1,21.5,23
E00085721,28.8,27.3,23.7,20.1
E00085722,35.1,25.8,16.5,22.7
E00085723,15,26.8,27.6,30.7
E00085724,14.9,30.5,26.2,28.4
E00085725,15.2,38.1,20,26.7
E00085726,15.4,34.2,22.2,28.2
E00085727,37.5,36.7,18.3,7.5
E00085728,18.3,34.2,22.5,25
E00085729,59.9,23.1,11.6,5.4
E00085730,20.6,42.6,17.7,19.1
E00085731,23.3,33.1,18,25.6
E00085732,36.4,31.8,15.5,16.3
E00085733,50.6,20.6,11.8,17.1
E00085734,28.7,25.6,24.8,20.9
E00085735,26.9,29,21.4,22.8
E00085736,24.8,37.6,15.2,22.4
E00085737,37.9,27.1,16.4,18.6
E00085738,18.5,34.7,22.6,24.2
E00085739,23.4,14.5,25.8,36.3
E00085740,18.6,35.6,21.2,24.6
E00085745,11.9,32.5,19,36.5
E00085746,16.1,29,23.4,31.5
E00085750,14.2,29.1,19.4,37.3
E00085752,23.3,29.5,20.9,26.4
E00085753,29.3,33.1,20.4,17.1
E00085756,9.6,31.6,21.3,37.5
E00085757,17.6,29.4,22.7,30.3
E00085758,21.6,33.6,25.9,19
E00085759,6.9,26.9,27.7,38.5
E00085766,15.8,44.2,14.2,25.8
E00085770,25.4,35.2,13.9,25.4
E00085773,23.1,27.7,23.1,26.2
E00085774,21.4,36.7,23.5,18.4
E00085775,51.4,29.5,4.8,14.4
E00085776,43.3,36.7,10.8,9.2
E00085777,57.5,29.9,11,1.6
E00085778,40.9,39.6,8.5,11
E00085779,55.1,32.3,10.1,2.5
E00085780,44.2,35.7,12.4,7.8
E00085781,49.3,33.3,9.3,8
E00085782,30.1,29.3,17.1,23.6
E00085783,24.3,37.5,24.3,14
E00085784,40.3,34.9,13.2,11.6
E00085785,47.3,33,11.6,8
E00085786,44.9,33.8,12.5,8.8
E00085787,25.9,37.8,19.3,17
E00085788,24.6,27.1,21.2,27.1
E00085789,27.4,34.1,25.2,13.3
E00085790,28.1,36.3,16.3,19.3
E00085791,40.9,40.2,10.2,8.7
E00085792,22.6,25,21.8,30.6
E00085793,38,33.3,16.3,12.4
E00085794,30.5,29.7,13.6,26.3
E00085795,36.4,28,20.3,15.3
E00085796,40,39.1,12.2,8.7
E00085797,53.8,26.9,10.3,9
E00085798,47.2,24,12,16.8
E00085799,28,34.7,10.2,27.1
E00085800,50.9,28.7,11.1,9.3
E00085801,43.8,32,11.7,12.5
E00085802,56.3,20.2,13.4,10.1
E00085803,41,32.5,13.3,13.3
