areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00085052,86.8,10.1,3.1
E00085054,87.4,11.5,1.1
E00085055,89.3,10.3,0.4
E00085058,84.6,11.5,3.8
E00085059,85.3,12.4,2.3
E00085061,82.9,13.8,3.3
E00085062,81.1,16.6,2.3
E00085063,98.2,1.8,0
E00085067,86.8,11.3,1.9
E00085068,79.2,20,0.8
E00085070,87.8,11.8,0.5
E00085072,87.4,10.2,2.3
E00085076,86.8,12,1.2
E00085157,80.6,16.3,3.1
E00085200,95.3,4.2,0.5
E00085201,87.3,10.2,2.5
E00085202,83.2,12.5,4.3
E00085203,89.7,6.8,3.4
E00085204,95.2,3.5,1.3
E00085205,93.5,4.8,1.7
E00085206,95.8,3.6,0.6
E00085207,94.2,4.3,1.4
E00085208,83.8,12.2,4
E00085209,96.2,3.4,0.5
E00085210,96.9,2.3,0.8
E00085211,87.9,9.5,2.6
E00085212,92.3,6.2,1.5
E00085213,95.3,2.5,2.2
E00085214,94.8,4.4,0.8
E00085215,93.3,5.3,1.4
E00085216,92.8,6.5,0.7
E00085217,88.3,9.7,2
E00085218,91.5,7.2,1.3
E00085219,89.1,7.4,3.5
E00085220,89.3,8.5,2.2
E00085221,89.7,7.6,2.7
E00085222,91.9,6.2,1.9
E00085233,86.9,11.6,1.5
E00085240,97.4,2,0.7
E00085241,95.9,3.8,0.3
E00085376,94.1,5.6,0.4
E00085377,98.6,0.8,0.5
E00085385,93.4,6.1,0.5
E00085400,91.1,7.3,1.7
E00085401,94.3,5.3,0.4
E00085402,95.6,4.1,0.3
E00085403,95.7,3.7,0.6
E00085404,95.2,3.9,0.9
E00085710,93.1,6.9,0
E00085711,91.4,5.8,2.7
E00085712,94.7,3.3,2
E00085713,97.5,2.5,0
E00085714,92.5,5.3,2.2
E00085715,93.3,6.3,0.4
E00085716,95.6,4.4,0
E00085717,96.2,3.4,0.4
E00085718,93,7,0
E00085719,95.5,3.8,0.8
E00085720,93.8,5.9,0.3
E00085721,92.9,6.5,0.6
E00085722,91,6.8,2.3
E00085723,96.6,2.5,0.8
E00085724,97.6,2.4,0
E00085725,97.5,2.2,0.4
E00085726,98.4,0.9,0.6
E00085727,95.4,3.9,0.8
E00085728,91.3,6.4,2.2
E00085729,91.4,7,1.6
E00085730,96.8,2.6,0.6
E00085731,92.5,6,1.5
E00085732,86.9,10.2,2.9
E00085733,96.5,2.3,1.2
E00085734,96.4,2.6,1
E00085735,91.6,7.8,0.6
E00085736,94.7,4.9,0.4
E00085737,83.3,13.4,3.2
E00085738,96.7,3.3,0
E00085739,90.3,7.2,2.5
E00085740,97.6,2.4,0
E00085745,95.5,3.4,1.1
E00085746,95.6,4.1,0.3
E00085750,92.2,6.5,1.3
E00085752,89.2,9,1.8
E00085753,91.4,6.7,2
E00085756,97.3,2.5,0.2
E00085757,91.1,8.3,0.6
E00085758,95.3,4.4,0.4
E00085759,97.7,2,0.3
E00085766,95.3,4,0.7
E00085770,90.7,7.2,2.1
E00085773,89.1,8.1,2.8
E00085774,95.1,4.5,0.3
E00085775,90.3,8.1,1.7
E00085776,85.5,11.9,2.6
E00085777,89.4,7.5,3.1
E00085778,80.6,15,4.4
E00085779,90,9.2,0.8
E00085780,91.1,8.1,0.8
E00085781,80.1,16.9,3.1
E00085782,95.4,4.2,0.4
E00085783,92.8,6.5,0.7
E00085784,94.2,5.8,0
E00085785,87.2,9.9,3
E00085786,93.1,6.5,0.4
E00085787,95.5,4.1,0.3
E00085788,95.5,4.2,0.3
E00085789,92.8,2.6,4.6
E00085790,93.7,6.3,0
E00085791,90.2,6.4,3.4
E00085792,96.1,3.9,0
E00085793,94.3,5.3,0.4
E00085794,83.9,14,2.1
E00085795,83.1,13.4,3.5
E00085796,88.4,9.7,1.9
E00085797,94,5.2,0.7
E00085798,95.3,3.9,0.7
E00085799,93.7,5.9,0.3
E00085800,93.2,4.7,2.1
E00085801,98,2,0
E00085802,85.4,11.3,3.3
E00085803,96.1,3.6,0.3
E00085804,91.9,6.8,1.4
E00085805,92.4,6.8,0.8
E00085806,95.5,4.5,0
E00085807,91.7,6,2.3
E00085808,88.5,10.5,1
E00085809,94.5,3.4,2.1
E00085810,91.3,8.1,0.6
E00085811,94.4,5,0.6
E00085812,92.1,5.8,2.1
E00085813,88.4,7.4,4.2
E00085814,87.6,10.3,2.1
E00085815,97.1,2.7,0.3
E00085816,81.8,10.5,7.7
E00085817,82.5,10.5,7
E00085818,93.8,5.9,0.3
E00085819,95.5,3.6,0.9
E00085820,91.4,6.4,2.2
E00085821,73.7,22,4.3
E00085822,96.1,2.8,1.2
E00085823,93.5,6.2,0.3
E00085824,95,3.5,1.6
E00085825,87.9,10.5,1.7
E00085826,86.4,10.4,3.2
E00085827,84.8,11.1,4.1
E00085828,85.4,12.9,1.6
E00085829,95.3,3.8,0.9
E00085830,93.3,5.3,1.4
E00085831,93.2,6.5,0.3
E00085832,94.4,4.9,0.7
E00085833,95.6,3.4,0.9
E00085834,97.8,1.6,0.6
E00085835,95.4,3.6,1
E00085836,87.7,8.5,3.8
E00085837,95.7,3.3,1
E00085838,98.8,1.2,0
E00159790,98.1,1.9,0
E00159791,98.8,1.2,0
E00159792,98.5,0.4,1.1
E00159793,98.2,1.8,0
E00159794,98.2,1.8,0
E00159795,95.4,3.9,0.8
E00159796,99.6,0.4,0
E00159797,98.5,1.2,0.3
E00159798,98.9,1.1,0
E00159799,97.5,1.9,0.6
E00159800,95.5,2.7,1.8
E00159801,97.5,2.5,0
E00159802,99.2,0.8,0
E00159803,96.8,2.9,0.3
E00159804,97.5,2.1,0.4
E00159805,93.6,6.4,0
E00159806,93.2,6.1,0.7
E00159807,97.8,2.2,0
E00159808,96.2,3.4,0.4
E00159809,97.1,1.2,1.6
E00159810,98.9,1.1,0
E00159811,93.2,5.1,1.7
E00159812,94,4.5,1.5
E00159813,99.3,0.7,0
E00159814,97.3,2.7,0
E00159815,96.8,2.9,0.3
E00159816,98.1,1.9,0
E00159817,99.3,0.7,0
E00159818,89.3,8.4,2.3
E00159819,98.3,1.7,0
E00159820,96.2,2.9,0.9
E00159821,100,0,0
E00159822,96.6,2.8,0.6
E00159823,99.6,0.4,0
E00159824,97.9,1.7,0.3
E00159825,96.2,3.1,0.7
E00159826,95.3,2.8,1.9
E00159827,96.4,2.3,1.4
E00159828,99,0.7,0.3
E00159829,97.3,2.7,0
E00159830,96.4,2.2,1.5
E00159831,99.1,0.3,0.6
E00159832,100,0,0
E00159833,97.5,1.8,0.7
E00159834,90.1,7.1,2.9
E00159835,96.9,3.1,0
E00159836,96.8,2.8,0.5
E00159837,96,3.7,0.3
E00159838,92.5,6.5,1
E00159839,96.7,3,0.3
E00159840,95.2,4.8,0
E00159841,94,5,1
E00159842,93.5,6,0.4
E00159843,95.7,2.6,1.7
E00159844,90.8,6.1,3.2
E00159845,94.4,3.7,2
E00159846,88.5,10.9,0.7
E00159847,88.1,9.4,2.6
E00159848,97.4,2.3,0.3
E00159849,95.2,3.5,1.3
E00159850,96.9,2.4,0.7
E00159851,97.6,1.6,0.8
E00159852,96.9,2.7,0.3
E00159853,99.1,0.6,0.3
E00159854,99.3,0.7,0
E00159855,97,2.1,0.9
E00159856,93.4,5.1,1.5
E00159857,96.1,3.1,0.8
E00159858,98.6,1.4,0
E00159859,93.9,5.5,0.6
E00159860,99.3,0.7,0
E00159861,92.5,5,2.5
E00159862,89.6,10.4,0
E00159863,99.1,0.9,0
E00159864,98.4,1.3,0.3
E00159865,99.7,0.3,0
E00159866,99.3,0.3,0.3
E00159867,98.9,0.8,0.3
E00159868,98.8,1.2,0
E00159869,99.3,0.7,0
E00159870,99.1,0.9,0
E00159871,98.9,0.7,0.4
E00159872,98.3,1.7,0
E00159873,96.3,3.1,0.6
E00159874,98.7,1.3,0
E00159875,98.2,1.8,0
E00159876,98.6,1.4,0
E00159877,98.6,1.1,0.3
E00159878,98.7,1.3,0
E00159879,98.8,1.2,0
E00159880,96.7,2.2,1.1
E00159881,98,2,0
E00159883,93.5,6.5,0
E00159884,99.7,0.3,0
E00159885,99.3,0.7,0
E00159886,95.3,3.6,1.1
E00159887,99.6,0.4,0
E00159888,96.6,3.4,0
E00159889,98.4,1.2,0.4
E00159890,99.1,0.9,0
E00159891,98.3,1.7,0
E00159892,97.6,2.4,0
E00159893,95.5,3.9,0.6
E00159894,99.5,0.5,0
E00159895,98,1.7,0.3
E00159896,97.5,2.2,0.3
E00159897,97.4,2.6,0
E00159898,96.1,3.9,0
E00159899,96.6,1.8,1.5
E00159900,96.8,2.8,0.4
E00159901,96.5,2.4,1.2
E00159902,98,2,0
E00159903,95.7,3.7,0.7
E00159904,97.5,2.2,0.3
E00159905,100,0,0
E00159906,98.1,1.9,0
E00159907,96.8,3.2,0
E00159908,96.7,2.9,0.4
E00159909,99.3,0.3,0.3
E00159910,99.2,0.8,0
E00159911,98.6,1.4,0
E00159912,98,2,0
E00159913,97,2.7,0.3
E00159914,95.5,2.5,2
E00159915,97.2,1.4,1.4
E00159916,95.3,4.3,0.3
E00159917,97.1,2.9,0
E00159919,98.6,1.4,0
E00159920,96.5,3,0.5
E00159921,90.9,6.6,2.4
E00159922,98.2,1.4,0.4
E00159923,99.4,0.3,0.3
E00159924,97.8,1.9,0.3
E00159925,95.7,3.5,0.8
E00159926,98.8,0.6,0.6
E00159927,92.6,3.7,3.7
E00159930,96.4,3,0.6
E00159931,95.8,4.2,0
E00159932,93,5,2
E00159933,99.2,0.8,0
E00159934,96.3,3.7,0
E00159935,98.9,1.1,0
E00159936,99.4,0.6,0
E00159937,97.7,2.3,0
E00159938,98.1,1.9,0
E00159939,97.4,2.6,0
E00159940,97.2,2.1,0.7
E00159941,99.5,0.5,0
E00159942,99.3,0.7,0
E00159943,97.5,2.5,0
E00159944,98.9,0.7,0.4
E00159945,95.1,4.5,0.4
E00159946,97.5,2.5,0
E00159947,99,1,0
E00159948,95.6,4.4,0
E00159949,98.2,1.4,0.4
E00159950,97.7,2.1,0.2
E00159951,97.9,2.1,0
E00159952,97.4,2.6,0
E00159953,98.6,0.9,0.5
E00159954,92.8,5.8,1.5
E00159955,97,2.1,0.8
E00159956,94.8,3.8,1.4
E00159957,98.7,1.3,0
E00159958,98.4,1.6,0
E00159959,98.8,1.2,0
E00159960,97.2,2.4,0.3
E00159961,96.1,3.4,0.5
E00159962,97.2,2.8,0
E00159963,97.7,2,0.3
E00159964,99.7,0.3,0
E00159965,95.1,3.9,1
E00159966,94.9,3.7,1.4
E00159967,98.8,0.9,0.3
E00159968,97.8,1.6,0.6
E00159969,99.1,0.9,0
E00159970,95.9,3.3,0.7
E00159971,96.5,3.2,0.4
E00159972,94.9,3.5,1.6
E00159973,94.5,5.5,0
E00159974,96.8,3.2,0
E00159975,94.9,4.1,1
E00159976,99,1,0
E00159977,97.7,1.5,0.8
E00159978,98.1,1.9,0
E00159979,97.6,1.9,0.5
E00159980,98.1,1.6,0.4
E00159981,93.3,2.4,4.4
E00159982,99,1,0
E00159983,99.6,0.4,0
E00159984,97.5,1.6,0.9
E00159985,96,4,0
E00159986,98.3,1.7,0
E00159987,99.3,0.7,0
E00159988,94.7,4.3,1
E00159989,95.5,2.7,1.7
E00159990,98.9,1.1,0
E00159991,96.2,2.9,1
E00159992,94,4.4,1.7
E00159993,89,9.5,1.4
E00159994,97,3,0
E00159995,91.7,6,2.4
E00162326,94.1,4.2,1.6
E00162327,90.7,9,0.3
E00162332,92.1,6.3,1.6
E00162333,93.8,5.4,0.8
E00162334,98.1,1.9,0
E00162336,96.1,3.6,0.4
E00162340,96.8,2.1,1.1
E00162341,98.4,0.8,0.8
E00162343,96.8,3.2,0
E00162344,96.3,3.7,0
E00162346,93.5,6.1,0.4
E00167744,95.6,4.4,0
E00167745,97.9,2.1,0
E00167746,97.1,2.5,0.4
E00167747,92.7,7.3,0
E00167748,98.9,0,1.1
E00167749,98.7,1.3,0
E00167750,92.2,5.2,2.6
E00172908,94.6,4.8,0.6
E00184742,98.6,1.4,0
E00184758,96.4,3,0.6
E00184776,97.8,1.5,0.7
E00184788,96,3.3,0.7
E00184813,97.3,2.7,0
