areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00085052,6.6,18.7,3.3,71.4
E00085054,30.4,29.6,4,36
E00085055,19,13.4,4.9,62.7
E00085058,6.2,32.9,13.7,47.3
E00085059,24.8,22.9,9.5,42.9
E00085061,15.8,28.9,0,55.3
E00085062,12.4,18.6,5.3,63.7
E00085063,39.7,21.4,6.1,32.8
E00085067,9.8,19.5,22,48.8
E00085068,5.8,21.7,8.7,63.8
E00085070,20.9,25.5,6.4,47.3
E00085072,26.7,36,0.7,36.7
E00085076,10.3,18.5,11.3,60
E00085157,7.6,13.3,30.4,48.7
E00085200,25,25,38.9,11.1
E00085201,16.5,30.7,39.4,13.4
E00085202,11.9,10.4,63,14.8
E00085203,30.9,24.4,30.1,14.6
E00085204,53.6,35.5,0.9,10
E00085205,38.9,33.6,7.6,19.8
E00085206,51.7,34.3,1.2,12.8
E00085207,49.2,40.3,0,10.5
E00085208,33.8,39.1,3,24.1
E00085209,25.3,44.1,22.6,8.1
E00085210,39.4,49.6,3.6,7.3
E00085211,24.6,23.1,18.7,33.6
E00085212,38.8,46.6,0.9,13.8
E00085213,3.9,4.7,87.5,3.9
E00085214,32.1,48.9,2.2,16.8
E00085215,21.9,42.1,21.9,14
E00085216,13,9.6,66.1,11.3
E00085217,10.3,19,56.9,13.8
E00085218,31.3,48.6,4.2,16
E00085219,11.2,18.1,45.7,25
E00085220,13.9,22.6,51.3,12.2
E00085221,29.7,21.7,37,11.6
E00085222,20.5,37,11,31.5
E00085233,43.6,40.6,0,15.8
E00085240,47.6,48.4,0,4
E00085241,32.3,41.4,18.8,7.5
E00085376,8.3,13,72.2,6.5
E00085377,37.1,51,2.8,9.1
E00085385,32.7,50,2.6,14.7
E00085400,13.6,27.1,48.3,11
E00085401,37.4,22.4,19.6,20.6
E00085402,24.7,39.5,13,22.8
E00085403,34.1,33.3,14.8,17.8
E00085404,45,40,1.4,13.6
E00085710,15.1,40.3,11.8,32.8
E00085711,22.4,30.2,18.1,29.3
E00085712,22.7,44.2,11.6,21.5
E00085713,43.5,43.5,0,13
E00085714,44.8,44.8,0,10.4
E00085715,37.3,33.6,4.5,24.5
E00085716,48.7,41.2,1.7,8.4
E00085717,17.5,52.6,3.5,26.3
E00085718,16.4,41.5,27,15.1
E00085719,26.8,38.4,22.3,12.5
E00085720,20.6,44.9,6.6,27.9
E00085721,21.1,45.8,4.9,28.2
E00085722,13.4,17.5,56.7,12.4
E00085723,24.6,35.7,34.1,5.6
E00085724,29.8,51.1,5.7,13.5
E00085725,46.7,44.8,0,8.6
E00085726,46.6,41.5,0.8,11
E00085727,37.2,37.2,11.6,14
E00085728,47.9,44.6,0,7.4
E00085729,9.6,13.7,61,15.8
E00085730,47.9,37.3,5.6,9.2
E00085731,44,33.6,0.7,21.6
E00085732,30,23.1,15.4,31.5
E00085733,17.8,19.5,45.6,17.2
E00085734,18.9,31.5,26.8,22.8
E00085735,20.8,40.3,8.3,30.6
