areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00091014,71.7,6.1,22.3
E00091123,35.2,43.2,21.6
E00091124,29.2,40.9,29.9
E00091125,29,54,17
E00091126,30,52.3,17.7
E00091127,44.3,36.3,19.4
E00091128,66.8,17.4,15.8
E00091129,58.8,20.6,20.6
E00091136,81.9,2.7,15.4
E00091137,73.6,8.6,17.8
E00091138,77.1,3.9,19
E00091139,83.6,4.6,11.8
E00091140,81.8,3.5,14.7
E00091141,69.2,5.9,24.9
E00091142,71.4,2.6,26
E00091143,74.2,3.3,22.5
E00091144,68.1,6.5,25.3
E00091145,74.7,4.1,21.2
E00091146,66,4,30
E00091147,71.8,3.6,24.5
E00091148,77.9,2.9,19.3
E00091149,67.1,2.9,30
E00091150,60.2,3.7,36.1
E00091151,73.1,2.6,24.4
E00091152,78.6,1.3,20.1
E00091153,78,4.9,17.1
E00091154,77.2,0.7,22.1
E00091155,80.6,2.8,16.6
E00091156,65.6,4,30.4
E00091157,61.2,26.3,12.5
E00091158,82.7,5.9,11.4
E00091159,71.8,9.7,18.5
E00091160,60.8,16.2,23
E00091161,60.5,16.6,22.9
E00091162,37.6,41.9,20.4
E00091163,27.4,47.6,25
E00091164,48.4,26.4,25.2
E00091165,24.5,52.5,23
E00091166,35.8,31.4,32.7
E00091167,40,36.2,23.9
E00091168,65.7,15.4,19
E00091169,65.9,12.6,21.5
E00091170,63.4,10.5,26.1
E00091171,52.7,25,22.3
E00091172,34.1,46,19.9
E00091178,67.3,15.7,17
E00091179,52.8,24.8,22.4
E00091180,54.8,28.5,16.7
E00091181,45.4,25,29.6
E00091182,65.5,6.1,28.3
E00091183,46,19.7,34.3
E00091184,61.9,9.2,28.9
E00091193,77.7,2.1,20.2
E00091194,72.2,1.1,26.7
E00091199,71.9,10.2,17.9
E00091200,58.6,6.8,34.5
E00091201,68.3,9.3,22.4
E00091202,68.8,4.5,26.7
E00091203,75.1,1.5,23.4
E00091204,67.7,13.5,18.8
E00091205,72,5.2,22.8
E00091206,77.6,3.7,18.8
E00091207,75.7,2.9,21.3
E00091208,67.8,3,29.3
E00091209,53.3,18.5,28.2
E00091210,83.8,3.8,12.5
E00091211,71.1,6.2,22.7
E00091212,77.2,6,16.8
E00091213,50.2,21.4,28.5
E00091214,62,9.3,28.7
