areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00091014,23.1,47.1,11.5,18.3
E00091123,27,39.5,16.4,17.1
E00091124,46.5,31,15.5,7.1
E00091125,25.1,33,24.6,17.2
E00091126,28.2,30.9,19.5,21.5
E00091127,27.8,34.7,19.9,17.6
E00091128,23.3,32.7,20.7,23.3
E00091129,23.6,38.2,14.6,23.6
E00091136,21.7,50.6,13.9,13.9
E00091137,19.1,44.1,22.1,14.7
E00091138,22.4,38.8,15.1,23.7
E00091139,10.4,40.8,19.2,29.6
E00091140,23.2,43.7,15.5,17.6
E00091141,33,41.7,10.7,14.6
E00091142,31.1,38.9,11.4,18.6
E00091143,26.2,48.4,15.1,10.3
E00091144,26.9,49.7,8.2,15.2
E00091145,31,40,15.5,13.5
E00091146,33.5,39.5,13.5,13.5
E00091147,13,40,20,27
E00091148,32.8,32.8,18.4,16
E00091149,22.5,47,13.2,17.2
E00091150,29.2,40.9,15.8,14
E00091151,23.7,40.5,14.5,21.4
E00091152,29.2,44.5,10.2,16.1
E00091153,24.6,32.6,19.4,23.4
E00091154,27.4,46.7,13.3,12.6
E00091155,18.5,49.7,14.9,16.9
E00091156,25,41.3,16.3,17.4
E00091157,20.4,35.3,24.4,19.9
E00091158,21,44,18,17
E00091159,31.7,32.5,15.1,20.6
E00091160,33.8,43.4,11.7,11
E00091161,45.6,31.6,11.4,11.4
E00091162,41.9,25.6,17.8,14.7
E00091163,27.2,31.6,19.1,22.1
E00091164,29.1,26.7,18.6,25.6
E00091165,30.9,29.4,19.1,20.6
E00091166,53.2,33.1,7.3,6.5
E00091167,28.2,30.7,20.6,20.6
E00091168,30.7,36.8,19.6,12.9
E00091169,22.1,41.4,22.8,13.8
E00091170,32.8,44,11.9,11.2
E00091171,34.5,26.2,18.6,20.7
E00091172,25.1,37.9,24.3,12.8
E00091178,18.8,41.3,23.1,16.9
E00091179,25,30.2,26.7,18.1
E00091180,21.6,34.9,18.3,25.2
E00091181,29.2,29.9,22.6,18.2
E00091182,27.5,47.8,13.8,10.9
E00091183,26.1,32.4,13.4,28.2
E00091184,30.1,39.9,16.1,14
E00091193,22,41.7,17.9,18.3
E00091194,26.5,40.7,16,16.7
E00091199,34.5,41.8,12.7,10.9
E00091200,36.8,36.8,15.4,11
E00091201,32.6,43.3,14.9,9.2
E00091202,39.8,37.5,11.4,11.4
E00091203,27.6,43.1,13.8,15.4
E00091204,41.4,40.2,10.5,7.9
E00091205,47.6,33.1,8.3,11
E00091206,21.1,57.8,11.7,9.4
E00091207,35.2,49.2,9.4,6.3
E00091208,31.4,33.6,15,20
E00091209,23.3,37.6,19.5,19.5
E00091210,28,59.2,7.2,5.6
E00091211,19.9,42.3,16.8,20.9
E00091212,29.3,37.1,15.6,18
E00091213,43.8,26.3,19,10.9
E00091214,27.9,45,9,18
E00091215,35.6,34.9,16.4,13
E00091216,17.6,34.5,18.5,29.4
