areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00091014,62.3,2,35.7
E00091123,65.8,3,31.3
E00091124,54.6,5.5,39.9
E00091125,72.2,3.4,24.4
E00091126,64.3,7.1,28.6
E00091127,57.8,2,40.2
E00091128,63.3,1.9,34.8
E00091129,53.6,2.3,44.1
E00091136,50,0,50
E00091137,65.3,1.4,33.3
E00091138,65.5,3.4,31.1
E00091139,74,1.5,24.5
E00091140,61.1,0,38.9
E00091141,60.3,1.6,38.1
E00091142,40.3,1.5,58.2
E00091143,52.3,2.5,45.1
E00091144,52.5,2.8,44.8
E00091145,52.4,1.1,46.5
E00091146,49.7,3,47.3
E00091147,53.8,2.2,44
E00091148,59.3,1.2,39.5
E00091149,50,5.2,44.8
E00091150,47.1,2.2,50.6
E00091151,57.1,1.8,41.1
E00091152,49,2.9,48.1
E00091153,67.3,2.2,30.5
E00091154,46.9,3.1,50
E00091155,57.4,4.2,38.5
E00091156,52,3.1,44.9
E00091157,65.1,2.2,32.7
E00091158,62.2,3.2,34.7
E00091159,55.3,2.4,42.4
E00091160,43.7,2.2,54.1
E00091161,58.2,2,39.8
E00091162,60.5,3.5,36
E00091163,63.7,6.9,29.4
E00091164,46.2,4.6,49.2
E00091165,61.7,2,36.3
E00091166,53.3,4.1,42.6
E00091167,62.3,5.4,32.3
E00091168,56.7,2.3,40.9
E00091169,55.7,4.5,39.9
E00091170,55.1,0.8,44.1
E00091171,58.1,4,37.9
E00091172,72,2.4,25.7
E00091178,56.5,3.2,40.3
E00091179,67.1,2.1,30.9
E00091180,67.3,2.5,30.2
E00091181,48.5,6.3,45.2
E00091182,42.3,1.5,56.2
E00091183,52.9,2.6,44.5
E00091184,46.5,1.9,51.7
E00091193,58.1,3.1,38.8
E00091194,49.2,2.1,48.6
E00091199,53.6,3.4,43
E00091200,43,1.4,55.7
E00091201,53.8,4.6,41.7
E00091202,40.3,1.6,58
E00091203,52.3,1.7,46
E00091204,60.7,1.3,38.1
E00091205,48.5,0.9,50.6
E00091206,47.5,3.8,48.8
E00091207,40.1,0,59.9
E00091208,47.1,6.1,46.7
E00091209,59.5,3.2,37.2
E00091210,33.8,0.9,65.3
E00091211,55.1,2.6,42.3
