areacd,sex-001,sex-002
E00091014,51.4,48.6
E00091123,51.3,48.7
E00091124,57.1,42.9
E00091125,50.4,49.6
E00091126,48.5,51.5
E00091127,51.7,48.3
E00091128,48.5,51.5
E00091129,50.6,49.4
E00091136,53.8,46.2
E00091137,44.8,55.2
E00091138,53.5,46.5
E00091139,51.3,48.7
E00091140,48.8,51.2
E00091141,52.5,47.5
E00091142,51.2,48.8
E00091143,51.1,48.9
E00091144,50.7,49.3
E00091145,50.6,49.4
E00091146,52.1,47.9
E00091147,51.4,48.6
E00091148,50,50
E00091149,48.4,51.6
E00091150,53,47
E00091151,49.2,50.8
E00091152,49.8,50.2
E00091153,51.2,48.8
E00091154,52.7,47.3
E00091155,48.1,51.9
E00091156,52.7,47.3
E00091157,52.8,47.2
E00091158,52,48
E00091159,52.4,47.6
E00091160,53.8,46.2
E00091161,47.6,52.4
E00091162,53.8,46.2
E00091163,54.7,45.3
E00091164,55.2,44.8
E00091165,54.3,45.7
E00091166,53.4,46.6
E00091167,51.4,48.6
E00091168,49.6,50.4
E00091169,49.4,50.6
E00091170,54.2,45.8
E00091171,54.8,45.2
E00091172,49.4,50.6
E00091178,50.9,49.1
E00091179,51.6,48.4
E00091180,49.3,50.7
E00091181,49.1,50.9
E00091182,51.5,48.5
E00091183,52.1,47.9
E00091184,46.2,53.8
E00091193,51.4,48.6
E00091194,50.5,49.5
E00091199,56.6,43.4
E00091200,57.7,42.3
E00091201,52.1,47.9
E00091202,53.4,46.6
E00091203,49.8,50.2
E00091204,52.8,47.2
E00091205,55.6,44.4
E00091206,50.7,49.3
E00091207,52.3,47.7
E00091208,55.8,44.2
E00091209,52.6,47.4
E00091210,50.4,49.6
E00091211,50.9,49.1
E00091212,50.9,49.1
E00091213,49.3,50.7
E00091214,52.9,47.1
E00091215,51.1,48.9
E00091216,46.3,53.7
E00091217,51.7,48.3
E00091218,50.5,49.5
E00091219,57.8,42.2
E00091220,51.5,48.5
E00091221,56.7,43.3
E00091223,51,49
E00091224,48.7,51.3
E00091225,48.9,51.1
E00091226,49.8,50.2
E00091228,51.7,48.3
E00091229,47.5,52.5
E00091230,50.5,49.5
E00091231,53.8,46.2
E00091232,49.5,50.5
E00091233,53.5,46.5
E00091234,52.4,47.6
E00091235,50.9,49.1
E00091236,52.2,47.8
E00091237,47.4,52.6
E00091238,50.4,49.6
E00091239,57.4,42.6
E00091240,49.3,50.7
E00091241,51.2,48.8
E00091242,49.8,50.2
E00091243,49.5,50.5
E00091244,54.4,45.6
E00091245,53.4,46.6
E00091246,53.6,46.4
E00091247,52.1,47.9
E00091249,50.2,49.8
E00091250,49,51
E00091251,51.6,48.4
E00091252,47,53
E00091253,49.5,50.5
E00091254,52.2,47.8
E00091255,52,48
E00091256,57.3,42.7
E00091257,60.6,39.4
E00091258,49.3,50.7
E00091259,54.1,45.9
E00091260,50,50
E00091261,52,48
E00091262,49.2,50.8
E00091263,53.2,46.8
E00091265,50.3,49.7
E00091266,49.2,50.8
E00091267,53.6,46.4
E00091270,42.5,57.5
E00091271,50,50
E00091272,54.4,45.6
E00091273,50.1,49.9
E00091275,51.6,48.4
E00091276,51.3,48.7
E00091277,49.5,50.5
E00091278,51.3,48.7
E00091279,55,45
E00091280,49.9,50.1
E00091281,49.4,50.6
E00091282,51,49
E00091283,52.4,47.6
E00091284,51.3,48.7
E00091285,49.7,50.3
E00091286,51.1,48.9
E00091287,50.2,49.8
E00091288,54.1,45.9
E00091289,55.6,44.4
E00091290,48,52
E00091291,47.1,52.9
E00091292,53.5,46.5
E00091293,49,51
E00091294,47.6,52.4
E00091295,50.2,49.8
E00091296,50.5,49.5
E00091297,50,50
E00091298,50,50
