areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00091014,24.1,40.7,8.5,23.1,3.5
E00091123,40.9,34,8.9,11.6,4.6
E00091124,25.3,44.7,6.8,15.6,7.6
E00091125,33.9,37.8,6.8,15,6.6
E00091126,38.9,33.2,9.1,14.4,4.4
E00091127,32.5,28.5,6.5,20,12.5
E00091128,21.4,43.1,6,26.4,3.1
E00091129,20.1,43.8,5.7,23.2,7.2
E00091136,20.6,43,7.9,25.2,3.3
E00091137,18.9,49,5.6,23.1,3.5
E00091138,21.5,47.9,6.6,22.2,1.7
E00091139,11.2,55.1,4.7,25,4
E00091140,16.8,52.1,7.1,21.8,2.1
E00091141,21.2,45,5.8,24.3,3.7
E00091142,37.3,37.1,6.1,16.9,2.6
E00091143,22.4,41.8,6.8,24.1,5.1
E00091144,22.5,47.4,6.5,22.5,1.2
E00091145,24.7,43.5,10.1,18.8,3
E00091146,24.1,46.1,8,16.7,5.1
E00091147,24.3,48.6,4.3,19.9,2.9
E00091148,25,49.2,4.4,19.4,2
E00091149,26.7,46.7,6.7,16.5,3.5
E00091150,35.8,44.4,5.1,12.8,1.9
E00091151,18.3,52.1,9.2,20.4,0
E00091152,27.6,38.6,9.8,22,2
E00091153,21,50,6.9,18.2,3.9
E00091154,28.9,40.6,9.8,17.2,3.5
E00091155,19,46.3,8.5,21.5,4.6
E00091156,24.7,42.3,9.1,20.2,3.7
E00091157,25.3,40.9,8.3,19.2,6.3
E00091158,15.5,48.9,5.9,26.9,2.7
E00091159,23.7,47.8,4,20.6,4
E00091160,35.2,37,9.5,15,3.3
E00091161,28.4,45.3,4.5,17.4,4.5
E00091162,35.4,36.2,6.6,10.9,10.9
E00091163,32.2,40,6.5,17.6,3.7
E00091164,37.2,36.5,7.6,11.9,6.9
E00091165,40.7,29.8,6.9,16.5,6
E00091166,33.5,39.2,6.7,16.5,4.1
E00091167,28.2,43.6,6.8,17.2,4.3
E00091168,24.6,45.2,7.6,18.9,3.7
E00091169,22.3,48.6,8.6,15.1,5.5
E00091170,36.1,36.5,6.8,14.9,5.6
E00091171,32.9,36.5,7.9,16.2,6.5
E00091172,33.9,37.2,5.7,15.9,7.3
E00091178,24.1,42.5,9.5,20.7,3.2
E00091179,34,39,2.5,19.1,5.4
E00091180,27.8,44.5,6.9,16.1,4.8
E00091181,35.6,39.3,7.1,15,3
E00091182,30.4,43.5,9.6,12.3,4.2
E00091183,27.8,40.9,4.7,10.5,16.1
E00091184,32.2,40.3,8.4,16.1,2.9
E00091193,18,52.1,8.5,19.6,1.8
E00091194,26.3,45.6,7.3,18,2.8
E00091199,28.4,39.4,6.3,22.1,3.8
E00091200,33.6,42.6,6.7,12.6,4.5
E00091201,25.9,48.1,6.7,16.7,2.5
E00091202,35.3,37.2,8.1,14.2,5.2
E00091203,20.9,51.6,10.2,15.2,2
E00091204,21.4,44.7,5.8,26.1,2
E00091205,22.8,42.7,4.7,25.9,3.9
E00091206,21.3,44.4,8.8,22.6,2.9
E00091207,26.6,41.9,8.1,20.7,2.7
E00091208,25.7,46,6.4,19.2,2.6
E00091209,22.2,48.8,6.5,21,1.6
E00091210,30.6,38.3,8.6,19.4,3.2
E00091211,24.2,46.6,9.5,18.2,1.6
E00091212,26.9,44,7.8,17.8,3.6
E00091213,24,47,6.5,19.8,2.8
E00091214,26.5,41.2,7.1,21.8,3.3
E00091215,22.4,47.2,10.4,19.6,0.4
E00091216,25.7,52.7,3.7,14.5,3.3
E00091217,25.6,52,4,16.1,2.2
E00091218,34.9,45.6,3.6,12.7,3.2
E00091219,25.2,58.9,3,11.9,1
E00091220,23.4,50.4,5.8,17.6,2.9
E00091221,38.3,42.1,1.4,15.4,2.8
E00091223,21.6,51,6,18.8,2.6
E00091224,23.8,48.8,5.6,20.6,1.2
E00091225,29.7,43.7,6.3,15.8,4.4
E00091226,24.2,48,7.6,17.5,2.7
E00091228,28.6,51.6,6.3,12.3,1.3
E00091229,30,42.9,6,16.6,4.6
E00091230,19.4,53,5.7,18.6,3.2
E00091231,23.7,55.3,4.9,12.5,3.6
E00091232,12.6,49.2,5.3,29.9,3
E00091233,30.8,43.6,6.7,17,1.9
E00091234,23.2,44.3,8.9,21.5,2.1
E00091235,17.1,52.6,9.2,19.7,1.3
E00091236,21.2,46.2,8,20.1,4.5
E00091237,19.9,53.3,5.2,19.2,2.4
E00091238,11.7,61.2,3.6,21.4,2.1
E00091239,32.1,44.6,3.6,19.6,0
E00091240,15.8,50.8,9.2,21.2,3.1
E00091241,21.9,47.7,5.6,20.9,4
E00091242,25.2,48.8,5.2,17.6,3.2
E00091243,19.3,49.4,7,19.6,4.7
E00091244,29.4,43.7,5.6,17.9,3.3
E00091245,29.5,43.2,5.8,17.6,4
E00091246,33.5,41.9,5.9,16.1,2.5
E00091247,23.3,40.7,10.9,20.9,4.3
E00091249,18.5,56.7,6.3,15.4,3.1
E00091250,27.1,41.8,6.7,22.4,2
E00091251,26.7,39.7,10.7,18.7,4.2
E00091252,25.1,38.4,6.7,27.8,2
E00091253,22.1,43.5,7.4,23.2,3.7
E00091254,14.7,51.3,9.7,20.4,3.9
E00091255,30.3,34,9.1,20.3,6.2
E00091256,46.3,30.9,5.4,12.1,5.4
E00091257,28.8,41,10.1,16.9,3.2
E00091258,21.8,46.9,7.5,19.2,4.6
E00091259,19.3,47.4,6.8,24.1,2.4
E00091260,22.4,46.1,6.1,23,2.4
E00091261,28.6,37.5,6,23.9,4
E00091262,22.4,51.3,6.4,17,2.9
E00091263,27.4,51.2,6,13,2.5
E00091265,28.6,35.7,8,23.5,4.2
E00091266,26.1,47,7.8,15.3,3.7
E00091267,30.7,38.6,11.4,15.7,3.6
E00091270,38.2,39.8,2.4,14.9,4.8
E00091271,43.2,32,5.8,14.1,5
E00091272,45.2,28.7,5.7,17.2,3.2
E00091273,35,34.7,5.1,20.6,4.5
E00091275,25.1,44,10.9,18.3,1.7
E00091276,22.9,49.9,7.9,17.2,2.2
E00091277,27.4,42.8,7.7,19.2,2.8
E00091278,32.5,43.5,7.1,15.9,1.1
E00091279,23.7,47.4,8.4,17.8,2.7
E00091280,20.1,43,9.6,23.5,3.8
E00091281,25.7,44.9,8.5,17.3,3.7
E00091282,19.4,51.4,7.7,18.9,2.7
E00091283,31.3,46,4.7,15.7,2.3
E00091284,23.6,48.1,8.8,16.8,2.7
E00091285,23.9,46.1,7.2,20.5,2.4
E00091286,23.4,46.4,6.2,20.9,3.1
E00091287,33.1,39,6,17.1,4.8
E00091288,20.2,50.4,10.9,16.3,2.3
E00091289,18.4,49.2,4.9,24.6,2.9
E00091290,34.8,41.7,4.7,14.5,4.3
E00091291,29.9,41.5,8.5,17.3,2.7
E00091292,38,42.2,4.6,12.7,2.5
E00091293,13.4,41.8,5.1,37.3,2.4
E00091294,20.3,47.8,5.2,23.8,2.9
E00091295,21.3,47.3,8.6,20.6,2.2
E00091296,29.8,46.1,4.8,16.2,3.1
E00091297,27.5,52.1,8.1,11.9,0.4
E00091298,25.5,45.3,6.8,20.6,1.9
E00091299,29.1,44,9.5,14.9,2.5
E00091300,29.1,47.7,7,13.1,3
E00091301,19,54.2,8.5,16.3,2
E00091302,22.3,45.5,9,20.9,2.4
E00091303,27.2,44.4,4.9,20.4,3.1
E00091304,27.7,39.4,4.8,25.7,2.4
E00091305,27.9,45.7,6,15.6,4.8
E00091306,22.1,50.5,6.5,18.2,2.6
E00091307,22.6,46.8,5,22.6,3
E00091308,27.7,47.2,7.9,16.1,1.1
E00091309,19.5,43.5,4.5,27.9,4.5
E00091310,28.6,40.8,5.9,22.7,2
E00091311,20.5,50,4.9,21.6,3
E00091312,28.5,47.2,6.9,13.8,3.6
E00091313,21.2,48,7.1,20,3.7
E00091314,25.5,47.3,5.5,17.8,4
E00091315,30.6,39.3,5.3,21.8,2.9
E00091340,25.7,47.1,5.9,16.9,4.4
E00091341,40.2,34.9,4.4,11.8,8.7
E00091342,36.4,38.9,5.8,13.1,5.8
E00091343,41.2,40.2,2.9,12.3,3.4
E00091344,33.5,39.4,9.7,14,3.4
E00091345,28.1,47.4,7.2,13.3,4
E00091346,34.9,40.6,8.7,12.2,3.5
E00091347,23.4,44.5,9.4,17.6,5.1
E00091357,32.4,42,8.2,15,2.4
E00091358,38,38,8.9,12,3.1
E00091359,28.7,39.9,5.9,18.9,6.6
E00091360,39,35.2,5.2,10,10.6
E00091361,26.7,44.6,8.9,15.1,4.7
E00091362,32.3,35.3,8.6,15.4,8.3
E00091363,34.8,36.4,10.8,13.6,4.4
E00091364,35.7,39.6,7,15.7,2.2
E00091366,37.4,36.9,9.5,10.4,5.9
E00091367,36.1,36.9,5.2,16.3,5.6
E00091368,37.6,37.3,6.1,14.8,4.2
E00091369,34.2,45.8,5.3,10.6,4.2
E00091370,39.9,42.5,3.6,9.8,4.2
E00091371,41.6,33.6,7.7,11.2,5.9
E00091372,41.7,36.8,4.5,12.4,4.5
E00091380,34.5,38.8,9.5,15.9,1.3
E00091381,22.1,43.9,9.3,20.8,3.9
E00091382,19.9,44.9,9.2,23.2,2.8
E00091383,17.6,47.4,8.3,23.4,3.3
E00091384,22.9,49.3,5.5,19.2,3.2
E00133274,14.5,57.4,4.7,20,3.4
E00133275,39.1,35,4.4,13.8,7.7
E00133276,27.9,44.5,7.1,17.7,2.8
E00133277,26.4,44.3,6.6,18.2,4.4
E00133278,24.1,43.8,8.9,15.6,7.6
E00133279,27.8,41.3,10,15.8,5
E00133280,28.2,39.2,8.2,22.2,2.2
E00133281,21.6,54.4,5.1,14.5,4.4
E00133282,28.6,48.3,4.8,15.9,2.4
E00133283,21,48.2,7.4,19.5,3.9
E00133284,24.8,45.1,5.4,21.9,2.9
E00133285,24.3,47.7,7.2,17.8,3
E00133286,31.2,48.7,7.9,9,3.2
E00133287,27.2,41.9,6,21.8,3
E00133295,25.6,45.6,7.1,18,3.8
E00133296,19.9,53.9,6.6,14.8,4.7
E00133297,24.4,44.9,4.7,23.1,3
E00133298,24,47.1,6.2,22.2,0.4
E00133299,30.6,33.3,5,19.8,11.3
E00133300,20.4,47.6,7,22.7,2.2
E00133301,23.3,47.6,9.5,16.9,2.6
E00133302,16.8,51.9,7.6,22.9,0.8
E00133303,31.4,33.6,7,21.8,6.1
E00133306,30.7,41,7.2,18.4,2.7
E00133310,22.4,49,8.4,17.1,3.1
E00133311,23.1,48.5,8.7,16.3,3.4
E00133312,31,43.5,8.8,13.9,2.8
E00133313,27.9,38.1,8.8,20.8,4.4
E00133314,22.1,42.1,10.4,19.2,6.3
E00133315,22.1,45,5.4,26.4,1.2
E00133317,26.4,45,8.2,16.5,3.9
E00133318,33,36.1,8.8,17,5.2
E00133319,33.1,49.4,5.2,9.2,3.2
E00133320,20.4,44,9.9,20.4,5.3
E00133321,25.5,43.8,10.2,15.7,4.7
E00133322,32.7,35.6,9.8,19.5,2.4
E00133323,25.9,41.5,9.4,19.8,3.3
E00133324,23.2,48.8,7.8,16.6,3.6
E00133325,23.6,47.6,5.9,19.3,3.5
E00133327,34.2,44.1,5.7,13.9,2.1
E00133328,32.1,44.7,5.3,12.2,5.7
E00133330,19.6,56.1,7.8,13.7,2.7
E00133331,28,44.4,6.6,16.1,4.9
E00133332,23.7,44.9,9.7,15.7,6
E00133333,35.9,35.9,8.5,13.7,6
E00133334,17.1,42.9,7.6,31.4,1
E00133335,29.1,43.5,6.9,16,4.6
E00133336,24.7,52.4,7.2,12.3,3.4
E00133337,25,55.3,4.2,11.7,3.8
E00133338,20.3,46.8,9.8,19.7,3.4
E00133339,27.7,39.1,6,26,1.3
E00133341,36.6,43.6,6.6,8.8,4.4
E00133342,30.3,41.9,6.4,17.5,3.8
E00133343,29.7,42.4,6.2,16.3,5.4
E00133344,30.8,40.5,8.1,15.8,4.9
E00133345,33.6,44.8,4.7,15.1,1.7
E00133346,24.2,44.8,9.4,16.1,5.4
E00133347,20.7,40.1,5.7,21.6,12
E00133348,56.6,23.8,7.4,9.5,2.6
E00133349,25.4,42.4,6.3,21.9,4
E00133350,34,41.4,7.3,13.1,4.2
E00133351,22.1,49,5.9,19.7,3.4
E00133352,27.3,46.4,5.3,18.6,2.4
E00133353,24.2,43.2,6.3,22.6,3.7
E00133354,22.8,48.9,5.1,17.6,5.5
E00133355,25.3,45.4,5.5,21.5,2.4
E00133356,23.3,47.2,6.4,21.8,1.3
E00133357,28.6,44.5,5.3,18.4,3.3
E00133464,30.6,51,7,10.2,1.3
E00133465,23.6,49.6,8.8,14.8,3.2
E00133466,31.9,44.1,2.6,17,4.4
E00133467,28.9,48.4,8.9,11.6,2.2
E00133469,26.4,42.5,7.1,19.3,4.7
E00133470,27.8,50.3,8,12.3,1.6
E00133471,30.8,41.1,7.5,17.4,3.2
E00133472,24.6,50,4.3,14.5,6.6
E00133473,29,48.8,4.8,12.6,4.8
E00133474,24.4,46.6,6.3,19.9,2.8
E00133475,20,48.3,6.7,24.2,0.8
E00133476,25.4,46.8,7.3,17.3,3.2
E00133477,30.5,46,8.5,13.1,1.8
E00133478,39.5,44.5,5.5,7,3.5
E00133481,24.8,42.2,10.5,20.4,2
E00133482,20.7,48,4.4,24.1,2.7
E00133483,25.3,44.9,9.7,16.8,3.3
E00133484,25.4,47.9,6.6,16.7,3.5
E00133485,19.3,47.9,7.9,22.9,2.1
E00134251,24.1,35.6,4.2,33,3.1
E00134253,20.5,49.2,8.6,20.5,1.2
E00134254,25.7,43.7,5.9,20.7,4
E00134255,19,48.2,7.4,24.3,1.1
E00134256,30.5,40.4,6.6,17.8,4.7
E00134257,16.9,44.6,8,28.5,2
E00134370,26.1,36.8,3.5,30,3.5
E00134372,24.4,45,3.2,23.9,3.5
E00134373,21.6,43.8,5.7,27.3,1.7
E00134376,14.5,45,4.5,32.5,3.5
E00134378,29.9,39.8,9.5,16.7,4.2
E00134379,21.1,44.4,8.3,23.7,2.6
E00134380,22,45.7,6.9,21.1,4.3
E00134381,18.9,50.4,6.3,21.7,2.8
E00134382,16.5,35.1,12.4,30.9,5.2
E00134443,26.8,41.2,7.8,23,1.2
E00134444,26.9,44.3,5.5,20.6,2.8
E00134446,43.3,32.9,6.1,13.9,3.9
E00134447,15.9,48.2,5.8,28.3,1.8
E00134448,21.9,37,8.7,23.5,8.9
E00134449,24.4,45.7,6.3,21.3,2.3
E00134450,21.5,39.1,7.8,28.9,2.7
E00134451,31.4,43,4.3,17.4,3.9
E00134453,25.1,43.8,7.3,21.9,1.9
E00134454,33.7,35.8,6.9,21.5,2
E00134455,16.1,41.2,7.8,32.9,2
E00134456,23,42.1,2.7,29.5,2.7
E00134457,35.5,35,8.8,17.5,3.2
E00134458,36.1,30.9,10.9,17.4,4.8
E00134459,17.3,51.5,6.1,22.1,3
E00134460,24.6,45.4,7.5,18.8,3.8
E00134462,31.5,38.5,7,20,3
E00134463,23.3,46.5,5.7,22,2.5
E00134464,24.3,45.9,5,18.3,6.4
E00134465,34.2,50.8,5.2,5.7,4.1
E00134466,30.7,44.9,6.7,15.6,2.2
E00134467,26.8,35.1,9.6,25.5,2.9
E00134625,11.9,45,8.3,31.2,3.7
E00135385,31.3,36.7,5.7,22.9,3.3
E00135386,21.8,52.3,3.4,19.4,3.1
