areacd,sex-001,sex-002
W00003479,55,45
W00003480,48.8,51.2
W00003482,51.3,48.7
W00003493,50,50
W00003494,49.1,50.9
W00003495,50.7,49.3
W00003630,49.5,50.5
W00003631,52.5,47.5
W00003636,59.8,40.2
W00003637,52.8,47.2
W00003638,48.8,51.2
W00003639,49.8,50.2
W00003640,53.1,46.9
W00003641,56.3,43.8
W00003642,48.6,51.4
W00003643,54.6,45.4
W00003644,52.3,47.7
W00003645,50.4,49.6
W00003646,49.8,50.2
W00003664,50,50
W00003670,53.6,46.4
W00003671,54.1,45.9
W00003672,53,47
W00003673,49.6,50.4
W00003674,49,51
W00003675,51.9,48.1
W00003676,45.9,54.1
W00003677,47.4,52.6
W00003678,48.1,51.9
W00003681,51.6,48.4
W00003682,49.8,50.2
W00003683,50.2,49.8
W00003684,51.8,48.2
W00003692,47.9,52.1
W00003693,50.3,49.7
W00003695,52.1,47.9
W00003696,49.5,50.5
W00003697,53.8,46.2
W00003811,50.5,49.5
W00003812,50.4,49.6
W00003813,51.6,48.4
W00003814,53,47
W00003815,48.8,51.2
W00010004,52.5,47.5
