areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
W00003479,3.1,25,42.7,29.2
W00003480,4.4,13.3,36.3,46
W00003482,0,23,46.8,30.2
W00003493,1.4,17.1,42.9,38.6
W00003494,0.8,15,48.9,35.3
W00003495,3.5,22.1,41.7,32.7
W00003630,1.2,12.7,35.5,50.6
W00003631,1.9,15.6,40,42.5
W00003636,5.1,45.9,38.8,10.2
W00003637,0,14,67.8,18.2
W00003638,0,18.6,39.3,42.1
W00003639,1.7,14.9,37.2,46.3
W00003640,0.6,11.6,54.9,32.9
W00003641,1.7,15.4,65,17.9
W00003642,5.6,36.3,49.2,8.9
W00003643,19.3,20.2,37.7,22.8
W00003644,10.9,24.8,50.4,14
W00003645,13.4,17.6,40.3,28.6
W00003646,18.3,35,25.8,20.8
W00003664,2.1,16,46.8,35.1
W00003670,5.5,26.2,33.1,35.2
W00003671,0.9,5.9,45.7,47.5
W00003672,1.9,18.1,39,41
W00003673,6.3,12.5,42.2,39.1
W00003674,4.5,19.1,32.6,43.8
W00003675,1,31.1,43.7,24.3
W00003676,7.1,24.8,46.9,21.2
W00003677,1.8,18.9,44.1,35.1
W00003678,14.5,20.9,31.8,32.7
W00003681,1.4,17.4,43.8,37.5
W00003682,2.2,28.5,34.3,35
W00003683,1.8,20.4,35.4,42.5
W00003684,2,19.6,36.3,42.2
W00003692,1.3,15.8,53.2,29.7
W00003693,3.8,23.3,42.9,30.1
W00003695,1.2,18.1,48,32.7
W00003696,0.8,21.3,63.9,13.9
W00003697,1.4,15.8,41.1,41.8
W00003811,3,17.2,35.1,44.8
W00003812,4.4,14.8,45.9,34.8
W00003813,1.6,13.2,53.5,31.8
W00003814,2.8,14.2,44.7,38.3
W00003815,15.9,17.3,39.9,26.9
W00010004,1.7,14.1,45.2,39
