geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00098518,98.1,1.3,0,0.6
E00098520,99.2,0,0,0.8
E00098521,100,0,0,0
E00098522,100,0,0,0
E00098523,100,0,0,0
E00098524,98.3,0,0.6,1.1
E00098525,99.5,0,0.5,0
E00098526,97.7,0.8,0,1.5
E00098527,97.6,0,0.8,1.6
E00098552,99.2,0.8,0,0
E00098553,97.4,0.4,0.9,1.3
E00098558,99.2,0.8,0,0
E00098559,95.3,1,0,3.6
E00098560,100,0,0,0
E00098561,96.9,0,0,3.1
E00098562,100,0,0,0
E00098563,99,0,0,1
E00098564,97.4,0,0,2.6
E00098570,99.1,0,0,0.9
E00098629,98.5,0,0,1.5
E00098630,100,0,0,0
E00098631,99.3,0,0,0.7
E00098632,96.8,0.6,0.6,1.9
E00098633,96.5,3.5,0,0
E00098634,96.9,1.5,0,1.5
E00098635,91.9,0.6,0.6,6.8
E00098636,97,0.6,0,2.4
E00098637,97.9,0.5,0,1.6
E00098638,91.9,1.3,0.7,6
E00098639,97.2,0,0.7,2.1
E00098640,97.8,0.6,0,1.7
E00098644,98.7,0.6,0.6,0
E00098645,99.5,0.5,0,0
E00098651,97.4,0,0,2.6
E00098652,100,0,0,0
E00098653,100,0,0,0
E00098723,94.8,2.1,0,3.1
E00098724,99.3,0.7,0,0
E00098725,98.8,0,0,1.2
E00098726,99.4,0.6,0,0
E00098727,98.2,1.8,0,0
E00098728,98.7,0.9,0.4,0
E00098729,98,0.7,0,1.4
E00098730,93.3,1.5,0,5.2
E00098731,100,0,0,0
E00098732,96.9,0,0.8,2.4
E00098733,93.9,5.1,1,0
E00098734,97.7,0,0,2.3
E00098735,98.7,0.6,0,0.6
E00098736,99.3,0.7,0,0
E00098851,95.4,2.6,0,2
E00098855,100,0,0,0
E00098856,99.2,0.8,0,0
E00098857,98.3,1.7,0,0
E00098859,96.4,0,0,3.6
E00098860,99.2,0.8,0,0
E00098861,100,0,0,0
E00098863,98.5,0.8,0,0.8
