geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00098518,89.4,10.6,0
E00098520,100,0,0
E00098521,99.3,0.7,0
E00098522,92.9,7.1,0
E00098523,83.1,16.2,0.8
E00098524,97.2,2.8,0
E00098525,99.5,0.5,0
E00098526,100,0,0
E00098527,89.3,10.7,0
E00098552,99.2,0.8,0
E00098553,90.4,9.2,0.4
E00098558,100,0,0
E00098559,93.2,6.8,0
E00098560,100,0,0
E00098561,89.7,10.3,0
E00098562,99.2,0,0.8
E00098563,100,0,0
E00098564,99.1,0.9,0
E00098570,100,0,0
E00098629,79.2,20.8,0
E00098630,100,0,0
E00098631,99.3,0.7,0
E00098632,100,0,0
E00098633,98.6,1.4,0
E00098634,100,0,0
E00098635,100,0,0
E00098636,88,12,0
E00098637,100,0,0
E00098638,99.3,0.7,0
E00098639,99.3,0.7,0
E00098640,98.9,1.1,0
E00098644,99.4,0.6,0
E00098645,97.4,2.6,0
E00098651,85.7,14.3,0
E00098652,99.3,0.7,0
E00098653,88,11.4,0.6
E00098723,100,0,0
E00098724,99.3,0.7,0
E00098725,96.5,3.5,0
E00098726,97.6,0,2.4
E00098727,100,0,0
E00098728,99.6,0.4,0
E00098729,100,0,0
E00098730,85,15,0
E00098731,98.5,1.5,0
E00098732,99.2,0.8,0
E00098733,100,0,0
E00098734,99.1,0.9,0
E00098735,99.4,0,0.6
E00098736,99.3,0.7,0
E00098851,100,0,0
E00098855,96.7,3.3,0
E00098856,73.6,26.4,0
E00098857,94.1,5.9,0
E00098859,81.9,18.1,0
E00098860,98.4,1.6,0
E00098861,100,0,0
E00098863,98.5,1.5,0
E00098870,88.6,11.4,0
E00100064,94.4,5.6,0
E00100071,99.2,0.8,0
E00100072,100,0,0
E00100074,99.1,0.9,0
E00100075,97,3,0
E00100077,90.2,9.8,0
E00100079,97,3,0
E00100082,100,0,0
E00100184,65.7,34.3,0
E00100185,98.8,1.2,0
E00100186,94.4,5.6,0
E00100187,95.7,4.3,0
E00100188,72.6,27.4,0
E00100189,100,0,0
E00100190,88.8,11.2,0
E00100191,98.7,1.3,0
E00100192,97.5,2.5,0
E00100193,100,0,0
E00100194,99.2,0.8,0
E00100196,96.6,3.4,0
E00100197,71.7,27.6,0.8
E00100198,99.2,0.8,0
E00100199,90.3,9.7,0
E00100200,89.1,10.9,0
E00100201,100,0,0
E00100202,59,40.3,0.7
E00100204,99.5,0.5,0
E00100205,100,0,0
E00100206,100,0,0
E00100207,100,0,0
E00100208,100,0,0
E00100209,100,0,0
E00100240,88.5,11.5,0
E00100241,80.3,19.7,0
E00100242,91.6,8.4,0
E00100243,95.5,4.5,0
E00100244,99.2,0.8,0
E00100245,100,0,0
E00100246,93.2,6.8,0
E00100247,100,0,0
E00100248,99.2,0,0.8
E00100249,96.4,3.6,0
E00100250,90.6,9.4,0
E00100251,96.3,3.7,0
E00100252,100,0,0
E00100253,88.3,11.7,0
E00100254,96.1,3.9,0
E00100255,94.4,5.6,0
E00100256,77.4,22.6,0
E00100257,75.4,24.6,0
E00100258,72.5,27.5,0
E00100259,100,0,0
E00100260,99.4,0.6,0
E00100261,100,0,0
E00100262,100,0,0
E00100263,87.6,12.4,0
E00100264,96,4,0
E00100265,97.8,2.2,0
E00100266,93.7,6.3,0
E00100267,94.8,5.2,0
E00100268,96.6,3.4,0
E00100269,97.6,2.4,0
E00100270,91.3,8.7,0
E00100271,97.6,2.4,0
E00100272,100,0,0
E00100273,100,0,0
E00100289,99.3,0,0.7
E00100294,95,5,0
E00100298,96.6,3.4,0
E00100300,98.2,1.8,0
E00100301,100,0,0
E00100302,100,0,0
E00100303,97.6,2.4,0
E00100318,100,0,0
E00100323,99.4,0,0.6
E00100325,100,0,0
E00142473,100,0,0
E00142474,98.7,1.3,0
E00142475,87.1,12.9,0
E00142476,99.2,0.8,0
E00142477,91.2,8.8,0
E00142478,94.4,5.6,0
E00142479,34.8,65.2,0
E00142480,67,33,0
E00142481,96.7,3.3,0
E00142482,34.2,65.8,0
E00142483,75.3,24.7,0
E00142484,98.2,1.8,0
E00142485,99.1,0.9,0
E00142486,100,0,0
E00142487,100,0,0
E00142488,99.2,0.8,0
E00142489,100,0,0
E00142490,100,0,0
E00142491,98.5,1.5,0
E00142492,100,0,0
E00142493,92.8,7.2,0
E00142494,75.9,24.1,0
E00142495,99.1,0.9,0
E00142496,78.4,21.6,0
E00142497,95.2,4.8,0
E00142498,97.4,2.6,0
E00142499,98.1,1.9,0
E00142500,99.2,0.8,0
E00142501,94.7,5.3,0
E00142502,100,0,0
E00142503,72.7,27.3,0
E00142504,64.3,35.7,0
E00142505,99.1,0.9,0
E00142506,88.8,11.2,0
E00142507,82.9,17.1,0
E00142508,63.4,36.6,0
E00142509,89.7,10.3,0
E00142510,89.7,10.3,0
E00142511,98.7,1.3,0
E00142521,100,0,0
E00142522,74.7,25.3,0
E00142523,95.8,4.2,0
E00142524,79.2,20.8,0
E00142525,99.2,0.8,0
E00142527,81.5,18.5,0
E00142528,100,0,0
E00142538,100,0,0
E00142539,87.8,12.2,0
E00142540,90.7,9.3,0
E00142541,82.4,16.8,0.8
E00142542,94.5,5.5,0
E00142543,97.5,2.5,0
E00142544,92.9,7.1,0
E00142545,74.4,25.6,0
E00142546,72,26.6,1.4
E00142547,44.3,55.7,0
