geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00098518,22.7,48.3,5.7,20,3.3
E00098520,28.1,44.2,8.5,19.2,0
E00098521,28.8,44.1,3.4,21.2,2.5
E00098522,33.5,43.6,6.6,15.9,0.4
E00098523,26.9,44.9,8.2,15.9,4.1
E00098524,17.2,46.2,8.3,25.4,3
E00098525,13.6,45.3,7.1,31.2,2.9
E00098526,22.5,36.8,7.8,27.5,5.4
E00098527,39.3,38.1,6.7,11.5,4.4
E00098552,28.3,40.7,9.7,20.8,0.4
E00098553,12.9,52,7.4,25.5,2.1
E00098558,17.7,46.5,5,26.9,3.8
E00098559,26.1,46.9,6.2,18.9,1.9
E00098560,17.8,44.8,8.7,27.4,1.3
E00098561,24.9,49.1,7.1,16.6,2.4
E00098562,31.1,43.8,8.2,12.8,4.1
E00098563,20,42.6,6.7,26.7,4.1
E00098564,26.1,42.6,6.3,21.6,3.4
E00098570,17.2,39.4,8.6,32.1,2.7
E00098629,29.1,33.6,7.3,24.1,5.9
E00098630,21.1,44.5,8.9,20.6,4.9
E00098631,25.9,48.2,6.1,16.9,2.9
E00098632,17.2,40.4,10.3,30.1,2
E00098633,15,42.1,10.6,30.4,1.8
E00098634,12.6,47.8,7.5,28.3,3.9
E00098635,34.4,44.8,5,12.5,3.2
E00098636,36.6,37,8.3,16.3,1.8
E00098637,30.3,38,6.9,21.9,2.9
E00098638,29.1,47.2,7.4,13.5,2.8
E00098639,25.2,38.8,11.2,22.5,2.3
E00098640,15.4,56.5,5.3,21,1.8
E00098644,17.2,41.9,4.8,34.4,1.7
E00098645,16,41.3,7.8,33.9,1
E00098651,25.5,45.6,6.5,20.9,1.5
E00098652,24.6,44.4,8.1,20.6,2.4
E00098653,26.9,50.2,6.7,14.8,1.3
E00098723,35.9,42.7,2.9,12.6,5.8
E00098724,14.8,38.1,7.1,38.1,1.9
E00098725,18.1,54.6,6.1,18.7,2.5
E00098726,13.9,38.4,8,37.2,2.6
E00098727,17.5,39,8.5,29.6,5.4
E00098728,16.8,48.3,5.5,26.7,2.8
E00098729,19.2,55.1,5.3,19.2,1.1
E00098730,23.7,47,6.5,20.7,2.2
E00098731,18.7,47.3,6.1,26,1.9
E00098732,31.1,46.4,6.4,14,2.1
E00098733,27.5,48.5,8.3,13.7,2
E00098734,16.1,46.1,3.9,32.5,1.4
E00098735,15.7,56.6,3.6,21,3.2
E00098736,30.3,43.6,3,18.9,4.2
E00098851,19.3,44.4,6.3,25.6,4.5
E00098855,12.9,37.9,9.2,37.9,2.1
E00098856,18.8,46.2,6.1,28.9,0
E00098857,39.7,40.2,5.9,10.8,3.4
E00098859,21.2,45.3,9,24.5,0
E00098860,17.4,42.5,12.6,24.7,2.8
E00098861,14.1,45.5,6.6,31,2.8
E00098863,19.2,54.6,8.1,15.5,2.6
E00098870,26.9,46.3,7,17.9,2
E00100064,43.2,39.4,5.2,10.3,1.9
E00100071,36.3,49.1,5.7,9,0
E00100072,19.5,52.1,7.5,19.9,1.1
E00100074,19.3,50.7,6.3,19.8,3.9
E00100075,31.1,43.3,5,18.1,2.5
E00100077,37.7,39.7,4.5,15.6,2.5
E00100079,23,46.3,3.5,24,3.2
E00100082,29.5,46.4,4.5,15.9,3.6
E00100184,27.1,42.2,15.1,13.6,2
E00100185,11.6,47.2,5.4,34.5,1.4
E00100186,29.6,43.8,6.4,18.9,1.3
E00100187,32,42,7.3,15.5,3.2
E00100188,26.5,49.4,4.5,16.3,3.3
E00100189,17.3,47.8,8.6,25.1,1.2
E00100190,17.1,48.7,7.5,24.1,2.7
E00100191,38.3,38.7,5.8,15,2.2
E00100192,25,41.2,8.8,18.1,6.9
E00100193,17.2,46.5,6.2,28.2,1.8
E00100194,43.1,44,3.2,6.5,3.2
E00100196,22.8,40.5,7.9,25.6,3.1
E00100197,31.1,45.6,5,16.7,1.7
E00100198,11.8,40,4.5,43.7,0
E00100199,37.7,33.2,6.3,17.5,5.4
E00100200,32,41,5,14,7.9
E00100201,25.1,45.8,7.6,17.8,3.6
E00100202,29.8,45.7,7.7,14.9,1.9
E00100204,15.4,54.4,6.1,23.3,0.9
E00100205,22.7,48.2,5.2,22.1,1.8
E00100206,41.8,30.1,7.8,16,4.3
E00100207,10.4,48.6,11.3,26.9,2.8
E00100208,20,43.6,9.1,24.1,3.2
