geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00098518,95.3,4.7
E00098520,98,2
E00098521,95.9,4.1
E00098522,98.2,1.8
E00098523,97.4,2.6
E00098524,95.5,4.5
E00098525,98.7,1.3
E00098526,97.2,2.8
E00098527,96.8,3.2
E00098552,96.6,3.4
E00098553,93.9,6.1
E00098558,98.3,1.7
E00098559,93.5,6.5
E00098560,96.2,3.8
E00098561,94.2,5.8
E00098562,97.9,2.1
E00098563,96.9,3.1
E00098564,94.1,5.9
E00098570,96.5,3.5
E00098629,97.5,2.5
E00098630,99,1
E00098631,98.5,1.5
E00098632,94.3,5.7
E00098633,96.9,3.1
E00098634,94.5,5.5
E00098635,89.2,10.8
E00098636,93.4,6.6
E00098637,95.9,4.1
E00098638,91.5,8.5
E00098639,92.6,7.4
E00098640,96,4
E00098644,97.7,2.3
E00098645,98.1,1.9
E00098651,94.5,5.5
E00098652,99.3,0.7
E00098653,99.7,0.3
E00098723,94.4,5.6
E00098724,98.3,1.7
E00098725,97.3,2.7
E00098726,97.6,2.4
E00098727,96.6,3.4
E00098728,95.3,4.7
E00098729,95.7,4.3
E00098730,94.1,5.9
E00098731,98.7,1.3
E00098732,96,4
E00098733,95.1,4.9
E00098734,94.6,5.4
E00098735,96.8,3.2
E00098736,99,1
E00098851,93.7,6.3
E00098855,96.6,3.4
E00098856,94.4,5.6
E00098857,95.6,4.4
E00098859,94,6
E00098860,98.2,1.8
E00098861,99.2,0.8
E00098863,96.2,3.8
E00098870,94.4,5.6
E00100064,98.4,1.6
E00100071,98.4,1.6
E00100072,95.1,4.9
E00100074,98.3,1.7
E00100075,92.2,7.8
E00100077,98.1,1.9
E00100079,94.4,5.6
E00100082,98.2,1.8
E00100184,96.8,3.2
E00100185,97.4,2.6
E00100186,98.8,1.2
E00100187,96.4,3.6
E00100188,96.1,3.9
E00100189,95.5,4.5
E00100190,98.7,1.3
E00100191,98.1,1.9
E00100192,94.4,5.6
E00100193,98.5,1.5
E00100194,98.9,1.1
E00100196,96.4,3.6
E00100197,95,5
E00100198,96.6,3.4
E00100199,96.9,3.1
E00100200,97.6,2.4
E00100201,95.9,4.1
E00100202,97.9,2.1
E00100204,97.4,2.6
E00100205,98.8,1.2
E00100206,94.4,5.6
E00100207,95.3,4.7
E00100208,98,2
E00100209,97.3,2.7
E00100240,96.3,3.7
E00100241,99.6,0.4
E00100242,96.9,3.1
E00100243,96.8,3.2
E00100244,96.6,3.4
E00100245,97.6,2.4
E00100246,95.7,4.3
E00100247,98.7,1.3
E00100248,98.5,1.5
E00100249,96.2,3.8
E00100250,95.1,4.9
