geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00098518,28.8,36.9,28.8,5.6
E00098520,48.8,27.9,4.7,18.6
E00098521,58.4,28.5,3.6,9.5
E00098522,25.6,22.5,38.8,13.2
E00098523,42.3,26.2,26.2,5.4
E00098524,39.3,29.8,1.1,29.8
E00098525,45.7,46.2,1.1,7
E00098526,64.7,20.6,6.6,8.1
E00098527,38.5,23.8,25.4,12.3
E00098552,35,29.1,29.9,6
E00098553,17.9,54.1,16.6,11.4
E00098558,60.9,35.3,0,3.8
E00098559,21.5,32.5,11.5,34.6
E00098560,45,34.2,10.8,9.9
E00098561,31,23,11,35
E00098562,60,16.2,18.5,5.4
E00098563,72.1,22.1,1,4.8
E00098564,43.1,20.7,1.7,34.5
E00098570,58.6,32.4,0,9
E00098629,32.3,15.4,42.3,10
E00098630,51.5,32.1,9,7.5
E00098631,33.1,27.5,28.9,10.6
E00098632,42.7,38.9,12.1,6.4
E00098633,53.9,37.6,0,8.5
E00098634,47.2,44.1,0,8.7
E00098635,31.1,23.6,1.9,43.5
E00098636,34.4,27,28.8,9.8
E00098637,46,37,11.1,5.8
E00098638,27.2,25.9,19.7,27.2
E00098639,67.8,25.2,0,7
E00098640,40.3,44.9,10.8,4
E00098644,39.6,35.1,7.8,17.5
E00098645,39.4,29,8.8,22.8
E00098651,33.1,23.4,3.9,39.6
E00098652,47.1,26.5,2.2,24.3
E00098653,46.5,25.6,22.1,5.8
E00098723,16.7,27.1,45.8,10.4
E00098724,40.9,28.2,7.4,23.5
E00098725,26,45,21.9,7.1
E00098726,56.4,36,1.2,6.4
E00098727,53.1,21.2,15.9,9.7
E00098728,27.1,47,16.5,9.3
E00098729,35.4,25.9,2.7,36.1
E00098730,20.5,38.6,12.1,28.8
E00098731,45.3,34.5,5,15.1
E00098732,17.8,24,47.3,10.9
E00098733,25.8,27.8,36.1,10.3
E00098734,26.3,53.9,7.4,12.4
E00098735,26.3,46.8,3.8,23.1
E00098736,49.3,25.7,12.5,12.5
E00098851,28.5,28.5,6.6,36.4
E00098855,64.8,28.7,0.8,5.7
E00098856,21.3,29.5,33.6,15.6
E00098857,6,4.3,86.3,3.4
E00098859,41.7,23,5.8,29.5
E00098860,62.4,32.8,1.6,3.2
E00098861,55.5,41.8,0,2.7
E00098863,12.1,15.2,69.7,3
E00098870,24.4,17.6,32.8,25.2
E00100064,21.3,16.4,55.7,6.6
E00100071,7.1,13.5,74.6,4.8
E00100072,34,32.6,24.3,9
E00100074,45.1,23,18.6,13.3
E00100075,17.2,20.9,51.5,10.4
E00100077,12.8,19.5,61.7,6
E00100079,28.1,33.5,31.1,7.2
E00100082,37.6,18,30.1,14.3
E00100184,37,5.9,41.5,15.6
E00100185,32.2,44.2,18.2,5.4
E00100186,63.2,27.2,0.8,8.8
E00100187,10.8,15.3,71.2,2.7
