geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00090971,6.1,38.6,5.6,46.7,3
E00090972,15.1,39.5,7.1,38.2,0
E00090973,14.2,45.5,6.2,31.9,2.2
E00090974,18.2,37.1,5.1,36.7,2.9
E00090975,12,37.8,6.7,41.6,1.9
E00090976,13.1,38.3,11,35.6,2.1
E00090977,16.9,38.4,10,34.7,0
E00090978,22,41.9,9.3,22,4.8
E00090979,10.7,38.5,9.3,39.3,2.2
E00090980,39.8,29.1,10.7,16.5,3.9
E00090981,24.5,46.2,7.5,19.8,1.9
E00090982,17.8,41.1,6.4,31,3.7
E00090983,20.3,34.2,5.1,36.1,4.4
E00091003,22.5,38.7,5.9,30.2,2.7
E00091004,12,40,6.5,37.8,3.6
E00091005,16.2,36.1,7.1,38.7,1.9
E00091006,13.7,42.1,5.8,37.1,1.4
E00091007,19.1,47.5,5.7,23.8,3.9
E00091008,24.3,43.5,6.9,23.2,2.2
E00091009,11.8,47.7,5.3,33.2,1.9
E00091010,24.4,41.1,6.5,25.6,2.4
E00091018,14.9,46.3,6.9,29.1,2.9
E00091050,29.6,43.1,9.1,13,5.1
E00091063,23.9,43.4,9.2,19.9,3.7
E00134626,30.4,35.3,7,23.1,4.2
E00134627,24.9,45,9.6,18.3,2.2
E00134628,22.1,44.1,7.7,23.9,2.2
E00134629,24.5,47.8,8.6,14,5
E00134630,32.2,43.5,6.5,13.9,3.9
E00134631,21,44.1,10.5,21,3.5
E00135430,18.3,41.4,11.2,26.6,2.5
E00135431,26.5,38.7,7.7,23.7,3.5
E00135432,25,36.8,7.7,26.5,4
E00135433,30.6,42.6,5,18.6,3.1
E00152509,33.2,36.8,6.3,18.9,4.7
E00152510,34.1,41.4,7.3,15,2.3
E00152511,26.4,42.7,8.9,22,0
E00152512,32.6,36.3,7,20.9,3.3
E00152513,32.4,41.3,8,15.1,3.1
E00152514,33.6,45.6,6,10.8,4
E00152515,29.8,46.4,8.3,12.7,2.8
E00152516,24.1,53.1,7.7,11.9,3.1
E00152517,18.1,51.2,7.7,19.4,3.6
E00152518,26.6,46.9,5,17.8,3.7
E00152519,30.3,39.9,5.3,19.4,5.1
E00152520,23.5,43.1,6.3,24.3,2.7
E00152521,40.6,33.9,7.1,12.9,5.4
E00152522,19.2,52.6,6.6,17.7,3.9
E00152523,30.5,37.8,7.3,21.2,3.1
E00152524,26.6,38.5,7.1,23,4.7
E00152525,23.9,46.3,7.4,18.6,3.7
E00152526,25,47.3,6.8,18.6,2.3
E00152527,21.6,43.6,6.9,25.2,2.8
E00152528,17,40.7,7.2,28.4,6.7
E00152529,25.4,44.8,8.3,18.3,3.2
E00152530,30.6,43.4,7.2,14.9,3.8
E00152531,24,49,6.5,17.1,3.4
E00152532,27.9,37.6,7,24.5,3.1
E00152533,34.6,31.4,5.9,21.7,6.5
E00152534,35.5,36.9,6,16.6,5.1
E00152535,24.3,41.9,9.2,21.7,2.9
E00152536,28.3,38.2,8.6,21.4,3.6
E00152537,32.6,42.8,8.8,13,2.8
E00152538,32.6,40,7,14.4,6
E00152539,34.9,34.5,5.1,21.6,3.9
E00152540,31.4,36.3,6.9,19.6,5.9
E00152541,32,38.4,5.8,18.6,5.2
E00152550,26.9,42.6,3.1,25.1,2.2
E00152552,22.6,36.8,9.7,26.4,4.5
E00152556,22.9,42.4,8.5,23.2,3
E00152557,35.4,23.4,7.2,28.2,5.8
E00152558,26.5,45.3,6.8,19.2,2.1
E00152562,31.9,36.1,5.9,21,5
E00152563,36.8,34.4,7.6,18.2,3.1
E00152564,21.6,44.1,4.1,27.3,2.9
E00152568,28.8,32.5,9.6,26.3,2.9
E00152575,26.1,38.6,6.1,22,7.2
E00152576,29.1,46,7.6,13.5,3.8
E00152577,28.6,46.3,3.5,18.2,3.5
E00152579,26.6,44.5,6.9,22,0
E00152580,19,53.5,5.3,20.1,2.1
E00152581,28,44,6.8,18,3.2
E00152582,30.1,39.8,6.5,20.8,2.8
E00152583,26.3,33.5,4.2,30.5,5.5
E00152584,28.6,40.6,8.1,19.7,3
E00152585,20.9,50.3,8.9,17.3,2.6
E00152586,27.8,48.9,6,15.9,1.4
E00152587,36.1,43.8,3.1,14.9,2.1
E00152588,25.9,42.1,4.7,23.7,3.5
E00152589,9.1,39.7,5.8,41.3,4.1
E00152593,24.3,43.2,6.4,23.7,2.4
E00152594,19.4,35.1,4.2,37.9,3.4
E00152595,30.7,40,4.6,20.9,3.8
E00152596,26.7,41.5,8.3,20.9,2.5
E00152597,28.4,44.1,8.4,15.7,3.4
E00152598,31.7,38.1,6.8,15.8,7.5
E00152599,34.9,42.1,6.5,14.6,1.9
E00152600,26.5,37.9,7.1,21.7,6.7
E00152601,30.3,41.2,5.6,19.5,3.4
E00152602,28.4,36.5,6.5,25.5,3.2
E00152603,25.2,47.3,5.3,20.4,1.8
E00152604,27.4,39.8,7.1,19.9,5.8
E00152605,30,40.5,9.1,16.8,3.6
E00152606,37.1,31,5.3,22.4,4.1
E00152607,26.1,39,6,24.2,4.7
E00152608,27.8,46.2,4.9,17.9,3.1
E00152609,35.2,38.6,4.2,18.6,3.4
E00152610,25.9,42.8,3.8,24.5,3.1
E00152611,12.7,41.6,5.6,37.5,2.6
E00152613,20.8,39.9,4.1,32.7,2.5
E00152614,21.1,32.5,1.5,40.7,4.1
E00152615,13.2,37.5,7.7,37.7,3.9
E00152616,25.8,36.7,11.3,24.2,2
E00152617,21.9,43.8,3.9,27.8,2.6
E00152618,29.7,37.6,6.9,23.4,2.3
E00152619,28.1,37.1,8.2,23.6,3
E00152620,43.9,31.6,5.8,16.3,2.4
E00152621,21,51.7,6.3,18.5,2.4
E00152623,26,39.6,8.9,23,2.6
E00152624,24.7,40.5,6.5,22.3,6.1
E00152625,27.7,33.3,7.3,25.5,6.2
E00152626,31.3,43.3,2.9,18.8,3.8
E00152627,34.8,39.1,5.4,16.7,4
E00152628,26.7,41.8,8.4,18.7,4.4
E00152629,18.6,30.2,10.3,36.8,4.1
E00152631,19,46,12.8,19.9,2.2
E00152632,21.3,42.5,6.6,26.1,3.5
E00152634,13.5,51.6,5.2,25.5,4.2
E00152635,29.9,39.1,10.2,17.3,3.6
E00153459,14.5,43.2,9,29,4.3
E00153625,16.7,39.9,3.8,37.4,2.3
E00153626,17.3,33.1,6,40.6,3
E00153627,14.9,36.6,3.7,44.7,0
E00153629,12.8,40.5,8.8,37.4,0.4
E00153632,16.9,39.8,3,34.9,5.4
E00165733,22.1,52.2,5.8,18.7,1.2
E00165735,27.6,36.4,7.4,24.9,3.7
E00165736,22.1,37.3,4,29.7,6.9
E00165738,26.4,36.6,7.2,23.8,6
E00173918,18.4,45.7,4.5,29.2,2.2
E00173920,28.4,37.8,4,25.8,4
E00173921,32.2,36.8,2.5,25.1,3.3
E00173930,16.1,41.4,3.9,33.6,5
E00173931,21.8,36.3,5,33.6,3.4
E00173932,15.3,39.8,3.8,39.5,1.5
E00173933,27.5,41.6,8.2,18,4.7
E00173934,15,41,3.8,33.8,6.4
E00173935,15,40.9,5.2,34.9,4
E00183316,32.7,33.9,6.7,24.2,2.4
E00183317,17.8,48.1,4.8,25,4.3
E00183318,9.6,40.4,1.1,45.5,3.4
E00183321,27.1,39.5,5.7,23.8,3.8
E00183322,17.1,37.3,10.8,28.5,6.3
E00183324,9.7,43.7,4.1,39.5,2.9
E00183326,25.4,39.5,3.8,28.6,2.7
E00183327,46.8,27.7,6.4,17.9,1.2
E00183330,31.3,15.7,7.2,36.1,9.6
E00183333,41.5,23.9,5.7,22.7,6.3
E00183336,45.9,10.5,1.3,31.4,10.9
E00183340,11.4,39.8,4.4,42,2.5
E00183341,34.5,12.6,4.6,43.7,4.6
E00183342,33.7,20.2,2,38.7,5.4
E00183346,28.4,35.6,3.8,27.7,4.5
E00183353,18.5,8.7,4.3,62,6.5
E00183355,59.4,17.9,4.9,10.3,7.6
E00183356,33.3,18.1,3.8,38.1,6.7
E00183357,28.7,19.5,2.3,42.5,6.9
E00183363,30.5,34.7,8.8,22.5,3.4
E00183364,7.6,49.5,3.8,34.3,4.8
E00183366,9.8,46.3,1.2,41.5,1.2
E00183367,9.1,48.4,8.2,32.9,1.4
E00183369,18.2,37.4,5.6,33.3,5.6
E00183371,11.2,38.4,6.2,42.3,2
E00183375,29.8,41.2,2.2,22.8,4.1
E00183381,24.6,39.7,2,32.2,1.5
E00183383,21.9,34,6.8,34,3.4
E00183387,7.1,57.9,5.1,25.9,4.1
E00183388,11,45.7,2.4,37.8,3.1
E00183389,23.8,33.6,4.2,33.9,4.5
E00183391,11.9,43.6,5,37.6,2
E00183394,22.4,36.7,7.1,28.6,5.1
E00183401,60.8,10.2,6.6,12.8,9.6
E00183403,22.8,38.3,6.8,29.6,2.5
E00183404,20.4,42.2,8.2,25.2,4.1
E00183405,40.7,8.7,2.2,40.2,8.3
E00183412,16,42.4,7.1,32,2.4
E00183420,21,41.9,5.7,31.4,0
E00183421,27.9,35.3,5.5,27.4,4
E00187843,22.4,43.8,7.5,24.4,2
