geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00090971,91.4,6.4,2.1
E00090972,88.2,7.6,4.2
E00090973,88.9,8.8,2.3
E00090974,86.8,9.2,4
E00090975,86,12.9,1.1
E00090976,87.1,10.2,2.7
E00090977,89.8,9.9,0.4
E00090978,82.3,14.8,2.8
E00090979,87,10.4,2.6
E00090980,57.8,26.7,15.5
E00090981,80.4,14.3,5.3
E00090982,85.3,12.8,1.9
E00090983,80.4,13,6.5
E00091003,79.7,15.5,4.8
E00091004,87.5,9.2,3.3
E00091005,84.2,11.3,4.5
E00091006,87.1,10.5,2.5
E00091007,81.3,14.6,4.1
E00091008,82.5,15,2.5
E00091009,84.5,11,4.5
E00091010,83.2,13.8,3.1
E00091018,78.5,13.7,7.8
E00091050,74.7,17.6,7.7
E00091063,78.9,13.6,7.5
E00134626,78.9,15.2,5.9
E00134627,72.6,17.9,9.5
E00134628,79.1,14.6,6.3
E00134629,75.3,17.8,6.9
E00134630,74.3,16.3,9.4
E00134631,77.6,16.4,6
E00135430,81.6,15.3,3.1
E00135431,81.7,14.6,3.7
E00135432,82.9,13.2,3.9
E00135433,77.5,15.2,7.3
E00152509,72,19.3,8.7
E00152510,81.4,15.7,2.9
E00152511,76.7,17.1,6.3
E00152512,70.3,21.3,8.4
E00152513,77.8,14.4,7.8
E00152514,71.9,19.7,8.4
E00152515,72.9,18.6,8.5
E00152516,77.7,13.6,8.7
E00152517,81.9,11.1,7
E00152518,82.8,14.1,3.1
E00152519,81.8,12.7,5.4
E00152520,86.6,9.1,4.3
E00152521,66.4,23,10.6
E00152522,79.7,12.9,7.4
E00152523,76.2,16.1,7.6
E00152524,78.8,15.7,5.5
E00152525,74.6,18,7.5
E00152526,79,16.7,4.3
E00152527,80.4,15.3,4.3
E00152528,78.5,15.9,5.6
E00152529,73.3,16.5,10.2
E00152530,78.2,17.2,4.6
E00152531,83.9,13.6,2.4
E00152532,73.4,17.8,8.9
E00152533,75.6,14.5,9.9
E00152534,64.5,22,13.5
E00152535,80.2,14.2,5.6
E00152536,74.7,17.4,7.9
E00152537,64.5,23.3,12.2
E00152538,74.8,18.9,6.3
E00152539,76,12.9,11.1
E00152540,78.4,13.8,7.8
E00152541,74.6,16.1,9.3
E00152550,94.6,5.4,0
E00152552,72.9,20.1,7
E00152556,87.9,8.6,3.5
E00152557,95.1,4.1,0.7
E00152558,85.7,11.1,3.2
E00152562,77,16.9,6.1
E00152563,81.2,13.2,5.6
E00152564,87.8,9.6,2.6
E00152568,78.8,14.5,6.7
E00152575,74.6,20.5,5
E00152576,71.5,20.5,8.1
E00152577,75.4,17.4,7.2
E00152579,80.3,13.6,6.1
E00152580,79.7,14.4,5.9
E00152581,84.2,11.3,4.5
E00152582,83,12.8,4.3
E00152583,88.3,7.8,3.9
E00152584,70.1,24.1,5.8
E00152585,73.6,14.5,11.9
E00152586,79.8,15.3,4.8
E00152587,71.4,17.9,10.7
E00152588,82,13.6,4.4
E00152589,83.7,12.1,4.3
E00152593,82.1,14.5,3.3
E00152594,85.7,12.4,1.9
E00152595,84.6,11.5,3.9
