geography_code,sex-001,sex-002
E00090971,50.4,49.6
E00090972,50.7,49.3
E00090973,49.1,50.9
E00090974,49.3,50.7
E00090975,47.9,52.1
E00090976,51.4,48.6
E00090977,50.2,49.8
E00090978,46.6,53.4
E00090979,50.7,49.3
E00090980,55.4,44.6
E00090981,47.7,52.3
E00090982,50.8,49.2
E00090983,54.1,45.9
E00091003,51.1,48.9
E00091004,49.1,50.9
E00091005,51.8,48.2
E00091006,50.2,49.8
E00091007,49.9,50.1
E00091008,48.6,51.4
E00091009,54,46
E00091010,47.7,52.3
E00091018,45.1,54.9
E00091050,49.4,50.6
E00091063,48.8,51.2
E00134626,48.5,51.5
E00134627,50,50
E00134628,49.6,50.4
E00134629,49.8,50.2
E00134630,51.6,48.4
E00134631,50.3,49.7
E00135430,48.8,51.3
E00135431,47.5,52.5
E00135432,51.4,48.6
E00135433,50.5,49.5
E00152509,47.9,52.1
E00152510,53.3,46.7
E00152511,46.9,53.1
E00152512,45.2,54.8
E00152513,45.9,54.1
E00152514,50.7,49.3
E00152515,56.2,43.8
E00152516,52.5,47.5
E00152517,50.4,49.6
E00152518,52,48
E00152519,48.6,51.4
E00152520,51.1,48.9
E00152521,52.3,47.7
E00152522,49.8,50.2
E00152523,50.3,49.7
E00152524,50.1,49.9
E00152525,46.3,53.7
E00152526,56.6,43.4
E00152527,49.4,50.6
E00152528,52.1,47.9
E00152529,48.9,51.1
E00152530,49,51
E00152531,48.5,51.5
E00152532,50.6,49.4
E00152533,50,50
E00152534,53,47
E00152535,43.5,56.5
E00152536,48.2,51.8
E00152537,51.8,48.2
E00152538,48.6,51.4
E00152539,50.8,49.2
E00152540,51.3,48.7
E00152541,46.2,53.8
E00152550,46,54
E00152552,46.6,53.4
E00152556,47.5,52.5
E00152557,49.6,50.4
E00152558,49.6,50.4
E00152562,49.3,50.7
E00152563,51.5,48.5
E00152564,49.6,50.4
E00152568,53.9,46.1
E00152575,49.7,50.3
E00152576,50.3,49.7
E00152577,54.1,45.9
E00152579,51,49
E00152580,55,45
E00152581,51.3,48.7
E00152582,49.8,50.2
E00152583,48.4,51.6
E00152584,50.4,49.6
E00152585,47.3,52.7
E00152586,51.9,48.1
E00152587,58.6,41.4
E00152588,51.3,48.7
E00152589,46.8,53.2
E00152593,51.7,48.3
E00152594,48.8,51.2
E00152595,49.8,50.2
E00152596,53.7,46.3
E00152597,49.7,50.3
E00152598,49.1,50.9
E00152599,54,46
E00152600,51.7,48.3
E00152601,48.9,51.1
E00152602,48.5,51.5
E00152603,52,48
E00152604,51.3,48.7
E00152605,49,51
E00152606,47.3,52.7
E00152607,46.3,53.7
E00152608,50.4,49.6
E00152609,48.4,51.6
E00152610,50.3,49.7
E00152611,53.9,46.1
E00152613,51,49
E00152614,50.4,49.6
E00152615,49.9,50.1
E00152616,50.2,49.8
E00152617,47.4,52.6
E00152618,49.9,50.1
E00152619,50.6,49.4
E00152620,49.1,50.9
E00152621,48.2,51.8
E00152623,51.5,48.5
E00152624,48.3,51.7
E00152625,45.3,54.7
E00152626,52.6,47.4
E00152627,50.6,49.4
E00152628,51.9,48.1
E00152629,47.1,52.9
E00152631,51.1,48.9
E00152632,51,49
E00152634,50.4,49.6
E00152635,49.3,50.7
E00153459,38.7,61.3
E00153625,52.1,47.9
E00153626,48.4,51.6
E00153627,52.6,47.4
E00153629,52.5,47.5
E00153632,48.4,51.6
E00165733,49.5,50.5
E00165735,51,49
E00165736,49.3,50.7
E00165738,46,54
E00173918,51.4,48.6
E00173920,45.8,54.2
E00173921,56.1,43.9
E00173930,48.2,51.8
E00173931,48,52
E00173932,49.6,50.4
E00173933,46.1,53.9
E00173934,50.3,49.7
E00173935,51.5,48.5
E00183316,53.5,46.5
E00183317,49.6,50.4
E00183318,49.3,50.7
E00183321,47,53
E00183322,46,54
E00183324,50.7,49.3
E00183326,46.4,53.6
E00183327,35.3,64.7
E00183330,48.3,51.7
E00183333,30.5,69.5
E00183336,51.6,48.4
E00183340,50.7,49.3
E00183341,46.7,53.3
E00183342,49.1,50.9
E00183346,50.3,49.7
E00183353,46.3,53.7
E00183355,27.5,72.5
E00183356,48.7,51.3
E00183357,51.6,48.4
E00183363,50.6,49.4
E00183364,52.5,47.5
E00183366,55.4,44.6
E00183367,55.4,44.6
E00183369,55,45
E00183371,56.8,43.2
E00183375,48.5,51.5
E00183381,54.5,45.5
E00183383,45.2,54.8
E00183387,52.8,47.2
E00183388,47.8,52.2
E00183389,47.8,52.2
E00183391,50.6,49.4
E00183394,49.6,50.4
E00183401,25.8,74.2
E00183403,50.3,49.7
E00183404,53.5,46.5
E00183405,49,51
E00183412,47.7,52.3
E00183420,34.3,65.7
E00183421,36.7,63.3
E00187843,50.2,49.8
