geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00090971,0.4,0,0.9,96.6,2.1
E00090972,4.5,0.3,5.6,89.6,0
E00090973,0,0,2.3,96.5,1.2
E00090974,1.2,0,1.7,97.1,0
E00090975,3.8,1.5,2.7,92,0
E00090976,0.5,0.5,2.2,96.8,0
E00090977,2.9,0,1.8,94.2,1.1
E00090978,0,0.4,2.1,97.2,0.4
E00090979,3.2,0.6,1.2,93.1,2
E00090980,1.3,0,2.2,96.6,0
E00090981,0.7,0.4,2.6,95.9,0.4
E00090982,1.6,0,1.9,94.9,1.6
E00090983,2.2,0.6,6.1,91.2,0
E00091003,0,0,0,100,0
E00091004,1.8,0,3,95.2,0
E00091005,0,0.3,1.2,97.6,0.9
E00091006,2.8,0,0.3,96,0.9
E00091007,0.3,0,3.9,95.6,0.3
E00091008,0.9,0,1.3,95.9,1.9
E00091009,1.2,0,3.3,95.3,0.3
E00091010,1.5,0,2.6,95.4,0.5
E00091018,1,0,0,99,0
E00091050,0,0.3,1.3,97.1,1.3
E00091063,2.1,0,2.4,95.5,0
E00134626,0.6,1.7,4.5,91.8,1.4
E00134627,0.8,0.4,2.8,95.7,0.4
E00134628,1.2,3.3,1.2,93.5,0.9
E00134629,0.3,0.3,0,98.1,1.3
E00134630,0,0.3,3.5,94.8,1.4
E00134631,0,0,2.4,97.3,0.3
E00135430,0.3,0.3,5.3,93.1,0.9
E00135431,0,2.5,2.8,93.2,1.5
E00135432,0.9,0.3,2.4,94.9,1.5
E00135433,1.9,0.9,3.7,93.5,0
E00152509,0,0,1.4,97.7,0.9
E00152510,0.4,1.8,1.8,96,0
E00152511,2.8,1.7,1.4,93,1
E00152512,3.2,3.6,4.8,88,0.4
E00152513,0.4,0.4,0.8,96.1,2.3
E00152514,0,1.1,0.4,98.2,0.4
E00152515,1.5,0.5,1.5,95.5,1
