geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00090971,91.1,6.7,2.2,0
E00090972,94.1,4,1.5,0.4
E00090973,91.7,3.2,2.4,2.7
E00090974,89.4,5.2,2.7,2.7
E00090975,94.8,3.2,1.6,0.4
E00090976,91.9,4.4,1.6,2.1
E00090977,91.7,6.8,1.1,0.4
E00090978,89.9,6,1.1,3
E00090979,89.6,6.3,0.9,3.3
E00090980,82.9,5,5.4,6.8
E00090981,92.4,4.8,1.2,1.6
E00090982,93.9,3.2,1.5,1.5
E00090983,90.2,2.9,4.6,2.3
E00091003,88.5,5.8,1.5,4.2
E00091004,92.2,5,0.9,1.9
E00091005,90.7,4.5,1,3.8
E00091006,91.4,6.4,0.3,1.9
E00091007,91,4.9,2,2
E00091008,93.8,3.6,1.6,1
E00091009,89,6.8,1.3,2.9
E00091010,87.7,5.9,4.8,1.6
E00091018,89.2,6.7,2.1,2.1
E00091050,92.2,4.4,1,2.4
E00091063,93.6,4.8,0.3,1.3
E00134626,90,3.3,2.1,4.5
E00134627,88,4,2.4,5.6
E00134628,92.2,4.6,1,2.3
E00134629,89.6,2.6,3.2,4.5
E00134630,89.7,2.9,3.7,3.7
E00134631,89.1,5.9,2.2,2.8
E00135430,92.4,5.4,0.3,1.9
E00135431,92.3,3.5,1.9,2.2
E00135432,88.6,4.4,1.6,5.4
E00135433,90,4.5,1.6,3.9
E00152509,89.8,5.4,0.5,4.4
E00152510,88.8,6.2,2.7,2.3
E00152511,93.4,1.1,1.1,4.4
E00152512,94.5,2.1,1.7,1.7
E00152513,88,3.6,1.6,6.8
E00152514,87,3.7,3.7,5.6
E00152515,87.8,7.7,0.5,4.1
E00152516,87.3,4.5,3.1,5.1
E00152517,90.1,3.5,2.6,3.8
E00152518,93.9,2.7,1,2.4
E00152519,88.1,6.2,3,2.7
E00152520,94.1,2.3,1,2.6
E00152521,86.1,6.1,2.2,5.7
E00152522,93.9,2.8,1.8,1.5
E00152523,92.3,1.9,2.6,3.2
E00152524,91.4,3.6,1.7,3.3
E00152525,93.8,1.4,1.9,2.9
E00152526,91.6,3.3,2.9,2.1
E00152527,90.7,3.6,2.4,3.2
E00152528,91,3.3,1.9,3.8
E00152529,87.6,5.9,2.6,3.9
E00152530,90.5,6.7,0.8,2
E00152531,93.3,3.5,1.6,1.6
E00152532,91.1,4,0.8,4
E00152533,94.4,2.1,1.3,2.1
E00152534,84.7,3.4,3,8.9
E00152535,90.3,5.7,1.3,2.8
E00152536,90.6,2.1,2.6,4.7
E00152537,91.2,4.6,1.7,2.5
E00152538,89.9,3.4,1.7,5
E00152539,89.5,3.3,2.6,4.6
E00152540,90.5,3.9,3.5,2.2
E00152541,91.4,3.8,0.5,4.3
E00152550,98.5,1.1,0.4,0
E00152552,89.4,6.5,1.4,2.8
E00152556,86.6,10.1,1.3,2
E00152557,98,1.1,0.3,0.6
E00152558,92.1,4.1,3,0.7
E00152562,89.3,3.6,0.7,6.4
E00152563,92,3.9,1.2,3
E00152564,91.2,3.4,1.4,4
E00152568,92.7,4.2,1.5,1.5
E00152575,86.3,7.4,1.8,4.6
E00152576,89.9,3.8,1.4,4.9
E00152577,93.5,1.7,2,2.7
E00152579,91.6,2.9,1.5,4
E00152580,91.8,3.2,2,2.9
E00152581,90.5,4,2.2,3.4
E00152582,90.3,6.6,0,3.1
E00152583,93.8,5.1,0,1.1
E00152584,86.9,8.2,1.1,3.7
E00152585,90.2,3.7,2.8,3.3
E00152586,91.3,2.2,2.6,3.9
E00152587,89.5,2.4,1,7.1
E00152588,91.7,3.9,1.4,3
E00152589,88.8,6.7,0.7,3.7
E00152593,93.3,3.2,1.1,2.4
E00152594,91.5,6,1,1.5
E00152595,90.1,4.4,1.5,4
E00152596,90.6,4.2,2.3,2.9
E00152597,88.3,5.8,1.4,4.5
E00152598,86.2,6.5,1.9,5.4
E00152599,91.6,3.7,1.3,3.4
E00152600,85.9,7.8,2.2,4.1
E00152601,86,9,1.7,3.3
E00152602,93.6,2.9,1.4,2
E00152603,91.5,3.8,2.7,1.9
E00152604,91.8,5.1,1.6,1.6
E00152605,92.9,2.5,0.4,4.2
E00152606,91.4,4.3,1.1,3.2
E00152607,95.3,1.3,0.8,2.6
E00152608,91.3,5,0,3.8
E00152609,88.1,4.9,3,4.1
E00152610,89.8,4.9,1.8,3.4
E00152611,89.4,9.6,1,0
E00152613,91,5.5,1.7,1.7
E00152614,90.6,7.5,0.9,0.9
E00152615,94.9,2.2,0.7,2.2
E00152616,90.8,2.5,2.1,4.6
E00152617,89.4,7.6,0.8,2.2
E00152618,92.1,2.9,1.8,3.2
E00152619,91.9,2.9,1,4.2
E00152620,92.9,2.6,0.6,3.9
E00152621,90.7,3.1,4,2.2
E00152623,90.9,5.5,0.8,2.8
E00152624,92,3.5,0.7,3.8
E00152625,89.7,4.1,2.3,3.8
E00152626,89.8,4.6,0.7,4.9
E00152627,90.7,4.8,1.9,2.6
E00152628,86.9,7.3,1.9,3.8
E00152629,92.2,3.7,1.1,3
E00152631,91.3,5.5,0.4,2.8
E00152632,95.4,2.4,1.1,1.1
E00152634,95.9,2.3,0.5,1.4
E00152635,92.2,3.2,0.9,3.7
E00153459,95.2,2.1,0.8,1.9
E00153625,89.6,5.5,2.4,2.6
E00153626,87,8.9,0,4.1
E00153627,87.8,7.2,1.7,3.3
E00153629,94.5,3.5,0.4,1.6
E00153632,88.2,7,1.1,3.7
E00165733,92.8,4.2,1,2
E00165735,92.1,3.5,0.3,4.1
E00165736,95.5,2.7,0.4,1.4
E00165738,95.2,2.6,0.4,1.9
E00173918,94.1,2.3,1.1,2.5
E00173920,94.1,2.2,1.1,2.6
E00173921,88.3,6.6,0.7,4.4
E00173930,93.1,3.7,0.6,2.6
E00173931,94.6,2.1,1.2,2.1
E00173932,91.3,5.4,1.5,1.8
E00173933,92.4,4.8,1.4,1.4
E00173934,93.5,4.2,2.3,0
E00173935,94.8,3.1,1.5,0.6
E00183316,84.8,6,2.2,7.1
E00183317,88.3,7.8,2.6,1.3
E00183318,93.3,2.9,1.4,2.4
E00183321,97.1,1.2,0.4,1.2
E00183322,94.5,2.2,2.2,1.1
E00183324,97.8,1.9,0.2,0
E00183326,98.6,1.4,0,0
E00183327,96.9,2.1,0.5,0.5
E00183330,100,0,0,0
E00183333,96.8,0.5,1.1,1.6
E00183336,99.7,0,0,0.3
E00183340,93.2,4,1.3,1.5
E00183341,97.6,0.8,0,1.6
E00183342,96,1,1.5,1.5
E00183346,91.9,4.6,1.4,2
E00183353,100,0,0,0
E00183355,97.1,1.8,0.5,0.7
E00183356,98.8,0,0.6,0.6
E00183357,96.6,3.4,0,0
E00183363,89.5,4.6,1,4.9
E00183364,95.2,0.8,1.6,2.4
E00183366,93.4,3.3,1.1,2.2
E00183367,96.7,2.2,0.4,0.7
E00183369,96,0.9,1.3,1.8
E00183371,94.4,3.9,0.2,1.4
E00183375,97.9,0.5,0.7,0.9
E00183381,92.3,3.1,0,4.6
E00183383,93.5,5.2,0,1.3
E00183387,91.7,3.8,1.3,3.3
E00183388,97.9,0.7,0.7,0.7
E00183389,95.7,1.5,0.6,2.3
E00183391,96.2,2.3,0.8,0.8
E00183394,98.2,1.8,0,0
E00183401,99.4,0.4,0.2,0
E00183403,93.3,3.4,0.6,2.8
E00183404,88.2,6.6,2,3.3
E00183405,99.6,0.1,0.1,0.1
E00183412,94.3,4.4,0.5,0.7
E00183420,91.8,3.7,1.5,3
E00183421,94.8,2.2,1.5,1.5
E00187843,92.1,4.4,2.2,1.3
