geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00041369,51.1,5,44
E00041390,38.1,6.6,55.3
E00041577,57,4.5,38.5
E00041580,42.1,4.7,53.2
E00041591,61.7,2.6,35.7
E00041597,64.9,5.4,29.7
E00041598,70.1,2.3,27.6
E00041633,55.4,6,38.6
E00041634,34.2,2.6,63.2
E00041635,43.3,2.3,54.4
E00041636,55.5,6.6,37.9
E00041637,44,8,48
E00041638,45,4.3,50.7
E00041639,62,4.2,33.9
E00041640,57.9,4.3,37.7
E00041641,43.1,4,53
E00041642,50.2,2.4,47.3
E00041643,42.3,4.7,53
E00041644,49,6.4,44.6
E00041645,48.3,6.1,45.6
E00041646,40.5,6.7,52.8
E00041647,46.2,9.2,44.6
E00041648,39.8,6.9,53.2
E00041649,48.5,8.1,43.4
E00041650,25,5.8,69.2
E00041651,45,5.6,49.4
E00041652,48.4,10.8,40.8
E00041653,48.1,4.4,47.5
E00041654,37.8,0.7,61.5
E00041657,50,6.3,43.8
E00041658,40.8,5.2,53.9
E00041659,51.4,4.3,44.3
E00041660,50,3.2,46.8
E00041663,44.1,3.9,52
E00041665,76.7,2.6,20.7
E00041666,48.6,6.3,45.1
E00041667,27,9.8,63.2
E00041668,46.9,3.1,50
E00041672,47.7,6.9,45.4
E00041675,51.2,3.7,45.1
E00041676,52.6,3.6,43.8
E00041679,53.6,3.1,43.3
E00041680,53.7,6.9,39.4
E00041682,56.8,4.3,38.9
E00041717,40.5,3.8,55.7
E00041718,52.5,5.1,42.4
E00041719,38.4,4,57.6
E00041720,42.4,2.7,54.9
E00041721,53.8,6.7,39.5
E00041722,54.6,3.2,42.2
E00041723,41.8,12.9,45.3
E00041724,49.8,7.6,42.7
E00041725,48.1,1.6,50.3
E00041726,61.7,2,36.3
E00041727,44.9,4.2,50.8
E00041728,52,0.5,47.5
E00041729,36.7,2.1,61.2
E00041730,46.8,5.5,47.7
E00041731,65.3,3.4,31.3
E00041732,32.4,2.9,64.7
E00041733,66.8,2.7,30.4
E00041734,59.6,1.6,38.9
E00041735,49.8,4.6,45.6
E00041736,48.2,0,51.8
E00041737,57.4,4,38.6
E00041738,54.2,2.5,43.3
E00041739,57.7,3,39.3
E00041740,55.7,3,41.3
E00041741,45.6,5.5,48.9
E00041742,52.7,5.9,41.4
E00041743,53.4,5.8,40.9
E00041744,41,4.9,54.1
E00041745,41.4,5.2,53.4
E00041746,50,1.8,48.2
E00041747,57.6,3.8,38.5
E00041748,54.8,2.6,42.6
E00041749,38.1,3.8,58.1
E00041784,51.9,5,43.2
E00041785,50,2.2,47.8
E00041786,60.6,2.7,36.7
E00041787,58.6,2.8,38.6
E00041788,56.7,4.2,39.1
E00041789,55,2.2,42.8
E00041790,50.2,2.8,47
E00041791,46.3,3.7,50
E00041792,52.6,3.8,43.7
E00041793,57.2,3.6,39.2
E00041794,46.5,2.9,50.6
E00041795,59.8,3.5,36.6
E00041796,56.7,2,41.3
E00041797,54,2.8,43.3
E00041798,56.7,1.4,41.9
E00041799,53.1,6.2,40.7
E00041800,57.9,2.7,39.4
E00041801,70,2.5,27.4
E00041802,36.3,2.2,61.5
E00041803,58.9,4,37.1
E00041804,53,4.5,42.6
E00041805,43.8,2.6,53.6
E00041806,73.3,5.1,21.5
E00041807,53.5,3,43.5
E00041809,58.8,4.5,36.7
E00041810,58.3,3.1,38.6
E00041811,49.5,3.7,46.8
E00041812,59.3,3.3,37.4
E00042008,74.5,1.2,24.3
E00042009,53.3,4.1,42.6
E00042010,38,2.5,59.4
E00042011,54.4,2.2,43.4
E00042012,49.8,5.9,44.3
E00042013,56.6,3.8,39.6
E00042014,38.6,6.8,54.6
E00042015,45.7,4.3,50
E00042016,48.9,3.4,47.7
E00042017,47.7,2.9,49.4
E00042018,53.7,4,42.3
E00042019,23.5,1.3,75.2
E00042020,64.2,3.5,32.4
E00042021,62.4,4.2,33.3
E00042022,43.7,3.2,53.2
E00042023,49.6,2.3,48
E00042024,42.3,0,57.7
E00042025,41,2.2,56.7
E00042026,62.9,0,37.1
E00042027,41.7,3.4,54.9
E00042028,62.6,0.5,37
E00042029,46.6,4,49.4
E00042030,37.5,4.8,57.7
E00042031,50.4,3.8,45.8
E00042032,46.2,1.1,52.7
E00042033,53.7,1.3,45
E00042034,61.3,3.6,35.1
E00042035,58.4,1.4,40.2
E00042036,50.5,3.7,45.9
E00042037,51,0,49
E00042038,57.1,2.6,40.3
E00042039,52,7,41
E00042040,48.8,9.3,42
E00042041,55.9,3.5,40.6
E00042107,42.4,7.8,49.8
E00042108,35.5,7.5,57
E00042109,45.1,6.6,48.2
E00042110,53.2,11.9,34.9
E00042113,43,8.1,48.9
E00042115,47.3,7,45.7
E00042116,59.3,5.3,35.4
E00042117,76.6,4.5,18.9
E00042118,30.8,8.1,61.1
E00042120,50.5,5.4,44.1
E00042121,60.8,4.7,34.5
E00042122,58.4,6.5,35.1
E00042123,68.3,2.7,29
E00042124,77.5,6.3,16.2
E00042130,42.4,7.4,50.2
E00042131,34.6,22,43.5
E00042132,59.9,5.5,34.6
E00042133,34.5,10.2,55.3
E00042135,36.8,3.9,59.3
E00042137,47.6,7.9,44.5
E00042138,42.2,5.7,52.1
E00042139,33.3,6.5,60.1
E00042547,51.1,4.9,44
E00042548,61.8,3.4,34.8
E00042549,50.2,5.4,44.4
E00042550,45.5,6.6,48
E00042551,47.7,6.9,45.4
E00042552,37,2.6,60.4
E00042553,41.7,4.3,54
E00042554,55.8,5.6,38.7
E00042555,39.5,5.4,55
E00042561,42.5,3.1,54.4
E00042563,40.4,6.7,52.9
E00042565,42.3,8.2,49.5
E00042566,48.6,7.8,43.5
E00042567,43.9,7.1,49.1
E00042568,46.2,6.6,47.3
E00042569,40.1,4,55.9
E00042570,43.5,2.8,53.6
E00042571,41.7,3.3,55
E00042572,52.4,5.3,42.3
E00042573,50.3,6.1,43.6
E00042574,47,6,47
E00042575,44.8,5.2,50
E00042740,46.9,9.9,43.1
E00042741,48.1,5.8,46.1
E00042743,33.5,3.9,62.7
E00042745,39.2,6,54.8
E00042746,52.5,3.5,44
E00042747,63.1,6,30.9
E00042748,51.8,3.1,45.1
E00042752,24.3,5.1,70.6
E00042753,14,17.5,68.5
E00042754,46.6,6.7,46.6
E00042756,49.6,4.6,45.8
E00042757,45.5,3.5,51
E00042758,51.7,3.8,44.4
E00042759,25.7,3,71.3
E00042761,43.8,3.9,52.4
E00042762,39.3,5.8,54.9
E00042763,44.8,1.9,53.3
E00042764,48.2,7.3,44.5
E00042766,33.3,4.4,62.3
E00042767,59.8,4.4,35.9
E00042771,59.8,4.8,35.4
E00042777,59.1,2.1,38.8
E00042778,61.6,2.5,35.9
E00042779,51.7,5.7,42.6
E00042801,59.6,2.4,38
E00043806,54.3,4.3,41.5
E00043810,39.9,0,60.1
E00043811,46,3.1,50.9
E00043852,55.1,3.5,41.3
E00043855,61.9,5,33.1
E00043856,57.1,6.6,36.4
E00043857,50.8,4.9,44.3
E00043859,49.8,9.7,40.6
E00043862,62.8,3.6,33.6
E00043864,43.1,0,56.9
E00043866,57.8,5.9,36.3
E00043877,69.1,1.5,29.4
E00043878,52.3,4.1,43.6
E00043879,58.1,6.2,35.7
E00043880,46.7,4.1,49.2
E00043881,45.9,6.7,47.4
E00043882,68.9,1.7,29.4
E00043883,65.3,2,32.7
E00043884,61.5,0.4,38.1
E00043886,39.2,3.1,57.7
E00043888,48.7,2.9,48.3
E00043889,47.2,5,47.7
E00043890,45.5,0.4,54.1
E00043891,53,5.5,41.5
E00043892,46.7,2.2,51.1
E00043893,49.8,3.5,46.7
E00043894,59.3,4.4,36.3
E00043895,54.5,4.3,41.1
E00043896,46,0,54
E00043897,46.1,3.4,50.5
E00043898,48.3,4.1,47.5
E00043899,48.7,3.6,47.7
E00043900,48.9,2.7,48.4
E00043930,40.2,6.3,53.6
E00043936,55.4,9.4,35.1
E00043937,50,3.8,46.2
E00043938,53.5,4.1,42.4
E00043939,52.3,7.2,40.5
E00043940,64,3.9,32
E00043941,49.5,6.6,43.9
E00043942,57.9,7.1,35
E00043943,62.5,1.9,35.7
E00043946,40,2.2,57.8
E00043947,44.2,3.8,52.1
E00043949,52.9,3.7,43.4
E00043950,42.4,2.4,55.1
E00043951,54,2.7,43.4
E00043952,48,4.9,47.1
E00043953,47,6,47
E00043954,41,0.4,58.6
E00043955,60.5,3.1,36.3
E00043958,60.2,3.4,36.4
E00043969,42.7,4.6,52.8
E00043974,46.9,7.3,45.8
E00043975,47.8,3.4,48.8
E00043977,49.4,3.9,46.8
E00043978,36.2,4.1,59.7
E00166169,46.3,6.1,47.6
E00166214,71.5,6,22.5
E00170020,47,3.3,49.7
E00170021,62.8,0,37.2
E00170023,57.6,1.1,41.3
E00170024,76,2.1,21.9
E00170030,81.9,2.1,16
E00170187,75.4,3.2,21.5
E00170188,81.8,2.7,15.5
E00175562,40.3,7.2,52.4
E00175582,45.5,6.8,47.7
E00182862,15.6,4.7,79.7
E00182863,61.6,4,34.4
E00182877,88.5,1.8,9.7
E00182886,52,1.8,46.2
E00182887,57.3,3.1,39.7
E00182889,88.3,0.3,11.3
E00182893,50.4,4.5,45.1
E00182895,84.2,3.8,12.1
E00182896,62.9,2.8,34.3
E00182898,84.3,2.8,12.9
E00182907,82.8,5.2,12.1
E00182913,50.2,4.4,45.3
E00182914,91,1.4,7.6
E00182916,89.8,4.2,6
E00189920,38.4,8.7,52.9
E00189927,44.6,7.3,48.1
E00189928,28.6,11.1,60.3
E00189929,43.4,7.4,49.2
E00189951,41.7,8,50.3
