geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00041369,89.4,10.6,0
E00041390,40.3,59.7,0
E00041577,68.7,30.6,0.7
E00041580,81.7,17.4,0.9
E00041591,92.1,7.9,0
E00041597,81.5,18.5,0
E00041598,62.3,37.7,0
E00041633,100,0,0
E00041634,31.9,68.1,0
E00041635,100,0,0
E00041636,50,49,1
E00041637,36.5,63.5,0
E00041638,97.5,2.5,0
E00041639,43.1,56.9,0
E00041640,95.4,4.6,0
E00041641,87.5,12.5,0
E00041642,98.6,1.4,0
E00041643,97.3,2.7,0
E00041644,99.1,0.9,0
E00041645,73.9,26.1,0
E00041646,94.9,5.1,0
E00041647,98.7,1.3,0
E00041648,99.2,0.8,0
E00041649,70.6,29.4,0
E00041650,53.7,46.3,0
E00041651,93.8,6.2,0
E00041652,98.5,1.5,0
E00041653,32.1,67.9,0
E00041654,33.7,66.3,0
E00041657,50.4,49.6,0
E00041658,68,32,0
E00041659,99,1,0
E00041660,64.6,35.4,0
E00041663,54.3,45.7,0
E00041665,100,0,0
E00041666,88.7,11.3,0
E00041667,0,100,0
E00041668,88.1,11.9,0
E00041672,97.7,2.3,0
E00041675,92,8,0
E00041676,81.3,18.7,0
E00041679,97.5,2.5,0
E00041680,93.6,6.4,0
E00041682,85.6,14.4,0
E00041717,88.9,11.1,0
E00041718,98.4,1.6,0
E00041719,100,0,0
E00041720,97.1,2.9,0
E00041721,94.3,5.7,0
E00041722,100,0,0
E00041723,94,6,0
E00041724,100,0,0
E00041725,100,0,0
E00041726,64.4,35.6,0
E00041727,93.2,6.8,0
E00041728,98.2,1.8,0
E00041729,99.2,0.8,0
E00041730,100,0,0
E00041731,87.5,11.8,0.7
E00041732,100,0,0
E00041733,79.5,20.5,0
E00041734,84.8,15.2,0
E00041735,100,0,0
E00041736,54.7,44.5,0.8
E00041737,89.2,10.8,0
E00041738,100,0,0
E00041739,100,0,0
E00041740,100,0,0
E00041741,100,0,0
E00041742,100,0,0
E00041743,60.2,39.8,0
E00041744,83.2,16.8,0
E00041745,95.8,4.2,0
E00041746,97.7,2.3,0
E00041747,85.5,14.5,0
E00041748,74.9,25.1,0
E00041749,99.2,0.8,0
E00041784,99.2,0.8,0
E00041785,98.3,1.7,0
E00041786,68.2,31.8,0
E00041787,99.1,0.9,0
E00041788,94.4,5.6,0
E00041789,98.4,1.6,0
E00041790,99.1,0.9,0
E00041791,100,0,0
E00041792,100,0,0
E00041793,92.9,7.1,0
E00041794,99.3,0.7,0
E00041795,100,0,0
E00041796,100,0,0
E00041797,99.3,0.7,0
E00041798,99,1,0
E00041799,83.3,16.7,0
E00041800,97.5,2.5,0
E00041801,30.7,69.3,0
E00041802,84.7,15.3,0
