geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00041369,90.9,3.1,2.3,3.7
E00041390,88.9,4.1,4.3,2.7
E00041577,86.9,5.2,3.6,4.4
E00041580,87.2,4.1,2.7,5.9
E00041591,87.7,4.7,4.1,3.6
E00041597,88.9,3.4,6,1.7
E00041598,92.9,3.3,1.3,2.5
E00041633,88.8,4.7,3.6,2.9
E00041634,91.2,3.4,2,3.4
E00041635,84.5,8.8,1.4,5.3
E00041636,93.5,1.6,2.7,2.2
E00041637,87.4,5,3.4,4.2
E00041638,88.6,3.1,2,6.3
E00041639,89.9,3.8,4.6,1.7
E00041640,87.8,5.8,2.9,3.5
E00041641,86.8,4.6,4,4.6
E00041642,90.3,2.9,2.5,4.3
E00041643,88.3,1.6,3.9,6.3
E00041644,90.7,2.8,1.4,5.1
E00041645,88.4,3.1,4,4.5
E00041646,89.8,2.4,3.4,4.4
E00041647,92.6,1.7,3.4,2.3
E00041648,91.4,1.8,3.2,3.6
E00041649,92.7,1.5,2.6,3.2
E00041650,87.6,3.2,2.2,7
E00041651,82.6,5.4,3.6,8.4
E00041652,90,2.1,4,4
E00041653,89,5.2,3.5,2.3
E00041654,85.4,3.8,3.2,7.6
E00041657,88.9,4.1,3.7,3.2
E00041658,85.8,3.8,4.3,6.2
E00041659,87.6,4.6,1.8,6
E00041660,89,2.8,5,3.2
E00041663,86,3.7,4.3,6.1
E00041665,87.3,6.6,3.2,2.9
E00041666,90.3,1.9,2.3,5.6
E00041667,94.6,1,1.5,3
E00041668,89.5,2.8,2,5.6
E00041672,85.8,4.5,3.6,6.1
E00041675,89,2.7,1.9,6.4
E00041676,90.1,3.6,2.3,4
E00041679,90.1,3.1,3.1,3.8
E00041680,90.8,1.7,2.7,4.8
E00041682,88.6,2.9,3.8,4.8
E00041717,87.3,3,6.4,3.4
E00041718,85.3,5.9,1.8,7
E00041719,89.6,2.8,2.8,4.8
E00041720,83.2,6.6,3.3,7
E00041721,90.7,3.9,2.8,2.6
E00041722,88.2,6.4,1.5,3.9
E00041723,89,1.6,5.2,4.2
E00041724,90.6,5.5,0.8,3.1
