geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00041369,7.4,2.4,0.8,84.2,5.3
E00041390,2.3,4.7,1.3,89.3,2.3
E00041577,2.9,0.7,2.6,93.4,0.4
E00041580,10,2.1,0.4,84.6,2.9
E00041591,4.7,2.3,0,93,0
E00041597,0.8,0,2.1,97.1,0
E00041598,2.8,1.6,4,88,3.6
E00041633,0,0.7,1,95.1,3.1
E00041634,4.3,1,1.9,90.4,2.4
E00041635,0,0.3,1,98.6,0
E00041636,11.7,5.6,1.7,75.7,5.2
E00041637,5.4,1.6,0,92.2,0.8
E00041638,1.1,0.4,1.5,96.6,0.4
E00041639,5.3,1.6,1.2,91.8,0
E00041640,1.4,0,0.3,98.1,0.3
E00041641,4.7,3.1,0,90.3,1.9
E00041642,2,0,0.3,93.2,4.4
E00041643,5.1,3.7,0.4,90.8,0
E00041644,0.4,0,0.9,98.2,0.4
E00041645,5.1,4.6,2.9,82.1,5.3
E00041646,8.5,4.5,1.2,79.8,6.1
E00041647,3,8.4,1.5,84.2,3
E00041648,1,1.6,2,88.8,6.6
E00041649,4.2,5.9,2.4,79.9,7.5
E00041650,1.1,5.5,0,88.5,4.9
E00041651,2.3,0,0,96,1.7
E00041652,1.4,4.4,1.1,91.4,1.7
E00041653,6.6,0,0.5,88.5,4.4
E00041654,2.3,6.9,0.6,80.5,9.8
E00041657,0.4,1.8,0.9,96.9,0
E00041658,0,1.8,0.4,97.8,0
E00041659,2.2,0,0.9,97,0
E00041660,3.9,0,1.7,90.4,3.9
E00041663,6.4,0,0,93.6,0
E00041665,3.3,0,0,96.7,0
E00041666,0,3,0,91.9,5.1
E00041667,1,7.3,1.5,80.1,10.2
E00041668,0,5.8,0,92.8,1.4
E00041672,2,0,0,93.4,4.6
E00041675,0,0.4,0.4,97.2,2.1
E00041676,5,1.3,1.3,89,3.5
E00041679,3.6,0,0,96.4,0
E00041680,0.3,1.3,0.3,96.8,1.3
E00041682,0.9,0,2.8,96.3,0
E00041717,1.6,3.2,0.4,93.1,1.6
E00041718,3.1,1,1,93.6,1.4
E00041719,2.6,0,0,96.3,1.1
E00041720,0,0,0.4,99.3,0.4
E00041721,1.7,1.4,1.7,95.2,0
E00041722,3.2,0,1.8,94.5,0.5
E00041723,2.8,7.1,2,83.2,4.8
E00041724,0.4,0,3.2,96.5,0
E00041725,2.4,0,0,97.6,0
E00041726,9.9,3.2,0.4,83.1,3.5
E00041727,3.6,0,1.1,93.9,1.4
E00041728,0.4,0,0.8,98.8,0
E00041729,0,0,0.4,99.2,0.4
E00041730,0,0.4,1.2,98.4,0
E00041731,0.8,0,2.1,94.6,2.6
E00041732,0.5,0,0.5,98.9,0
E00041733,0.5,0,0.5,99,0
E00041734,1.8,0,0.5,97.3,0.5
E00041735,1,0,1.7,96.9,0.3
E00041736,0,0,0,100,0
E00041737,0,0,0.4,99.6,0
E00041738,0,0,0.3,99.7,0
E00041739,0,0,0,100,0
E00041740,0,0.7,0,99.3,0
E00041741,5.2,0,0.3,89.6,4.9
E00041742,4,3.4,0,85.5,7.1
E00041743,1.5,3,1.5,89.1,4.9
E00041744,2.9,1.9,0.8,92,2.4
E00041745,3.9,0,0.8,94,1.3
E00041746,1.8,1.8,1.4,95.1,0
E00041747,0.3,0,0.3,98.4,1
E00041748,1.4,0,0.9,97.7,0
E00041749,0,0,0,99.1,0.9
E00041784,2.8,0.9,1.6,94.3,0.3
E00041785,1.5,0,0.4,98.2,0
E00041786,4.6,1.1,0.4,94,0
E00041787,1.5,0.8,1.1,96.2,0.4
E00041788,2.4,2.7,1,91.2,2.7
E00041789,0.4,0,0,98.2,1.5
E00041790,2.3,1.9,0.4,95.3,0
E00041791,1.6,0,0,96.3,2.1
E00041792,0,0,1.2,98.8,0
E00041793,2.2,0.3,1,96.5,0
E00041794,4.8,0.3,0.7,92.5,1.7
E00041795,0,0.7,0,96.9,2.4
E00041796,0.3,2.3,1,93.4,3.1
E00041797,1.9,0.6,2.5,94.9,0
E00041798,0.4,0,1.2,97.3,1.2
E00041799,0.4,2,2,95.2,0.4
E00041800,0.4,0,0,99.3,0.4
E00041801,5.7,0.4,1.8,90.1,2.1
E00041802,0,0.5,2.9,96.1,0.5
E00041803,1.6,0,1.6,96.4,0.5
E00041804,1.3,0,0.4,98.3,0
E00041805,0.8,0,0,98.9,0.4
E00041806,3.2,0,2.3,92.2,2.3
E00041807,0,0,0.4,99.6,0
E00041809,5,0.5,4,88.6,2
E00041810,0,1.2,0.6,98.2,0
E00041811,2,0.4,1.6,96.1,0
E00041812,3.8,1.7,2.9,91,0.6
E00042008,3.9,0,1.7,94.4,0
E00042009,2.8,0,0.4,95.2,1.6
E00042010,1.3,0.8,0.4,97.5,0
E00042011,1.8,0,0,98.2,0
E00042012,1,0.3,0.7,98,0
E00042013,0,0,1.2,97.3,1.5
E00042014,1.5,0,0,92.4,6.1
E00042015,0,1.5,4.2,93.4,0.9
E00042016,5.5,0,0.7,93.8,0
E00042017,2,0,2,95.6,0.3
E00042018,0,0,0.4,99.6,0
E00042019,0,0,0.6,99.4,0
E00042020,0,0.5,2.6,96.4,0.5
E00042021,3.6,0.5,0,95.9,0
E00042022,0,3.6,0.4,95.6,0.4
E00042023,2.4,0,0.3,96.9,0.3
E00042024,1.5,0.4,0.7,97,0.4
E00042025,2.6,3.1,1.3,93,0
E00042026,0.4,0,0.4,99.2,0
E00042027,0.4,0,0,99.6,0
E00042028,0.8,0,0.4,98.8,0
E00042029,0.7,0,1.9,97.4,0
E00042030,3.7,2.8,0,92.6,0.9
E00042031,0.7,0,0.7,97.7,1
E00042032,0,0,0,100,0
E00042033,0,0.6,1.3,97.5,0.6
E00042034,0,2.1,1,96.2,0.7
E00042035,0,0,1.5,98.5,0
E00042036,0.4,0,0,99.3,0.4
E00042037,2,0,0.3,97.7,0
E00042038,0,0.3,0.3,97.3,2.1
E00042039,0,1.9,1.3,88.7,8.1
E00042040,0,1.3,0.4,92.6,5.7
E00042041,0,0.5,1.8,97.7,0
E00042107,3.5,15.1,5.3,74,2.1
E00042108,1.5,34.6,2.8,58.7,2.3
E00042109,9.3,2.6,0.4,87.7,0
E00042110,3.4,6.4,6.8,83.4,0
E00042113,4.1,15.9,4.1,73.6,2.4
E00042115,1.5,7.2,7.5,82.5,1.2
E00042116,2.8,0,1.9,94.8,0.5
E00042117,5.1,0.9,3.3,90.7,0
E00042118,2.4,21.5,5.2,68.1,2.8
E00042120,4.2,7.1,2.1,86.2,0.4
E00042121,2.7,10.4,3.5,77.3,6.2
E00042122,0,11.9,6.2,81.1,0.8
E00042123,3.1,0.5,5.2,90.6,0.5
E00042124,0,2.6,9.7,87.7,0
E00042130,2.1,8.5,5.6,83.8,0
E00042131,12.3,14.8,4.2,64,4.7
E00042132,0.9,11.4,4.3,79.5,4
E00042133,4,21,3.3,68,3.7
E00042135,5.5,11.8,4.8,71.2,6.6
E00042137,4.1,22.4,10.5,58.9,4.1
E00042138,1.6,13.2,7.2,76.3,1.6
E00042139,1.7,9.6,4.3,82.6,1.7
E00042547,7.5,7.5,2.3,82.5,0.3
E00042548,5.6,4.5,0.7,89.2,0
E00042549,3.4,5.2,6,83.4,2
E00042550,1.7,5.4,1.7,77.9,13.2
E00042551,0,1.3,1,74.8,22.9
E00042552,2.1,10.3,2.6,84.5,0.5
E00042553,3.8,4.3,2.9,78.3,10.7
E00042554,1.3,9.3,1.3,85.8,2.3
E00042555,4.9,7.6,4.4,80.5,2.6
E00042561,4,8.9,3.2,76.9,6.9
E00042563,2.8,0.6,0.3,95.9,0.3
E00042565,1.7,9.6,3,81.7,3.9
E00042566,6.6,15,4.9,70.9,2.6
E00042567,3.1,2.7,2,90.5,1.7
E00042568,6.8,5.9,3,81.4,3
E00042569,4.5,4.1,1.8,89.5,0
E00042570,2.1,6.4,3.1,85.9,2.4
E00042571,9,5.4,1.4,84.2,0
E00042572,2.7,1.4,0.7,95.3,0
E00042573,0.4,5.7,2.6,89,2.2
E00042574,4.6,3.3,4.3,86.4,1.3
E00042575,2.5,9.8,5.4,75,7.2
E00042740,7.7,9.8,2.2,78.7,1.6
E00042741,2.2,0,3.4,94.4,0
