areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00001592,94.4,0.6,5,0
E00001593,95.6,0.4,4,0
E00001594,92.1,0.6,7,0.3
E00001595,95.5,0,4.5,0
E00001597,92.7,0.3,7,0
E00001601,96.3,0,3.8,0
E00001602,92.7,0,6.5,0.9
E00001603,93.3,0,6.2,0.6
E00001604,88.8,0,10.9,0.3
E00001606,89.2,0.6,10.2,0
E00001608,91.3,0,8.7,0
E00001609,87.8,0,11.8,0.4
E00001610,93.4,0.6,5.4,0.6
E00001611,96.2,0,3.3,0.5
E00001612,93.6,0,6.4,0
E00001613,92.9,0.3,6.5,0.3
E00001614,93.8,0,6.2,0
E00001615,96.3,0.4,3.3,0
E00001616,95,0.3,3.8,0.9
E00001617,91.6,0.4,7.5,0.4
E00001618,90.6,0.2,8.6,0.6
E00001619,92.7,0.3,7,0
E00001620,89,0,10.3,0.7
E00001621,85.8,1.5,9.7,3
E00001622,89.1,0,10.3,0.6
E00001623,92.1,0.5,7.5,0
E00001624,93.2,0,6.8,0
E00001625,94.4,0,5.1,0.5
E00001626,96.9,0,3.1,0
E00001627,84.9,0.5,12.9,1.6
E00001628,91.4,0,8,0.6
E00001629,89.7,0,9.6,0.7
E00001630,95.1,0.3,4.4,0.3
E00001631,89.9,0.9,7.5,1.8
E00001633,90.5,0,8.3,1.2
E00001634,89.9,0,9,1.1
E00001635,86.6,0.2,11.7,1.5
E00001636,81,0.8,13.6,4.5
E00001637,90.8,0.8,5.8,2.5
E00001638,86.2,0,12.4,1.4
E00001639,96.2,0.3,2.8,0.6
E00001640,92,0,5.9,2.2
E00001641,87.4,0.4,12.2,0
E00001642,92.3,0.5,6.8,0.3
E00001643,90.3,0.8,7.3,1.6
E00001644,92.7,0,7.3,0
E00001645,94.6,0.5,4.3,0.5
E00001646,93.1,0,5.7,1.1
E00001647,87.8,0.3,10.6,1.3
E00001648,96.4,0,3.2,0.3
E00001649,89.4,0,10.4,0.3
E00001650,90.1,0,9.3,0.7
E00001651,93.2,0,6.8,0
E00001652,89.9,0,8.4,1.7
E00001653,91.5,0,6.1,2.4
E00001654,97.8,0,1.6,0.6
E00001655,96.6,0,2.5,0.9
E00001656,91.8,0,8.2,0
E00001657,85.9,0,14.1,0
E00001658,94.8,0,4.5,0.6
E00001659,86.7,0.3,12.7,0.3
E00001660,91.9,0.3,7.8,0
E00001661,91.5,0,7.6,0.9
E00001728,94.5,0,4.6,0.9
E00001729,93.6,0,5.5,0.9
E00001730,97.4,0.3,2.1,0.3
E00001731,97.8,0.6,1.4,0.3
E00001732,92.6,0,7.1,0.3
E00001733,97.4,0.3,2,0.3
E00001734,93.6,0,6.1,0.3
E00001735,96.5,0,3.5,0
E00001736,95.8,0,3.9,0.3
E00001737,92.8,0,6.8,0.5
E00001738,97,0.3,2.7,0
E00001739,91.5,0.7,7.8,0
E00001740,92.8,1,6.2,0
E00001741,92.5,0.6,6.9,0
E00001742,95,0,5,0
E00001743,97.1,0.3,2.6,0
E00001744,95.1,0,3,2
E00001745,95.5,0.3,3.8,0.3
E00001746,91.6,0.3,7,1
E00001747,94.4,0,5.3,0.3
