areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00001592,6,34.2,38.5,21.4
E00001593,24.8,50.5,19.3,5.5
E00001594,14.5,48.4,27.4,9.7
E00001595,29.4,43.1,22.9,4.6
E00001597,19.7,52.8,21.3,6.3
E00001601,8.2,49.1,29.1,13.6
E00001602,7.4,39.3,36.1,17.2
E00001603,14.5,44.3,27.5,13.7
E00001604,22.5,42.6,28.7,6.2
E00001606,17.8,39.3,26.7,16.3
E00001608,15.2,51,29,4.8
E00001609,28.7,40,17.4,13.9
E00001610,7.9,43,35.1,14
E00001611,10.8,48.9,28.1,12.2
E00001612,24.1,52.6,16.5,6.8
E00001613,7,43.8,35.9,13.3
E00001614,9.4,51.3,26.5,12.8
E00001615,8.3,39.4,35.8,16.5
E00001616,26.8,50.4,18.1,4.7
E00001617,36.3,41.1,19.4,3.2
E00001618,17.3,54.2,21,7.5
E00001619,10.3,42.9,36.5,10.3
E00001620,29.9,44,18.7,7.5
E00001621,36.3,41.1,19.4,3.2
E00001622,20.6,50.7,19.9,8.8
E00001623,50.4,39.2,8.8,1.6
E00001624,10.8,45,30,14.2
E00001625,37.4,45.2,15.7,1.7
E00001626,15,42.5,29.2,13.3
E00001627,33.1,40.6,17.3,9
E00001628,28,48.8,16.8,6.4
E00001629,25.7,53.7,19.1,1.5
E00001630,14.6,50.8,28.5,6.2
E00001631,25.5,56,15.6,2.8
E00001633,37.3,43,14.1,5.6
E00001634,35.4,33.3,23.2,8.1
E00001635,26.4,42.4,21.6,9.6
E00001636,41.9,49.6,7.8,0.8
E00001637,48.2,38.4,9.1,4.3
E00001638,31.7,48.9,16.5,2.9
E00001639,46.4,37.6,11.2,4.8
E00001640,35.8,43.9,18.9,1.4
E00001641,58.3,39.1,2.6,0
E00001642,24.6,53.1,16.2,6.2
E00001643,12.4,43,30.6,14
E00001644,24.6,50.8,17.5,7.1
E00001645,17.8,45,25.6,11.6
E00001646,38,43,15.7,3.3
E00001647,19.4,53,20.1,7.5
E00001648,31.9,43.4,16.8,8
E00001649,21.4,50,22.1,6.4
E00001650,38,42.6,16.3,3.1
E00001651,21.4,49,21.4,8.3
E00001652,24.5,52.9,16.1,6.5
E00001653,18,44.5,28.1,9.4
E00001654,22.1,42.1,27.9,7.9
E00001655,14.3,47.6,28.6,9.5
E00001656,21.7,46.7,24.2,7.5
E00001657,47.4,37.9,10.3,4.3
E00001658,33.3,48.4,15.1,3.2
E00001659,21.3,60.6,16.1,1.9
E00001660,18.9,52,24.4,4.7
E00001661,19.7,57.7,15.3,7.3
E00001728,10.8,45.8,34.2,9.2
E00001729,17.8,48.1,28.7,5.4
E00001730,7.8,41.4,37.5,13.3
E00001731,20.4,54.2,18.3,7
E00001732,16,35.3,35.3,13.4
E00001733,7.9,51.2,29.1,11.8
E00001734,19.2,47.7,19.2,13.8
E00001735,9,41.8,39.3,9.8
E00001736,17.9,41.9,30.8,9.4
E00001737,33.9,48.7,12.2,5.2
E00001738,21.7,46.5,22.5,9.3
E00001739,8.4,36.4,35.5,19.6
E00001740,12.7,46,34.9,6.3
E00001741,6.8,42.1,30.8,20.3
E00001742,6.7,38.3,34.2,20.8
E00001743,10.9,47.7,25,16.4
E00001744,17.2,43.4,31.1,8.2
E00001745,12.7,39.8,39,8.5
E00001746,12.4,46.9,23,17.7
E00001747,20,40.8,29.6,9.6
E00001748,15.2,42.1,30.3,12.4
E00001749,15.7,49.3,26.9,8.2
E00001750,35.2,44.5,14.1,6.3
E00001751,17.2,47.7,26.6,8.6
E00001752,13.3,43.3,31.7,11.7
E00001753,19.8,50.8,20.6,8.7
E00001754,15.6,44.3,32,8.2
E00001755,17.6,42,33.6,6.7
E00001756,22.1,48.5,24.3,5.1
E00001757,33.3,48.2,15.8,2.6
E00001758,11.3,45.9,30.8,12
E00001759,10,40,35,15
E00001760,23,52.4,15.9,8.7
E00001764,15.3,47.6,30.6,6.5
E00001765,17.2,44.5,27.3,10.9
E00001766,21.1,59.3,13,6.5
E00001767,22.6,44.4,26.6,6.5
E00001768,30.7,51.4,17.1,0.7
E00001769,19.3,50.5,25.7,4.6
E00001770,41.4,40.7,15.7,2.1
E00001771,55.1,38.4,4.3,2.2
E00001772,31.1,46.7,20.4,1.8
E00001773,34.9,46.9,16.6,1.7
E00001774,21.9,39.4,28.8,10
E00001775,13.9,44.5,33.6,8
E00001776,44.2,36.7,15.8,3.3
E00001777,8.6,53.9,29.7,7.8
E00001778,20.8,55,17.5,6.7
E00001779,16.9,47.6,24.2,11.3
E00001784,13.8,53.4,21.6,11.2
E00001785,13.5,46.8,23,16.7
E00001793,17.2,40.6,28.3,13.9
E00001794,20.6,53.7,20.6,5.1
E00001795,31.1,46.7,15.6,6.6
E00001796,6.3,43.3,37.8,12.6
E00001797,21.1,45.1,24.8,9
E00001798,17.2,43.4,27,12.3
E00001800,14.9,45.5,28.9,10.7
E00001802,17.1,45,24,14
E00001803,23.2,45.6,25.6,5.6
E00001806,15.7,47.1,27.3,9.9
E00001807,7.3,36.6,38.2,17.9
E00001808,25.4,46.7,20.5,7.4
E00001809,12.3,39.3,32,16.4
E00001810,9,47.9,33.3,9.7
E00001811,12.1,40.3,35.5,12.1
E00001812,18.3,46.7,22.5,12.5
E00001815,21,41.3,26.8,10.9
E00001816,21.3,53.7,21.3,3.7
E00001817,32.3,37.8,20.5,9.4
E00001818,20.6,42.6,27.9,8.8
E00001819,16.7,45.5,25,12.9
E00001820,13.9,41,32,13.1
E00001823,26,37.5,26.9,9.6
E00001824,21.4,41.2,27.5,9.9
E00001825,32.7,36.3,21.2,9.7
E00001829,24.6,43.8,20.8,10.8
E00001830,38.1,39.8,16.9,5.1
E00001843,22.4,41.6,29.6,6.4
E00001904,14.5,53,24.8,7.7
E00001905,38,38.7,20.4,2.8
E00001906,15.7,45,27.1,12.1
E00001907,36,53.3,8,2.7
E00001908,21.1,48.4,26.1,4.3
E00001909,19.3,54.1,23,3.7
E00001910,53.4,37.6,8.3,0.8
E00001911,11.4,48.5,30.3,9.8
E00001912,17,38.5,25.5,19
E00001913,23.6,43.6,24.5,8.2
E00001914,12.8,44.8,32.8,9.6
E00001915,36.5,38.5,17.3,7.7
E00001916,58.9,32.7,6.5,1.9
E00001917,24.2,55,18.1,2.7
E00001918,8.2,53.3,30.3,8.2
E00001920,9.2,48.3,32.5,10
E00001921,14.9,39.7,36.4,9.1
E00001923,13,53.4,23.7,9.9
E00001929,20.4,54.4,21.1,4.1
E00001930,14.7,40.3,32.6,12.4
E00001931,13.4,49.6,31.9,5
E00001932,27.4,54,14.2,4.4
E00001933,29.7,43.8,19.5,7
E00001934,16,45.6,24.8,13.6
E00001935,39.4,49.2,10.6,0.8
E00001936,11,44.1,32.3,12.6
E00001937,15.9,48.6,25.4,10.1
E00001938,14.7,40.4,30.1,14.7
E00001940,13.6,45.6,30.4,10.4
E00001943,43.5,43.5,13,0
E00001944,24.8,36.8,28.2,10.3
E00001945,12.8,45.9,30.8,10.5
E00001946,21.6,51.2,20.8,6.4
E00001947,43.7,38.1,13.5,4.8
E00001948,31.4,49.2,14.4,5.1
E00001949,23,54,19.5,3.5
E00001950,22.6,50,20.5,6.8
E00001951,16.9,56.8,22.9,3.4
E00001952,22.6,49.1,17,11.3
E00001953,16.8,51.8,23.4,8
E00001954,15,50.4,27.1,7.5
E00001956,18.4,46.5,25.4,9.6
E00001957,16.8,42,26.9,14.3
E00001958,11.7,45.8,32.5,10
E00001959,26.2,56,15.6,2.1
E00001960,18.8,50.9,25.9,4.5
E00001961,12,52,25.6,10.4
E00001962,35,37.5,20,7.5
E00001963,29.7,53.4,10.8,6.1
E00001964,7.6,44.5,29.4,18.5
E00001965,34.2,44.7,14.3,6.8
E00001966,19.3,45.6,21.9,13.2
E00001967,30.8,43.1,20,6.2
E00001968,40.3,39.6,15.7,4.5
E00001970,14.5,38.4,31.9,15.2
E00001972,43.3,47.6,9,0
E00001973,37.2,48,13.5,1.4
E00001974,42.1,47.4,7.7,2.9
E00001975,32.5,48.4,13.5,5.6
E00001976,24.3,42.1,23.4,10.3
E00001977,20.9,46.8,26.6,5.8
E00001982,16.9,45.8,22,15.3
E00001983,42.5,36.3,13.3,8
E00001984,23.4,47.6,23.4,5.5
E00001985,28,45.8,18.6,7.6
E00001986,24.6,42.6,25.4,7.4
E00001987,25.6,36.8,25.6,12
E00001988,39.7,44.9,10.3,5.1
E00001989,17,48.4,29.1,5.5
E00001990,32.8,32.8,23.9,10.4
E00001991,31.3,39.1,20.3,9.4
E00001993,29.5,41.8,24.6,4.1
E00001994,40.3,41.9,10.1,7.8
E00001995,29.4,42.6,19.9,8.1
E00001996,29,45.2,20.2,5.6
E00001997,40.5,45.3,9.5,4.7
E00001998,25.6,43.6,25.6,5.1
E00002000,34.5,41,21.6,2.9
E00002001,35.6,41.5,16.1,6.8
E00002002,23.8,46.3,19.7,10.2
E00002004,24.8,41.1,20.9,13.2
E00002005,14,43,34.7,8.3
E00002006,12,50,22.2,15.7
E00002008,14.4,43.9,28,13.6
E00002009,22.9,40.3,27.1,9.7
E00002010,28.5,42.5,19,10.1
E00002011,10.1,28.6,37,24.4
E00002012,8.2,44,33.6,14.2
E00002013,16.5,42.4,32.4,8.6
E00002014,27.6,47.8,17.2,7.5
E00002015,8.3,48.1,30.1,13.5
E00002016,14.1,48.4,26.6,10.9
E00002017,8.6,57.6,25.2,8.6
E00002018,11.4,50.7,31.4,6.4
E00002020,10.5,42.1,35.1,12.3
E00002021,26.2,40.5,23,10.3
E00002023,11.8,50.4,29.9,7.9
E00002024,13.2,45.6,27.9,13.2
E00002025,15.4,38.5,36.8,9.4
E00002026,20.9,40.3,29.5,9.3
E00002027,8.5,48.2,35.5,7.8
E00002028,9.9,55,27.5,7.6
E00002029,17.8,41.1,32.6,8.5
E00002030,18.2,46.4,25.5,10
E00002031,13.5,49.3,28.4,8.8
E00002036,48.7,37,10.1,4.2
E00002037,33.6,42.8,15.1,8.6
E00002038,17.5,45.5,26.6,10.5
E00002039,20.8,51.5,18.5,9.2
E00002040,39.7,49.1,11.2,0
E00002042,32.3,42.3,20,5.4
E00002043,26.8,50,18.1,5.1
E00002044,29.9,50,16,4.2
E00002045,39,38.2,17.1,5.7
E00002046,28.4,44.1,21.6,5.9
E00002047,20,50.8,25,4.2
E00002048,37.3,43.2,17.8,1.7
E00002049,21.6,44.8,24.8,8.8
E00002050,43.2,36.4,11.9,8.5
E00002051,13.3,48.7,24.8,13.3
E00002052,35.6,49.2,11.4,3.8
E00002053,28.7,45.5,20.8,5.1
E00002054,16.4,42.5,31.3,9.7
E00002055,16.2,48.5,23.8,11.5
E00002056,9.6,41.6,38.4,10.4
E00002057,16.7,48,23.5,11.8
E00002058,13.6,41.8,27.3,17.3
E00002059,19,44.6,25.6,10.7
E00002060,17.6,44.5,25.2,12.6
E00002061,17.2,39.3,25.4,18
E00002062,16.9,47.5,25.4,10.2
E00002063,11,37.6,33.9,17.4
E00002064,27.1,41.5,24.6,6.8
E00002065,10,31.8,31.8,26.4
E00002066,6.7,38.8,38.1,16.4
E00002067,31.2,45,20.2,3.7
E00002068,54.5,37.3,7.5,0.7
E00002069,56.6,37.7,5.7,0
E00002070,29.8,42.7,21.8,5.6
E00002072,38.3,47.7,10.3,3.7
E00002143,25.9,40.3,26.6,7.2
E00002144,10.9,51.4,24.6,13
E00002145,25.2,49.7,17.5,7.7
E00002146,10.3,47.9,25.6,16.2
E00002147,9.3,44.2,31.8,14.7
E00002148,61,33.6,3.4,2.1
E00002149,12.8,41,35,11.1
E00002150,5,44.6,30.6,19.8
E00002151,24.1,42.1,21.1,12.8
E00002152,31.9,48.9,15.6,3.5
E00002153,12.9,40.8,33.3,12.9
E00002154,16.8,42,23.7,17.6
E00002155,28.7,38,24.1,9.3
E00002156,18.1,48.3,24.1,9.5
E00002157,10.8,41.7,30,17.5
E00002158,32.6,45.9,11.9,9.6
E00002159,14.7,44.2,33.3,7.8
E00002160,9.3,41.7,33.3,15.7
E00002161,14.4,36.7,29.5,19.4
E00002162,14.2,44.9,29.9,11
E00002163,3.8,44.4,27.8,24.1
E00002164,17.4,44.9,26.8,10.9
E00002165,9.6,44.8,37.6,8
E00002166,26.8,48.2,17,8
E00002167,23.8,45.9,23.8,6.6
E00002168,12.6,52.3,27,8.1
E00002169,21.7,48.3,21.7,8.3
E00002170,8.8,38.4,44,8.8
E00002171,20.4,43.4,27.4,8.8
E00002172,9.6,45.9,31.1,13.3
E00002173,12.6,42.5,24.4,20.5
E00002174,32.3,38.5,22.3,6.9
E00002208,7.5,42.5,35.8,14.2
E00002209,9.9,41.3,39.7,9.1
E00002210,16.7,41.2,25.4,16.7
E00002211,8.1,58.5,28.1,5.2
E00002212,36.7,41.7,15.8,5.8
E00002213,28.7,52.5,11.5,7.4
E00002214,13.6,42.7,30,13.6
E00002215,16.5,46.8,27.5,9.2
E00002216,11.8,41.2,36.1,10.9
E00002217,9,47.5,31.1,12.3
E00002218,15.7,44.9,25.2,14.2
E00002219,11.8,53.5,22.8,11.8
E00002220,14.4,45.6,24,16
E00002221,11.6,50,29.5,8.9
E00002222,18.1,53,19.5,9.4
E00002223,15.1,46.2,27.7,10.9
E00002224,17.8,36.4,31.8,14
E00002225,25.9,39.7,21.6,12.9
E00002226,26,47.3,21.4,5.3
E00002227,10.3,31,42.9,15.9
E00002228,11.6,44.2,31.8,12.4
E00002229,12.4,44.6,33.9,9.1
E00002230,13.5,42.1,33.8,10.5
E00002231,12.4,52.9,28.1,6.6
E00002232,14.4,48.8,27.2,9.6
E00002233,4.3,34.5,46.6,14.7
E00002234,12.1,32.8,37.9,17.2
E00002235,13,41.8,30.1,15.1
E00002236,39.5,41.2,15.1,4.2
E00002237,12.1,40.2,34.8,12.9
E00002238,13.8,43.1,26.2,16.9
E00002239,15,41.4,27.1,16.4
E00002275,31,54.8,6.3,7.9
E00002279,29.4,46.3,18.4,5.9
E00002280,41.9,36.3,15.3,6.5
E00002281,31.9,47,17.5,3.6
E00002289,37.4,41.2,16.8,4.6
E00002290,31.3,49.6,16.8,2.3
E00002291,44.9,40.6,9.4,5.1
E00002292,43.5,39.5,15.3,1.6
E00002293,23.5,40.9,25.8,9.8
E00002294,39.5,45.6,14.9,0
E00002296,26.7,40.7,25.2,7.4
E00002297,46.8,43.5,7.3,2.4
E00002298,53.5,39.1,5.9,1.5
E00002299,47.2,45.1,6.3,1.4
E00002300,53.7,33.3,8.9,4.1
E00002301,37.9,44.4,14.5,3.2
E00002302,57.6,35.9,5.4,1.1
E00002303,46.3,44.6,7.4,1.7
E00002304,32.2,45.5,18.2,4.1
E00002305,51.5,36.4,9.1,3
E00002306,44.2,38.3,12.5,5
E00002307,34,39,22.7,4.3
E00002308,40.3,46.2,11.8,1.7
E00002309,61.3,37.9,0.8,0
E00007793,41.8,37.7,13.1,7.4
E00007794,23.4,45.3,19.7,11.7
E00007795,37.1,47.6,11.9,3.5
E00007796,39,37.5,14,9.6
E00007798,38.4,47.3,14.3,0
E00007799,44.1,38.1,14.4,3.4
E00007800,33.9,40,21.7,4.3
E00007801,52.3,30,13.1,4.6
E00007802,33.1,49.3,14.7,2.9
E00007803,24.8,47.4,23.3,4.5
E00007804,33,50,14.3,2.7
E00007805,33.8,50.4,12.8,3
E00007806,32.8,50.4,13.7,3.1
E00007807,37.8,42.9,17.6,1.7
E00007808,26.3,49.6,18.2,5.8
E00007809,27.7,46.4,17,8.9
E00007810,26.2,55.1,16.8,1.9
E00007811,49.6,42.3,6.5,1.6
E00007812,35.5,39.7,16.5,8.3
E00007813,31.7,49.7,16.2,2.4
E00007814,28.3,49.2,19.2,3.3
E00007815,55.1,37.4,7.5,0
E00007816,60.2,37,0.9,1.9
E00007817,25.2,48.1,21.4,5.3
E00007818,51.5,41.8,5.2,1.5
E00007819,56.3,33.3,8.3,2.1
E00007820,29.4,37.5,24.3,8.8
E00007821,36.5,49.6,10.2,3.6
E00007822,45,40.4,12.8,1.8
E00007823,37.2,48.8,10.7,3.3
E00007824,39.6,42.5,14.9,3
E00007825,31.7,49.2,15.3,3.7
E00007826,42.1,43.8,11.6,2.5
E00007827,42.9,42.1,11.1,4
E00007828,40.8,40.8,13.8,4.6
E00007829,48.8,26.4,19.8,5
E00007830,44.4,37.3,14.1,4.2
E00007831,41.5,33,24.5,0.9
E00007832,39.6,52.8,6.6,0.9
E00007833,56.8,33.6,5.6,4
E00007834,48.8,44,7.2,0
E00007835,41.8,41.1,15.6,1.4
E00007836,40.4,50.5,8.3,0.9
E00007837,47.3,37.3,14,1.3
E00007838,34.7,52.9,12.4,0
E00008101,35.1,56.3,6.6,2
E00008102,30.4,49.3,17.4,2.9
E00008123,27,61,9.2,2.8
E00008128,40.4,47.1,10.6,1.9
E00008316,30.4,50.9,15.5,3.1
E00008318,27.1,46.6,20.3,6
E00008319,23,48.9,20,8.1
E00008320,33.9,50.4,13.9,1.7
E00008321,45.7,43.5,7.6,3.3
E00008322,61.1,30.9,8.1,0
E00008323,44,47,6.7,2.2
E00008324,44.2,41.1,13.7,1.1
E00008325,37.8,49.6,12.6,0
E00008326,21.5,43.8,24.6,10
E00008327,22.3,44.6,21.5,11.6
E00008328,48.3,40,10,1.7
E00008329,34.6,48.1,13,4.3
E00008330,69.4,27.8,2.8,0
E00008331,57,34.4,6.3,2.3
E00008332,49.7,37.9,8.5,3.9
E00008333,51.7,33.6,13.4,1.3
E00008334,30.8,46.7,19.2,3.3
E00008335,43.5,46,8.1,2.5
E00008336,49,40.6,10.4,0
E00008337,41.9,41.9,11.3,4.8
E00008338,24,44.2,26.4,5.4
E00008339,51.6,34.1,11.9,2.4
E00008341,52.7,35.5,8.3,3.6
E00008342,49.1,38.5,10.1,2.4
E00008343,53.1,38.8,7.5,0.7
E00008344,66.3,24.5,7.1,2
E00008345,48,41.5,8.1,2.4
E00008346,44,37.6,16.3,2.1
E00008347,47.9,38.4,12.3,1.4
E00008348,49.2,41.3,6.9,2.6
E00008350,53.1,38.8,8.2,0
E00008352,40,45.8,10.8,3.3
E00008353,43.1,47.7,6.9,2.3
E00008354,44.5,43.8,11.7,0
E00008355,53.2,39.7,6.3,0.8
E00008356,36.4,45.5,14.6,3.5
E00008357,27.6,46.5,21.8,4.1
E00008359,46.5,41.4,12.1,0
E00008360,22.9,43.8,22.9,10.4
E00008363,26.9,44.5,22.7,5.9
E00008372,41,43.4,13.1,2.5
E00008374,33.1,49,14.5,3.4
E00008378,36.6,47.8,14.2,1.5
E00008380,32,44.8,16,7.2
E00008381,33.1,39.2,20,7.7
E00008385,28.8,49.3,15.1,6.8
E00008390,34,41.1,15.6,9.2
E00008392,23.8,43.1,20,13.1
E00008404,27.3,50,16.4,6.4
E00008407,44.6,34.6,16.9,3.8
E00008408,39.3,47.9,7.7,5.1
E00008409,50.7,37.9,7.9,3.6
E00008411,51.7,40,7.5,0.8
E00008412,50.8,38.9,10.3,0
E00008413,24.6,54.2,18.6,2.5
E00008414,36.2,44.9,10.2,8.7
E00008415,60,37.3,2.7,0
E00008416,43,41.1,11.9,4
E00008417,25.3,51.4,20.5,2.7
E00008418,28.8,52.3,12.6,6.3
E00008419,39.8,43.2,11.9,5.1
E00008421,33.6,44.5,19.3,2.5
E00008430,53.9,36.8,7.9,1.3
E00008431,39,43.4,13.2,4.4
E00008432,43.8,38.1,14.3,3.8
E00008433,40.7,50,9.3,0
E00008434,57.7,35.8,5.8,0.7
E00008435,41.4,45.1,11.1,2.5
E00008436,48.3,39.3,7.9,4.5
E00008437,58.1,37.6,3.2,1.1
E00008438,51.4,43,5.6,0
E00008439,70.2,24.7,4.5,0.5
E00008440,37.7,51.5,10,0.8
E00008441,48.3,40.7,9.3,1.7
E00008442,38.6,39.6,16.8,5
E00008443,43.2,36.4,16.9,3.4
E00165791,14.8,53.7,25.9,5.6
E00165792,16.5,44.3,25.2,13.9
E00166770,49,36.5,12.5,2.1
E00166771,40.2,50,8.7,1.1
E00176528,36.7,51.7,8.3,3.3
E00176529,38.3,48.7,11,1.9
E00176530,51.4,35.2,12.4,1
E00176531,32.3,46,19.4,2.4
E00176533,51.3,40.6,7.5,0.6
E00176536,43.7,50.8,5.6,0
E00176542,25.5,55.7,13.2,5.7
E00176543,26,50,20.8,3.1
E00176550,62.9,25.8,9.3,2.1
E00176558,44.9,35.6,16.9,2.5
E00176559,40.7,46.9,11.5,0.9
E00176563,34.6,43.8,19.2,2.3
E00176565,47.5,43.9,5.8,2.9
E00176571,35.2,48,13.6,3.2
E00176573,50,42.7,6.3,1
E00176574,33.3,41.7,20.8,4.2
E00176575,35.4,45.8,16.7,2.1
E00176576,27.5,42.5,22.5,7.5
E00176581,52.2,28.6,16.1,3.1
E00176586,43.8,47.9,8.3,0
E00176587,29.5,53.5,14.7,2.3
E00176593,30.3,50.8,13.6,5.3
E00176913,31.5,44.6,19.2,4.6
E00176915,55.1,32.7,10.7,1.5
E00176920,23.7,48.7,22.4,5.1
E00176921,34.9,61.6,2.3,1.2
E00176925,37.5,51.6,10.9,0
E00176930,32,55,10,3
E00176935,23.5,54.5,14.6,7.5
E00176938,22.9,42.9,31.4,2.9
E00176951,33.3,57.1,8.1,1.4
E00176954,28.9,38.6,22.9,9.6
E00176970,14,58,24,4
E00176980,17.6,63.2,17.6,1.5
E00182137,31.6,57,7.9,3.5
E00182161,35.8,45.8,16.7,1.7
E00182172,34,56,4,6
E00182195,45.1,46.3,5.6,3.1
E00182234,40.9,56.8,2.3,0
E00182335,38,49,10,3
