areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00000055,27,26.2,25.4,11.9,9.5
E00000059,0,8.8,49.6,38.9,2.7
E00000060,34.2,22.4,27.6,13.2,2.6
E00000070,10.4,41,37.5,9,2.1
E00000071,11.6,32.1,41.1,13.4,1.8
E00000072,8.5,39,33.1,16.9,2.5
E00000073,16.2,26.5,39.3,12.8,5.1
E00000074,6.7,30.5,44.8,15.2,2.9
E00000075,12.4,31.4,47.9,5.8,2.5
E00000076,12.8,24.8,46.8,10.1,5.5
E00000077,11.8,26,43.3,14.2,4.7
E00000078,14.9,25.4,41.2,14.9,3.5
E00000079,15.4,31.6,37.5,15.4,0
E00000080,7.1,20.5,50.5,17.1,4.8
E00000081,20.2,30.6,35.5,11.3,2.4
E00000082,12,39.2,35.2,12,1.6
E00000083,8.5,29.7,45.8,14.4,1.7
E00000084,10.4,22.6,40.9,21.7,4.3
E00000085,12.6,35.1,35.1,14.4,2.7
E00000086,12.4,34.7,36.4,9.9,6.6
E00000087,15.2,23.9,47.8,10.9,2.2
E00000088,15.3,45.8,24.3,12.5,2.1
E00000089,8.9,33.3,43.9,12.2,1.6
E00000090,10.4,25.2,51.3,10.4,2.6
E00000091,6.5,23.4,44.8,21.9,3.5
E00000092,12.9,29.3,47.1,8.6,2.1
E00000093,19.7,24.6,36.1,16.4,3.3
E00000094,19.3,25,40.7,11.4,3.6
E00000095,9.1,25.8,52,9.1,4
E00000096,9.2,31.9,33.6,21,4.2
E00000097,6.9,32.1,47.3,13,0.8
E00000098,6.7,34.3,40,16.2,2.9
E00000099,0,18.2,60.6,19.7,1.5
E00000100,16.2,26.1,38.7,18.3,0.7
E00000101,18.8,33,31.3,12.5,4.5
E00000102,19.6,28.4,28.4,16.7,6.9
E00000103,22.9,18.8,38.9,16,3.5
E00000104,24.8,27.9,34.1,8.5,4.7
E00000106,26.4,24,34.7,9.9,5
E00000107,6.6,29.4,42.6,17.6,3.7
E00000108,10.3,32.8,37.1,12.9,6.9
E00000109,15.9,30.3,28.8,19.7,5.3
E00000110,3.6,20.7,59.5,16.2,0
E00000111,11,30.8,40.4,13.7,4.1
E00000112,9.3,23.7,43.2,21.2,2.5
E00000113,9.3,28,36,22.7,4
E00000114,17.2,28.4,39.7,11.2,3.4
E00000115,12.4,29.8,36.4,19,2.5
E00000116,23.7,29.7,34.7,7.6,4.2
E00000117,3.1,17.5,63.9,11.3,4.1
E00000118,25,24.1,36.2,12.9,1.7
E00000119,13.4,20.5,48,15.7,2.4
E00000120,14.8,33.6,32.8,13.1,5.7
E00000121,9,39.8,36.1,12.8,2.3
E00000122,18.1,34.5,32.8,10.3,4.3
E00000123,12.2,21.6,52.5,7.2,6.5
E00000124,14.5,26.6,38.7,15.3,4.8
E00000125,16.8,20.3,42,16.8,4.2
E00000128,8.1,28.8,50.5,9,3.6
E00000129,11.7,24.8,45.3,10.9,7.3
E00000130,10.8,34.6,32.3,16.2,6.2
E00000131,8.1,26.2,52.3,10.7,2.7
E00000132,10.9,27.3,38.3,20.3,3.1
E00000133,11,33.9,35.6,14.4,5.1
E00000134,20.1,35.8,33.3,7.5,3.1
E00000167,29.7,30.7,21.8,11.9,5.9
E00000168,28.6,31.1,31.1,5.6,3.7
E00000169,14.1,16.9,52.8,12.7,3.5
E00000170,30.8,22.6,35.3,9.8,1.5
E00000171,28.9,22.7,35.9,9.4,3.1
E00000172,17.9,38.4,29.8,11.3,2.6
E00000173,23.6,29.2,31.7,13,2.5
E00000174,17.6,39.2,27.2,11.2,4.8
E00000175,22.9,22.9,39,10.2,5.1
E00000176,30.1,31,27.4,10.6,0.9
E00000177,5.1,21.4,54.1,16.3,3.1
E00000178,28.2,29,29.8,12.2,0.8
E00000179,37.8,26.1,21.8,11.8,2.5
E00000180,23.2,33.3,26.3,11.1,6.1
E00000182,35.1,24.3,30.6,9,0.9
E00000187,16.2,20.5,47.9,8.5,6.8
E00000188,28.2,30,33.6,7.3,0.9
E00000190,24.8,33.9,33,6.4,1.8
E00000198,0,11.1,67.7,18.2,3
E00000199,11.6,20.4,46.9,17,4.1
E00000200,8.9,29.3,43.9,13.8,4.1
E00000201,18.8,24.8,34.2,17.9,4.3
E00000202,7.7,36.9,38.5,16.2,0.8
E00000203,10.7,32.8,38.2,12.2,6.1
E00000204,8.4,30.8,42.7,16.8,1.4
E00000205,14.5,15.7,51.2,16.3,2.4
E00000206,7.6,18.9,53,18.2,2.3
E00000207,15.2,23.8,38.1,20,2.9
E00000208,16.4,33.6,38.6,8.6,2.9
E00000209,11.4,36,37.7,13.2,1.8
E00000210,19,22.5,36.6,16.9,4.9
E00000211,8.9,24.2,51.6,9.7,5.6
E00000212,8,19.3,58,12.5,2.3
E00000213,2.1,37.6,44,13.5,2.8
E00000214,7.6,30.3,42.9,16,3.4
E00000215,10.7,30.1,34,20.4,4.9
E00000216,5.9,33.1,37.3,20.3,3.4
E00000217,15.7,27.8,42.6,10.2,3.7
E00000218,9.4,32.5,40.2,15.4,2.6
E00000219,12.6,23.5,44.5,16.8,2.5
E00000220,9.9,23,55.3,7.2,4.6
E00000221,10.6,34.8,41.8,12.1,0.7
E00000222,15.1,25.2,39.6,14.4,5.8
E00000223,6.2,20,48.3,20.7,4.8
E00000224,17.1,30.6,39.6,10.8,1.8
E00000225,7.4,25.2,45.2,18.5,3.7
E00000226,13.5,27,44.1,13.5,1.8
E00000227,25.4,16.9,39,16.1,2.5
E00000228,11.4,33.3,36.4,14.4,4.5
E00000229,14.5,30.6,37.9,12.9,4
E00000230,24.8,25.7,31,12.4,6.2
E00000231,28.3,28.3,30,9.2,4.2
E00000232,24.4,25.2,31.1,14.3,5
E00000234,10.6,27.8,44.4,12.6,4.6
E00000237,11.6,28.4,37.4,19.4,3.2
E00000252,17.8,34.8,32.6,11.9,3
E00000255,9,27.8,44.4,12.8,6
E00000259,13,30.6,36.1,14.8,5.6
E00000261,16.4,20.9,42.7,16.4,3.6
E00000265,10.1,18.6,55,14.7,1.6
E00000266,12.2,32.5,36.6,13,5.7
E00000267,13.6,32.7,34.5,15.5,3.6
E00000268,6,33.8,44.4,14.3,1.5
E00000269,15.4,27.2,39,14,4.4
E00000270,8.1,28.5,44.7,16.3,2.4
E00000271,9.5,37.1,38.1,15.2,0
E00000272,17.4,34.1,35.6,12.1,0.8
E00000273,11,38.5,33,16.5,0.9
E00000274,10.6,32.7,43.3,12.5,1
E00000275,11.9,27,50.3,8.8,1.9
E00000276,7.1,25,50.5,13,4.3
E00000277,8.6,25.2,46,17.3,2.9
E00000278,11,27.5,32.1,22.9,6.4
E00000279,5.1,13.6,61.9,17.8,1.7
E00000280,5,29.2,37.5,25.8,2.5
E00000282,2.8,28.4,52.3,11,5.5
E00000283,17.5,23.7,39.5,10.5,8.8
E00000284,7.3,40.3,37.9,12.9,1.6
E00000285,16.7,23.3,37.8,13.3,8.9
E00000286,10.2,33.9,35.4,20.5,0
E00000287,8.4,34.4,42.7,13.7,0.8
E00000288,8.7,27.3,43.2,16.4,4.4
E00000289,20.3,24.6,41.5,11,2.5
E00000290,11.5,31.9,44.2,11.5,0.9
E00000291,14.8,25.9,42.6,15.7,0.9
E00000292,3.7,24.8,51.4,17.4,2.8
E00000293,13.3,24.8,44.8,15.2,1.9
E00000294,9.9,28.2,43,17.6,1.4
E00000295,19,35.5,32.2,12.4,0.8
E00000296,14.1,24.4,43.7,14.1,3.7
E00000297,14,36.4,35.7,13.2,0.8
E00000298,20,29.2,40.8,9.2,0.8
E00000299,22.5,22.5,43.4,8.5,3.1
E00000300,7.9,19.8,52.5,17.5,2.3
E00000301,17.1,28.1,40.4,11,3.4
E00000302,13.7,37.4,37.4,8.4,3.1
E00000303,10.1,31.7,41.7,14.4,2.2
E00000304,2.5,5,70,18.3,4.2
E00000305,9.6,17.3,53.8,16.7,2.6
E00000306,17.4,37.4,24.3,19.1,1.7
E00000307,21.2,30.7,31.4,12.4,4.4
E00000308,32.8,29.5,26.2,9,2.5
E00000309,6.9,14.7,52.6,23.3,2.6
E00000310,11.5,20.8,54.2,11.5,2.1
E00000311,31,33.3,28,4.2,3.6
E00000312,15.4,33.1,36.9,13.1,1.5
E00000313,24.7,27.4,32.2,13,2.7
E00000314,21,29.7,37.7,10.9,0.7
E00000315,3.7,27.5,50.5,15.6,2.8
E00000316,15.5,24.6,43.7,14.1,2.1
E00000317,3,24.2,52.5,18.2,2
E00000318,6.4,13.6,65.5,11.8,2.7
E00000319,14.6,20.3,52,9.8,3.3
E00000320,23.9,35.1,29.9,7.5,3.7
E00000321,13.8,23.1,51.5,7.7,3.8
E00000322,15.8,29.3,41.4,11.3,2.3
E00000323,5.8,16.5,65.3,11.6,0.8
E00000324,11.7,24,52.6,9.1,2.6
